linear_acceleration,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
802488078,3,0.00246457,0.0064735413,-0.0024312437
802488088,3,-2.963543E-4,0.0041532516,0.0017931908
802488098,3,0.0015970916,0.011836052,-0.007201329
802488108,3,8.856952E-4,-0.013274193,-0.0012506098
802488118,3,0.0011326522,0.014630318,-0.0021624267
802488128,3,0.0058392733,0.01009655,-0.017454848
802488138,3,-0.01146207,-0.0032186508,0.003950745
802488148,3,-0.00761763,0.004863739,-0.00505054
802488158,3,-0.0056006312,-0.0033817291,0.006007552
802488168,3,-0.011010498,-0.0067873,-0.008778632
802488178,3,0.0046507865,-0.011379242,-0.0019877255
802488188,3,-0.007850692,-0.0026082993,-0.0047510713
802488198,3,0.0074701607,0.011828423,-0.004985571
802488208,3,0.009422362,0.0037431717,-0.0025921762
802488218,3,0.004807748,0.0058965683,-0.005828008
802488228,3,0.014976226,-0.006795883,-0.014693573
802488238,3,0.0049328133,-0.0029459,-0.00602071
802488248,3,0.005596578,0.0020866394,-0.008952275
802488258,3,0.0027690604,0.00233078,-0.006256923
802488268,3,0.0048533753,0.0064439774,-0.009505227
802488278,3,0.008094102,-0.007918358,-0.0057006627
802488288,3,0.00303106,-0.01304245,0.0012308657
802488298,3,-0.0038793236,0.010565758,-2.91422E-4
802488308,3,-7.778108E-4,0.0052690506,-0.007724732
802488318,3,0.0083967,-0.007966995,-0.004662007
802488328,3,0.0072112605,0.0033798218,0.0055659115
802488338,3,-0.001892224,4.1675568E-4,-0.006030962
802488348,3,0.006872304,-0.006095886,-0.010836497
802488358,3,0.003982179,0.0014810562,-0.007860631
802488368,3,-0.009054102,-0.004634857,-0.0068936944
802488377,3,-0.006987892,-0.008850098,-0.005166322
802488387,3,-0.0026871637,0.008739471,8.663386E-4
802488397,3,-0.010837384,-0.0017871857,-0.012133256
802488407,3,3.258735E-4,-7.867813E-4,0.0033325255
802488417,3,-0.0026760772,-0.0036783218,-0.011451364
802488427,3,5.0260127E-4,-0.0016784668,-0.012225762
802488437,3,0.009228319,0.007901192,-0.002820164
802488447,3,1.733005E-4,0.0055570602,-0.009521589
802488457,3,-0.0017880276,-0.0021486282,-0.022237256
802488467,3,-0.0016686022,0.012974739,-0.005776182
802488477,3,0.0024686158,0.0065317154,-3.8024783E-4
802488487,3,-0.0020708144,-0.004096031,-0.013091013
802488497,3,0.008653827,-1.5068054E-4,-6.851405E-4
802488507,3,0.0102446005,0.0028972626,-0.0022109747
802488517,3,0.0052972436,0.009216309,-0.009890616
802488527,3,0.0104339495,0.002005577,-0.0020724833
802488537,3,0.0056223944,0.018165588,-0.0069450736
802488547,3,0.0014186874,0.009695053,-0.007849619
802488557,3,-0.01412157,0.001783371,-9.225309E-4
802488567,3,6.173998E-4,0.0024461746,-0.0011936128
802488577,3,3.844127E-4,0.009190559,-0.008432373
802488587,3,0.0013396367,-0.0039720535,-0.0049220026
802488597,3,-3.169924E-4,-3.0708313E-4,-0.0075807273
802488607,3,-0.0053504407,0.005789757,-0.0072555095
802488617,3,0.014835246,-0.0071783066,-0.0030664355
802488627,3,0.002594024,0.0031852722,-0.007002875
802488637,3,-6.131828E-4,-0.007663727,0.002393961
802488647,3,-0.005393058,-0.006843567,0.0016816705
802488657,3,0.0068759397,0.0017147064,-0.010687128
802488667,3,-0.0031696185,0.0043153763,-0.0043869466
802488677,3,-0.004170701,-0.0058584213,-0.0012329072
802488687,3,0.009503014,3.299713E-4,-0.010042906
802488697,3,-7.0407987E-6,-0.002445221,-0.012337804
802488707,3,-0.009233177,0.012960434,-0.011870906
802488717,3,0.0019242987,0.010390282,-2.1494925E-4
802488727,3,-0.0018523857,0.01201725,-0.010070562
802488737,3,-0.009698063,0.0042057037,-0.0067200363
802488747,3,0.0040268824,0.007317543,-0.01309301
802488757,3,-0.0061249584,0.007472992,-0.004875213
802488767,3,7.7167153E-4,-0.0010948181,-0.0022145063
802488777,3,0.0102047995,0.003074646,-0.004650593
802488787,3,6.702319E-4,-0.013306618,-0.004538998
802488797,3,-0.019430935,-6.284714E-4,-0.009405404
802488807,3,-0.0031424165,-0.0029697418,-0.0088146925
802488817,3,-0.0012563467,-8.430481E-4,-0.009816825
802488827,3,0.0020722821,4.1770935E-4,-0.016358405
802488837,3,-9.871572E-4,0.009547234,-0.007026851
802488847,3,0.011464626,0.0048208237,-0.0020160377
802488857,3,0.005700752,0.009724617,-0.0018742979
802488867,3,0.008269072,-0.0041389465,-0.010798171
802488877,3,0.007637672,-0.0014390945,0.0023784041
802488887,3,-0.0067252517,-0.0137319565,-0.00910905
802488897,3,-0.004241295,-0.016132355,-0.011884347
802488907,3,1.4230609E-5,0.0033740997,-0.007976949
802488917,3,0.0018472373,0.0081624985,-0.013456769
802488927,3,-1.4231354E-4,0.0019388199,-0.016200386
802488937,3,-0.005988881,0.0035686493,1.5467405E-4
802488947,3,0.0068989024,-0.006593704,-7.4753165E-4
802488957,3,-0.00936269,-0.007037163,-0.005995989
802488967,3,0.0075323135,-0.00719738,-0.006090656
802488977,3,0.014201358,0.005378723,-0.0038917959
802488987,3,0.0022540018,0.0050144196,0.005444914
802488997,3,-4.6937168E-4,-0.001156807,4.5347214E-4
802489007,3,-2.6796758E-4,0.0038461685,0.0032885373
802489016,3,-0.0090114325,-0.0031375885,7.812679E-5
802489026,3,9.018034E-4,0.009097099,-0.012302458
802489036,3,-0.006974973,-0.0019893646,-0.013955511
802489046,3,-0.006820701,0.0016422272,3.2763183E-4
802489056,3,0.009367175,-3.2424927E-4,-0.0045710057
802489066,3,0.0073575974,5.130768E-4,-7.406175E-4
802489077,3,0.004610181,-0.0015716553,-0.0064302385
802489087,3,-0.004602179,6.67572E-4,-0.008510083
802489097,3,-0.0020285472,-0.004049301,-0.00600031
802489107,3,0.0010706186,-9.355545E-4,-0.0097498
802489117,3,0.0054944977,0.0046157837,9.5272064E-4
802489127,3,-0.016694203,-0.0059785843,-0.0048087537
802489137,3,0.0040937737,0.0046396255,-0.008811906
802489147,3,-0.0013875961,0.0015192032,-0.009189099
802489157,3,0.0060324743,-9.994507E-4,-0.008878604
802489167,3,-0.0026907697,9.5653534E-4,-0.0013970733
802489177,3,0.0036143884,-0.008194923,0.0043704063
802489187,3,7.4353814E-4,0.0039844513,-0.0120169595
802489197,3,-9.404123E-5,-0.009786606,0.0010777861
802489207,3,0.0072288066,-0.0020093918,-0.02038759
802489217,3,0.0053556785,-0.006403923,-6.993413E-4
802489227,3,-0.005697526,0.0032520294,-0.011960246
802489237,3,0.004542224,9.832382E-4,-0.0043709576
802489247,3,0.001994148,0.0016593933,-0.0074138343
802489257,3,-0.009320714,-0.01539135,-0.006170541
802489267,3,-0.0012763366,0.012686729,-0.0035572946
802489277,3,0.0029594824,0.0044469833,-0.0075554997
802489287,3,4.319027E-4,0.0072774887,-0.004627213
802489297,3,0.0048666447,-0.010696411,-0.018348992
802489307,3,0.001581192,0.0015239716,-0.011635348
802489317,3,-2.3841858E-5,-0.012477875,-0.0036440194
802489327,3,-0.0037127659,-0.019050598,-0.0010803789
802489337,3,-1.2680888E-5,-0.004893303,-0.004703328
802489347,3,-0.013680413,0.006954193,-0.0038938373
802489357,3,0.01449836,4.711151E-4,-0.010065258
802489367,3,0.0093226805,-0.008947372,-0.007755019
802489377,3,0.014142066,-0.009074211,-0.0047050267
802489387,3,-0.0067175627,-0.0013113022,-0.017171882
802489396,3,0.012984969,-0.0011501312,-0.012991309
802489406,3,0.009140588,-0.009850502,-0.009870499
802489416,3,0.005090736,-0.0011053085,-0.004175842
802489426,3,0.003358461,-0.0020532608,-0.0051372796
802489436,3,-0.0036039948,-0.0022945404,-0.0031557828
802489446,3,6.8090856E-5,0.004664421,-0.011484027
802489456,3,-2.1772087E-4,0.007080078,0.0033069998
802489466,3,0.0087743625,0.0059928894,-0.0140274465
802489476,3,2.194643E-4,4.968643E-4,-0.0053038895
802489486,3,0.0046985,0.0022878647,-0.012835443
802489496,3,0.0023289174,0.0036315918,-0.009408452
802489506,3,0.008454323,0.01007843,8.44419E-4
802489516,3,-4.701689E-4,-0.002960205,-5.4080784E-4
802489526,3,7.959455E-4,0.00497818,-0.0032787472
802489536,3,-4.7758222E-4,-0.004377365,-6.022155E-4
802489546,3,0.006546542,-0.002781868,-0.005520776
802489556,3,-0.008497044,-0.003288269,-0.0043553784
802489566,3,-0.007207051,-0.0054483414,-0.0013581514
802489576,3,-0.002839297,-0.015459061,0.00390476
802489586,3,7.861853E-5,0.0041770935,-0.009705633
802489596,3,-0.009287059,-0.01693058,1.8671155E-5
802489606,3,0.0014964715,0.0067424774,-4.465878E-4
802489616,3,0.01648102,0.007461548,-0.004987873
802489626,3,-0.0027499348,0.004430771,-0.011068575
802489636,3,-0.0017708316,0.0053253174,-0.016121507
802489646,3,0.005046807,-0.0061130524,-0.0177989
802489656,3,0.00443577,0.0014629364,-0.013628319
802489666,3,-0.004352644,0.0065603256,-0.009386189
802489676,3,0.008902676,-0.009466171,-0.004753031
802489686,3,0.007008761,-0.003080368,0.0062597394
802489696,3,0.00950589,4.3201447E-4,-0.0085418895
802489706,3,0.0100028515,7.019043E-4,0.0037435293
802489716,3,-0.0050786585,0.0047044754,-0.00872618
802489726,3,-0.0074385256,0.0028295517,-0.0061113164
802489736,3,0.0010032132,-0.011750221,9.519011E-4
802489746,3,0.0016015321,0.005194664,-0.006352186
802489756,3,-0.0017483011,0.0028953552,0.004709959
802489766,3,0.004618056,0.0022935867,-0.0065741464
802489776,3,0.001301378,-0.0027256012,0.0030156523
802489786,3,0.004690796,-0.0029592514,0.0029727519
802489796,3,0.0035799593,-0.007753372,-0.0010040253
802489806,3,0.001421921,0.0033102036,0.0038944334
802489816,3,-2.9752403E-4,7.247925E-5,0.0071356
802489826,3,-0.0067710653,0.005607605,-0.014583677
802489836,3,-0.0052279234,0.014650345,-2.2159517E-4
802489846,3,-0.0080066845,7.047653E-4,-0.007491283
802489856,3,-0.0070093945,-0.0013837814,0.0031229258
802489866,3,0.0050241053,0.0057001114,-0.013483606
802489876,3,-0.006507255,-0.004637718,-0.012159891
802489886,3,-5.655214E-4,0.0044374466,-0.005571097
802489896,3,8.280054E-4,-0.0065698624,-0.0037560686
802489906,3,-0.0056001246,0.014715195,0.002567649
802489916,3,0.004901178,0.0010442734,-0.008760519
802489926,3,0.0055181086,-0.0046463013,0.0015016645
802489936,3,0.005162686,0.006503105,-0.0047396496
802489946,3,0.002092965,-0.0030155182,-0.009486012
802489956,3,0.010306686,0.010877609,-0.006098762
802489966,3,-0.010252506,-0.0017614365,-0.0022552013
802489976,3,0.0010041818,-0.0024232864,-0.0053668246
802489986,3,0.006537333,3.862381E-4,4.518777E-4
802489996,3,-0.0022079572,1.02996826E-4,0.00839588
802490006,3,0.006146647,-0.0014228821,0.0027254224
802490017,3,0.0058624446,-0.0049972534,-0.0027316585
802490027,3,-0.0044497997,-0.0039434433,-0.0023611784
802490037,3,0.009810038,-1.4209747E-4,0.0047766715
802490047,3,-7.549599E-4,-0.006368637,5.3539872E-5
802490057,3,0.008212581,-0.0050144196,-0.006272778
802490067,3,0.0026074946,-0.0046510696,-0.003221117
802490077,3,0.006665848,-0.0024986267,-0.0053897426
802490087,3,-0.006587945,-0.011590958,0.0031848252
802490097,3,-0.0062787756,6.4468384E-4,-0.009195186
802490107,3,5.5758655E-4,0.006723404,0.007545948
802490117,3,0.0019377321,0.007165909,7.777661E-4
802490127,3,0.003835164,0.0067682266,0.0015729964
802490137,3,-0.004533939,-0.005382538,-0.009615287
802490147,3,0.0033397302,-0.0011396408,-0.0071844906
802490157,3,4.8663467E-4,0.0020608902,-0.0051823556
802490167,3,0.0069063976,0.0041036606,1.6152859E-4
802490177,3,-7.9550594E-4,0.004034996,-0.004290268
802490187,3,0.009840913,-0.0072431564,0.0012192279
802490197,3,0.0088114515,-0.0029678345,4.358515E-4
802490207,3,-0.0056744292,0.0015125275,-0.0063777044
802490217,3,0.0031040236,-0.00612545,9.179041E-4
802490228,3,-0.00411848,0.0024204254,-8.779019E-5
802490238,3,-0.009419493,-0.0024642944,-0.005236581
802490248,3,0.0023349524,-0.0011787415,0.0036594942
802490258,3,-4.868433E-4,0.00493145,0.0041805357
802490268,3,-0.00714422,-0.0011034012,-0.0060425475
802490277,3,-0.0068871006,1.6117096E-4,-0.0037367493
802490287,3,0.010312885,-0.0048217773,-8.505285E-4
802490297,3,-0.005015515,0.0071611404,0.0029117465
802490307,3,-0.0060471073,0.0017824173,3.7882477E-4
802490317,3,0.007215947,-0.009317398,-0.0030329898
802490327,3,-0.007963374,0.0049552917,0.0064975917
802490337,3,-0.0017077699,0.0032138824,0.006709546
802490347,3,0.007958196,-0.003897667,-0.0058794245
802490357,3,0.0039157495,0.005716324,0.0048589334
802490367,3,0.004963964,0.009218216,-0.00585936
802490377,3,-0.007610731,-7.6007843E-4,-0.010016911
802490387,3,0.0075463653,0.0020208359,-0.0013340637
802490397,3,0.006347485,1.8978119E-4,-0.00332658
802490407,3,0.010309413,-0.0028572083,-9.190887E-4
802490417,3,0.011569373,0.0023126602,0.0085339025
802490427,3,0.002372712,0.002825737,-6.0364604E-5
802490437,3,0.023149766,-0.009259224,3.9381534E-4
802490447,3,0.0050816536,-0.0092430115,-0.012969196
802490457,3,-0.0028721243,0.0043354034,-0.0034677237
802490467,3,0.002982244,0.0030174255,0.004933849
802490477,3,-0.0047916546,-2.1266937E-4,0.0048646703
802490487,3,-0.0019584745,0.011138916,-0.0011320114
802490497,3,-0.0011935234,-0.0010890961,5.6100637E-4
802490507,3,0.011912599,3.118515E-4,-9.712428E-4
802490517,3,0.0056305155,0.0129032135,0.0075576156
802490527,3,0.005556427,-0.0044727325,0.004495196
802490537,3,-0.003637202,-6.599426E-4,-0.013890013
802490547,3,0.0019725934,0.0053014755,-0.010206372
802490557,3,3.5449862E-5,9.059906E-5,-0.004508294
802490567,3,-0.0046242997,0.01240921,5.42365E-4
802490577,3,0.0058539733,-0.0017747879,-5.1277876E-4
802490587,3,-0.008799501,0.0019903183,0.0021529421
802490597,3,0.0028682053,-0.008563995,0.014530383
802490607,3,0.0012201965,-0.0024681091,-0.0057459623
802490617,3,-0.0025445148,-0.0031204224,0.003934048
802490627,3,0.008874118,0.005651474,0.009793729
802490637,3,0.0041983426,-0.0028848648,0.0053230375
802490647,3,-7.6547265E-4,0.0013132095,0.0078121126
802490657,3,0.004250787,0.0102882385,-0.0062687695
802490667,3,0.014593944,-0.0099515915,-0.0047413036
802490677,3,0.0040193573,0.005162239,-0.0013985187
802490687,3,0.0036279112,5.083084E-4,-0.006598808
802490697,3,0.0056084096,-0.0040693283,0.005293548
802490707,3,-0.011260912,-0.0038614273,-0.011684991
802490717,3,-0.0034547374,-0.001168251,-0.006948553
802490727,3,0.0047814995,0.0114479065,-0.0026026592
802490737,3,-0.005167119,0.009735107,-0.001276046
802490747,3,0.0017481446,-2.5463104E-4,0.004065767
802490757,3,-0.005312331,-0.009799957,0.0051502436
