sns_geomag_rv  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),unknown
802485826,3,-0.30884802,-0.62999165,0.6364169,0.32046354,-1.0
802485835,3,-0.30794096,-0.63056976,0.636781,0.3194748,-1.0
802485845,3,-0.30723825,-0.6309125,0.6371365,0.31876513,-1.0
802485854,3,-0.3072093,-0.63091147,0.63725865,0.3185507,-1.0
802485864,3,-0.30720708,-0.6309135,0.63725036,0.31856537,-1.0
802485873,3,-0.3072853,-0.6308764,0.6372051,0.31865382,-1.0
802485883,3,-0.3074358,-0.6307912,0.6371405,0.31880665,-1.0
802485892,3,-0.307623,-0.63068616,0.63704866,0.3190172,-1.0
802485902,3,-0.30780262,-0.63058734,0.6369572,0.3192219,-1.0
802485911,3,-0.3079458,-0.63051647,0.63688153,0.3193748,-1.0
802485921,3,-0.3080112,-0.630476,0.63683474,0.31948495,-1.0
802485930,3,-0.30806535,-0.6304398,0.6368189,0.3195357,-1.0
802485940,3,-0.30809897,-0.630414,0.6367951,0.31960168,-1.0
802485949,3,-0.3081631,-0.6303781,0.6367673,0.3196659,-1.0
802485959,3,-0.3081741,-0.63038665,0.63674635,0.31968024,-1.0
802485968,3,-0.30820817,-0.6303619,0.636731,0.31972677,-1.0
802485978,3,-0.30823073,-0.6303551,0.63671607,0.31974813,-1.0
802485987,3,-0.30821058,-0.6303614,0.6367308,0.319726,-1.0
802485997,3,-0.30824217,-0.63034046,0.6367088,0.31978053,-1.0
802486006,3,-0.3082339,-0.6303392,0.636712,0.31978455,-1.0
802486016,3,-0.30819798,-0.6303414,0.63673294,0.3197733,-1.0
802486025,3,-0.30810535,-0.6303879,0.63677657,0.31968385,-1.0
802486035,3,-0.30800483,-0.63044006,0.63682014,0.3195912,-1.0
802486044,3,-0.30794716,-0.6304682,0.63684934,0.31953296,-1.0
802486054,3,-0.30793393,-0.63046664,0.6368706,0.3195064,-1.0
802486063,3,-0.3079871,-0.63044614,0.63683987,0.31955686,-1.0
802486073,3,-0.30811226,-0.6303912,0.6367754,0.31967306,-1.0
802486082,3,-0.3082165,-0.6303477,0.63672066,0.3197672,-1.0
802486092,3,-0.30831724,-0.6302887,0.63666934,0.31988877,-1.0
802486101,3,-0.308382,-0.6302467,0.6366451,0.31995738,-1.0
802486111,3,-0.30837396,-0.630229,0.6366604,0.3199695,-1.0
802486120,3,-0.30830052,-0.6302743,0.6367021,0.319868,-1.0
802486130,3,-0.30829987,-0.63026077,0.6367029,0.31989372,-1.0
802486139,3,-0.30820367,-0.63030773,0.63675916,0.31978187,-1.0
802486149,3,-0.30811152,-0.6303527,0.63680816,0.31968454,-1.0
802486158,3,-0.30805534,-0.6303674,0.6368435,0.31963918,-1.0
802486168,3,-0.307985,-0.6303976,0.6368757,0.31958324,-1.0
802486177,3,-0.3079478,-0.63042164,0.6368788,0.31956556,-1.0
802486187,3,-0.30791166,-0.6304424,0.6368969,0.31952333,-1.0
802486196,3,-0.30799776,-0.630379,0.6368551,0.3196486,-1.0
802486206,3,-0.30806738,-0.63034505,0.6368198,0.31971893,-1.0
802486215,3,-0.30818465,-0.63028616,0.63675696,0.31984714,-1.0
802486225,3,-0.30828217,-0.6302373,0.6366989,0.319965,-1.0
802486234,3,-0.3083317,-0.6302148,0.6366544,0.32005012,-1.0
802486244,3,-0.30837205,-0.6301995,0.6366098,0.32013005,-1.0
802486253,3,-0.3083661,-0.6301912,0.63662285,0.32012618,-1.0
802486263,3,-0.30835918,-0.6301843,0.6366415,0.3201093,-1.0
802486272,3,-0.30834916,-0.6301923,0.6366424,0.3201014,-1.0
802486282,3,-0.30833048,-0.63017124,0.63666517,0.3201157,-1.0
802486291,3,-0.30831712,-0.6301873,0.6366635,0.32010022,-1.0
802486301,3,-0.30824724,-0.6302248,0.63670653,0.32000792,-1.0
802486310,3,-0.30823532,-0.6302064,0.63673544,0.31999817,-1.0
802486320,3,-0.30818838,-0.6302238,0.63675874,0.31996277,-1.0
802486329,3,-0.30813935,-0.6302409,0.6367771,0.31993967,-1.0
802486339,3,-0.30806527,-0.63028014,0.63681984,0.31984878,-1.0
802486348,3,-0.30804473,-0.63028437,0.6368415,0.3198171,-1.0
802486358,3,-0.3080128,-0.6302892,0.63687354,0.31977442,-1.0
802486367,3,-0.30798435,-0.6302986,0.6368939,0.31974274,-1.0
802486377,3,-0.3080128,-0.6302847,0.6368795,0.3197715,-1.0
802486386,3,-0.30798054,-0.63029456,0.63689363,0.31975496,-1.0
802486396,3,-0.30795088,-0.6302994,0.63691884,0.31972384,-1.0
802486405,3,-0.30790854,-0.63031846,0.6369495,0.31966603,-1.0
802486415,3,-0.30788374,-0.6303386,0.6369536,0.31964195,-1.0
802486424,3,-0.3078866,-0.63033974,0.6369449,0.31965435,-1.0
802486434,3,-0.30789667,-0.63032657,0.6369491,0.3196621,-1.0
802486443,3,-0.3078998,-0.630329,0.6369313,0.31968972,-1.0
802486453,3,-0.30786854,-0.6303482,0.63694555,0.3196536,-1.0
802486462,3,-0.3078803,-0.6303183,0.63694197,0.31970847,-1.0
802486472,3,-0.307862,-0.63031244,0.6369488,0.31972393,-1.0
802486481,3,-0.30786234,-0.63030154,0.63694936,0.31974408,-1.0
802486491,3,-0.30789688,-0.63027775,0.63693386,0.31978852,-1.0
802486500,3,-0.30791357,-0.6302886,0.6369186,0.31978148,-1.0
802486510,3,-0.3079837,-0.63024825,0.6368816,0.3198672,-1.0
802486519,3,-0.3079788,-0.6302507,0.6368867,0.31985688,-1.0
802486529,3,-0.30797642,-0.6302416,0.6369007,0.31984925,-1.0
802486538,3,-0.30796272,-0.6302578,0.6369115,0.319809,-1.0
802486548,3,-0.30795932,-0.63025945,0.63691324,0.31980556,-1.0
802486557,3,-0.30794162,-0.6302695,0.63690853,0.31981218,-1.0
