gyro_s003_002 QTI-Gyroscope Non-wakeup,TDK-Invensense,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel2_x[rad/s],ang_vel2_y[rad/s],ang_vel2_z[rad/s]
802504962,3,1741276978789766253,-0.10265305,-0.30590105,-0.3989966
802504972,3,1741276978799924378,-0.023823554,-0.26009473,-0.48954397
802504982,3,1741276978810113076,0.14448808,-0.31761894,-0.5790261
802504993,3,1741276978820313076,0.41080397,-0.439059,-0.6589209
802505003,3,1741276978830513076,0.6803156,-0.5945875,-0.69833565
802505013,3,1741276978840713076,0.87419355,-0.73626757,-0.72496724
802505023,3,1741276978850913076,0.973263,-0.82894546,-0.75585985
802505033,3,1741276978861113076,0.9721978,-0.8598381,-0.7665125
802505044,3,1741276978871313076,0.8550188,-0.82894546,-0.7324241
802505054,3,1741276978881513076,0.6238566,-0.7522465,-0.67383456
802505064,3,1741276978891713076,0.30321234,-0.65317696,-0.6099188
802505074,3,1741276978901913076,-0.052585673,-0.5008443,-0.5609166
802505084,3,1741276978912113076,-0.35938156,-0.29737896,-0.54067665
802505095,3,1741276978922313076,-0.57989115,-0.09284837,-0.54067665
802505105,3,1741276978932513076,-0.6949396,0.09250748,-0.5470682
802505115,3,1741276978942713076,-0.6992007,0.22140437,-0.5481335
802505125,3,1741276978952913076,-0.6054575,0.25762334,-0.54280716
802505135,3,1741276978963113076,-0.42862368,0.21927385,-0.52043664
802505146,3,1741276978973313076,-0.21130994,0.14044435,-0.48421764
802505156,3,1741276978983513076,-3.8775755E-4,0.043505363,-0.44906396
802505166,3,1741276978993713076,0.17964177,-0.058759935,-0.41071448
802505176,3,1741276979003913076,0.30427763,-0.11947996,-0.35532078
802505186,3,1741276979014113076,0.36819345,-0.1354589,-0.29992706
802505197,3,1741276979024313076,0.35860607,-0.11734943,-0.2637081
802505207,3,1741276979034513076,0.2925597,-0.06302099,-0.23281549
802505217,3,1741276979044713076,0.19881652,0.0072864033,-0.20511863
802505227,3,1741276979054913076,0.118921764,0.085050635,-0.18807441
802505237,3,1741276979065113076,0.11359544,0.17240225,-0.17422599
802505248,3,1741276979075313076,0.1583365,0.25868863,-0.1710302
802505258,3,1741276979085513076,0.22012179,0.30769074,-0.15824704
802505268,3,1741276979095713076,0.28084183,0.30769074,-0.11776701
802505278,3,1741276979105913076,0.32451764,0.26827598,-0.06983016
802505288,3,1741276979116113076,0.33517027,0.22033912,-0.025089087
802505298,3,1741276979126174847,0.31706077,0.17559804,0.012195136
802505309,3,1741276979136238753,0.27977657,0.13511804,0.037761465
802505319,3,1741276979146304222,0.21159968,0.12979172,0.058001466
802505329,3,1741276979156370940,0.15940176,0.14577067,0.1038078
802505338,3,1741276979166176357,0.14768387,0.18092437,0.16452782
802505348,3,1741276979175981774,0.1349007,0.22673069,0.20926888
802505358,3,1741276979185788180,0.07205016,0.25762334,0.25187942
802505368,3,1741276979195595888,-0.035541456,0.28105915,0.29022893
802505378,3,1741276979205408076,-0.13780676,0.3034297,0.30407736
802505388,3,1741276979215234534,-0.1921352,0.30769074,0.2795763
802505397,3,1741276979225063649,-0.17082992,0.28745073,0.24761836
802505407,3,1741276979234897607,-0.04832462,0.27147177,0.21779099
802505417,3,1741276979244737867,0.13703123,0.27466756,0.1762457
802505427,3,1741276979254584013,0.3191913,0.29171178,0.13683096
802505437,3,1741276979264436513,0.4683282,0.32473496,0.119786754
802505447,3,1741276979274295836,0.5748545,0.39291182,0.13470043
802505456,3,1741276979284160576,0.6185303,0.47706765,0.16878887
802505466,3,1741276979294032607,0.6195956,0.54950553,0.2028773
802505476,3,1741276979303914899,0.58763766,0.5953119,0.23376994
802505486,3,1741276979313720315,0.5343745,0.6176824,0.2497489
802505496,3,1741276979323525732,0.47791559,0.61235607,0.2625321
802505506,3,1741276979333341826,0.43317452,0.5740066,0.28277206
802505515,3,1741276979343167242,0.41186923,0.49730766,0.31473
802505525,3,1741276979353002920,0.4214566,0.39078128,0.34988368
802505535,3,1741276979362848180,0.45767558,0.27466756,0.38610265
802505545,3,1741276979372703857,0.50880814,0.191577,0.4191258
802505555,3,1741276979382573545,0.58231133,0.16281489,0.43617004
802505565,3,1741276979392457242,0.6643366,0.1564233,0.44149634
802505575,3,1741276979402355576,0.7218609,0.15855382,0.42977846
802505585,3,1741276979412274795,0.73677456,0.15322751,0.39888582
802505594,3,1741276979422205940,0.72505665,0.14044435,0.3520142
802505604,3,1741276979432151097,0.70801246,0.12553066,0.30940366
802505614,3,1741276979442111201,0.6952293,0.12020434,0.2763805
802505624,3,1741276979452085524,0.6930987,0.12340013,0.24868365
802505634,3,1741276979462073961,0.7197303,0.13618329,0.22524783
802505644,3,1741276979472074638,0.76553667,0.15003172,0.20074677
802505654,3,1741276979482089378,0.8145388,0.14896646,0.18050677
802505664,3,1741276979492119638,0.8752588,0.1329875,0.16878887
802505674,3,1741276979502162763,0.93917465,0.11381275,0.16772361
802505685,3,1741276979512228649,0.9839157,0.10102959,0.1762457
802505695,3,1741276979522308701,0.9956336,0.09996433,0.18476783
802505705,3,1741276979532401722,0.9658062,0.10848644,0.2028773
802505715,3,1741276979542506305,0.90508616,0.12872645,0.22737835
802505725,3,1741276979552622242,0.83371353,0.15748857,0.25081417
802505735,3,1741276979562748232,0.77192825,0.20222963,0.26679313
802505745,3,1741276979572885680,0.72718716,0.2565581,0.2817068
802505755,3,1741276979583035107,0.69842505,0.31088653,0.3115342
802505765,3,1741276979593194899,0.67818505,0.35669285,0.35947105
802505776,3,1741276979603365211,0.66327137,0.37693286,0.42764792
802505786,3,1741276979613558076,0.6302482,0.36521497,0.49902058
802505796,3,1741276979623757242,0.5684629,0.32260442,0.573589
802505806,3,1741276979633957242,0.49602506,0.25762334,0.64922273
802505816,3,1741276979644157242,0.42891344,0.18731594,0.71207327
802505827,3,1741276979654357242,0.3660629,0.12340013,0.7461617
802505837,3,1741276979664557242,0.2968208,0.07972432,0.7461617
802505847,3,1741276979674757242,0.22012179,0.06054958,0.71633434
802505857,3,1741276979684957242,0.13063966,0.07865906,0.6822459
802505867,3,1741276979695157242,0.041157518,0.1212696,0.6588101
802505878,3,1741276979705357242,-0.030215135,0.19264226,0.6470922
802505888,3,1741276979715557242,-0.02595408,0.3055602,0.630048
802505898,3,1741276979725665784,0.061397526,0.39823815,0.6321785
802505908,3,1741276979735758805,0.18283756,0.43658763,0.6620059
802505918,3,1741276979745851982,0.26805866,0.41847813,0.6843764
802505928,3,1741276979755661878,0.28616813,0.36521497,0.6854417
802505938,3,1741276979765474430,0.2510144,0.30769074,0.666267
802505948,3,1741276979775289326,0.20414284,0.28425494,0.6438964
802505957,3,1741276979785107242,0.15620598,0.29490757,0.63430905
802505967,3,1741276979794929065,0.10720386,0.32260442,0.61833006
802505977,3,1741276979804755315,0.06991964,0.36308444,0.6023511
802505987,3,1741276979814598545,0.062462788,0.43658763,0.5948943
802505997,3,1741276979824448024,0.08163754,0.51435184,0.6012859
802506007,3,1741276979834304170,0.117856495,0.5846592,0.6108732
802506016,3,1741276979844167347,0.15301019,0.6336613,0.6236564
802506026,3,1741276979854039065,0.15514071,0.6400529,0.6353743
802506036,3,1741276979863917190,0.10400807,0.624074,0.6321785
802506046,3,1741276979873803753,-0.0025182846,0.5740066,0.60554695
802506056,3,1741276979883700888,-0.15058991,0.49517712,0.56293637
802506066,3,1741276979893609795,-0.30611837,0.40995604,0.5149995
802506076,3,1741276979903530263,-0.43821105,0.33751813,0.4596058
802506086,3,1741276979913473388,-0.5149101,0.27786335,0.41273424
802506096,3,1741276979923423909,-0.52236694,0.21607806,0.37758052
802506106,3,1741276979933382607,-0.4605816,0.15535803,0.34242684
802506116,3,1741276979943351149,-0.36896893,0.08824643,0.30727315
802506126,3,1741276979953328649,-0.29013944,0.020069567,0.2646626
802506136,3,1741276979963317190,-0.24752888,-0.03319361,0.2231173
802506146,3,1741276979973315784,-0.256051,-0.083261,0.1996815
802506156,3,1741276979983325107,-0.28694364,-0.11734943,0.18583308
802506166,3,1741276979993344222,-0.30079207,-0.109892584,0.19009414
802506176,3,1741276980003373336,-0.29653102,-0.0715431,0.2028773
802506186,3,1741276980013420055,-0.2677689,-0.01827992,0.21566047
802506196,3,1741276980023474170,-0.19106993,0.06161484,0.20713836
802506206,3,1741276980033537399,-0.06004252,0.15216225,0.17518045
802506216,3,1741276980043608128,0.12531334,0.20649068,0.12937412
802506226,3,1741276980053687399,0.3255829,0.19796859,0.07717621
802506236,3,1741276980063777034,0.50135136,0.12553066,0.030304616
802506246,3,1741276980073874795,0.62492186,-0.010823077,0.010064609
802506256,3,1741276980083983336,0.673924,-0.18659155,0.018586718
802506266,3,1741276980094100888,0.64729244,-0.37940425,0.050544627
802506276,3,1741276980104227815,0.5439619,-0.5626296,0.08463306
802506287,3,1741276980114372347,0.40228188,-0.6925917,0.1155257
802506297,3,1741276980124521097,0.27125445,-0.7383981,0.1272436
802506307,3,1741276980134674274,0.16259755,-0.7032444,0.1155257
802506317,3,1741276980144831305,0.08909438,-0.6052401,0.08569832
802506327,3,1741276980154991565,0.058201734,-0.49871376,0.034565672
802506337,3,1741276980165154222,0.0709849,-0.39964426,-0.0421333
802506348,3,1741276980175320107,0.14235754,-0.2899221,-0.11989754
802506358,3,1741276980185488649,0.25847128,-0.18978734,-0.2061839
802506368,3,1741276980195659013,0.4044124,-0.12374101,-0.30951443
802506378,3,1741276980205830940,0.56526715,-0.101370476,-0.42243236
802506388,3,1741276980216014117,0.7175998,-0.10776206,-0.5268282
802506398,3,1741276980226197607,0.82732195,-0.13439365,-0.6056577
802506409,3,1741276980236382295,0.888042,-0.1738084,-0.6397461
802506419,3,1741276980246568076,0.89230305,-0.2377242,-0.63122404
802506429,3,1741276980256517399,0.84969246,-0.3335979,-0.58648294
802506439,3,1741276980266386722,0.7410356,-0.43479794,-0.48741344
802506449,3,1741276980276258232,0.56526715,-0.52428013,-0.36384287
802506458,3,1741276980286132242,0.3458229,-0.58180434,-0.24027233
802506468,3,1741276980296008701,0.12744386,-0.6031096,-0.14120282
802506478,3,1741276980305885940,-0.0429983,-0.5913917,-0.08687437
802506488,3,1741276980315775576,-0.13141517,-0.52854115,-0.08687437
802506498,3,1741276980325665472,-0.09732673,-0.39751372,-0.12202807
802506508,3,1741276980335556461,0.066723846,-0.21854946,-0.17529126
802506518,3,1741276980345448336,0.3021471,-0.016149392,-0.22109759
802506528,3,1741276980355344742,0.54715765,0.18198963,-0.2498597
802506538,3,1741276980365243440,0.74955773,0.36308444,-0.26157758
802506547,3,1741276980375146149,0.89443356,0.52287394,-0.25731653
802506557,3,1741276980385053076,0.9775241,0.6549666,-0.24346812
802506567,3,1741276980394964586,1.0020251,0.76149297,-0.22535864
802506577,3,1741276980404880888,0.989242,0.8531056,-0.19979231
802506587,3,1741276980414807972,0.9636757,0.939392,-0.1593123
802506597,3,1741276980424738388,0.93810934,1.0096993,-0.10285332
802506607,3,1741276980434676878,0.9221304,1.0480489,-0.04106804
802506617,3,1741276980444623545,0.9402399,1.0533751,0.021782508
802506627,3,1741276980454578076,0.989242,1.0395267,0.089959376
802506637,3,1741276980464541930,1.0488969,1.020352,0.16559307
802506647,3,1741276980474513701,1.1042906,0.9990467,0.24122679
802506657,3,1741276980484493024,1.1415749,0.9777415,0.3200563
802506667,3,1741276980494478440,1.1575538,0.96069723,0.39995107
802506677,3,1741276980504468388,1.1522274,0.9628278,0.47558478
802506687,3,1741276980514475524,1.1266611,0.99265516,0.5512185
802506697,3,1741276980524487034,1.0861812,1.0352657,0.62791747
802506707,3,1741276980534502920,1.04144,1.0853331,0.6886375
802506717,3,1741276980544525940,1.0052211,1.141792,0.7259217
802506727,3,1741276980554555524,0.9796546,1.19399,0.74829227
802506737,3,1741276980564590732,0.9594146,1.2440573,0.7525533
802506747,3,1741276980574631670,0.94769675,1.2973205,0.74829227
802506757,3,1741276980584678232,0.9445009,1.3452574,0.731248
802506767,3,1741276980594730107,0.9455662,1.3793458,0.7056817
802506777,3,1741276980604787086,0.9551536,1.3953247,0.6854417
802506787,3,1741276980614859638,0.9860462,1.3974553,0.666267
802506797,3,1741276980624938753,1.0084169,1.3899984,0.6534838
802506807,3,1741276980635021670,1.0062864,1.3665626,0.650288
802506817,3,1741276980645111045,0.9796546,1.3260826,0.64922273
802506827,3,1741276980655206461,0.9168041,1.2611016,0.650288
802506838,3,1741276980665306253,0.8379746,1.1684237,0.6524185
802506848,3,1741276980675409742,0.7815156,1.0714847,0.65135324
802506858,3,1741276980685515576,0.76553667,0.9862636,0.64602697
802506868,3,1741276980695621878,0.78045034,0.9212825,0.630048
802506878,3,1741276980705729117,0.795364,0.8541709,0.6151343
802506888,3,1741276980715848909,0.8081472,0.77427614,0.60980797
802506898,3,1741276980725969951,0.8283872,0.6933161,0.6108732
802506908,3,1741276980736091722,0.85395354,0.6112908,0.60980797
802506918,3,1741276980745897138,0.87632406,0.55163604,0.6087427
802506928,3,1741276980755704638,0.87206304,0.527135,0.60980797
802506938,3,1741276980765513545,0.83371353,0.5239392,0.60767746
802506948,3,1741276980775324690,0.7815156,0.5335266,0.5863722
802506957,3,1741276980785138753,0.750623,0.56122345,0.5395006
802506967,3,1741276980794956253,0.75168824,0.60170346,0.47984582
802506977,3,1741276980804778232,0.78897244,0.6421835,0.42125633
802506987,3,1741276980814614222,0.8891072,0.7018382,0.3669279
802506997,3,1741276980824454482,1.0275916,0.78812456,0.3200563
802507007,3,1741276980834303961,1.1767285,0.903173,0.28064156
802507016,3,1741276980844162503,1.3013643,1.0043731,0.24442257
802507026,3,1741276980854031201,1.3823243,1.0736152,0.21246468
802507036,3,1741276980863909274,1.4238696,1.1322047,0.18157203
802507046,3,1741276980873794795,1.4462402,1.1694889,0.16772361
802507056,3,1741276980883687920,1.4611539,1.1769457,0.17304993
802507066,3,1741276980893589065,1.4686108,1.1439226,0.19755098
802507076,3,1741276980903499222,1.4654149,1.0682889,0.23483521
802507086,3,1741276980913429482,1.4590234,0.9617625,0.2795763
802507096,3,1741276980923367711,1.4718065,0.8467141,0.31579524
802507106,3,1741276980933315159,1.526135,0.74551404,0.3434921
802507116,3,1741276980943267190,1.6166823,0.6709456,0.3616016
802507125,3,1741276980953219222,1.7349266,0.63898766,0.37651527
802507135,3,1741276980963180680,1.8435835,0.6496403,0.39249423
802507145,3,1741276980973152815,1.9138908,0.689055,0.41486475
802507155,3,1741276980983135732,1.942653,0.725274,0.44895318
802507165,3,1741276980993130524,1.9330657,0.74551404,0.4809111
802507175,3,1741276981003137034,1.877672,0.75616664,0.51819533
802507185,3,1741276981013160992,1.7711456,0.7753414,0.56932795
802507195,3,1741276981023191149,1.6305307,0.8158214,0.6204606
802507205,3,1741276981033221305,1.4750023,0.86162776,0.6769196
802507216,3,1741276981043264690,1.3343875,0.8914551,0.7376396
802507226,3,1741276981053320367,1.2225349,0.8978467,0.7866417
802507236,3,1741276981063416982,1.1500969,0.8850635,0.82925224
802507246,3,1741276981073554847,1.118139,0.85843194,0.86121017
802507256,3,1741276981083732867,1.1064211,0.8286046,0.8814502
802507266,3,1741276981093914899,1.0872464,0.8041035,0.88784176
802507276,3,1741276981104096930,1.0520927,0.8041035,0.8771891
802507287,3,1741276981114295732,0.99456835,0.8328656,0.868667
802507297,3,1741276981124495732,0.9530231,0.90849936,0.8622754
802507307,3,1741276981134695732,0.9221304,0.9628278,0.8356438
802507317,3,1741276981144895732,0.91893464,0.99691623,0.8154038
802507327,3,1741276981155095732,0.9551536,1.020352,0.8015554
802507338,3,1741276981165295732,1.0307873,1.0224825,0.78557646
802507348,3,1741276981175495732,1.0893769,0.9756109,0.77172804
802507358,3,1741276981185695732,1.1192043,0.91702145,0.7685322
802507368,3,1741276981195895732,1.1128126,0.8563014,0.77705437
802507378,3,1741276981206095732,1.073398,0.8158214,0.7887722
802507389,3,1741276981216295732,1.037179,0.8104951,0.79409856
802507399,3,1741276981226495732,1.0275916,0.8286046,0.7909028
802507409,3,1741276981236695732,1.0307873,0.8733456,0.77385855
802507419,3,1741276981246824222,1.0116127,0.90104246,0.73870486
802507429,3,1741276981256982972,0.9658062,0.88825935,0.7035512
802507439,3,1741276981267170315,0.9199999,0.8594972,0.6843764
802507450,3,1741276981277370315,0.8848462,0.7977119,0.670528
802507460,3,1741276981287570315,0.8784546,0.7508403,0.6524185
802507470,3,1741276981297770315,0.90508616,0.7423182,0.630048
802507480,3,1741276981307970315,0.95834935,0.7774719,0.6002206
802507490,3,1741276981318170315,0.9839157,0.8563014,0.5661322
802507500,3,1741276981327975732,0.95834935,0.9681541,0.5213911
802507510,3,1741276981337807190,0.89656407,1.0863984,0.4596058
802507520,3,1741276981347667347,0.8347788,1.1907942,0.37651527
802507530,3,1741276981357555628,0.730383,1.2355353,0.29768577
802507540,3,1741276981367473024,0.613204,1.2600363,0.22950889
802507550,3,1741276981377420420,0.5460924,1.250449,0.16772361
802507560,3,1741276981387398180,0.51200396,1.1897289,0.13150464
802507570,3,1741276981397407503,0.5034819,1.097051,0.1357657
802507580,3,1741276981407293649,0.5375703,1.000112,0.16559307
802507589,3,1741276981417179795,0.60468185,0.90104246,0.20500782
802507599,3,1741276981427098076,0.62066084,0.76149297,0.22524783
802507609,3,1741276981437048284,0.58763766,0.6528361,0.23376994
802507619,3,1741276981447028128,0.53224397,0.6155519,0.20713836
802507629,3,1741276981457037763,0.491764,0.63685715,0.15174465
802507639,3,1741276981467077034,0.491764,0.66348875,0.08250253
802507649,3,1741276981477147399,0.5247871,0.7018382,0.008999346
802507660,3,1741276981487248440,0.5748545,0.70396876,-0.06130805
802507670,3,1741276981497380003,0.61213875,0.628335,-0.09113543
802507680,3,1741276981507512190,0.6600756,0.5505708,-0.06876489
802507690,3,1741276981517644378,0.73464406,0.5622887,-0.025089087
802507700,3,1741276981527805003,0.79855984,0.62726974,-0.017632242
802507710,3,1741276981537991461,0.81560403,0.6762719,-0.066634364
802507720,3,1741276981548191461,0.74742717,0.6613582,-0.14439861
802507731,3,1741276981558391461,0.5748545,0.5910508,-0.21044494
802507741,3,1741276981568591461,0.38523763,0.5377876,-0.23601127
802507751,3,1741276981578791461,0.24994917,0.547375,-0.22003232
802507761,3,1741276981588991461,0.15301019,0.58359396,-0.19659652
802507771,3,1741276981599191461,0.10400807,0.5867897,-0.19233547
802507781,3,1741276981608996878,0.06352805,0.5772024,-0.17529126
802507791,3,1741276981618802295,0.04328805,0.59211606,-0.18168284
802507801,3,1741276981628632138,0.06352805,0.6400529,-0.2381418
802507811,3,1741276981638486617,0.11572597,0.6975772,-0.32123235
802507821,3,1741276981648366045,0.19668598,0.7135561,-0.40751868
802507831,3,1741276981658270576,0.23183969,0.64750975,-0.46078187
802507840,3,1741276981668200940,0.24781863,0.5686803,-0.46291238
802507850,3,1741276981678157815,0.28829867,0.49837288,-0.4511945
802507860,3,1741276981688140992,0.3713892,0.4610887,-0.4362808
802507870,3,1741276981698150420,0.4480882,0.42700025,-0.39686605
802507880,3,1741276981708160315,0.471524,0.3726718,-0.33614603
802507890,3,1741276981718170211,0.46619767,0.3236697,-0.27968705
802507900,3,1741276981728207086,0.48111138,0.26934126,-0.24666391
802507911,3,1741276981738268701,0.5130692,0.20116436,-0.22322811
802507921,3,1741276981748357503,0.5066776,0.12872645,-0.18913968
802507931,3,1741276981758473909,0.451284,0.09463801,-0.15718177
802507941,3,1741276981768617451,0.3692587,0.10848644,-0.14546387
802507951,3,1741276981778787711,0.2403618,0.13192225,-0.14439861
802507961,3,1741276981788984378,0.07418069,0.14790119,-0.13800703
802507971,3,1741276981799184378,-0.0749562,0.18198963,-0.12628913
802507982,3,1741276981809384378,-0.1686994,0.2235349,-0.108179644
802507992,3,1741276981819584378,-0.19959204,0.28318968,-0.120962806
802508002,3,1741276981829784378,-0.15804677,0.38012865,-0.14865966
802508012,3,1741276981839984378,-0.07069515,0.49304658,-0.1912702
802508022,3,1741276981850184378,0.021982776,0.56974554,-0.24772917
802508033,3,1741276981860384378,0.086963855,0.5750719,-0.28501338
802508043,3,1741276981870584378,0.12318281,0.52500445,-0.2903397
802508053,3,1741276981880784378,0.1380965,0.4376529,-0.25625128
802508063,3,1741276981890984378,0.11146492,0.29597285,-0.19553126
802508073,3,1741276981901184378,0.046483837,0.13937908,-0.11670175
802508083,3,1741276981910989795,-0.012105657,0.029656937,-0.03148067
802508093,3,1741276981920648336,-0.056846727,-0.0012357046,0.02817409
802508103,3,1741276981930471930,-0.12715413,0.045635886,0.07184989
802508113,3,1741276981940313024,-0.22302784,0.18731594,0.12298254
802508122,3,1741276981950173909,-0.29013944,0.43552235,0.18050677
802508132,3,1741276981960055888,-0.3135752,0.7156866,0.18370256
802508142,3,1741276981969959534,-0.32103208,0.9244783,0.13256991
802508152,3,1741276981979885680,-0.34766364,0.9979814,0.08463306
802508162,3,1741276981989834690,-0.40625316,0.93513095,0.07611095
802508172,3,1741276981999805524,-0.44460264,0.8041035,0.097416215
802508182,3,1741276982009803076,-0.4073184,0.6784024,0.12404781
802508192,3,1741276982019820211,-0.29226995,0.59211606,0.12617832
802508202,3,1741276982029856670,-0.1452636,0.5590929,0.1155257
802508212,3,1741276982039912972,-0.014236184,0.56974554,0.1038078
802508222,3,1741276982049989586,0.046483837,0.5867897,0.09422043
802508232,3,1741276982060085732,0.019852249,0.60063815,0.09528569
802508242,3,1741276982070200940,-0.068564616,0.61022556,0.101677276
802508253,3,1741276982080335263,-0.17082992,0.6230087,0.110199384
802508263,3,1741276982090488076,-0.2581815,0.6262045,0.1272436
802508273,3,1741276982100658545,-0.3465984,0.5910508,0.14854886
802508283,3,1741276982110852659,-0.4307542,0.53459185,0.17518045
802508293,3,1741276982121052659,-0.47656053,0.49837288,0.18583308
802508304,3,1741276982131252659,-0.45205948,0.49411187,0.17731097
802508314,3,1741276982141452659,-0.3604468,0.5015687,0.16346255
802508324,3,1741276982151652659,-0.24113731,0.4834592,0.14854886
802508334,3,1741276982161852659,-0.13034992,0.4312613,0.14215727
802508344,3,1741276982172052659,-0.041933034,0.33645284,0.14641833
802508355,3,1741276982182252659,0.012395404,0.21714333,0.1474836
802508365,3,1741276982192452659,0.042222783,0.10635591,0.14002675
802508375,3,1741276982202652659,0.05287542,0.012612721,0.12191728
802508385,3,1741276982212852659,0.057136472,-0.025736766,0.10274254
802508395,3,1741276982223052659,0.075245954,0.0030253495,0.068654105
802508406,3,1741276982233252659,0.098681755,0.077593796,0.021782508
802508416,3,1741276982243452659,0.118921764,0.16174962,-0.018697506
802508426,3,1741276982253652659,0.14874913,0.22246964,-0.045329094
802508436,3,1741276982263852659,0.16898914,0.24910124,-0.053851202
802508446,3,1741276982274052659,0.17751125,0.25229704,-0.03893751
802508457,3,1741276982284252659,0.19988178,0.24590544,-0.015501715
802508467,3,1741276982294452659,0.23929653,0.24484017,0.010064609
802508477,3,1741276982304652659,0.26592815,0.25442755,0.035630934
802508487,3,1741276982314852659,0.2637976,0.27786335,0.053740412
802508497,3,1741276982325052659,0.24675338,0.31088653,0.05160989
802508508,3,1741276982335252659,0.2488839,0.34817076,0.037761465
802508518,3,1741276982345452659,0.26805866,0.36414972,0.029239355
802508528,3,1741276982355652659,0.2957555,0.3524318,0.021782508
802508538,3,1741276982365852659,0.33303973,0.31408232,0.008999346
802508548,3,1741276982376052659,0.36712816,0.26827598,0.0036730287
802508559,3,1741276982386251397,0.3713892,0.23099175,0.0068688192
802508568,3,1741276982396194887,0.32132185,0.21181701,0.0132604
802508578,3,1741276982406000303,0.23929653,0.24590544,0.008999346
802508588,3,1741276982415817908,0.15727124,0.308756,-0.010175398
802508598,3,1741276982425638480,0.08589859,0.33964863,-0.0421333
802508608,3,1741276982435460616,0.024113303,0.3119518,-0.0655691
802508618,3,1741276982445284158,-0.0153014455,0.23312227,-0.0655691
802508627,3,1741276982455112699,-0.03980251,0.10316012,-0.05065541
802508637,3,1741276982464945980,-0.067499354,-0.07473889,-0.03254593
802508647,3,1741276982474784053,-0.08773936,-0.26968208,-0.01976277
802508657,3,1741276982484627960,-0.09413094,-0.44971162,-0.010175398
802508667,3,1741276982494477803,-0.09732673,-0.6052401,-0.0048490795
802508677,3,1741276982504334105,-0.10584884,-0.73626757,-0.013371188
802508686,3,1741276982514203168,-0.12502359,-0.8321413,-0.030415405
802508696,3,1741276982524078012,-0.13461097,-0.85770756,-0.036806986
802508706,3,1741276982533959158,-0.11437095,-0.7959223,-0.053851202
802508716,3,1741276982543847230,-0.068564616,-0.6435896,-0.10391859
802508726,3,1741276982553745876,6.77506E-4,-0.4156232,-0.19766179
802508736,3,1741276982563655512,0.065658584,-0.1855263,-0.31697127
802508746,3,1741276982573574730,0.0944207,-0.0044314954,-0.42030185
802508756,3,1741276982583503012,0.065658584,0.12233486,-0.48634818
802508766,3,1741276982593439470,-0.01636671,0.21181701,-0.5087187
802508776,3,1741276982603384470,-0.13780676,0.26827598,-0.4916745
802508786,3,1741276982613344835,-0.2816173,0.29064652,-0.44906396
802508796,3,1741276982623313949,-0.41477525,0.3002339,-0.40006185
802508806,3,1741276982633292439,-0.5117143,0.32153916,-0.34466815
802508816,3,1741276982643280928,-0.55112904,0.34497496,-0.27755654
802508826,3,1741276982653278428,-0.5415417,0.3556276,-0.20937969
802508836,3,1741276982663284105,-0.52023643,0.34284443,-0.14439861
802508846,3,1741276982673298897,-0.51810586,0.2970381,-0.1007228
802508856,3,1741276982683322543,-0.54260695,0.20116436,-0.07302595
802508866,3,1741276982693355147,-0.58628273,0.043505363,-0.059177518
802508876,3,1741276982703396762,-0.65552485,-0.16848208,-0.047459617
802508886,3,1741276982713454158,-0.72902805,-0.4007095,-0.03148067
802508896,3,1741276982723519262,-0.76418173,-0.6095012,-0.015501715
802508906,3,1741276982733595147,-0.7418112,-0.750116,-0.003783816
802508916,3,1741276982743680928,-0.684287,-0.8119013,-0.0027185525
802508926,3,1741276982753777022,-0.6054575,-0.8012486,-0.014436452
802508936,3,1741276982763882283,-0.52023643,-0.7437244,-0.03893751
802508946,3,1741276982773994678,-0.45525527,-0.6744823,-0.066634364
802508956,3,1741276982784112803,-0.42116684,-0.612697,-0.090070166
802508967,3,1741276982794237074,-0.40305737,-0.5413243,-0.099657536
802508977,3,1741276982804367022,-0.40092683,-0.47421268,-0.11457122
802508987,3,1741276982814513116,-0.42542788,-0.4326674,-0.14226808
802508997,3,1741276982824663116,-0.45419002,-0.4124274,-0.17209546
802509007,3,1741276982834818533,-0.4691037,-0.40816635,-0.20511863
802509017,3,1741276982844978741,-0.4659079,-0.41988423,-0.24240285
802509027,3,1741276982855143324,-0.45632052,-0.4337327,-0.27968705
802509038,3,1741276982865311397,-0.45525527,-0.4475811,-0.31057972
802509048,3,1741276982875482230,-0.47336474,-0.4507769,-0.33614603
802509058,3,1741276982885655460,-0.5191711,-0.44118953,-0.36490816
802509068,3,1741276982895830876,-0.59373957,-0.4273411,-0.39473552
802509078,3,1741276982906008428,-0.69387436,-0.42308003,-0.4213671
802509088,3,1741276982916191814,-0.8099881,-0.43799374,-0.44373766
802509098,3,1741276982926186866,-0.9292976,-0.47421268,-0.4714345
802509108,3,1741276982936184001,-1.0241059,-0.5328022,-0.51084924
802509118,3,1741276982946182178,-1.0709776,-0.59565276,-0.550264
802509128,3,1741276982956181918,-1.0539333,-0.6435896,-0.58967876
802509138,3,1741276982966066710,-0.9772345,-0.6787433,-0.64187664
802509148,3,1741276982975872126,-0.8728386,-0.7011138,-0.70472723
802509158,3,1741276982985678116,-0.7663123,-0.70217913,-0.76225144
802509168,3,1741276982995485147,-0.6789607,-0.6819391,-0.81444937
802509178,3,1741276983005295564,-0.61611015,-0.65317696,-0.85812515
802509187,3,1741276983015120720,-0.57989115,-0.62015384,-0.8996704
