gyro_s003_002 QTI-Gyroscope-Uncalibrated Non-wakeup,TDK-Invensense,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel2_uncal_x[rad/s],ang_vel2_uncal_y[rad/s],ang_vel2_uncal_z[rad/s],ang_vel2_drift_x[rad/s],ang_vel2_drift_y[rad/s],ang_vel2_drift_z[rad/s]
802486469,3,1741276960296431513,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486479,3,1741276960306607190,-0.0037923334,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486489,3,1741276960316794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486499,3,1741276960326994430,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486509,3,1741276960337194430,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486520,3,1741276960347394430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486530,3,1741276960357594430,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486540,3,1741276960367794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486550,3,1741276960377994430,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486560,3,1741276960388194430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486571,3,1741276960398394430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486581,3,1741276960408594430,-0.004857597,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486591,3,1741276960418794430,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486601,3,1741276960428994430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486611,3,1741276960439194430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486622,3,1741276960449394430,-0.004857597,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486632,3,1741276960459594430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486642,3,1741276960469794430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486652,3,1741276960479994430,-0.004857597,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486662,3,1741276960490194430,-0.0037923334,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486673,3,1741276960500394430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486683,3,1741276960510594430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486693,3,1741276960520794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486703,3,1741276960530994430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486713,3,1741276960541194430,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486724,3,1741276960551394430,-0.0037923334,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486734,3,1741276960561594430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486744,3,1741276960571794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486754,3,1741276960581994430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486764,3,1741276960592194430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486775,3,1741276960602394430,-0.004857597,-1.0652933E-4,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486785,3,1741276960612594430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486795,3,1741276960622794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486805,3,1741276960632994430,-0.004857597,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486815,3,1741276960643194430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486826,3,1741276960653394430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486836,3,1741276960663594430,-0.004857597,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486846,3,1741276960673794430,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486856,3,1741276960683994430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486866,3,1741276960694194430,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486877,3,1741276960704394430,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486887,3,1741276960714594430,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486897,3,1741276960724794430,-0.004857597,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486907,3,1741276960734994430,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802486917,3,1741276960745194430,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486928,3,1741276960755394430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486938,3,1741276960765594430,-0.00272707,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486948,3,1741276960775794430,-0.0037923334,-1.0652933E-4,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802486958,3,1741276960785994430,-0.00272707,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486968,3,1741276960796194430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486979,3,1741276960806394430,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486988,3,1741276960816199847,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802486993,3,1741276960820908545,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487003,3,1741276960830739170,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487013,3,1741276960840595315,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487023,3,1741276960850477867,-0.0037923334,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487033,3,1741276960860386930,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487043,3,1741276960870322607,-0.00272707,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487053,3,1741276960880284586,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487063,3,1741276960890270628,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487073,3,1741276960900280263,-0.00272707,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487083,3,1741276960910321045,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487093,3,1741276960920386670,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487103,3,1741276960930476461,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487113,3,1741276960940589378,-0.0037923334,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487123,3,1741276960950725367,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487133,3,1741276960960883909,-0.004857597,-1.0652933E-4,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802487143,3,1741276960971063024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487154,3,1741276960981263024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487164,3,1741276960991463024,-0.0037923334,9.587342E-4,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802487174,3,1741276961001663024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487184,3,1741276961011863024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487194,3,1741276961022063024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487205,3,1741276961032263024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487215,3,1741276961042463024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487225,3,1741276961052663024,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487235,3,1741276961062863024,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487245,3,1741276961073063024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487256,3,1741276961083263024,-0.004857597,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802487266,3,1741276961093463024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487276,3,1741276961103663024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487286,3,1741276961113863024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487296,3,1741276961124063024,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487307,3,1741276961134263024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487317,3,1741276961144463024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487327,3,1741276961154663024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487337,3,1741276961164863024,-0.004857597,-1.0652933E-4,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802487347,3,1741276961175063024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487358,3,1741276961185263024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487368,3,1741276961195463024,-0.004857597,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487378,3,1741276961205663024,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487388,3,1741276961215863024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487398,3,1741276961226063024,-0.004857597,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802487409,3,1741276961236263024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487419,3,1741276961246463024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487429,3,1741276961256663024,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487439,3,1741276961266863024,-0.0037923334,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487449,3,1741276961277063024,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487460,3,1741276961287263024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487470,3,1741276961297463024,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487480,3,1741276961307479065,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487490,3,1741276961317501565,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487500,3,1741276961327525263,-0.00272707,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487510,3,1741276961337549847,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487520,3,1741276961347575055,-0.004857597,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487530,3,1741276961357380472,-0.0059228605,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487539,3,1741276961367186982,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487549,3,1741276961376995315,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487559,3,1741276961386806201,-0.0059228605,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487569,3,1741276961396620367,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487579,3,1741276961406439951,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487589,3,1741276961416272451,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487598,3,1741276961426111982,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487608,3,1741276961435958597,-0.006988124,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487618,3,1741276961445812607,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487628,3,1741276961455674742,-0.00272707,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487638,3,1741276961465542867,-0.004857597,-0.0011717929,5.539395E-4,-0.0044527967,-0.0013166707,0.0015084138
802487648,3,1741276961475416878,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487658,3,1741276961485298024,-0.0037923334,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487667,3,1741276961495186670,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487677,3,1741276961505083857,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487687,3,1741276961514995628,-0.004857597,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487697,3,1741276961524917347,-0.004857597,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487707,3,1741276961534848232,-0.0037923334,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487717,3,1741276961544788440,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487727,3,1741276961554739170,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487737,3,1741276961564699586,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487747,3,1741276961574669638,-0.004857597,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487757,3,1741276961584652607,-0.0037923334,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487767,3,1741276961594648180,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487777,3,1741276961604654899,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487787,3,1741276961614678232,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487797,3,1741276961624713753,-0.0037923334,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487807,3,1741276961634761409,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487817,3,1741276961644820055,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487827,3,1741276961654887815,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487837,3,1741276961664963649,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487847,3,1741276961675047086,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487857,3,1741276961685138232,-0.004857597,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487868,3,1741276961695236982,-0.0059228605,-0.0011717929,5.539395E-4,-0.0044527967,-0.0013166707,0.0015084138
802487878,3,1741276961705343232,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487888,3,1741276961715464170,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487898,3,1741276961725591774,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487908,3,1741276961735725420,-0.0059228605,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487918,3,1741276961745865836,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487928,3,1741276961756012347,-0.0059228605,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487938,3,1741276961766163336,-0.0059228605,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487949,3,1741276961776318180,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487959,3,1741276961786476930,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487969,3,1741276961796641253,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802487979,3,1741276961806809847,-0.0059228605,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487989,3,1741276961816987659,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802487999,3,1741276961827168857,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488010,3,1741276961837351565,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488019,3,1741276961847218128,-0.004857597,-0.0011717929,5.539395E-4,-0.0044527967,-0.0013166707,0.0015084138
802488029,3,1741276961857085940,-0.0037923334,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488039,3,1741276961866955420,-0.004857597,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488049,3,1741276961876826461,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488059,3,1741276961886700420,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488069,3,1741276961896577659,-0.0037923334,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488079,3,1741276961906458388,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488089,3,1741276961916349690,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488099,3,1741276961926245420,-0.004857597,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488108,3,1741276961936145732,-0.0037923334,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488118,3,1741276961946051045,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488128,3,1741276961955961670,-0.0037923334,-1.0652933E-4,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488138,3,1741276961965878024,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488148,3,1741276961975799899,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488158,3,1741276961985730420,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488168,3,1741276961995670628,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488178,3,1741276962005619378,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488188,3,1741276962015583388,-0.0037923334,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488198,3,1741276962025555315,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488208,3,1741276962035534586,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488218,3,1741276962045521045,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488228,3,1741276962055514013,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488238,3,1741276962065514013,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488248,3,1741276962075520888,-0.0037923334,-0.0022370564,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488258,3,1741276962085534795,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488268,3,1741276962095555315,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488278,3,1741276962105582347,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488288,3,1741276962115619795,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488298,3,1741276962125663076,-0.004857597,-0.0022370564,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488308,3,1741276962135714690,-0.004857597,-0.0011717929,0.001619203,-0.0044527967,-0.0013166707,0.0015084138
802488318,3,1741276962145772086,-0.0037923334,-0.0011717929,0.00374973,-0.0044527967,-0.0013166707,0.0015084138
802488328,3,1741276962155835367,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488338,3,1741276962165905836,-0.004857597,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488348,3,1741276962175985420,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488358,3,1741276962186072972,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488368,3,1741276962196166045,-0.004857597,-1.0652933E-4,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
802488379,3,1741276962206266982,-0.0037923334,-0.0011717929,0.0026844665,-0.0044527967,-0.0013166707,0.0015084138
