Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
802487479,3,-0.30981895,-0.6294498,0.6359199,0.32157588,-1.0
802487489,3,-0.30981967,-0.6294489,0.6359182,0.32158032,-1.0
802487499,3,-0.309818,-0.62945163,0.63591826,0.32157648,-1.0
802487509,3,-0.3098103,-0.6294642,0.63591814,0.32155937,-1.0
802487519,3,-0.30980477,-0.6294737,0.6359159,0.32155073,-1.0
802487529,3,-0.30980593,-0.629472,0.6359146,0.32155547,-1.0
802487539,3,-0.30980164,-0.6294785,0.63591754,0.3215411,-1.0
802487549,3,-0.30979383,-0.6294916,0.63591534,0.32152715,-1.0
802487559,3,-0.30979633,-0.6294877,0.6359147,0.3215338,-1.0
802487569,3,-0.30979684,-0.6294862,0.6359183,0.32152906,-1.0
802487579,3,-0.30979556,-0.6294894,0.63591194,0.3215366,-1.0
802487589,3,-0.30978867,-0.62950104,0.6359098,0.32152474,-1.0
802487599,3,-0.3097878,-0.62950313,0.63590604,0.32152897,-1.0
802487609,3,-0.30978408,-0.6295093,0.63590527,0.3215219,-1.0
802487619,3,-0.30977595,-0.6295236,0.6358999,0.3215124,-1.0
802487629,3,-0.3097742,-0.62952614,0.6359017,0.32150558,-1.0
802487639,3,-0.3097667,-0.629538,0.6359036,0.32148573,-1.0
802487649,3,-0.3097687,-0.6295344,0.6359058,0.32148653,-1.0
802487659,3,-0.3097689,-0.62953496,0.6359007,0.32149538,-1.0
802487669,3,-0.30976418,-0.6295445,0.6358903,0.3215017,-1.0
802487679,3,-0.30975416,-0.62956065,0.6358916,0.32147723,-1.0
802487689,3,-0.3097503,-0.62956667,0.6358933,0.32146585,-1.0
802487699,3,-0.30974963,-0.6295684,0.63588953,0.32147053,-1.0
802487709,3,-0.30975506,-0.6295596,0.6358893,0.32148308,-1.0
802487719,3,-0.30975378,-0.6295634,0.6358794,0.32149637,-1.0
802487728,3,-0.3097509,-0.62956804,0.6358798,0.32148927,-1.0
802487738,3,-0.309748,-0.6295726,0.635881,0.32148075,-1.0
802487748,3,-0.30975047,-0.629568,0.6358841,0.32148123,-1.0
802487758,3,-0.30974188,-0.62958205,0.63588417,0.32146198,-1.0
802487768,3,-0.30973995,-0.62958425,0.63588923,0.3214494,-1.0
802487778,3,-0.30973557,-0.6295909,0.63589215,0.3214348,-1.0
802487788,3,-0.3097349,-0.6295915,0.6358948,0.32142898,-1.0
802487798,3,-0.30972797,-0.62960446,0.63588566,0.32142836,-1.0
802487808,3,-0.3097282,-0.62960345,0.63588953,0.3214226,-1.0
802487818,3,-0.3097187,-0.6296187,0.63589096,0.32139906,-1.0
802487828,3,-0.3097198,-0.6296171,0.6358899,0.32140318,-1.0
802487838,3,-0.30971128,-0.6296306,0.6358919,0.32138082,-1.0
802487848,3,-0.30970758,-0.6296369,0.6358909,0.32137427,-1.0
802487858,3,-0.30970415,-0.6296422,0.6358925,0.32136396,-1.0
802487868,3,-0.30969414,-0.629659,0.63588995,0.32134575,-1.0
802487878,3,-0.30969504,-0.6296565,0.6358959,0.32133797,-1.0
802487888,3,-0.30969954,-0.6296496,0.6358936,0.32135177,-1.0
802487898,3,-0.30970177,-0.62964594,0.63589317,0.32135758,-1.0
802487908,3,-0.30969447,-0.62965715,0.6358974,0.32133424,-1.0
802487918,3,-0.3096872,-0.6296688,0.63589865,0.32131594,-1.0
802487928,3,-0.30968034,-0.62967885,0.6359054,0.32128963,-1.0
802487938,3,-0.30967394,-0.6296895,0.635904,0.32127753,-1.0
802487948,3,-0.30967084,-0.62969595,0.6358965,0.32128277,-1.0
802487958,3,-0.30967197,-0.6296941,0.6358963,0.3212856,-1.0
802487968,3,-0.3096677,-0.6297002,0.6359012,0.32126814,-1.0
802487978,3,-0.30966997,-0.62969667,0.63590014,0.321275,-1.0
802487988,3,-0.3096757,-0.62968713,0.6359013,0.32128593,-1.0
802487998,3,-0.30967477,-0.6296896,0.63589627,0.32129204,-1.0
802488008,3,-0.30967063,-0.6296972,0.6358914,0.3212908,-1.0
802488018,3,-0.3096669,-0.62970245,0.6358958,0.32127523,-1.0
802488028,3,-0.3096601,-0.629715,0.6358877,0.32127324,-1.0
802488038,3,-0.30965135,-0.6297296,0.63588583,0.32125664,-1.0
802488048,3,-0.30964762,-0.62973636,0.6358822,0.32125425,-1.0
802488058,3,-0.30964798,-0.6297358,0.6358819,0.32125556,-1.0
802488068,3,-0.30964077,-0.62974787,0.6358805,0.32124174,-1.0
802488078,3,-0.30963877,-0.62975127,0.6358798,0.3212383,-1.0
802488088,3,-0.30963844,-0.62975144,0.6358817,0.3212345,-1.0
802488098,3,-0.30963284,-0.6297603,0.635883,0.32121992,-1.0
802488108,3,-0.3096314,-0.62976277,0.6358825,0.32121745,-1.0
802488118,3,-0.3096292,-0.6297667,0.63588077,0.32121536,-1.0
802488128,3,-0.30961826,-0.6297855,0.6358758,0.3211989,-1.0
802488138,3,-0.309617,-0.62978655,0.63588125,0.32118732,-1.0
802488148,3,-0.3096109,-0.6297955,0.6358869,0.32116443,-1.0
802488158,3,-0.30961275,-0.62979215,0.63588893,0.3211652,-1.0
802488168,3,-0.30960685,-0.62980056,0.635896,0.3211404,-1.0
802488178,3,-0.30960533,-0.6298028,0.6358972,0.32113504,-1.0
802488188,3,-0.3096026,-0.6298063,0.6359028,0.32111973,-1.0
802488198,3,-0.30960196,-0.62980837,0.6358967,0.32112837,-1.0
802488208,3,-0.309598,-0.62981606,0.6358901,0.32113022,-1.0
802488218,3,-0.30959374,-0.62982386,0.63588524,0.3211286,-1.0
