timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
7431,802492848,0.0050396346,-0.0016798781,0.0010690134,0.11096715,-9.762716,0.15284155,3.8,8.9875,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7441,802492858,0.004581486,-0.0015271619,0.0016798781,0.10378868,-9.747761,0.15074782,3.8375,8.9875,151.875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7451,802492868,0.0051923506,-0.0013744457,7.6358096E-4,0.111864455,-9.754043,0.1591227,3.8625,9.0,151.8875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7461,802492878,0.0051923506,-0.0018325944,0.0012217296,0.10797612,-9.765707,0.14147563,3.8625,9.025001,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7471,802492888,0.0051923506,-0.002290743,0.0015271619,0.098703936,-9.755837,0.15194423,3.8625,9.025001,151.975,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7481,802492898,0.0050396346,-0.0025961753,0.0015271619,0.10079765,-9.768399,0.15553348,3.8375,9.025001,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7491,802492908,0.005497783,-0.0015271619,0.0013744457,0.10797612,-9.766006,0.14985052,3.8125,9.0375,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7502,802492919,0.0048869182,-0.0019853106,0.0015271619,0.10707881,-9.765707,0.1471586,3.7875001,9.0,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7512,802492929,0.0056504994,-0.0016798781,0.0012217296,0.09960124,-9.765109,0.14237295,3.7625,9.0125,151.975,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7522,802492939,0.0050396346,-0.0019853106,0.0012217296,0.10857433,-9.763314,0.14536397,3.7375,9.0,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7532,802492949,0.004581486,-0.0013744457,0.0019853106,0.103190474,-9.765707,0.15134603,3.75,8.9875,151.8875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7542,802492959,0.0051923506,-0.0016798781,0.0021380268,0.109471634,-9.766904,0.16061822,3.7375,8.9875,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7552,802492969,0.0056504994,-0.0018325944,0.0015271619,0.11365908,-9.77498,0.148355,3.7250001,9.0,151.8,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7562,802492979,0.0051923506,-0.0012217296,0.0010690134,0.09990034,-9.757631,0.15433706,3.7625,9.0125,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7572,802492989,0.0050396346,-0.0019853106,7.6358096E-4,0.11365908,-9.778868,0.14027923,3.775,9.0375,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7582,802492999,0.0048869182,-9.162972E-4,0.0016798781,0.09720842,-9.756136,0.15433706,3.7875001,9.0125,151.8625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7592,802493009,0.005345067,-0.0021380268,0.0018325944,0.09900304,-9.752248,0.14356937,3.7625,9.0125,151.8625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7602,802493019,0.003970621,-0.002290743,0.0016798781,0.111864455,-9.766604,0.15284155,3.7125,9.025001,151.875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7613,802493030,0.0051923506,-0.0019853106,0.0018325944,0.11425728,-9.759726,0.1471586,3.7,9.025001,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7623,802493040,0.0051923506,-0.0016798781,0.0013744457,0.10079765,-9.7609215,0.13758731,3.675,9.025001,151.96251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7633,802493050,0.0048869182,-0.0024434591,0.0016798781,0.1055833,-9.765109,0.15553348,3.625,9.025001,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7643,802493060,0.0056504994,-0.0019853106,0.0016798781,0.091525465,-9.758828,0.14207384,3.6125,9.0125,152.0125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7653,802493070,0.004734202,-0.0025961753,0.0016798781,0.10139586,-9.760324,0.14985052,3.6000001,8.9875,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7663,802493080,0.004581486,-0.0030543238,0.0019853106,0.111266255,-9.762716,0.15403795,3.5875,8.9875,151.96251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7673,802493090,0.005497783,-0.0016798781,0.0015271619,0.10468599,-9.753445,0.15343975,3.625,8.975,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7683,802493100,0.0048869182,-0.0019853106,0.0013744457,0.10348958,-9.768399,0.1486541,3.65,8.962501,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7693,802493110,0.0050396346,-0.0019853106,0.0015271619,0.10887343,-9.760324,0.14147563,3.675,8.9875,151.95,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7702,802493119,0.0050396346,-0.0021380268,0.0021380268,0.104087785,-9.769596,0.16540386,3.7125,9.0125,151.9375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7713,802493130,0.005345067,-0.0013744457,0.0018325944,0.10767702,-9.763314,0.15403795,3.75,9.0375,151.9125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7723,802493140,0.004581486,-0.0025961753,0.0015271619,0.11365908,-9.769895,0.14237295,3.7625,9.0625,151.90001,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7734,802493151,0.004734202,-0.0018325944,0.0013744457,0.09182457,-9.770792,0.14117654,3.8,9.087501,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7744,802493161,0.004581486,-0.0018325944,7.6358096E-4,0.1055833,-9.766904,0.14626129,3.7875001,9.087501,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7754,802493171,0.0056504994,-0.0018325944,0.0012217296,0.1055833,-9.766904,0.14626129,3.775,9.075,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7764,802493181,0.006261364,-0.0024434591,0.0015271619,0.10109676,-9.775877,0.15882361,3.7625,9.0375,152.0125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7774,802493191,0.0051923506,-0.0018325944,0.0010690134,0.10887343,-9.765707,0.14177474,3.75,9.0,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7784,802493201,0.005345067,-0.0024434591,0.0010690134,0.11395818,-9.759426,0.14656039,3.7375,8.95,152.0125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7794,802493211,0.0058032153,-0.0013744457,0.0010690134,0.10707881,-9.764511,0.1582254,3.7250001,8.925,152.02501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7804,802493221,0.005497783,-0.0025961753,0.0016798781,0.10767702,-9.7609215,0.1477568,3.675,8.925,152.05,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7815,802493232,0.0051923506,-0.0019853106,0.0018325944,0.09990034,-9.750752,0.14925231,3.65,8.9375,152.075,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7825,802493242,0.005345067,-0.0021380268,0.0012217296,0.10079765,-9.756734,0.14925231,3.6000001,8.962501,152.1,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7835,802493252,0.0056504994,-0.0027488915,0.0018325944,0.10079765,-9.756734,0.14925231,3.575,9.0,152.08751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7845,802493262,0.004581486,-0.0015271619,0.0012217296,0.10707881,-9.77139,0.15224335,3.5375001,9.025001,152.075,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7855,802493272,0.0050396346,-0.002290743,9.162972E-4,0.09900304,-9.767801,0.16211374,3.525,9.0375,152.05,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7865,802493282,0.005345067,-0.0029016077,0.0015271619,0.10707881,-9.766604,0.14596218,3.5375001,9.0625,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7876,802493293,0.005345067,-0.0021380268,0.0013744457,0.10677971,-9.759426,0.16181463,3.575,9.0625,151.96251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7886,802493303,0.004581486,-0.0024434591,0.0018325944,0.10677971,-9.759426,0.16181463,3.5875,9.05,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7896,802493313,0.005497783,-0.0027488915,0.0018325944,0.119940236,-9.753743,0.1486541,3.625,9.0375,152.05,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7906,802493323,0.004734202,-0.0018325944,0.0010690134,0.10229317,-9.76152,0.15463616,3.6625001,9.0125,152.08751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7916,802493333,0.0048869182,-0.0016798781,0.0016798781,0.1052842,-9.766904,0.15014961,3.6875,8.9875,152.08751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7926,802493343,0.004734202,-0.0019853106,0.0012217296,0.10767702,-9.771989,0.15194423,3.7,8.9875,152.1,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7936,802493353,0.004734202,-0.0016798781,0.0015271619,0.10737792,-9.752846,0.15014961,3.6875,8.9875,152.0625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7946,802493363,0.0048869182,-0.0016798781,9.162972E-4,0.11096715,-9.767801,0.15523437,3.675,8.9875,152.0,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7956,802493373,0.005497783,-0.0016798781,0.0012217296,0.09750752,-9.758828,0.15613168,3.675,9.0125,151.9375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7966,802493383,0.005345067,-0.0016798781,0.0010690134,0.103190474,-9.774382,0.14925231,3.6625001,9.0375,151.825,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7976,802493393,0.0056504994,-0.0027488915,0.0012217296,0.109471634,-9.757033,0.15314065,3.65,9.0625,151.7,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7986,802493403,0.005497783,-0.0012217296,0.0013744457,0.109471634,-9.757033,0.15314065,3.6375,9.0625,151.6125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
7996,802493413,0.004734202,-0.0027488915,0.0013744457,0.10767702,-9.751051,0.14207384,3.6375,9.075,151.55,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8006,802493423,0.0050396346,-0.0019853106,-3.054324E-4,0.1058824,-9.7704935,0.14925231,3.6125,9.0625,151.55,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8016,802493433,0.004734202,-0.0021380268,7.6358096E-4,0.11694921,-9.763614,0.14925231,3.625,9.0625,151.6,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8026,802493443,0.0050396346,-0.0024434591,0.0015271619,0.10797612,-9.760623,0.15403795,3.65,9.075,151.675,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8036,802493453,0.0051923506,-0.0019853106,0.0010690134,0.11395818,-9.766904,0.14177474,3.675,9.075,151.7,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8046,802493463,0.0051923506,-0.0015271619,6.108648E-4,0.10887343,-9.7704935,0.15493527,3.75,9.075,151.725,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8056,802493473,0.0058032153,-0.0019853106,0.0016798781,0.10887343,-9.754043,0.15463616,3.8500001,9.0625,151.75,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8066,802493483,0.0056504994,-0.0021380268,0.0015271619,0.10438689,-9.761819,0.14566308,3.8500001,9.0625,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8076,802493493,0.0051923506,-0.0012217296,0.0013744457,0.101694964,-9.769297,0.15463616,3.8625,9.0625,151.7625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8086,802493503,0.0044287695,-0.0019853106,0.0018325944,0.11216356,-9.771989,0.15403795,3.8500001,9.075,151.7625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8096,802493513,0.0048869182,-0.0019853106,9.162972E-4,0.10468599,-9.766904,0.14985052,3.825,9.075,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8106,802493523,0.0056504994,-0.0027488915,0.0018325944,0.10468599,-9.766006,0.15403795,3.8,9.087501,151.8625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8116,802493533,0.0051923506,-0.0013744457,0.0012217296,0.10917253,-9.769297,0.15613168,3.75,9.087501,151.9375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8126,802493543,0.004581486,-0.0018325944,0.0013744457,0.09990034,-9.769297,0.15523437,3.7125,9.1,152.0125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8136,802493553,0.0048869182,-0.0015271619,0.0016798781,0.11066805,-9.761819,0.15433706,3.675,9.1125,152.075,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8146,802493563,0.0065667965,-0.0025961753,7.6358096E-4,0.10797612,-9.7609215,0.1468595,3.7125,9.125,152.08751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8156,802493573,0.004734202,-0.0021380268,0.0012217296,0.10707881,-9.767502,0.1591227,3.7625,9.150001,152.0625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8166,802493583,0.0051923506,-0.0025961753,0.0015271619,0.10887343,-9.753445,0.1576272,3.8,9.1375,152.0125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8176,802493593,0.0048869182,-0.0018325944,9.162972E-4,0.11724831,-9.758529,0.16211374,3.8500001,9.1125,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8186,802493603,0.0050396346,-0.0018325944,0.0016798781,0.09960124,-9.7681,0.16211374,3.875,9.0625,151.8,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8196,802493613,0.004581486,-0.0018325944,0.0013744457,0.11156536,-9.7654085,0.16301104,3.8875,9.025001,151.7375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8206,802493623,0.005497783,-0.0021380268,0.0013744457,0.11964113,-9.762417,0.15044872,3.875,8.9875,151.7,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8216,802493633,0.005345067,-0.0016798781,0.0010690134,0.11425728,-9.763016,0.15164514,3.8875,8.975,151.71251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8226,802493643,0.0050396346,-0.0018325944,0.0012217296,0.11395818,-9.75135,0.1594218,3.8625,8.962501,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8236,802493653,0.0051923506,-0.0013744457,0.0015271619,0.09990034,-9.769596,0.15613168,3.8375,8.9375,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8246,802493663,0.004734202,-0.002290743,7.6358096E-4,0.10289137,-9.763614,0.15343975,3.7875001,8.9125,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8256,802493673,0.0050396346,-0.0019853106,0.0012217296,0.11306087,-9.764212,0.15254244,3.7625,8.9375,151.825,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8266,802493683,0.0048869182,-0.0027488915,0.0013744457,0.110368945,-9.777073,0.16241284,3.75,8.962501,151.75,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8276,802493693,0.0051923506,-0.0012217296,0.0012217296,0.11006984,-9.756734,0.16002001,3.75,9.0,151.675,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8286,802493703,0.005497783,-0.002290743,0.0010690134,0.10797612,-9.766006,0.14895321,3.7250001,9.0125,151.6125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8296,802493713,0.0048869182,-0.0021380268,0.0019853106,0.103190474,-9.7609215,0.15463616,3.7,9.0375,151.52501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8306,802493723,0.0050396346,-0.0015271619,0.0010690134,0.122931264,-9.758828,0.1486541,3.65,9.0625,151.475,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8316,802493733,0.0048869182,-0.0015271619,0.0012217296,0.11545369,-9.759726,0.15314065,3.625,9.087501,151.5125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8326,802493743,0.0051923506,-0.0021380268,9.162972E-4,0.10289137,-9.758828,0.14955142,3.6125,9.1125,151.5375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8336,802493753,0.004581486,-0.002290743,0.0010690134,0.1055833,-9.769895,0.16241284,3.625,9.125,151.6,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8346,802493763,0.0048869182,-0.0019853106,0.0010690134,0.117547415,-9.762118,0.1594218,3.675,9.1375,151.6875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8356,802493773,0.0050396346,-0.0013744457,0.0010690134,0.1160519,-9.759426,0.16360925,3.7125,9.1125,151.75,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8366,802493783,0.0048869182,-0.0019853106,0.0016798781,0.10079765,-9.765707,0.16121642,3.7625,9.1125,151.8,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8376,802493793,0.0044287695,-0.0019853106,0.0013744457,0.116650105,-9.763016,0.14446667,3.8,9.087501,151.83751,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8386,802493803,0.0050396346,-0.0033597562,0.0013744457,0.11395818,-9.756734,0.16331014,3.8500001,9.087501,151.825,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8396,802493813,0.005345067,-0.002290743,0.0010690134,0.112761766,-9.762716,0.15254244,3.9125001,9.1,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8406,802493823,0.0044287695,-0.0021380268,0.0012217296,0.11216356,-9.757033,0.15194423,3.9375,9.125,151.71251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8416,802493833,0.005497783,-0.0015271619,6.108648E-4,0.102592275,-9.778868,0.14745769,3.9750001,9.1625,151.6125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8426,802493843,0.0050396346,-0.0019853106,4.581486E-4,0.109471634,-9.762716,0.14506488,3.9375,9.1875,151.5,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8436,802493853,0.0042760535,-0.0018325944,0.0021380268,0.110368945,-9.763016,0.15134603,3.8875,9.25,151.40001,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8446,802493863,0.005497783,-0.0018325944,0.0015271619,0.10737792,-9.767203,0.16002001,3.8625,9.2625,151.3875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8456,802493873,0.0050396346,-0.0015271619,6.108648E-4,0.102592275,-9.75135,0.15134603,3.8625,9.275001,151.4125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8466,802493883,0.004581486,-0.0025961753,0.0010690134,0.11216356,-9.768699,0.1591227,3.8125,9.2625,151.46251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8476,802493893,0.0048869182,-0.0027488915,0.0010690134,0.11216356,-9.768399,0.15672988,3.7625,9.25,151.5375,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8486,802493903,0.004581486,-0.002290743,0.0015271619,0.10857433,-9.754341,0.15194423,3.6875,9.2375,151.6125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8495,802493912,0.0051923506,-0.0024434591,0.0018325944,0.10857433,-9.754341,0.15194423,3.6625001,9.212501,151.675,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8505,802493922,0.005345067,-0.0015271619,0.0010690134,0.11335997,-9.760324,0.15433706,3.6375,9.1875,151.725,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8515,802493932,0.0056504994,-0.002290743,3.054324E-4,0.09990034,-9.760024,0.15224335,3.625,9.175,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8525,802493942,0.004581486,-0.0018325944,0.0012217296,0.10109676,-9.762417,0.16121642,3.65,9.175,151.8,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8535,802493952,0.0048869182,-0.0018325944,0.0012217296,0.09990034,-9.767203,0.15314065,3.6375,9.1375,151.8125,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8545,802493962,0.0051923506,-0.0019853106,0.0018325944,0.10797612,-9.754043,0.15433706,3.675,9.125,151.7875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8555,802493972,0.0058032153,-0.0013744457,0.0012217296,0.1061815,-9.762716,0.1477568,3.75,9.1125,151.7625,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8565,802493982,0.005497783,-0.0016798781,9.162972E-4,0.111864455,-9.761221,0.15403795,3.825,9.1,151.77501,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8575,802493992,0.004734202,-0.0021380268,0.0015271619,0.10677971,-9.764811,0.15463616,3.875,9.087501,151.825,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8585,802494002,0.0048869182,-0.0021380268,0.0016798781,0.10767702,-9.76152,0.16181463,3.9125001,9.075,151.85,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8595,802494012,0.004734202,-0.0027488915,0.0015271619,0.10827523,-9.754043,0.15463616,3.9375,9.0375,151.875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8605,802494022,0.0048869182,-0.002290743,0.0015271619,0.10827523,-9.7681,0.15373886,3.925,8.9875,151.8875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8615,802494032,0.0051923506,-0.0016798781,6.108648E-4,0.11335997,-9.764212,0.14895321,3.9375,8.975,151.8875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8625,802494042,0.005497783,-0.0021380268,0.0019853106,0.1052842,-9.751051,0.15732808,3.925,8.962501,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8635,802494052,0.0050396346,-0.002290743,6.108648E-4,0.11425728,-9.752547,0.15702899,3.9125001,8.962501,151.95,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8645,802494062,0.004734202,-0.0015271619,0.0018325944,0.10827523,-9.764511,0.15672988,3.8625,8.95,151.9875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8655,802494072,0.0050396346,-0.0024434591,0.0012217296,0.10348958,-9.754043,0.16540386,3.8500001,8.95,151.96251,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8665,802494082,0.0056504994,-0.0016798781,0.0018325944,0.10887343,-9.763913,0.15523437,3.825,8.962501,151.925,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8675,802494092,0.0051923506,-0.0013744457,0.0018325944,0.117547415,-9.762118,0.1576272,3.825,8.975,151.875,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
8685,802494102,0.0048869182,-0.0016798781,0.0015271619,0.10139586,-9.765109,0.15553348,3.8,8.975,151.825,0.0052756844,-0.0018849414,0.0014778763,0.0,0.0,0.0,-27.0,-69.0,177.0
