Game Rotation Vector  Non-wakeup,QTI,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
802486657,3,-0.49332222,-0.49878526,0.5012079,0.5065936
802486667,3,-0.49332058,-0.49877888,0.5012142,0.50659525
802486677,3,-0.49330375,-0.49877757,0.50121516,0.5066119
802486687,3,-0.4933027,-0.4987747,0.5012181,0.50661296
802486697,3,-0.4933031,-0.49876818,0.5012246,0.5066126
802486707,3,-0.49330193,-0.4987654,0.5012272,0.5066138
802486717,3,-0.4933023,-0.49876165,0.501231,0.5066135
802486727,3,-0.4933007,-0.49875823,0.5012343,0.5066151
802486738,3,-0.4933065,-0.49875823,0.5012343,0.5066094
802486748,3,-0.49330416,-0.49875218,0.5012403,0.50661176
802486758,3,-0.4933037,-0.49875447,0.501238,0.5066122
802486768,3,-0.4933031,-0.49875587,0.50123674,0.5066128
802486778,3,-0.49329865,-0.49875224,0.50124013,0.5066172
802486788,3,-0.493298,-0.49875107,0.5012413,0.50661784
802486799,3,-0.49329695,-0.49874735,0.50124496,0.5066189
802486809,3,-0.49329832,-0.49874666,0.50124556,0.50661755
802486819,3,-0.49329835,-0.4987476,0.5012448,0.50661755
802486829,3,-0.49329403,-0.49874756,0.5012447,0.5066218
802486839,3,-0.49329698,-0.49875125,0.5012411,0.5066188
802486849,3,-0.49329138,-0.49875784,0.5012346,0.5066243
802486859,3,-0.49328858,-0.49875432,0.5012379,0.5066271
802486869,3,-0.49329516,-0.49875978,0.5012327,0.5066205
802486879,3,-0.4932952,-0.49875867,0.5012338,0.5066205
802486889,3,-0.49329585,-0.49876013,0.50123227,0.5066199
802486899,3,-0.49329394,-0.49875826,0.50123405,0.5066217
802486909,3,-0.49329162,-0.49875736,0.50123507,0.50662404
802486919,3,-0.49329135,-0.4987519,0.5012404,0.50662434
802486929,3,-0.49328783,-0.4987472,0.501245,0.5066279
802486939,3,-0.49328828,-0.49873692,0.5012551,0.50662756
802486949,3,-0.49328092,-0.49873745,0.50125456,0.50663483
802486959,3,-0.49328154,-0.4987395,0.5012525,0.5066342
802486969,3,-0.4932873,-0.49874392,0.5012482,0.50662845
