gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_19-02-36.207_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
802485914,3,1741276959741391149,0.004581486,-0.0018325944,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802485924,3,1741276959751375992,0.0051923506,-0.0018325944,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802485934,3,1741276959761360628,0.0048869182,-0.0016798781,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802485944,3,1741276959771344795,0.004734202,-0.0012217296,0.0019853106,0.005240746,-0.0017869712,0.0013365636
802485954,3,1741276959781329638,0.005497783,-7.6358096E-4,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802485964,3,1741276959791314274,0.0051923506,-0.0027488915,0.0012217296,0.005240746,-0.0017869712,0.0013365636
802485974,3,1741276959801298440,0.0058032153,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802485984,3,1741276959811283076,0.004123337,-0.0010690134,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802485994,3,1741276959821267242,0.0050396346,-0.0019853106,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486004,3,1741276959831252086,0.0058032153,-0.002290743,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486014,3,1741276959841236722,0.0051923506,-0.0018325944,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486023,3,1741276959851220888,0.0048869182,-0.0010690134,0.0010690134,0.005240746,-0.0017869712,0.0013365636
802486033,3,1741276959861205524,0.004123337,-0.002290743,0.0018325944,0.005240746,-0.0017869712,0.0013365636
802486043,3,1741276959871189690,0.0058032153,-0.0016798781,0.0015271619,0.005240746,-0.0017869712,0.0013365636
802486053,3,1741276959881174534,0.004734202,-0.0021380268,0.0015271619,0.005240746,-0.0017869712,0.0013365636
