gyro_s001_004 Gyroscope-Uncalibrated Non-wakeup,STMicro,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s]
800982854,3,1741275456682141409,0.004734202,-0.0015271619,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800982864,3,1741275456692123909,0.0048869182,-0.002290743,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800982874,3,1741275456702108179,0.004581486,-0.0021380268,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800982884,3,1741275456712092190,0.0048869182,-7.6358096E-4,0.0012217296,0.0041796416,-0.0010617414,0.002740393
800982894,3,1741275456722075836,0.004581486,-0.002290743,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800982904,3,1741275456732059221,0.005345067,-0.0016798781,0.0029016077,0.0041796416,-0.0010617414,0.002740393
800982914,3,1741275456742042867,0.0042760535,-0.0015271619,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800982924,3,1741275456752026825,0.0048869182,-0.0015271619,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800982934,3,1741275456762009638,0.0044287695,-0.0015271619,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800982944,3,1741275456771885888,0.004123337,-0.0019853106,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800982954,3,1741275456781926461,0.0050396346,-0.0018325944,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800982964,3,1741275456791967242,0.004581486,-0.0015271619,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800982974,3,1741275456802078336,0.0050396346,-0.0019853106,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800982984,3,1741275456812259742,0.004581486,-0.0016798781,0.0030543238,0.0041796416,-0.0010617414,0.002740393
800982994,3,1741275456822441148,0.004734202,-0.0016798781,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983004,3,1741275456832482554,0.004734202,-0.0018325944,9.162972E-4,0.0041796416,-0.0010617414,0.002740393
800983014,3,1741275456842466252,0.004123337,-0.0015271619,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983024,3,1741275456852450211,0.004734202,-0.0015271619,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983034,3,1741275456862433544,0.0050396346,-0.0021380268,9.162972E-4,0.0041796416,-0.0010617414,0.002740393
800983044,3,1741275456872417242,0.0044287695,-0.0010690134,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983054,3,1741275456882400575,0.005497783,-0.0019853106,0.0015271619,0.0041796416,-0.0010617414,0.002740393
800983064,3,1741275456892384273,0.0044287695,-0.0015271619,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983074,3,1741275456902368232,0.004123337,-7.6358096E-4,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800983084,3,1741275456912351565,0.0051923506,-0.0013744457,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983094,3,1741275456922335263,0.0044287695,-0.0025961753,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983104,3,1741275456932318596,0.004581486,-0.0010690134,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983114,3,1741275456942301044,0.004581486,-9.162972E-4,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800983124,3,1741275456952285315,0.004734202,-0.0013744457,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983134,3,1741275456962268544,0.0042760535,-0.0015271619,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983144,3,1741275456972144794,0.0048869182,-0.002290743,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983154,3,1741275456982208961,0.004734202,-0.0016798781,0.0027488915,0.0041796416,-0.0010617414,0.002740393
800983164,3,1741275456992390367,0.003970621,-0.0012217296,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983174,3,1741275457002572502,0.0048869182,-0.0010690134,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983185,3,1741275457012754794,0.0044287695,-0.0018325944,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983195,3,1741275457022937086,0.004734202,-0.0018325944,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983205,3,1741275457033119377,0.0050396346,-0.0015271619,0.0029016077,0.0041796416,-0.0010617414,0.002740393
800983215,3,1741275457043281982,0.0051923506,-0.0010690134,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800983225,3,1741275457053296721,0.004123337,-0.0019853106,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983235,3,1741275457063279950,0.0050396346,-0.0029016077,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983245,3,1741275457073263752,0.004581486,-0.0015271619,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983255,3,1741275457083247711,0.004581486,-0.0013744457,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983265,3,1741275457093230940,0.0044287695,-0.0024434591,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983275,3,1741275457103214742,0.0050396346,-0.0015271619,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983285,3,1741275457113198700,0.004581486,-0.0019853106,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983295,3,1741275457123181929,0.0042760535,-0.0021380268,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983305,3,1741275457133165732,0.0042760535,-0.0013744457,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983315,3,1741275457143148961,0.0048869182,-0.0015271619,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800983325,3,1741275457153131304,0.004581486,-0.002290743,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983335,3,1741275457163113492,0.003817905,-0.0019853106,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983345,3,1741275457173248336,0.0051923506,-0.0015271619,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983355,3,1741275457183429742,0.0042760535,-0.0021380268,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983365,3,1741275457193411929,0.0048869182,-0.0018325944,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983375,3,1741275457203558179,0.004123337,-0.0016798781,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983386,3,1741275457213739586,0.0051923506,-0.0016798781,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983396,3,1741275457223921877,0.0044287695,-0.0013744457,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800983406,3,1741275457234104169,0.004123337,-0.0013744457,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983416,3,1741275457244286461,0.005345067,-0.0016798781,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800983426,3,1741275457254468752,0.0036651888,-0.0016798781,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983437,3,1741275457264651044,0.0044287695,-0.0018325944,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983447,3,1741275457274697867,0.0050396346,-0.0018325944,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983457,3,1741275457284681825,0.004581486,-0.0019853106,0.0027488915,0.0041796416,-0.0010617414,0.002740393
800983467,3,1741275457294664898,0.005497783,-0.0013744457,4.581486E-4,0.0041796416,-0.0010617414,0.002740393
800983477,3,1741275457304648857,0.0042760535,-6.108648E-4,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983487,3,1741275457314632815,0.005497783,-0.0015271619,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983497,3,1741275457324615888,0.0048869182,-0.002290743,0.0012217296,0.0041796416,-0.0010617414,0.002740393
800983506,3,1741275457334599846,0.0048869182,-0.0018325944,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983516,3,1741275457344582034,0.0051923506,-0.0019853106,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983526,3,1741275457354564221,0.004123337,-0.0016798781,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983536,3,1741275457364381721,0.0042760535,-0.0016798781,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983546,3,1741275457374563232,0.0051923506,-0.0018325944,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983557,3,1741275457384744742,0.0044287695,-0.0015271619,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983567,3,1741275457394927034,0.0044287695,-0.0012217296,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983577,3,1741275457405085784,0.003970621,-0.0012217296,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983587,3,1741275457415079690,0.004123337,-0.0015271619,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800983597,3,1741275457425261096,0.0050396346,-0.0015271619,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983607,3,1741275457435419065,0.004123337,-0.0013744457,0.0015271619,0.0041796416,-0.0010617414,0.002740393
800983617,3,1741275457445401252,0.0050396346,-0.0018325944,0.0027488915,0.0041796416,-0.0010617414,0.002740393
800983627,3,1741275457455551148,0.0044287695,-0.0010690134,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983637,3,1741275457465560888,0.004734202,-0.0024434591,0.0013744457,0.0041796416,-0.0010617414,0.002740393
800983647,3,1741275457475544846,0.0051923506,-0.0015271619,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983657,3,1741275457485528700,0.0048869182,-0.0021380268,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983667,3,1741275457495511877,0.0051923506,-0.0018325944,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983677,3,1741275457505495732,0.0050396346,-0.0019853106,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983687,3,1741275457515478700,0.0044287695,-0.0015271619,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983697,3,1741275457525460888,0.004734202,-7.6358096E-4,0.0027488915,0.0041796416,-0.0010617414,0.002740393
800983707,3,1741275457535443075,0.004734202,-0.0025961753,0.0024434591,0.0041796416,-0.0010617414,0.002740393
800983717,3,1741275457545543284,0.0048869182,-0.0018325944,0.0010690134,0.0041796416,-0.0010617414,0.002740393
800983728,3,1741275457555725211,0.0035124724,-0.0016798781,0.002290743,0.0041796416,-0.0010617414,0.002740393
800983738,3,1741275457565907502,0.0050396346,-0.0024434591,9.162972E-4,0.0041796416,-0.0010617414,0.002740393
800983748,3,1741275457576089794,0.0044287695,-0.0019853106,0.0030543238,0.0041796416,-0.0010617414,0.002740393
800983758,3,1741275457586272086,0.005345067,-0.0012217296,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983768,3,1741275457596454377,0.004734202,-0.002290743,0.0012217296,0.0041796416,-0.0010617414,0.002740393
800983779,3,1741275457606636669,0.0042760535,-0.0010690134,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983789,3,1741275457616818961,0.0044287695,-0.0012217296,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800983799,3,1741275457627001252,0.0051923506,-0.0012217296,0.0010690134,0.0041796416,-0.0010617414,0.002740393
800983809,3,1741275457637183544,0.004734202,-0.0016798781,0.0029016077,0.0041796416,-0.0010617414,0.002740393
800983819,3,1741275457647365836,0.004123337,-0.0019853106,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983829,3,1741275457657548127,0.0044287695,-0.0013744457,0.0016798781,0.0041796416,-0.0010617414,0.002740393
800983840,3,1741275457667730419,0.004734202,-0.0016798781,0.0018325944,0.0041796416,-0.0010617414,0.002740393
800983850,3,1741275457677912711,0.0044287695,-0.0013744457,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983860,3,1741275457688095002,0.003970621,-0.0018325944,0.0025961753,0.0041796416,-0.0010617414,0.002740393
800983870,3,1741275457698277294,0.0050396346,-0.0013744457,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983880,3,1741275457708459586,0.0044287695,-0.0024434591,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983891,3,1741275457718641877,0.004734202,-0.0021380268,0.0019853106,0.0041796416,-0.0010617414,0.002740393
800983901,3,1741275457728824169,0.004734202,-0.0016798781,0.0015271619,0.0041796416,-0.0010617414,0.002740393
800983911,3,1741275457738888752,0.0044287695,-0.0013744457,0.0021380268,0.0041796416,-0.0010617414,0.002740393
800983921,3,1741275457748976409,0.0050396346,-0.0018325944,0.002290743,0.0041796416,-0.0010617414,0.002740393
