linear_acceleration,QTI,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
800982804,3,-0.008667119,0.005921364,-0.0035468936
800982814,3,-0.0033063367,0.0076208115,0.003912866
800982824,3,-0.011830606,-5.3596497E-4,0.0010157526
800982834,3,-4.3337047E-4,-0.0031585693,-0.0087014735
800982844,3,-0.0042866096,-0.0049085617,0.005246103
800982854,3,-0.004683934,0.0044431686,-8.408576E-4
800982864,3,-0.0072977543,-0.002275467,-0.0029696673
800982874,3,-0.010877386,8.058548E-4,-0.0046198964
800982884,3,0.0046575293,0.0025873184,-0.0018377751
800982894,3,-0.0049623996,-0.0021648407,-0.006959066
800982904,3,0.0028786287,-0.0093278885,-0.003763929
800982914,3,-0.008945979,-0.003083229,-0.02544503
800982924,3,-0.013120659,0.0055475235,-0.022183567
800982934,3,-0.007557273,0.0058698654,-0.008823514
800982944,3,-0.012916394,-0.004749298,-0.0050685555
800982954,3,0.0034241006,-0.009654045,-7.665157E-5
800982964,3,0.0050641894,0.017215729,-0.0063442886
800982974,3,-0.0050899386,0.0059919357,-0.006189123
800982984,3,0.0034671947,-0.004350662,-0.0073671043
800982994,3,-0.007898532,-0.004002571,-6.559193E-4
800983004,3,-0.004063301,3.528595E-4,0.0020772815
800983014,3,0.0060277954,0.0022821426,-0.004454285
800983024,3,0.0047391728,0.002796173,-0.006919205
800983034,3,-0.0064458847,0.0021924973,-0.003700167
800983044,3,-0.004453048,0.004507065,-0.0055975467
800983054,3,-0.009346962,-0.0073394775,-0.0028587133
800983064,3,-0.0012372062,-0.005558014,9.059757E-4
800983074,3,0.0036107227,-0.0029735565,-0.012675077
800983084,3,-0.0022190958,-0.0020961761,-0.011169404
800983094,3,-0.0037598163,-9.536743E-4,-0.0039417148
800983104,3,-0.008641742,0.0057029724,-0.0029421896
800983114,3,-0.0017334968,-0.008234024,-0.007635206
800983124,3,0.0026642978,-0.010590553,-0.018082261
800983134,3,4.7959387E-5,0.011591911,-0.008236408
800983144,3,-0.003508374,0.003230095,-0.0042894036
800983154,3,0.0033263788,4.081726E-4,0.005422041
800983164,3,-0.0015022755,0.010088921,-0.009048313
800983174,3,-0.01223065,0.007979393,0.0012737364
800983185,3,-0.01061523,0.006737709,-0.009292588
800983195,3,-0.00828591,0.008698463,-0.0028262436
800983205,3,-0.00439547,0.001909256,0.002948314
800983215,3,-0.002515465,-0.005186081,-0.0018983334
800983225,3,0.0074377432,0.0019578934,-0.0065704435
800983235,3,-0.011282705,0.0016469955,-0.005162984
800983245,3,-0.0077360272,-0.003227234,-0.010653555
800983255,3,-0.009874776,7.6293945E-6,-0.0105174035
800983265,3,-0.008768946,9.765625E-4,-0.017564252
800983275,3,0.0015724301,5.41687E-4,-0.014171079
800983285,3,-0.00609982,-0.011371613,-0.005809009
800983295,3,5.360916E-4,-0.012290001,-0.0011553466
800983305,3,-0.0022799745,-0.0022602081,-0.0022572726
800983315,3,-0.003346987,-0.0069322586,-0.003387645
800983325,3,0.0077541694,0.0039777756,-0.008076519
800983335,3,-0.009459779,0.0026664734,-0.006804526
800983345,3,0.0044628754,8.172989E-4,-0.004443243
800983355,3,7.13408E-4,8.0394745E-4,-0.0085327625
800983365,3,-0.010895476,-5.9604645E-4,-0.014402583
800983375,3,-0.009986356,-0.005015373,-0.003226474
800983386,3,-0.013210982,-0.005906105,-0.011990696
800983396,3,-0.0027481467,0.003186226,2.3078918E-4
800983406,3,0.0016660243,0.007976532,-0.01069966
800983416,3,9.327531E-4,0.0049324036,-0.006205395
800983426,3,-0.0030260906,-0.012587547,-0.01061812
800983437,3,0.0027405247,0.00575161,-0.0081072
800983447,3,-0.0068061724,0.0020561218,-0.012898654
800983457,3,-0.009736814,0.010878563,-0.0042744875
