gyro_s001_004 Gyroscope Non-wakeup,STMicro,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
800982150,3,1741275455978577398,9.162972E-4,1.527162E-4,-0.0015271619
800982160,3,1741275455988430054,3.054324E-4,-6.108648E-4,-0.0010690134
800982171,3,1741275455998611461,-6.108648E-4,-4.581486E-4,-0.0010690134
800982181,3,1741275456008745992,3.054324E-4,0.0,-1.527162E-4
800982191,3,1741275456018728179,9.162972E-4,-7.6358096E-4,-0.0016798781
800982201,3,1741275456028886148,0.0010690134,-0.0012217296,-7.6358096E-4
800982211,3,1741275456039034846,3.054324E-4,3.054324E-4,-6.108648E-4
800982221,3,1741275456049063492,0.0,-3.054324E-4,-0.0018325944
800982231,3,1741275456059047242,3.054324E-4,-0.0012217296,-0.0013744457
800982241,3,1741275456069030523,1.527162E-4,-6.108648E-4,-0.0
800982251,3,1741275456079014273,0.0012217296,-0.0012217296,-7.6358096E-4
800982261,3,1741275456088997554,-4.581486E-4,-9.162972E-4,-6.108648E-4
800982271,3,1741275456098981513,9.162972E-4,-1.527162E-4,-9.162972E-4
800982281,3,1741275456108965054,3.054324E-4,-0.0012217296,-0.0013744457
800982291,3,1741275456118947242,0.0013744457,-0.0,-4.581486E-4
800982301,3,1741275456128932502,7.6358096E-4,-0.0010690134,-6.108648E-4
800982311,3,1741275456138915784,4.581486E-4,-0.0013744457,-7.6358096E-4
800982321,3,1741275456148899534,7.6358096E-4,1.527162E-4,-6.108648E-4
800982331,3,1741275456158882815,4.581486E-4,-3.054324E-4,-0.0013744457
800982341,3,1741275456168866357,6.108648E-4,0.0,-0.0010690134
800982351,3,1741275456178813232,0.0010690134,-7.6358096E-4,-1.527162E-4
800982361,3,1741275456188687711,-4.581486E-4,-7.6358096E-4,-0.0010690134
800982371,3,1741275456198863700,0.0012217296,-3.054324E-4,-7.6358096E-4
800982381,3,1741275456208986513,4.581486E-4,-6.108648E-4,-9.162972E-4
800982391,3,1741275456218968700,3.054324E-4,-1.527162E-4,-9.162972E-4
800982401,3,1741275456228915419,9.162972E-4,-9.162972E-4,-0.0013744457
800982411,3,1741275456239096825,4.581486E-4,-9.162972E-4,-9.162972E-4
800982421,3,1741275456249278544,7.6358096E-4,-3.054324E-4,-9.162972E-4
800982431,3,1741275456259460836,7.6358096E-4,-6.108648E-4,-4.581486E-4
800982442,3,1741275456269643127,-3.054324E-4,-0.0013744457,-6.108648E-4
800982452,3,1741275456279792607,7.6358096E-4,-0.0019853106,-7.6358096E-4
800982462,3,1741275456289844429,7.6358096E-4,-7.6358096E-4,-7.6358096E-4
800982472,3,1741275456299827815,3.054324E-4,-0.0015271619,-0.0013744457
800982482,3,1741275456309811773,9.162972E-4,-0.0016798781,-7.6358096E-4
800982492,3,1741275456319795107,7.6358096E-4,-4.581486E-4,-6.108648E-4
800982502,3,1741275456329753752,1.527162E-4,6.108648E-4,-0.0010690134
800982512,3,1741275456339677190,0.0,-0.0,-6.108648E-4
800982522,3,1741275456349858596,4.581486E-4,-3.054324E-4,-0.0010690134
800982532,3,1741275456360040523,-0.0,-0.0,-7.6358096E-4
800982542,3,1741275456370105107,9.162972E-4,-0.0010690134,-0.0012217296
800982552,3,1741275456380192763,0.0012217296,0.0,-0.0015271619
800982562,3,1741275456390256982,-0.0,-7.6358096E-4,-7.6358096E-4
800982572,3,1741275456400344638,3.054324E-4,-0.0,-3.054324E-4
800982582,3,1741275456410408857,7.6358096E-4,-6.108648E-4,-0.0010690134
800982592,3,1741275456420426200,6.108648E-4,-3.054324E-4,-7.6358096E-4
800982602,3,1741275456430607607,0.0010690134,-6.108648E-4,-4.581486E-4
800982613,3,1741275456440789534,6.108648E-4,-7.6358096E-4,-0.0010690134
800982623,3,1741275456450971825,1.527162E-4,-6.108648E-4,-0.0013744457
800982633,3,1741275456461154117,0.0,-4.581486E-4,-9.162972E-4
800982643,3,1741275456471218700,7.6358096E-4,0.0,1.527162E-4
800982653,3,1741275456481294638,-0.0,-1.527162E-4,-0.0015271619
800982663,3,1741275456491476044,3.054324E-4,-6.108648E-4,-6.108648E-4
800982674,3,1741275456501657971,6.108648E-4,-0.0015271619,-3.054324E-4
800982684,3,1741275456511722554,3.054324E-4,1.527162E-4,-1.527162E-4
800982694,3,1741275456521716461,-0.0,-1.527162E-4,-3.054324E-4
800982704,3,1741275456531792659,7.6358096E-4,-7.6358096E-4,-0.0010690134
800982714,3,1741275456541783752,1.527162E-4,-7.6358096E-4,-9.162972E-4
800982724,3,1741275456551767346,6.108648E-4,-0.0012217296,-7.6358096E-4
800982734,3,1741275456561750263,9.162972E-4,-7.6358096E-4,-6.108648E-4
800982744,3,1741275456571626513,0.0010690134,0.0,-4.581486E-4
800982754,3,1741275456581643596,3.054324E-4,-0.0010690134,-6.108648E-4
800982764,3,1741275456591696096,4.581486E-4,-7.6358096E-4,-6.108648E-4
800982774,3,1741275456601795471,3.054324E-4,0.0,-0.0012217296
800982784,3,1741275456611847971,-1.527162E-4,-6.108648E-4,-4.581486E-4
800982794,3,1741275456621888752,4.581486E-4,-9.162972E-4,-0.0010690134
800982804,3,1741275456632070159,-4.581486E-4,-0.0,-7.6358096E-4
800982814,3,1741275456642177659,7.6358096E-4,-0.0016798781,-4.581486E-4
800982824,3,1741275456652190419,6.108648E-4,-1.527162E-4,0.0
800982834,3,1741275456662174065,1.527162E-4,-4.581486E-4,-0.0015271619
800982844,3,1741275456672158023,4.581486E-4,-0.0010690134,-0.0012217296
800982854,3,1741275456682141409,4.581486E-4,-4.581486E-4,-6.108648E-4
800982864,3,1741275456692123909,7.6358096E-4,-0.0012217296,-6.108648E-4
800982874,3,1741275456702108179,4.581486E-4,-0.0010690134,-0.0010690134
800982884,3,1741275456712092190,6.108648E-4,3.054324E-4,-0.0015271619
800982894,3,1741275456722075836,3.054324E-4,-0.0012217296,-0.0013744457
800982904,3,1741275456732059221,0.0010690134,-6.108648E-4,1.527162E-4
800982914,3,1741275456742042867,1.527162E-4,-4.581486E-4,-1.527162E-4
800982924,3,1741275456752026825,7.6358096E-4,-4.581486E-4,-3.054324E-4
800982934,3,1741275456762009638,1.527162E-4,-4.581486E-4,-6.108648E-4
800982944,3,1741275456771885888,-1.527162E-4,-9.162972E-4,-9.162972E-4
800982954,3,1741275456781926461,7.6358096E-4,-7.6358096E-4,-7.6358096E-4
800982964,3,1741275456791967242,4.581486E-4,-4.581486E-4,-0.0010690134
800982974,3,1741275456802078336,9.162972E-4,-9.162972E-4,-0.0010690134
800982984,3,1741275456812259742,3.054324E-4,-6.108648E-4,3.054324E-4
800982994,3,1741275456822441148,6.108648E-4,-6.108648E-4,-9.162972E-4
800983004,3,1741275456832482554,4.581486E-4,-7.6358096E-4,-0.0018325944
800983014,3,1741275456842466252,-1.527162E-4,-4.581486E-4,-7.6358096E-4
800983024,3,1741275456852450211,4.581486E-4,-4.581486E-4,-7.6358096E-4
800983034,3,1741275456862433544,9.162972E-4,-0.0010690134,-0.0018325944
800983044,3,1741275456872417242,1.527162E-4,-0.0,-6.108648E-4
800983054,3,1741275456882400575,0.0012217296,-9.162972E-4,-0.0012217296
800983064,3,1741275456892384273,1.527162E-4,-4.581486E-4,-7.6358096E-4
800983074,3,1741275456902368232,0.0,3.054324E-4,-1.527162E-4
800983084,3,1741275456912351565,9.162972E-4,-3.054324E-4,-9.162972E-4
800983094,3,1741275456922335263,1.527162E-4,-0.0015271619,-6.108648E-4
800983104,3,1741275456932318596,3.054324E-4,0.0,-0.0010690134
800983114,3,1741275456942301044,3.054324E-4,0.0,-1.527162E-4
800983124,3,1741275456952285315,6.108648E-4,-3.054324E-4,-6.108648E-4
800983134,3,1741275456962268544,0.0,-4.581486E-4,-7.6358096E-4
800983144,3,1741275456972144794,7.6358096E-4,-0.0012217296,-9.162972E-4
800983154,3,1741275456982208961,4.581486E-4,-6.108648E-4,-0.0
800983164,3,1741275456992390367,-1.527162E-4,-1.527162E-4,-6.108648E-4
800983174,3,1741275457002572502,7.6358096E-4,-1.527162E-4,-9.162972E-4
800983185,3,1741275457012754794,3.054324E-4,-7.6358096E-4,-0.0010690134
800983195,3,1741275457022937086,6.108648E-4,-7.6358096E-4,-6.108648E-4
800983205,3,1741275457033119377,9.162972E-4,-4.581486E-4,1.527162E-4
800983215,3,1741275457043281982,9.162972E-4,-1.527162E-4,-0.0013744457
800983225,3,1741275457053296721,-0.0,-9.162972E-4,-6.108648E-4
800983235,3,1741275457063279950,9.162972E-4,-0.0018325944,-4.581486E-4
800983245,3,1741275457073263752,4.581486E-4,-4.581486E-4,-0.0010690134
800983255,3,1741275457083247711,4.581486E-4,-3.054324E-4,-6.108648E-4
800983265,3,1741275457093230940,3.054324E-4,-0.0013744457,-3.054324E-4
800983275,3,1741275457103214742,9.162972E-4,-4.581486E-4,-4.581486E-4
800983285,3,1741275457113198700,4.581486E-4,-9.162972E-4,-3.054324E-4
800983295,3,1741275457123181929,1.527162E-4,-0.0010690134,-0.0010690134
800983305,3,1741275457133165732,1.527162E-4,-3.054324E-4,-4.581486E-4
800983315,3,1741275457143148961,6.108648E-4,-4.581486E-4,-0.0013744457
800983325,3,1741275457153131304,4.581486E-4,-0.0012217296,-3.054324E-4
800983335,3,1741275457163113492,-3.054324E-4,-9.162972E-4,-6.108648E-4
800983345,3,1741275457173248336,0.0010690134,-4.581486E-4,-7.6358096E-4
800983355,3,1741275457183429742,1.527162E-4,-0.0010690134,-7.6358096E-4
800983365,3,1741275457193411929,6.108648E-4,-7.6358096E-4,-0.0010690134
800983375,3,1741275457203558179,-0.0,-6.108648E-4,-0.0010690134
800983386,3,1741275457213739586,0.0010690134,-6.108648E-4,-7.6358096E-4
800983396,3,1741275457223921877,1.527162E-4,-3.054324E-4,-0.0013744457
800983406,3,1741275457234104169,-0.0,-3.054324E-4,-6.108648E-4
800983416,3,1741275457244286461,0.0012217296,-6.108648E-4,-1.527162E-4
800983426,3,1741275457254468752,-4.581486E-4,-6.108648E-4,-6.108648E-4
800983437,3,1741275457264651044,1.527162E-4,-7.6358096E-4,-9.162972E-4
800983447,3,1741275457274697867,9.162972E-4,-7.6358096E-4,-9.162972E-4
800983457,3,1741275457284681825,3.054324E-4,-9.162972E-4,0.0
800983467,3,1741275457294664898,0.0013744457,-3.054324E-4,-0.002290743
800983477,3,1741275457304648857,1.527162E-4,4.581486E-4,-4.581486E-4
800983487,3,1741275457314632815,0.0013744457,-4.581486E-4,-4.581486E-4
800983497,3,1741275457324615888,7.6358096E-4,-0.0012217296,-0.0015271619
800983506,3,1741275457334599846,7.6358096E-4,-7.6358096E-4,-6.108648E-4
800983516,3,1741275457344582034,0.0010690134,-9.162972E-4,-4.581486E-4
800983526,3,1741275457354564221,-0.0,-6.108648E-4,-6.108648E-4
800983536,3,1741275457364381721,0.0,-6.108648E-4,-3.054324E-4
800983546,3,1741275457374563232,0.0010690134,-7.6358096E-4,-7.6358096E-4
800983557,3,1741275457384744742,3.054324E-4,-4.581486E-4,-4.581486E-4
800983567,3,1741275457394927034,3.054324E-4,-1.527162E-4,-6.108648E-4
800983577,3,1741275457405085784,-1.527162E-4,-1.527162E-4,-9.162972E-4
800983587,3,1741275457415079690,-0.0,-4.581486E-4,-0.0013744457
800983597,3,1741275457425261096,7.6358096E-4,-4.581486E-4,-3.054324E-4
800983607,3,1741275457435419065,-0.0,-3.054324E-4,-0.0012217296
800983617,3,1741275457445401252,9.162972E-4,-7.6358096E-4,0.0
800983627,3,1741275457455551148,3.054324E-4,-0.0,-7.6358096E-4
800983637,3,1741275457465560888,6.108648E-4,-0.0013744457,-0.0013744457
800983647,3,1741275457475544846,0.0010690134,-4.581486E-4,-9.162972E-4
800983657,3,1741275457485528700,7.6358096E-4,-0.0010690134,-0.0010690134
800983667,3,1741275457495511877,0.0010690134,-7.6358096E-4,-3.054324E-4
800983677,3,1741275457505495732,9.162972E-4,-9.162972E-4,-9.162972E-4
800983687,3,1741275457515478700,1.527162E-4,-4.581486E-4,-0.0010690134
800983697,3,1741275457525460888,6.108648E-4,3.054324E-4,-0.0
800983707,3,1741275457535443075,6.108648E-4,-0.0015271619,-3.054324E-4
800983717,3,1741275457545543284,7.6358096E-4,-7.6358096E-4,-0.0016798781
800983728,3,1741275457555725211,-6.108648E-4,-6.108648E-4,-4.581486E-4
800983738,3,1741275457565907502,9.162972E-4,-0.0013744457,-0.0018325944
800983748,3,1741275457576089794,1.527162E-4,-9.162972E-4,3.054324E-4
800983758,3,1741275457586272086,0.0012217296,-1.527162E-4,-9.162972E-4
800983768,3,1741275457596454377,4.581486E-4,-0.0012217296,-0.0015271619
800983779,3,1741275457606636669,1.527162E-4,-0.0,-7.6358096E-4
800983789,3,1741275457616818961,3.054324E-4,-1.527162E-4,-1.527162E-4
800983799,3,1741275457627001252,0.0010690134,-3.054324E-4,-0.0016798781
800983809,3,1741275457637183544,4.581486E-4,-6.108648E-4,1.527162E-4
800983819,3,1741275457647365836,-0.0,-9.162972E-4,-6.108648E-4
800983829,3,1741275457657548127,3.054324E-4,-3.054324E-4,-0.0010690134
800983840,3,1741275457667730419,4.581486E-4,-6.108648E-4,-7.6358096E-4
800983850,3,1741275457677912711,3.054324E-4,-3.054324E-4,-6.108648E-4
800983860,3,1741275457688095002,-1.527162E-4,-7.6358096E-4,-1.527162E-4
800983870,3,1741275457698277294,9.162972E-4,-3.054324E-4,-7.6358096E-4
800983880,3,1741275457708459586,1.527162E-4,-0.0013744457,-6.108648E-4
800983891,3,1741275457718641877,6.108648E-4,-0.0010690134,-7.6358096E-4
800983901,3,1741275457728824169,4.581486E-4,-6.108648E-4,-0.0012217296
800983911,3,1741275457738888752,1.527162E-4,-3.054324E-4,-6.108648E-4
800983921,3,1741275457748976409,7.6358096E-4,-7.6358096E-4,-4.581486E-4
800983931,3,1741275457759157815,-1.527162E-4,-6.108648E-4,-6.108648E-4
800983941,3,1741275457769339742,0.0,-7.6358096E-4,-4.581486E-4
800983951,3,1741275457779522034,0.0010690134,-4.581486E-4,-0.0016798781
800983962,3,1741275457789674638,1.527162E-4,-0.0010690134,-9.162972E-4
800983972,3,1741275457799718961,4.581486E-4,-0.0,-3.054324E-4
800983982,3,1741275457809702554,9.162972E-4,-0.0010690134,-9.162972E-4
800983992,3,1741275457819685992,-4.581486E-4,-1.527162E-4,-0.0013744457
800984002,3,1741275457829669586,3.054324E-4,-0.0013744457,-0.0
800984012,3,1741275457839653544,7.6358096E-4,-9.162972E-4,-7.6358096E-4
800984022,3,1741275457849636982,0.0,6.108648E-4,-7.6358096E-4
800984032,3,1741275457859620575,7.6358096E-4,-6.108648E-4,-3.054324E-4
800984041,3,1741275457869604534,-1.527162E-4,-1.527162E-4,-0.0010690134
800984051,3,1741275457879587971,0.0010690134,-1.527162E-4,-9.162972E-4
800984061,3,1741275457889571565,-1.527162E-4,-9.162972E-4,-3.054324E-4
800984071,3,1741275457899555002,1.527162E-4,-6.108648E-4,-4.581486E-4
800984081,3,1741275457909538596,4.581486E-4,-0.0,-3.054324E-4
800984091,3,1741275457919522554,-1.527162E-4,0.0,-3.054324E-4
800984101,3,1741275457929505992,-3.054324E-4,-6.108648E-4,-0.0010690134
800984111,3,1741275457939489586,4.581486E-4,-1.527162E-4,-9.162972E-4
800984121,3,1741275457949473544,0.0012217296,-3.054324E-4,4.581486E-4
800984131,3,1741275457959456982,6.108648E-4,-6.108648E-4,-1.527162E-4
800984141,3,1741275457969440575,0.0,-6.108648E-4,-6.108648E-4
800984151,3,1741275457979424013,7.6358096E-4,-3.054324E-4,1.527162E-4
800984161,3,1741275457989407607,7.6358096E-4,-1.527162E-4,-9.162972E-4
800984171,3,1741275457999391565,0.0012217296,-9.162972E-4,-3.054324E-4
800984181,3,1741275458009375002,-4.581486E-4,-1.527162E-4,-7.6358096E-4
800984191,3,1741275458019358596,0.0010690134,-6.108648E-4,-7.6358096E-4
800984201,3,1741275458029342554,-6.108648E-4,-0.0013744457,-0.0010690134
800984211,3,1741275458039325992,3.054324E-4,-6.108648E-4,-0.0012217296
800984221,3,1741275458049309586,-0.0,-0.0012217296,-7.6358096E-4
800984231,3,1741275458059293023,-3.054324E-4,-3.054324E-4,-6.108648E-4
800984241,3,1741275458069276617,6.108648E-4,-6.108648E-4,-3.054324E-4
800984251,3,1741275458079260575,-1.527162E-4,-3.054324E-4,-0.0013744457
800984261,3,1741275458089244013,3.054324E-4,-7.6358096E-4,-7.6358096E-4
800984271,3,1741275458099227607,1.527162E-4,-0.0010690134,0.0
800984281,3,1741275458109211565,7.6358096E-4,-4.581486E-4,-9.162972E-4
800984291,3,1741275458119195002,-0.0,0.0,-4.581486E-4
800984301,3,1741275458129178596,9.162972E-4,-0.0010690134,1.527162E-4
800984311,3,1741275458139162554,1.527162E-4,-3.054324E-4,-0.0012217296
800984321,3,1741275458149145992,0.0,-3.054324E-4,-3.054324E-4
800984331,3,1741275458159129586,9.162972E-4,-7.6358096E-4,-7.6358096E-4
800984341,3,1741275458169113023,-1.527162E-4,-4.581486E-4,-3.054324E-4
800984351,3,1741275458179096617,3.054324E-4,-9.162972E-4,-9.162972E-4
800984361,3,1741275458189080575,7.6358096E-4,1.527162E-4,-6.108648E-4
800984371,3,1741275458199064013,6.108648E-4,-0.0013744457,-7.6358096E-4
800984381,3,1741275458209047607,7.6358096E-4,-1.527162E-4,-0.0012217296
800984391,3,1741275458219031565,1.527162E-4,-0.0,-4.581486E-4
800984401,3,1741275458229015002,0.0,-9.162972E-4,-7.6358096E-4
800984411,3,1741275458238998596,0.0,-6.108648E-4,-0.0012217296
800984421,3,1741275458248982554,4.581486E-4,-9.162972E-4,-4.581486E-4
800984431,3,1741275458258965992,1.527162E-4,-6.108648E-4,-0.0013744457
800984441,3,1741275458268949586,3.054324E-4,-0.0016798781,-3.054324E-4
800984451,3,1741275458278933023,6.108648E-4,-6.108648E-4,-4.581486E-4
800984461,3,1741275458288916617,1.527162E-4,1.527162E-4,-6.108648E-4
800984471,3,1741275458298900575,4.581486E-4,-0.0016798781,-4.581486E-4
800984481,3,1741275458308884013,3.054324E-4,-0.0012217296,-9.162972E-4
800984491,3,1741275458318867607,7.6358096E-4,-0.0013744457,-3.054324E-4
800984501,3,1741275458328851565,6.108648E-4,-3.054324E-4,-4.581486E-4
800984511,3,1741275458338835002,4.581486E-4,-3.054324E-4,-4.581486E-4
800984521,3,1741275458348818596,-0.0,-4.581486E-4,-6.108648E-4
800984531,3,1741275458358802554,0.0012217296,-4.581486E-4,-6.108648E-4
800984541,3,1741275458368785992,7.6358096E-4,-7.6358096E-4,-7.6358096E-4
800984551,3,1741275458378769586,3.054324E-4,-0.0010690134,-3.054324E-4
800984561,3,1741275458388753544,6.108648E-4,-1.527162E-4,-0.0013744457
800984571,3,1741275458398736982,0.0,1.527162E-4,-6.108648E-4
800984581,3,1741275458408720575,3.054324E-4,-1.527162E-4,-6.108648E-4
800984591,3,1741275458418704013,7.6358096E-4,-9.162972E-4,-6.108648E-4
800984601,3,1741275458428687607,1.527162E-4,-6.108648E-4,-0.0012217296
800984611,3,1741275458438671565,0.0013744457,1.527162E-4,-0.0013744457
800984621,3,1741275458448655002,7.6358096E-4,-4.581486E-4,-6.108648E-4
800984631,3,1741275458458638596,-3.054324E-4,-9.162972E-4,-4.581486E-4
800984641,3,1741275458468622554,3.054324E-4,-7.6358096E-4,-6.108648E-4
800984650,3,1741275458478605992,-3.054324E-4,-0.0010690134,-0.0010690134
800984660,3,1741275458488589586,4.581486E-4,-4.581486E-4,-7.6358096E-4
800984670,3,1741275458498573544,1.527162E-4,-0.0013744457,-7.6358096E-4
800984680,3,1741275458508556982,9.162972E-4,-6.108648E-4,-9.162972E-4
800984690,3,1741275458518540575,-1.527162E-4,-0.0,-6.108648E-4
800984700,3,1741275458528524534,1.527162E-4,-3.054324E-4,-3.054324E-4
800984710,3,1741275458538507971,3.054324E-4,-1.527162E-4,-7.6358096E-4
800984720,3,1741275458548491565,0.0012217296,-0.0010690134,-0.0012217296
800984730,3,1741275458558475523,1.527162E-4,-6.108648E-4,-6.108648E-4
800984740,3,1741275458568458961,0.0013744457,1.527162E-4,-9.162972E-4
800984750,3,1741275458578442554,0.0010690134,-0.0010690134,-0.0010690134
800984760,3,1741275458588426513,7.6358096E-4,-0.0013744457,-6.108648E-4
800984770,3,1741275458598409950,3.054324E-4,4.581486E-4,-7.6358096E-4
800984780,3,1741275458608393544,0.0010690134,-0.0010690134,-0.0015271619
800984790,3,1741275458618376982,-0.0,-1.527162E-4,-4.581486E-4
800984800,3,1741275458628360575,1.527162E-4,-9.162972E-4,-9.162972E-4
800984810,3,1741275458638344534,4.581486E-4,-1.527162E-4,-7.6358096E-4
800984820,3,1741275458648327971,7.6358096E-4,-1.527162E-4,-9.162972E-4
800984830,3,1741275458658311565,0.0010690134,1.527162E-4,-0.0010690134
800984840,3,1741275458668295523,6.108648E-4,-0.0016798781,-6.108648E-4
800984850,3,1741275458678278961,1.527162E-4,7.6358096E-4,-7.6358096E-4
800984860,3,1741275458688262554,4.581486E-4,-9.162972E-4,-6.108648E-4
800984870,3,1741275458698246513,-0.0,-7.6358096E-4,-0.0012217296
800984880,3,1741275458708229950,9.162972E-4,-7.6358096E-4,-0.0010690134
800984890,3,1741275458718212502,4.581486E-4,-6.108648E-4,-7.6358096E-4
800984900,3,1741275458728196565,0.0010690134,-9.162972E-4,-0.0015271619
800984910,3,1741275458738181252,6.108648E-4,-7.6358096E-4,-7.6358096E-4
800984920,3,1741275458748164690,0.0012217296,-9.162972E-4,-7.6358096E-4
800984930,3,1741275458758148284,1.527162E-4,-1.527162E-4,-4.581486E-4
800984940,3,1741275458768132242,6.108648E-4,-1.527162E-4,-9.162972E-4
800984950,3,1741275458778115679,7.6358096E-4,1.527162E-4,-3.054324E-4
800984960,3,1741275458788099273,9.162972E-4,-6.108648E-4,-0.0015271619
800984970,3,1741275458798083232,3.054324E-4,-1.527162E-4,-7.6358096E-4
800984980,3,1741275458808066669,7.6358096E-4,-6.108648E-4,-6.108648E-4
800984990,3,1741275458818050263,6.108648E-4,-3.054324E-4,-9.162972E-4
800985000,3,1741275458828034221,1.527162E-4,-9.162972E-4,-1.527162E-4
800985010,3,1741275458838017659,4.581486E-4,1.527162E-4,-0.0013744457
800985020,3,1741275458848001252,9.162972E-4,-9.162972E-4,-4.581486E-4
800985030,3,1741275458857985211,6.108648E-4,-0.0012217296,-9.162972E-4
