mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
800982711,3,4.8375,7.6375003,149.65001,-28.0,-47.0,180.0
800982721,3,4.85,7.625,149.6875,-28.0,-47.0,180.0
800982730,3,4.8875003,7.6375003,149.7375,-28.0,-47.0,180.0
800982740,3,4.925,7.6125,149.7875,-28.0,-47.0,180.0
800982749,3,4.9625,7.6125,149.825,-28.0,-47.0,180.0
800982759,3,4.975,7.6125,149.8875,-28.0,-47.0,180.0
800982768,3,4.9875,7.6125,149.9125,-28.0,-47.0,180.0
800982778,3,5.0,7.6125,149.9375,-28.0,-47.0,180.0
800982787,3,4.9875,7.625,149.95,-28.0,-47.0,180.0
800982797,3,4.9875,7.6375003,149.925,-28.0,-47.0,180.0
800982806,3,4.975,7.625,149.8875,-28.0,-47.0,180.0
800982816,3,4.9500003,7.625,149.8625,-28.0,-47.0,180.0
800982825,3,4.925,7.6,149.85,-28.0,-47.0,180.0
800982835,3,4.9125,7.5875,149.8875,-28.0,-47.0,180.0
800982844,3,4.9,7.5625,149.9125,-28.0,-47.0,180.0
800982854,3,4.9,7.5625,149.925,-28.0,-47.0,180.0
800982863,3,4.9125,7.5625,149.95,-28.0,-47.0,180.0
800982873,3,4.9125,7.5625,149.975,-28.0,-47.0,180.0
800982882,3,4.9,7.5875,149.9875,-28.0,-47.0,180.0
800982892,3,4.9,7.6,149.9875,-28.0,-47.0,180.0
800982901,3,4.9,7.625,150.0,-28.0,-47.0,180.0
800982911,3,4.9125,7.625,149.95,-28.0,-47.0,180.0
800982920,3,4.9,7.6375003,149.875,-28.0,-47.0,180.0
800982930,3,4.8875003,7.6125,149.825,-28.0,-47.0,180.0
800982939,3,4.8625,7.5750003,149.75,-28.0,-47.0,180.0
800982949,3,4.8375,7.55,149.675,-28.0,-47.0,180.0
800982958,3,4.8250003,7.5125003,149.6125,-28.0,-47.0,180.0
800982968,3,4.8125,7.4875,149.575,-28.0,-47.0,180.0
800982977,3,4.8,7.475,149.5125,-28.0,-47.0,180.0
800982987,3,4.775,7.4625,149.5125,-28.0,-47.0,180.0
800982996,3,4.775,7.4625,149.575,-28.0,-47.0,180.0
800983006,3,4.75,7.4625,149.6,-28.0,-47.0,180.0
800983015,3,4.7375,7.4875,149.65001,-28.0,-47.0,180.0
800983025,3,4.7125,7.5,149.7,-28.0,-47.0,180.0
800983034,3,4.7000003,7.525,149.725,-28.0,-47.0,180.0
