baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
800998465,3,977.0189
800998497,3,977.0386
800998528,3,976.9841
800998559,3,976.9564
800998590,3,976.9633
800998622,3,976.91907
800998653,3,976.99585
800998684,3,977.0197
800998715,3,977.05176
800998747,3,977.10175
800998778,3,977.1242
800998809,3,977.0762
800998840,3,977.0912
800998872,3,977.11566
800998903,3,977.0608
800998934,3,977.0293
800998965,3,977.0278
800998997,3,977.0399
800999028,3,977.0858
800999059,3,977.0858
800999090,3,977.0565
800999122,3,977.02515
800999153,3,977.02454
800999184,3,977.02515
800999215,3,977.0117
800999247,3,976.9791
800999278,3,976.9787
800999309,3,976.97284
800999340,3,976.9611
800999372,3,976.9835
800999403,3,977.0144
800999434,3,977.0629
800999465,3,977.05707
800999497,3,977.05707
800999528,3,977.06024
800999559,3,977.05597
800999590,3,977.0399
800999622,3,977.04535
800999653,3,977.0304
800999684,3,977.0357
800999715,3,977.0503
800999747,3,977.05194
800999778,3,977.0722
800999809,3,977.0748
800999840,3,977.0785
800999872,3,977.07806
800999903,3,977.0979
800999934,3,977.1004
800999965,3,977.08923
800999997,3,977.09564
801000028,3,977.0935
801000059,3,977.1207
801000090,3,977.1192
801000122,3,977.1127
801000153,3,977.1266
801000184,3,977.1367
801000215,3,977.1479
801000247,3,977.1239
801000278,3,977.1266
801000309,3,977.1334
801000340,3,977.1345
801000372,3,977.14526
801000403,3,977.1388
801000434,3,977.12775
801000465,3,977.1212
801000497,3,977.1345
801000528,3,977.1388
801000559,3,977.134
801000590,3,977.134
801000622,3,977.133
801000653,3,977.13727
801000684,3,977.19275
801000715,3,977.2245
801000747,3,977.1894
801000778,3,977.1989
801000809,3,977.21545
801000840,3,977.24524
801000872,3,977.2059
801000903,3,977.1738
801000934,3,977.1387
801000966,3,977.16156
801000997,3,977.1861
801001028,3,977.1648
801001059,3,977.11835
801001090,3,977.12854
801001122,3,977.1558
801001153,3,977.1366
801001184,3,977.1392
801001215,3,977.12744
801001247,3,977.1088
801001278,3,977.144
801001309,3,977.16266
801001340,3,977.1514
801001372,3,977.16156
801001403,3,977.1249
801001434,3,977.09924
801001466,3,977.134
801001497,3,977.16003
801001528,3,977.13336
801001559,3,977.1297
801001590,3,977.11835
801001622,3,977.1297
801001653,3,977.1366
801001684,3,977.144
801001715,3,977.17706
801001747,3,977.19214
801001778,3,977.2001
801001809,3,977.1814
801001840,3,977.2001
801001872,3,977.26025
801001903,3,977.3072
801001934,3,977.3227
801001965,3,977.28265
801001997,3,977.2933
801002028,3,977.279
801002059,3,977.2182
801002090,3,977.222
801002122,3,977.2241
801002153,3,977.2182
801002184,3,977.21924
801002215,3,977.27527
801002247,3,977.2283
801002278,3,977.16223
801002309,3,977.13336
801002340,3,977.19635
801002372,3,977.2288
801002403,3,977.1799
801002434,3,977.16534
801002465,3,977.18616
801002497,3,977.20386
801002528,3,977.1388
801002559,3,977.10034
801002590,3,977.1388
801002622,3,977.1361
801002653,3,977.1617
801002684,3,977.18195
801002715,3,977.2309
801002747,3,977.2322
801002778,3,977.2338
801002809,3,977.3079
801002840,3,977.2711
801002872,3,977.1789
801002903,3,977.20764
801002934,3,977.29297
801002966,3,977.236
801002997,3,977.14954
801003028,3,977.2082
801003059,3,977.253
801003090,3,977.1965
801003122,3,977.16077
801003153,3,977.203
801003184,3,977.2349
801003216,3,977.22156
801003247,3,977.2114
801003278,3,977.18317
801003309,3,977.14044
801003340,3,977.1378
801003372,3,977.18
801003403,3,977.171
801003434,3,977.13306
801003465,3,977.0979
801003497,3,977.1091
801003528,3,977.156
801003559,3,977.16614
801003590,3,977.0627
801003622,3,977.09204
801003653,3,977.1512
801003684,3,977.15704
801003715,3,977.1293
801003747,3,977.1427
801003778,3,977.16235
