timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
16153,800997494,0.5731439,0.11453715,-0.020158539,1.9995024,5.323432,7.7760754,-45.45,-115.775,123.225,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16163,800997504,0.51282096,0.098196514,-0.053908817,1.7270198,5.4442697,7.769196,-45.4625,-116.05,123.4375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16173,800997514,0.5207622,0.1385136,-0.05574141,1.4620147,5.701498,7.750951,-45.4625,-116.3,123.675,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16183,800997524,0.5648972,0.20158538,-0.046273008,1.2212368,5.963213,7.7312098,-45.45,-116.55,123.950005,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16193,800997534,0.5842922,0.26572618,-0.03451386,1.1551352,6.0634127,7.6534433,-45.425,-116.85,124.1625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16203,800997544,0.5358811,0.32956156,-0.0386372,1.4231312,6.012266,7.629814,-45.4,-117.137505,124.4,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16213,800997554,0.482125,0.38927358,-0.0594066,1.6091732,5.895616,7.751549,-45.3125,-117.4375,124.625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16223,800997564,0.4996874,0.3762927,-0.06520981,1.4670994,5.617749,7.969595,-45.2125,-117.762505,124.85,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16233,800997574,0.59253883,0.36315912,-0.056199558,1.4171492,5.5190454,8.268698,-45.075,-118.0625,125.05,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16243,800997584,0.7055488,0.40103272,-0.05589413,1.556232,5.6991053,8.532506,-44.9,-118.3125,125.262505,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16253,800997594,0.7973313,0.4499019,-0.039858926,1.3489537,5.866304,8.673384,-44.7375,-118.55,125.4625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16263,800997604,0.8492548,0.44669488,-0.015882485,1.2002996,5.925825,8.770891,-44.5625,-118.8,125.65,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16273,800997614,0.8843795,0.4054615,-0.025809037,1.3040884,5.9847484,8.96471,-44.4,-119.025,125.875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16283,800997624,0.9587523,0.36987862,-0.06933315,1.1862419,5.994021,8.883952,-44.2,-119.275,126.1,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16293,800997634,1.0442734,0.36514443,-0.12186752,1.2634103,5.9204416,8.263613,-44.0,-119.55,126.3375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16303,800997644,1.1007783,0.38728827,-0.17791437,1.3411771,6.0113688,7.470392,-43.787502,-119.8,126.55,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16313,800997654,1.1096358,0.42394015,-0.21135922,1.3336995,6.179764,6.8446693,-43.600002,-120.075005,126.8,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16323,800997664,1.0786345,0.47204575,-0.2131918,1.3818551,6.416952,6.582057,-43.25,-120.7375,127.3625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16333,800997674,1.0083851,0.56230104,-0.21945317,1.544567,6.661917,6.4704914,-43.075,-121.0875,127.675,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16343,800997684,0.8998038,0.682336,-0.21746786,1.4964114,6.8096743,6.472884,-42.825,-121.512505,128.0625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16353,800997694,0.8194751,0.7684679,-0.19181155,1.1910275,6.8895345,6.749255,-42.5875,-121.950005,128.46251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16363,800997704,0.79015356,0.78511393,-0.1782198,0.8856435,6.6771717,7.036095,-42.3375,-122.3625,128.8875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16373,800997714,0.77839446,0.7376192,-0.19226968,0.92482597,6.458228,7.2155566,-42.075,-122.8,129.35,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16383,800997724,0.7564033,0.66309375,-0.1962403,0.77677006,6.3454666,7.2209406,-41.787502,-123.225,129.7625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16393,800997734,0.69149894,0.62827444,-0.18646647,0.83688974,6.263213,7.3627152,-41.475002,-123.637505,130.1875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16403,800997744,0.672104,0.51388997,-0.19120067,0.59700924,6.4360948,7.4045897,-41.2,-124.0,130.58751,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16413,800997754,0.6878337,0.4062251,-0.2083049,0.6113662,6.748956,7.359425,-40.875,-124.387505,130.95,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16423,800997764,0.75793046,0.35399613,-0.21242823,0.15403795,7.3779697,7.331609,-40.5625,-124.762505,131.2375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16433,800997774,0.85795957,0.3265072,-0.16875139,-0.41814575,7.7853475,7.1303124,-40.225002,-125.1,131.46251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16443,800997784,0.9152281,0.2784016,-0.12812889,-0.50009996,7.598707,6.870392,-39.875,-125.4625,131.725,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16453,800997794,0.8883501,0.17883067,-0.14187334,-0.29072794,7.279565,6.393622,-39.55,-125.8125,131.975,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16463,800997804,0.7341067,0.11209369,-0.18081598,-0.016749758,7.2433734,5.9024954,-39.2375,-126.1625,132.2375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16473,800997814,0.6178897,-4.581486E-4,-0.21273366,-0.13878371,7.2708907,5.9838514,-38.95,-126.512505,132.5,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16483,800997824,0.5479457,-0.06856957,-0.18448116,-0.07716853,7.265208,6.161219,-38.65,-126.8625,132.75,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16493,800997834,0.5054906,-0.07422007,-0.12217296,0.3152544,7.306783,6.2715883,-38.375,-127.2125,133.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16503,800997844,0.48227775,-0.051007207,-0.06444623,0.4956134,7.2840514,6.389435,-38.15,-127.5375,133.40001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16513,800997854,0.45570514,-0.07315106,-0.04092794,0.58564335,7.136893,6.570691,-37.8625,-128.2,134.1625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16523,800997864,0.4149299,-0.1499673,-0.047647454,0.24107689,7.334899,6.6759753,-37.75,-128.52501,134.5125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16533,800997874,0.3979784,-0.2622137,-0.040622506,-0.119042926,7.724929,6.819844,-37.662502,-128.83751,134.8625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16543,800997884,0.40683594,-0.38133234,0.0065667965,-0.4336991,7.9337025,6.9065833,-37.5875,-129.08751,135.2,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16553,800997894,0.44669488,-0.45310894,0.055435978,-0.3062813,7.780562,7.123732,-37.55,-129.375,135.5625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16563,800997904,0.5250383,-0.49357873,0.06017018,0.21535404,7.383353,7.3776703,-37.55,-129.6125,135.925,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16573,800997914,0.64629495,-0.5070178,0.031001387,0.50159544,7.364809,7.4566336,-37.575,-129.875,136.2,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16583,800997924,0.8008437,-0.5018254,-0.005497783,0.8955139,7.452147,7.4291162,-37.625,-130.1,136.475,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16593,800997934,0.95355994,-0.47479466,-0.02367101,0.7513463,7.9259257,7.1078796,-37.7,-130.3,136.7375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16603,800997944,1.090241,-0.41981682,0.016646065,0.4223332,8.546564,6.7618175,-37.8125,-130.4875,137.0,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16613,800997954,1.1606431,-0.3518581,0.08185588,0.56470615,8.515159,6.267102,-37.9625,-130.65001,137.3125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16623,800997964,1.133765,-0.31826055,0.1386663,0.61914283,8.459227,5.921937,-38.15,-130.8625,137.6625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16633,800997974,1.050382,-0.31322092,0.18066326,0.5162515,8.468498,5.7317076,-38.3125,-131.05,138.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16643,800997984,0.9764674,-0.31367907,0.18600832,0.5389833,8.030014,5.805885,-38.4875,-131.27501,138.4875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16652,800997993,0.9618066,-0.308334,0.13744457,0.5389833,8.030014,5.805885,-38.6875,-131.5125,139.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16662,800998003,1.0178534,-0.29550585,0.09407318,0.60807604,7.884351,6.084948,-38.875,-131.8,139.6375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16672,800998013,1.135903,-0.27336198,0.06520981,0.41605204,7.986943,6.3717875,-39.075,-132.1,140.2625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16682,800998023,1.2855649,-0.25121814,0.045662142,0.4860421,7.885547,6.6017976,-39.2625,-132.4375,140.875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16692,800998033,1.4330888,-0.2509127,0.02489274,0.59581286,7.8646097,6.626922,-39.4375,-132.7875,141.45,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16702,800998043,1.5311326,-0.24190246,0.015882485,0.81655073,7.972885,6.424729,-39.600002,-133.1125,142.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16712,800998053,1.5532764,-0.21807873,0.0010690134,0.8632108,8.065906,5.8064833,-39.787502,-133.475,142.6125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16722,800998063,1.5063926,-0.19318599,-0.030390523,0.86111706,8.623733,4.5918264,-40.100002,-134.1375,143.75,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16732,800998073,1.4164428,-0.15027274,-0.03970621,0.619442,8.885747,4.024728,-40.2125,-134.425,144.375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16742,800998083,1.3107631,-0.11942407,-0.03405571,0.5901299,8.774181,3.7331023,-40.3,-134.725,145.0625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16752,800998093,1.20264,-0.116217025,-0.0481056,0.7390831,8.561818,3.6526437,-40.375,-135.02501,145.85,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16762,800998103,1.1227695,-0.13301581,-0.07345649,0.70977104,8.549854,3.7686956,-40.45,-135.33751,146.6375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16772,800998113,1.1082615,-0.14569125,-0.093615025,0.779462,8.668299,3.95055,-40.525,-135.6875,147.4375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16782,800998123,1.1586578,-0.17119485,-0.09560034,0.7492526,8.92134,4.26072,-40.5625,-136.0,148.33751,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16792,800998133,1.2440261,-0.19104797,-0.07422007,0.7510472,9.046664,4.2759743,-40.600002,-136.325,149.225,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16802,800998143,1.2664754,-0.11957678,-0.065667965,0.9490533,9.180662,3.7253258,-40.6375,-136.65001,150.1,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16812,800998153,1.1844668,0.012064579,-0.06902772,1.0992029,9.615258,3.2449665,-40.662502,-136.9375,150.90001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16822,800998163,1.0398445,0.1310305,-0.056810424,1.1718849,9.720243,2.7741787,-40.7,-137.2375,151.6375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16832,800998173,0.87292576,0.19364414,-0.012522728,0.9023932,9.457631,2.5519454,-40.6875,-137.46251,152.27501,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16842,800998183,0.7130319,0.19410229,0.02046397,0.8431709,9.012267,2.4675984,-40.6875,-137.71251,152.95,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16852,800998193,0.57925254,0.14172062,0.0030543238,0.67088765,8.88814,2.722434,-40.65,-137.9125,153.625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16862,800998203,0.49006626,0.05054906,-0.015577052,0.42681974,9.073284,3.2566316,-40.600002,-138.1,154.27501,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16872,800998213,0.4735729,-0.04780017,-0.032681264,0.4444668,9.302397,4.0797625,-40.55,-138.2625,154.85,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16882,800998223,0.55878854,-0.13912445,-0.0632245,0.5919245,9.409775,4.855635,-40.525,-138.3875,155.4125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16892,800998233,0.72188944,-0.1915061,-0.10216714,0.72083783,9.346365,5.0569315,-40.4875,-138.55,155.96251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16902,800998243,0.9164499,-0.18539746,-0.15485422,0.8315059,9.006884,4.5475593,-40.475002,-138.6625,156.46251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16912,800998253,1.0803144,-0.13439025,-0.20066908,0.8877372,8.897412,3.650849,-40.412502,-138.9125,157.5,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16922,800998263,1.1383466,-0.084757484,-0.21945317,0.8467601,8.929416,2.7580273,-40.3875,-139.02501,157.975,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16932,800998273,1.0836741,-0.050090913,-0.21013749,0.64247286,9.183653,2.0321047,-40.350002,-139.1375,158.40001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16942,800998283,0.95844686,-0.025961753,-0.19089524,0.6547361,9.432208,1.6651055,-40.325,-139.2375,158.8875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16952,800998293,0.7884737,-0.029016078,-0.16004658,0.5632106,9.699904,1.5849459,-40.2625,-139.3625,159.3875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16962,800998303,0.60857403,-0.055588696,-0.11377356,0.34097722,9.824631,1.8337995,-40.2,-139.46251,159.95,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16972,800998313,0.46105018,-0.09498947,-0.06750056,0.20249261,10.01486,2.34706,-40.125,-139.5625,160.55,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16982,800998323,0.37858346,-0.12553272,-0.048258316,0.1576272,10.030114,2.8435707,-40.0625,-139.65001,161.175,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
16992,800998333,0.3817905,-0.1385136,-0.059101168,0.30358937,9.855438,3.5063825,-40.0,-139.7375,161.7375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17002,800998343,0.49205157,-0.14569125,-0.08124501,0.42203408,9.627821,3.7235312,-39.925,-139.83751,162.2875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17012,800998353,0.66126114,-0.10690133,-0.10109812,0.6658029,9.395418,3.115156,-39.8375,-139.925,162.77501,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17022,800998363,0.8009964,-0.015729768,-0.1075122,0.6999006,9.394221,2.1589243,-39.7625,-140.0125,163.21251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17032,800998373,0.82527834,0.08002329,-0.09040799,0.5775676,9.539287,1.0890334,-39.6875,-140.075,163.6125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17042,800998383,0.7177661,0.14508039,-0.06398808,0.46630132,9.637392,0.40378883,-39.6375,-140.15001,163.925,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17052,800998393,0.5227475,0.17745622,-0.028557928,0.3681956,9.73819,0.23629123,-39.575,-140.1875,164.2375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17062,800998403,0.30558512,0.15607595,0.013133593,0.3188436,9.77139,0.66999036,-39.5625,-140.2375,164.55,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17072,800998413,0.13240494,0.091324285,0.052076224,0.16181463,9.806385,1.274178,-39.525,-140.2625,164.90001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17082,800998423,0.019089524,-0.0015271619,0.07238748,0.18783657,9.740284,1.8370895,-39.525,-140.3,165.25,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17092,800998433,-0.044745844,-0.09117157,0.07437278,0.29222345,9.69482,2.292324,-39.5625,-140.325,165.58751,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17102,800998443,-0.051618073,-0.13988803,0.06887501,0.37088752,9.732208,2.678765,-39.575,-140.33751,166.15001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17112,800998453,0.011911863,-0.14828743,0.05650499,0.44805604,9.736395,3.0284162,-39.5625,-140.325,166.425,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17122,800998463,0.13545926,-0.11117739,0.034361143,0.57607204,9.650553,3.3140593,-39.5625,-140.35,166.675,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17132,800998473,0.31627524,-0.014202606,0.009926553,0.67806613,9.729516,3.499802,-39.525,-140.3625,166.875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17142,800998483,0.5207622,0.1036943,-0.008093959,0.80847496,9.734002,3.3870404,-39.525,-140.40001,167.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17152,800998493,0.69272065,0.19562945,-0.020158539,0.84017986,9.681958,3.0287154,-39.537502,-140.425,167.175,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17162,800998503,0.8013019,0.24068072,-0.015577052,0.8599206,9.782457,2.676372,-39.537502,-140.4375,167.3,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17172,800998513,0.83780104,0.23716825,-0.013439025,0.8276175,9.916755,2.4281168,-39.5625,-140.46251,167.5,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17182,800998523,0.831387,0.20326525,-0.018784093,0.70319074,9.967302,2.3291137,-39.600002,-140.46251,167.71251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17192,800998533,0.8342886,0.1867719,-0.037415467,0.63948184,9.974482,2.3892334,-39.662502,-140.5125,168.0,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17202,800998543,0.85459983,0.15867212,-0.05070178,0.41365921,10.133604,2.3626132,-39.725002,-140.52501,168.35,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17212,800998553,0.9106467,0.15332706,-0.053603385,0.53629136,9.987043,2.1681964,-39.775,-140.5375,168.71251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17222,800998563,0.95753056,0.14187334,-0.066126116,0.54376894,9.940682,1.7614166,-39.8125,-140.5625,169.15001,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17232,800998573,0.97112226,0.13637556,-0.06093376,0.4564309,10.0372925,1.3049856,-39.8125,-140.5625,169.6,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17242,800998583,0.9534072,0.12889247,-0.028099779,0.4232305,10.01516,0.8650054,-39.825,-140.6,170.08751,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17252,800998593,0.9129374,0.117438756,0.012522728,0.4232305,9.833903,0.5180461,-39.787502,-140.6375,170.6,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17262,800998603,0.85398895,0.09590577,0.066431545,0.51505506,9.802198,0.5407779,-39.7625,-140.675,171.125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17271,800998612,0.7828232,0.05299252,0.1375973,0.51505506,9.802198,0.5407779,-39.675,-140.675,171.6375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17281,800998622,0.7180715,0.010079269,0.21044292,0.57457656,10.12164,0.8682955,-39.6125,-140.675,172.1125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17291,800998632,0.69226253,-0.008246674,0.25656322,0.60777694,10.588539,1.3160524,-39.5625,-140.6875,172.6125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17301,800998642,0.6878337,-0.025045456,0.27290383,0.72382885,10.769795,1.5837495,-39.5125,-140.675,173.075,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17311,800998652,0.71242106,-0.027947064,0.24923283,0.6643074,10.563115,1.7240287,-39.5,-140.65001,174.0375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17321,800998662,0.7644973,-0.03451386,0.19058982,0.65324056,10.087543,1.5568303,-39.525,-140.625,174.475,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17331,800998672,0.8188642,-0.06383537,0.13820815,0.6260222,9.744172,1.1820544,-39.5875,-140.58751,174.975,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17341,800998682,0.8136719,-0.12858704,0.10690133,0.37477586,9.719346,0.023629123,-39.725002,-140.55,175.4375,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17351,800998692,0.7299834,-0.20494513,0.07925971,0.45583272,10.049556,-0.5587241,-39.850002,-140.52501,175.925,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17361,800998702,0.5969676,-0.26465717,0.059253883,0.558425,10.282856,-0.8422736,-39.9875,-140.46251,176.4125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17371,800998712,0.45005462,-0.27122396,0.05299252,0.7322037,10.147363,-0.86530447,-40.1375,-140.4125,176.9125,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17381,800998722,0.31474808,-0.23060146,0.040622506,0.96490574,9.999606,-0.5629115,-40.25,-140.375,177.475,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17391,800998732,0.22189663,-0.18356487,0.020005822,0.96430755,9.898509,-0.13579269,-40.375,-140.325,177.9875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17401,800998742,0.17837252,-0.14935644,-0.0051923506,0.9723833,9.74836,0.22701904,-40.4875,-140.2875,178.5,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17411,800998752,0.17180572,-0.13041963,-0.023212861,0.91166544,9.569496,0.34277186,-40.5625,-140.2625,178.96251,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17421,800998762,0.19547673,-0.10445788,-0.029932374,0.90119684,9.425328,0.2114657,-40.6125,-140.2375,179.3625,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
17431,800998772,0.22953244,-0.07086031,-0.043371398,0.9098708,9.338589,-0.21954148,-40.6375,-140.175,179.6875,0.004903786,-0.0014086851,0.0018852502,0.0,0.0,0.0,-28.0,-47.0,180.0
