acc_s001_004 Accelerometer Non-wakeup,STMicro,2025-03-06_18-37-32.144_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
800984511,3,1741275458338945002,0.12083755,-9.766604,0.20937198
800984521,3,1741275458348928596,0.12143575,-9.757931,0.21326032
800984531,3,1741275458358912554,0.119042926,-9.755239,0.21266212
800984541,3,1741275458368895992,0.11724831,-9.761221,0.20668006
800984551,3,1741275458378879586,0.11515459,-9.767203,0.20997019
800984561,3,1741275458388863544,0.11545369,-9.7681,0.21445672
800984571,3,1741275458398846982,0.11096715,-9.7704935,0.20877378
800984581,3,1741275458408830575,0.11306087,-9.762716,0.20548365
800984591,3,1741275458418814013,0.112761766,-9.762417,0.2105684
800984601,3,1741275458428797607,0.111864455,-9.764511,0.20638095
800984611,3,1741275458438781565,0.11515459,-9.753445,0.20787647
800984621,3,1741275458448765002,0.1274178,-9.767502,0.20309082
800984631,3,1741275458458748596,0.109471634,-9.768399,0.21535404
800984641,3,1741275458468732554,0.11694921,-9.757931,0.2117648
800984651,3,1741275458478715992,0.11306087,-9.767801,0.20727827
800984661,3,1741275458488699586,0.112761766,-9.7609215,0.22103699
800984671,3,1741275458498683544,0.111266255,-9.77139,0.20817557
800984681,3,1741275458508666982,0.11934203,-9.763314,0.2105684
800984691,3,1741275458518650575,0.11964113,-9.759426,0.21326032
800984701,3,1741275458528634534,0.11545369,-9.757333,0.20668006
800984711,3,1741275458538617971,0.12023934,-9.768399,0.21774685
800984720,3,1741275458548601565,0.119042926,-9.766306,0.22492532
800984730,3,1741275458558585523,0.11335997,-9.76152,0.212363
800984740,3,1741275458568568961,0.10887343,-9.779167,0.22013968
800984750,3,1741275458578552554,0.11246266,-9.780363,0.22612174
800984760,3,1741275458588536513,0.119940236,-9.771989,0.21206391
800984770,3,1741275458598519950,0.11395818,-9.763913,0.20578274
800984780,3,1741275458608503544,0.12771691,-9.761819,0.212363
800984790,3,1741275458618486982,0.11246266,-9.763314,0.2105684
800984800,3,1741275458628470575,0.12143575,-9.762118,0.20279172
800984810,3,1741275458638454534,0.119042926,-9.758529,0.21625134
800984820,3,1741275458648437971,0.116650105,-9.771091,0.21505493
800984830,3,1741275458658421565,0.111864455,-9.766904,0.22612174
800984840,3,1741275458668405523,0.11066805,-9.767203,0.20967108
800984850,3,1741275458678388961,0.10707881,-9.769297,0.21026929
800984860,3,1741275458688372554,0.13100705,-9.766904,0.21714866
800984870,3,1741275458698356513,0.116650105,-9.767801,0.2216352
800984880,3,1741275458708339950,0.111864455,-9.769895,0.20279172
800984890,3,1741275458718322502,0.12143575,-9.763016,0.2105684
800984900,3,1741275458728306565,0.116351,-9.77139,0.21864417
800984910,3,1741275458738291252,0.116650105,-9.7609215,0.20727827
800984920,3,1741275458748274690,0.11425728,-9.7654085,0.20997019
800984930,3,1741275458758258284,0.111266255,-9.763614,0.21894327
800984940,3,1741275458768242242,0.11395818,-9.769297,0.21385853
800984950,3,1741275458778225679,0.12472588,-9.763614,0.20937198
800984960,3,1741275458788209273,0.110368945,-9.764511,0.22402802
800984970,3,1741275458798193232,0.11934203,-9.756734,0.21714866
800984980,3,1741275458808176669,0.12622139,-9.782158,0.2108675
800984990,3,1741275458818160263,0.110368945,-9.767801,0.2222334
800985000,3,1741275458828144221,0.11485548,-9.765707,0.20458634
800985010,3,1741275458838127659,0.112761766,-9.774082,0.21744776
800985020,3,1741275458848111252,0.10827523,-9.766306,0.200698
800985030,3,1741275458858095211,0.11006984,-9.776774,0.20279172
800985040,3,1741275458868078648,0.123828575,-9.769895,0.21445672
800985050,3,1741275458878062242,0.11515459,-9.757931,0.21475583
800985060,3,1741275458888046200,0.11246266,-9.765109,0.21355942
800985070,3,1741275458898029638,0.11485548,-9.767203,0.21744776
800985080,3,1741275458908013232,0.118145615,-9.769297,0.2213361
800985090,3,1741275458917997190,0.11335997,-9.763016,0.20279172
800985100,3,1741275458927980627,0.109471634,-9.755239,0.2117648
800985110,3,1741275458937964221,0.11306087,-9.772587,0.212363
800985120,3,1741275458947948179,0.115752794,-9.782756,0.21954148
800985130,3,1741275458957931617,0.12113664,-9.7609215,0.20727827
800985140,3,1741275458967915211,0.10767702,-9.773484,0.21684955
800985150,3,1741275458977899169,0.12143575,-9.774082,0.21385853
800985160,3,1741275458987882607,0.12083755,-9.746565,0.20907287
800985170,3,1741275458997866200,0.11156536,-9.763314,0.2114657
800985180,3,1741275459007850159,0.11216356,-9.763614,0.21326032
800985190,3,1741275459017833075,0.11724831,-9.761819,0.20787647
800985200,3,1741275459027816669,0.12143575,-9.764511,0.21565314
800985210,3,1741275459037800992,0.111266255,-9.775877,0.2117648
800985220,3,1741275459047784429,0.10677971,-9.778569,0.21385853
800985230,3,1741275459057768023,0.11485548,-9.763913,0.21774685
