Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801246196,3,-0.49332526,-0.4986823,0.50131214,0.5065889
801246206,3,-0.4933278,-0.49868175,0.5013127,0.5065864
801246216,3,-0.49332738,-0.49867657,0.5013178,0.50658685
801246226,3,-0.49332723,-0.4986744,0.50131994,0.506587
801246236,3,-0.49332157,-0.49867728,0.50131714,0.5065926
801246246,3,-0.49332705,-0.498682,0.50131243,0.50658715
801246256,3,-0.49333388,-0.49868414,0.50131035,0.5065804
801246266,3,-0.493338,-0.49868694,0.50130767,0.5065763
801246276,3,-0.49333966,-0.49867854,0.50131595,0.50657475
801246286,3,-0.49334702,-0.49868453,0.5013101,0.5065675
801246296,3,-0.4933558,-0.49868286,0.50131196,0.50655884
801246306,3,-0.49335882,-0.4986813,0.5013134,0.5065559
801246316,3,-0.49335542,-0.4986776,0.501317,0.50655925
801246326,3,-0.4933553,-0.49868467,0.50131005,0.5065593
801246336,3,-0.4933607,-0.49869055,0.5013043,0.50655395
801246346,3,-0.49336198,-0.49869254,0.5013024,0.5065527
801246356,3,-0.4933561,-0.49869314,0.50130177,0.5065584
801246366,3,-0.49336118,-0.49869126,0.5013036,0.5065535
801246376,3,-0.49336305,-0.4986913,0.5013036,0.5065516
801246386,3,-0.4933704,-0.49868622,0.5013088,0.5065445
801246396,3,-0.4933739,-0.49868622,0.5013088,0.5065411
801246406,3,-0.4933814,-0.4986853,0.50130975,0.5065337
801246416,3,-0.49339274,-0.49868846,0.5013067,0.5065224
801246426,3,-0.49339142,-0.4986908,0.5013043,0.5065237
801246436,3,-0.49338943,-0.4986877,0.5013075,0.50652575
801246446,3,-0.49338916,-0.4986934,0.50130177,0.50652593
801246456,3,-0.4933892,-0.49869248,0.5013027,0.50652593
801246466,3,-0.493387,-0.49869514,0.50130004,0.506528
801246476,3,-0.49338976,-0.4986967,0.5012985,0.50652534
801246486,3,-0.4933959,-0.49869776,0.50129753,0.50651926
801246496,3,-0.49339473,-0.49869958,0.50129575,0.5065204
801246506,3,-0.49339828,-0.4987058,0.5012897,0.5065169
801246516,3,-0.49340057,-0.49870315,0.5012924,0.50651467
801246526,3,-0.49339953,-0.49870092,0.5012945,0.5065157
801246536,3,-0.49339902,-0.49870545,0.5012901,0.50651616
801246546,3,-0.493393,-0.4987056,0.50128984,0.50652206
801246556,3,-0.49339035,-0.49871165,0.5012838,0.5065246
801246566,3,-0.49339175,-0.4987074,0.501288,0.5065233
801246576,3,-0.49339825,-0.4987127,0.5012829,0.5065168
801246586,3,-0.4933992,-0.4987157,0.5012799,0.50651586
801246596,3,-0.4934003,-0.4987134,0.50128216,0.5065148
801246606,3,-0.49340147,-0.49871162,0.50128394,0.50651366
