baro_s002_001 Pressure Sensor Non-wakeup,Goertek,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),pressure[millibar]
801269715,3,977.21
801269747,3,977.2394
801269778,3,977.2287
801269809,3,977.217
801269840,3,977.21
801269872,3,977.21906
801269903,3,977.22614
801269934,3,977.2341
801269965,3,977.2276
801269997,3,977.2341
801270028,3,977.2245
801270059,3,977.23676
801270090,3,977.2383
801270122,3,977.21277
801270153,3,977.2394
801270184,3,977.2383
801270215,3,977.2458
801270247,3,977.23035
801270278,3,977.2276
801270309,3,977.21277
801270340,3,977.2345
801270372,3,977.22644
801270403,3,977.2287
801270434,3,977.2462
801270465,3,977.2259
801270497,3,977.22485
801270528,3,977.2419
801270559,3,977.2382
801270590,3,977.22107
801270622,3,977.2382
801270653,3,977.2142
801270684,3,977.2259
801270715,3,977.2206
801270747,3,977.2142
801270778,3,977.2206
801270809,3,977.203
801270841,3,977.2345
801270872,3,977.2407
801270903,3,977.23395
801270934,3,977.2371
801270965,3,977.23016
801270997,3,977.23016
801271028,3,977.2377
801271059,3,977.2558
801271090,3,977.24457
801271122,3,977.2323
801271153,3,977.2407
801271184,3,977.22485
801271215,3,977.2259
801271247,3,977.2313
801271278,3,977.22644
801271309,3,977.2259
801271340,3,977.2435
801271372,3,977.2191
801271403,3,977.2186
801271434,3,977.23944
801271465,3,977.23035
801271497,3,977.22394
801271528,3,977.2346
801271560,3,977.2378
801271590,3,977.23035
801271622,3,977.24744
801271653,3,977.2517
801271684,3,977.2464
801271715,3,977.23944
801271747,3,977.23944
801271778,3,977.2464
801271810,3,977.2346
801271840,3,977.2341
801271872,3,977.24475
801271903,3,977.2117
801271934,3,977.24744
801271965,3,977.2421
801271997,3,977.22235
801272028,3,977.2251
801272059,3,977.23035
801272090,3,977.21594
801272122,3,977.22614
801272153,3,977.2357
801272184,3,977.23676
801272215,3,977.24744
801272247,3,977.22235
801272278,3,977.2144
801272309,3,977.23944
801272340,3,977.2421
801272372,3,977.2158
801272403,3,977.22546
801272434,3,977.2158
801272465,3,977.19977
801272497,3,977.2174
801272528,3,977.2041
801272559,3,977.1929
801272590,3,977.2052
801272622,3,977.21155
801272653,3,977.20465
801272684,3,977.2004
801272715,3,977.2014
801272747,3,977.19025
801272778,3,977.1764
801272809,3,977.1764
801272841,3,977.18384
801272872,3,977.19025
801272903,3,977.155
801272934,3,977.1737
801272965,3,977.17535
801272997,3,977.171
801273028,3,977.162
801273060,3,977.1684
801273091,3,977.1764
801273122,3,977.155
801273153,3,977.1737
801273184,3,977.1802
801273215,3,977.1764
801273247,3,977.178
801273278,3,977.17535
801273309,3,977.17847
801273340,3,977.18915
801273372,3,977.1833
801273403,3,977.1746
801273434,3,977.1746
801273465,3,977.172
801273497,3,977.17035
801273528,3,977.1746
801273559,3,977.17676
801273590,3,977.1885
801273622,3,977.173
801273653,3,977.1964
801273684,3,977.17566
801273715,3,977.1826
801273747,3,977.1847
801273778,3,977.1836
801273809,3,977.1794
801273840,3,977.19696
801273872,3,977.17993
801273903,3,977.1816
801273934,3,977.19495
801273965,3,977.2002
801273997,3,977.1788
801274028,3,977.19275
801274059,3,977.189
801274090,3,977.19116
801274122,3,977.18317
801274153,3,977.1964
801274184,3,977.18524
801274215,3,977.1826
801274247,3,977.18414
801274278,3,977.18414
801274309,3,977.1788
801274340,3,977.18524
801274372,3,977.20233
801274403,3,977.1875
801274434,3,977.1976
801274465,3,977.2029
801274497,3,977.1922
801274528,3,977.1965
801274560,3,977.18317
801274590,3,977.19495
801274622,3,977.1816
801274653,3,977.19165
801274684,3,977.19165
801274715,3,977.197
801274747,3,977.1976
801274778,3,977.19275
801274809,3,977.1922
801274840,3,977.1768
801274872,3,977.2067
801274903,3,977.1933
801274934,3,977.2084
801274965,3,977.2013
801274997,3,977.20935
801275028,3,977.2067
801275059,3,977.221
801275090,3,977.2067
801275122,3,977.1981
801275153,3,977.1965
801275184,3,977.20557
801275215,3,977.1981
801275247,3,977.19867
801275278,3,977.2135
801275309,3,977.2135
801275340,3,977.20935
801275372,3,977.20447
801275403,3,977.211
801275434,3,977.1988
801275465,3,977.19977
801275497,3,977.2174
801275528,3,977.2111
801275559,3,977.1983
801275591,3,977.2106
801275622,3,977.20465
801275653,3,977.20575
801275684,3,977.20465
801275715,3,977.2089
801275747,3,977.2154
801275778,3,977.2089
801275809,3,977.21906
801275840,3,977.2089
801275872,3,977.2089
801275903,3,977.2154
801275934,3,977.2089
801275965,3,977.2174
801275997,3,977.202
801276028,3,977.2154
801276059,3,977.2169
801276090,3,977.20465
801276122,3,977.22345
801276153,3,977.2089
801276184,3,977.2251
801276215,3,977.2276
801276247,3,977.2117
801276278,3,977.21796
801276309,3,977.2074
801276340,3,977.21906
801276372,3,977.2313
801276403,3,977.202
801276434,3,977.21
801276465,3,977.21954
801276497,3,977.233
801276528,3,977.22595
801276559,3,977.2383
801276590,3,977.22595
801276622,3,977.24194
801276653,3,977.2276
801276684,3,977.2227
801276715,3,977.24664
801276747,3,977.2371
801276778,3,977.243
801276809,3,977.2463
801276840,3,977.2383
801276872,3,977.2313
801276903,3,977.24097
801276934,3,977.244
801276965,3,977.2356
801276997,3,977.23663
801277028,3,977.23773
801277059,3,977.23773
801277090,3,977.23773
801277122,3,977.24194
801277153,3,977.2334
801277184,3,977.243
801277215,3,977.2474
801277247,3,977.25214
801277278,3,977.2436
801277309,3,977.24097
801277341,3,977.25214
801277372,3,977.23663
801277403,3,977.24194
801277434,3,977.2569
801277465,3,977.2636
801277497,3,977.2545
801277528,3,977.24713
801277559,3,977.262
801277590,3,977.2418
801277622,3,977.24713
801277653,3,977.2391
801277684,3,977.2366
801277715,3,977.27264
801277747,3,977.2599
801277778,3,977.2418
801277809,3,977.2536
801277840,3,977.24817
801277872,3,977.24817
801277903,3,977.2609
801277934,3,977.2402
801277965,3,977.2455
801277997,3,977.24445
801278028,3,977.2366
801278059,3,977.2366
801278090,3,977.2536
801278122,3,977.2321
801278153,3,977.2354
801278184,3,977.238
801278215,3,977.2354
801278247,3,977.2486
801278278,3,977.2366
801278309,3,977.25134
801278340,3,977.2428
801278372,3,977.2418
801278403,3,977.2439
801278434,3,977.2428
801278465,3,977.2379
801278497,3,977.2555
801278528,3,977.23737
801278559,3,977.2502
801278590,3,977.24695
801278622,3,977.23413
801278653,3,977.232
801278684,3,977.2368
801278715,3,977.23303
801278747,3,977.23737
801278778,3,977.24695
801278809,3,977.2528
801278840,3,977.24054
801278872,3,977.24164
801278903,3,977.24164
801278934,3,977.2512
801278965,3,977.24054
801278997,3,977.23413
801279028,3,977.239
801279059,3,977.23413
801279090,3,977.2347
801279122,3,977.24426
801279153,3,977.2524
801279184,3,977.2524
801279215,3,977.24585
801279247,3,977.2412
801279278,3,977.24695
801279309,3,977.24695
801279340,3,977.24054
801279372,3,977.2496
801279403,3,977.2544
801279434,3,977.2496
801279465,3,977.24664
801279497,3,977.25024
801279528,3,977.2492
801279559,3,977.2594
801279590,3,977.2594
801279622,3,977.2322
801279653,3,977.2567
801279684,3,977.2594
801279715,3,977.2413
801279747,3,977.25464
801279778,3,977.2413
801279809,3,977.2604
801279840,3,977.24664
801279872,3,977.2567
801279903,3,977.2492
801279934,3,977.2579
801279965,3,977.2579
801279997,3,977.24976
801280028,3,977.25525
801280059,3,977.2669
801280090,3,977.27655
801280122,3,977.25024
801280153,3,977.2631
801280184,3,977.2604
801280215,3,977.2579
801280247,3,977.27655
801280278,3,977.2658
801280309,3,977.25024
801280340,3,977.2722
801280372,3,977.2541
801280403,3,977.2402
801280434,3,977.2402
801280465,3,977.2514
801280497,3,977.2386
801280528,3,977.2193
801280559,3,977.22577
801280591,3,977.23755
801280622,3,977.231
801280653,3,977.213
801280684,3,977.19543
801280715,3,977.2193
801280747,3,977.214
801280778,3,977.21246
801280809,3,977.22205
801280840,3,977.2279
801280872,3,977.2193
801280903,3,977.205
801280934,3,977.22253
801280965,3,977.23004
801280997,3,977.2039
801281028,3,977.207
801281059,3,977.2086
801281090,3,977.214
801281122,3,977.21564
801281153,3,977.1969
801281184,3,977.2092
801281215,3,977.1889
801281247,3,977.2055
801281278,3,977.18945
801281309,3,977.18994
801281340,3,977.19543
801281372,3,977.1889
801281403,3,977.19055
801281434,3,977.1889
801281465,3,977.18567
801281497,3,977.18884
801281528,3,977.19525
801281559,3,977.192
801281590,3,977.183
801281622,3,977.1883
801281653,3,977.1984
801281684,3,977.1799
801281715,3,977.173
801281747,3,977.1718
801281778,3,977.1931
801281809,3,977.1958
801281840,3,977.18353
801281872,3,977.207
801281903,3,977.21387
801281934,3,977.2096
801281965,3,977.1909
801281997,3,977.1974
801282028,3,977.19635
801282059,3,977.2022
801282090,3,977.1958
801282122,3,977.18774
801282153,3,977.192
801282184,3,977.19635
801282215,3,977.1915
801282247,3,977.1814
801282278,3,977.1989
