linear_acceleration,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801245297,3,0.0028929338,0.003194809,-0.009547323
801245307,3,-0.0031523928,-5.9604645E-4,0.0023740083
801245317,3,0.009367198,-0.008058548,8.995831E-4
801245327,3,0.007829495,0.0014867783,-0.0019964874
801245337,3,0.012068443,0.0020189285,0.006879404
801245347,3,0.0058907643,-0.004380226,0.0039054304
801245357,3,0.004597567,2.603531E-4,-0.008052319
801245367,3,-4.874617E-4,-0.0058317184,-0.006205201
801245377,3,-0.005279094,6.313324E-4,-0.005042538
801245387,3,0.006472409,-0.0064382553,0.008200377
801245397,3,0.0077999234,0.0032215118,-0.0069780946
801245406,3,-0.0059126318,-0.004998207,-0.0035347044
801245416,3,-0.00889881,-0.0011768341,-0.0019465387
801245426,3,0.0011820421,-0.001572609,0.0058077425
801245436,3,0.0043427125,-0.011649132,0.0016385317
801245446,3,0.014903024,3.2424927E-5,-0.0018165112
801245456,3,0.009771891,5.8460236E-4,-0.0013598353
801245466,3,-0.006104581,-0.0027446747,-0.0029389858
801245476,3,-0.0022490025,-0.009756088,-0.006953925
801245486,3,5.0408393E-4,0.003970146,-0.008596674
801245496,3,0.0067686364,-0.0017662048,0.0018761456
801245506,3,-9.473115E-4,-0.0028448105,2.2374094E-4
801245516,3,-0.014480129,-0.008470535,0.0037358254
801245526,3,0.007189676,-0.00500679,-0.0038848817
801245536,3,-0.002043575,0.0026903152,-0.008117884
801245546,3,0.0084489435,-3.9958954E-4,-0.005597472
801245556,3,-0.007391833,0.004034996,-7.10994E-4
801245566,3,-0.0017428547,0.0013389587,-0.0077195168
801245576,3,0.009506352,-0.008509636,0.004891917
801245586,3,0.006596759,0.008378983,0.0028149635
801245596,3,-0.0060854256,0.017928123,-0.0058161467
801245606,3,-0.0036832616,-0.008946419,-0.0021092594
801245616,3,0.0109748095,0.0046281815,-0.0041814297
801245626,3,-1.4113635E-4,0.0017852783,-0.0043175966
801245636,3,-0.006344281,0.0036907196,-0.0046494156
801245646,3,-0.004423447,0.005429268,0.006658271
801245656,3,-0.016707733,0.0032625198,-0.007723525
801245666,3,-0.003208086,0.005423546,-0.0027283728
801245676,3,-0.0045291856,-0.0020008087,-0.0044500083
801245686,3,0.0024004579,0.003569603,6.6185E-4
801245696,3,-0.0026472285,-0.0034093857,-0.0064706653
801245706,3,-0.0015144795,-0.005566597,-0.005803719
801245716,3,-0.00940907,0.004770279,-0.0039373487
801245726,3,-0.007360555,0.008150101,-0.0014347732
801245736,3,0.004701853,0.008847237,-0.0011898428
801245746,3,0.0018374249,-0.008047104,0.0030217916
801245756,3,-0.011491232,-0.0020990372,0.0013709366
801245766,3,-5.197525E-5,-0.0030345917,-5.570501E-4
801245776,3,-0.0051691756,0.0017242432,-7.7173114E-4
801245786,3,0.009631939,0.0029411316,0.011438996
801245796,3,0.00219208,0.0015087128,8.5911155E-4
801245806,3,0.0016331747,-0.0068206787,0.0038939565
801245816,3,-0.015283853,3.5381317E-4,-0.0012309402
801245826,3,0.007341109,-0.001036644,-0.006015435
801245836,3,-0.0012217462,-0.004757881,-0.012291938
801245846,3,-0.009316243,0.007642746,4.003048E-4
801245856,3,-0.0038926005,-0.0072927475,-4.503131E-5
801245866,3,0.006555848,0.010128975,-0.004477322
801245876,3,0.0019167066,-0.0044345856,-0.0070760697
801245886,3,-0.008783832,-0.005050659,-0.0013007224
801245896,3,0.002757065,-0.0010890961,-3.194362E-4
801245906,3,-0.0059096664,0.0014209747,0.0071528256
801245916,3,-0.0010312423,0.0022296906,-0.0073972344
801245927,3,0.003665641,0.010912895,5.3152442E-5
801245937,3,-0.011915259,-0.0022792816,0.009474933
801245947,3,0.0010537431,0.0019111633,0.007150963
801245957,3,-0.0022482723,0.012813568,-0.008417413
801245967,3,-0.0016616881,-0.0023479462,-0.0010754317
801245977,3,0.008098036,0.011809349,-0.007565677
801245987,3,0.0028527305,0.0037240982,0.0010439157
801245997,3,0.0036934167,0.0035247803,0.0059234053
801246007,3,0.00837405,0.0013904572,9.780973E-4
801246017,3,0.0010180771,0.0013666153,0.005354643
801246027,3,-0.0011488795,-0.008621216,-0.006475061
801246037,3,-0.0017849356,-0.0043239594,-0.002459541
801246047,3,0.004530914,-0.017400742,-0.0035158247
801246057,3,-0.0072099417,0.0012979507,-0.008005187
801246067,3,0.0028709397,-8.0013275E-4,-0.011444211
801246077,3,0.0077885613,0.007657051,-0.0011186302
801246087,3,-6.2428415E-5,-0.007416725,0.005335331
801246097,3,0.0036645755,-6.504059E-4,0.0034295619
801246107,3,-0.0058536306,-0.002576828,0.0032881051
801246117,3,-0.009524256,-0.004053116,0.0034603179
801246127,3,-0.0036061332,0.011654854,-0.0061295778
801246137,3,-0.014033884,0.003156662,-0.0077685267
801246147,3,-0.010295741,0.004213333,8.851439E-4
801246156,3,-0.009180084,0.0060796738,-6.4089894E-4
801246166,3,0.01199311,0.01635933,0.0084272325
801246176,3,-0.003948033,-0.008824348,-0.00850369
801246186,3,-0.0023773015,0.00433445,-0.001672402
801246196,3,0.013630286,0.0032920837,-0.004264608
801246206,3,-0.0024975166,-0.0074186325,0.0011196136
801246216,3,-0.0036718473,0.0053014755,0.007908657
801246226,3,-0.003772959,0.0021686554,0.005752757
801246236,3,0.009434029,0.010437012,0.0028864145
801246246,3,0.0066351593,-3.938675E-4,-0.00859794
801246256,3,-0.0027049258,-0.001493454,-0.010112345
801246266,3,0.001543358,-0.005756378,-0.0015367866
801246276,3,-0.0092414245,-0.0067682266,0.008465067
801246286,3,0.0023270398,-0.0023612976,-0.012530908
801246296,3,-0.009148985,0.01373291,-0.008028105
801246306,3,-0.0041358024,6.322861E-4,-6.7932904E-4
801246316,3,0.002206117,0.005329132,0.0124153495
801246326,3,0.0067128614,0.0037202835,-0.005746737
801246336,3,-1.9212812E-4,0.005317688,-0.009326994
801246346,3,0.001343593,0.008828163,0.0010132939
801246356,3,0.007550746,-0.011248589,0.00442791
