gyro_s001_004 Gyroscope Non-wakeup,STMicro,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
801253698,3,1741275727526004489,0.81413,-0.5054906,0.24816382
801253708,3,1741275727535988760,0.7180715,-0.38851,0.21731515
801253718,3,1741275727545973291,0.6872229,-0.35124725,0.16371176
801253728,3,1741275727555957562,0.7186824,-0.40362892,0.10919208
801253738,3,1741275727565942093,0.7170025,-0.4696023,0.06902772
801253748,3,1741275727575926364,0.62842715,-0.5412262,0.049174614
801253758,3,1741275727585910322,0.49739665,-0.6148354,0.050090913
801253768,3,1741275727595894853,0.38835728,-0.6800452,0.066431545
801253778,3,1741275727605879124,0.30482152,-0.74433875,0.06276636
801253788,3,1741275727615862510,0.24755295,-0.7903063,0.05253437
801253798,3,1741275727625847249,0.25137085,-0.83978635,0.057879437
801253808,3,1741275727635832145,0.4158462,-0.90957767,0.10430516
801253818,3,1741275727645816676,0.7939715,-0.9685261,0.17623448
801253828,3,1741275727655800947,1.3138174,-1.0038035,0.24449863
801253838,3,1741275727665785478,1.7191262,-1.030987,0.27366742
801253848,3,1741275727675769749,1.8127413,-1.0984876,0.27763805
801253858,3,1741275727685754280,1.7292055,-1.0465641,0.30695954
801253868,3,1741275727695738551,1.4639374,-0.7466295,0.31703883
801253878,3,1741275727705723083,1.1313215,-0.44364056,0.26618433
801253888,3,1741275727715706780,0.87827086,-0.17669263,0.20189081
801253898,3,1741275727725691416,0.75869405,0.06536253,0.14538582
801253908,3,1741275727735675999,0.73868823,0.25992295,0.088269964
801253918,3,1741275727745660530,0.73884094,0.43768463,0.06093376
801253928,3,1741275727755644801,0.71211565,0.64828026,0.06062833
801253938,3,1741275727765629333,0.62491465,0.8474222,0.067958705
801253948,3,1741275727775613603,0.51648617,0.9582941,0.09880738
801253958,3,1741275727785597562,0.46425724,0.90759236,0.14401138
801253968,3,1741275727795582093,0.5178606,0.84436786,0.17455462
801253978,3,1741275727805566364,0.6513346,0.8553634,0.18707734
801253988,3,1741275727815549749,0.8116866,0.87475836,0.19028437
801253998,3,1741275727825534385,0.9703587,0.86131936,0.17516547
801254008,3,1741275727835519593,1.011592,0.84009176,0.15210533
801254018,3,1741275727845504124,0.90362173,0.7993166,0.16386448
801254028,3,1741275727855488395,0.768926,0.73700833,0.23625195
801254038,3,1741275727865472926,0.6036871,0.62735814,0.2828304
801254048,3,1741275727875457197,0.4470003,0.572533,0.29275694
801254058,3,1741275727885441728,0.46624255,0.5112938,0.26343542
801254068,3,1741275727895425999,0.539699,0.57574004,0.21578798
801254078,3,1741275727905409958,0.4721985,0.75487614,0.19349141
801254088,3,1741275727915394489,0.3866774,0.9355394,0.21364996
801254098,3,1741275727925378760,0.48991355,0.95172733,0.18341215
801254108,3,1741275727935363291,0.6514873,0.8662062,0.17027856
801254118,3,1741275727945347562,0.68126696,0.7176134,0.2046397
801254128,3,1741275727955332093,0.58001614,0.55298537,0.2452622
801254137,3,1741275727965316364,0.41905323,0.45692685,0.26496258
801254147,3,1741275727975300895,0.29688028,0.46746427,0.25778493
801254157,3,1741275727985285166,0.26068655,0.48670653,0.24740024
801254167,3,1741275727995269697,0.24434592,0.5568032,0.24373505
801254177,3,1741275728005253968,0.25900668,0.5572614,0.23564109
801254187,3,1741275728015237353,0.37140578,0.46105018,0.23777911
801254197,3,1741275728025221885,0.60109097,0.33139414,0.24205516
801254207,3,1741275728035206780,0.88667023,0.21838416,0.2678642
801254217,3,1741275728045191312,1.1446079,0.13408482,0.31658068
801254227,3,1741275728055175583,1.3373357,0.1036943,0.3572032
801254237,3,1741275728065160114,1.4508039,0.1339321,0.35796675
801254247,3,1741275728075144385,1.4868449,0.19562945,0.33918267
801254257,3,1741275728085128916,1.4640901,0.25305074,0.29779658
801254267,3,1741275728095113187,1.3796381,0.2952004,0.23808455
801254277,3,1741275728105097718,1.2541054,0.28221953,0.19211698
801254287,3,1741275728115081416,1.1175771,0.22372922,0.16096286
801254297,3,1741275728125065895,0.9964732,0.16676609,0.13469568
801254307,3,1741275728135050478,0.900262,0.14401138,0.12247839
801254317,3,1741275728145035010,0.82756907,0.14813471,0.13683371
801254327,3,1741275728155019280,0.7825178,0.13881902,0.17470732
801254337,3,1741275728165003812,0.7703005,0.12553272,0.22861615
801254347,3,1741275728174988083,0.76999503,0.15882485,0.2837467
801254357,3,1741275728184971468,0.7495311,0.29153523,0.3188714
801254367,3,1741275728194956103,0.6696605,0.5384773,0.28359398
801254377,3,1741275728204941260,0.5658135,0.81122845,0.1574504
801254387,3,1741275728214924958,0.5847503,0.92332214,0.030390523
801254397,3,1741275728224909280,0.74433875,0.87338394,0.02611447
801254407,3,1741275728234894437,0.8996511,0.7214313,0.102014415
801254417,3,1741275728244878708,0.96883154,0.5539016,0.18112141
801254427,3,1741275728254863239,0.92637646,0.46944958,0.22510368
801254437,3,1741275728264846937,0.77671456,0.5102248,0.2283107
801254447,3,1741275728274831572,0.5517636,0.6490438,0.18967351
801254457,3,1741275728284816155,0.33551747,0.80679965,0.12950334
801254467,3,1741275728294800687,0.18463388,0.9421062,0.07788526
801254477,3,1741275728304784958,0.10644319,1.017548,0.049174614
801254487,3,1741275728314768343,0.076052666,0.96959513,0.0073303776
801254497,3,1741275728324752822,0.06856957,0.7979421,-0.032681264
801254507,3,1741275728334737978,0.08185588,0.5722276,-0.022143848
801254517,3,1741275728344722249,0.10079269,0.39370236,0.046273008
801254527,3,1741275728354706780,0.10980295,0.28893903,0.13179408
801254537,3,1741275728364691051,0.11377356,0.19394957,0.17150028
801254547,3,1741275728374675583,0.14034618,0.09911281,0.18219042
801254557,3,1741275728384659853,0.15638138,0.11026109,0.21197008
801254567,3,1741275728394644385,0.12202024,0.12538,0.18142684
801254577,3,1741275728404628655,0.058490302,0.066736974,0.124310985
801254587,3,1741275728414612041,1.527162E-4,0.045509428,0.0716239
801254597,3,1741275728424596364,-0.04780017,0.0481056,0.04963276
801254607,3,1741275728434581833,-0.09544762,0.07208204,0.05329795
801254617,3,1741275728444566103,-0.13698642,0.12965605,0.07116575
801254627,3,1741275728454550635,-0.15409064,0.17455462,0.10827578
801254637,3,1741275728464534905,-0.13179408,0.19013166,0.17088942
801254647,3,1741275728474518864,-0.06887501,0.1461494,0.19562945
801254657,3,1741275728484503395,0.00763581,0.1348484,0.15790854
801254667,3,1741275728494487666,0.05864302,0.17699806,0.10995566
801254677,3,1741275728504472197,0.06887501,0.23350306,0.082161315
801254687,3,1741275728514455895,0.062002774,0.27382013,0.07223476
801254697,3,1741275728524440270,0.06017018,0.2924515,0.066431545
801254707,3,1741275728534425478,0.06276636,0.2953531,0.08659008
801254717,3,1741275728544409437,0.055130545,0.25885394,0.13805544
801254727,3,1741275728554393968,0.053603385,0.12507457,0.21731515
801254737,3,1741275728564377666,0.083383046,-0.020616686,0.28527385
801254746,3,1741275728574243030,0.117438756,-0.12095123,0.31199917
801254756,3,1741275728584284489,0.15775582,-0.15897755,0.33215773
801254767,3,1741275728594466780,0.17959425,-0.12904519,0.33322674
801254777,3,1741275728604649697,0.17867795,-0.06429352,0.31459537
801254787,3,1741275728614691624,0.16615522,-1.527162E-4,0.26664248
801254797,3,1741275728624745010,0.13133593,0.041538805,0.18707734
801254807,3,1741275728634836051,0.08842268,0.06536253,0.113926284
801254817,3,1741275728644840947,0.04978548,0.09315688,0.046425723
801254827,3,1741275728654825166,0.022296565,0.1122464,-0.010690134
801254837,3,1741275728664809749,0.029932374,0.09590577,-0.031154104
801254847,3,1741275728674793968,0.0736092,0.017409647,-0.019547673
801254857,3,1741275728684778551,0.13271037,-0.04657844,0.0027488915
801254867,3,1741275728694762770,0.13515383,-0.03940078,0.024740024
801254877,3,1741275728704746728,0.09926552,-0.01924224,0.05650499
801254887,3,1741275728714730062,0.06291907,0.029016078,0.100181825
801254897,3,1741275728724715426,0.054366965,0.09987639,0.1301142
801254907,3,1741275728734700166,0.068416856,0.17898338,0.11499529
801254917,3,1741275728744684749,0.09376775,0.24495678,0.065667965
801254927,3,1741275728754668968,0.10140356,0.3065014,-0.0042760535
801254937,3,1741275728764652926,0.11346813,0.3724748,-0.073761925
801254947,3,1741275728774637510,0.17959425,0.41905323,-0.07589995
801254957,3,1741275728784621728,0.27229297,0.47861254,-0.027488915
801254967,3,1741275728794605062,0.3168861,0.58062696,0.0024434591
801254977,3,1741275728804470426,0.32238388,0.70906126,4.581486E-4
801254987,3,1741275728814394749,0.33124143,0.8310815,-0.019853106
801254997,3,1741275728824448135,0.37476555,0.9149227,-0.052381653
801255007,3,1741275728834630426,0.4535671,0.8955278,-0.101708986
801255017,3,1741275728844813395,0.52580184,0.8269582,-0.15134175
801255027,3,1741275728854996572,0.5719221,0.7706059,-0.17348559
801255037,3,1741275728865070739,0.59269154,0.7290671,-0.17272201
801255047,3,1741275728875068708,0.59589857,0.7029526,-0.17577635
801255057,3,1741275728885052874,0.61223924,0.69226253,-0.18707734
801255067,3,1741275728895037510,0.6540835,0.69348425,-0.21884231
801255077,3,1741275728905021676,0.6743947,0.6714931,-0.27550003
801255087,3,1741275728915004958,0.6707295,0.6298016,-0.31917685
801255097,3,1741275728924989905,0.6743947,0.61422455,-0.3254382
801255107,3,1741275728934974905,0.6716458,0.62659454,-0.30955574
801255117,3,1741275728944959541,0.6345358,0.64568406,-0.2790125
801255127,3,1741275728954943708,0.5731439,0.6656899,-0.22235478
801255137,3,1741275728964928343,0.49449503,0.67500556,-0.15363249
801255147,3,1741275728974912510,0.41325003,0.69348425,-0.10399973
801255157,3,1741275728984896468,0.3167334,0.69363695,-0.09666935
801255167,3,1741275728994879749,0.22327107,0.6557633,-0.12125666
801255177,3,1741275729004733343,0.13881902,0.59467685,-0.14966187
801255187,3,1741275729014669541,0.06108648,0.5183188,-0.16569707
801255197,3,1741275729024746364,0.010690134,0.456316,-0.16416991
801255207,3,1741275729034928655,-0.012217295,0.4074468,-0.1395826
801255217,3,1741275729045111728,-0.036346454,0.35460702,-0.09758565
801255227,3,1741275729055294905,-0.059712034,0.32421649,-0.044134982
801255238,3,1741275729065478083,-0.08857539,0.31627524,-0.0021380268
801255248,3,1741275729075661260,-0.12889247,0.31749696,0.033902995
801255258,3,1741275729085844437,-0.13897173,0.30543238,0.08170316
801255268,3,1741275729095894020,-0.12018765,0.29565856,0.14080434
801255278,3,1741275729105883603,-0.093615025,0.29901832,0.21166465
801255288,3,1741275729115866780,-0.046883874,0.30863944,0.27091852
801255298,3,1741275729125852405,0.020158539,0.29596397,0.2952004
801255308,3,1741275729135836989,0.09651663,0.27183482,0.29794928
801255318,3,1741275729145821728,0.16493349,0.24572036,0.2855793
801255328,3,1741275729155805791,0.21548255,0.21823144,0.25732678
801255338,3,1741275729165790530,0.24098615,0.18509203,0.24785839
801255348,3,1741275729175774593,0.2698495,0.15638138,0.24938555
801255358,3,1741275729185757770,0.24587308,0.1339321,0.2319759
801255368,3,1741275729195599593,0.14889829,0.110108376,0.21380267
801255378,3,1741275729205735114,0.050243627,0.1348484,0.2084576
801255388,3,1741275729215729905,-0.005497783,0.20876303,0.20494513
801255398,3,1741275729225712978,-0.027794348,0.29596397,0.19196425
801255408,3,1741275729235883551,-0.03604102,0.34834564,0.17119485
801255418,3,1741275729246065843,-0.06780599,0.3349066,0.14828743
801255428,3,1741275729256048916,-0.107359484,0.29122978,0.14492767
801255438,3,1741275729266196051,-0.06185006,0.308334,0.17379104
801255449,3,1741275729276378343,0.041080657,0.26542073,0.20219624
801255459,3,1741275729286561520,0.1188132,0.22937973,0.22052218
801255469,3,1741275729296744697,0.13912445,0.19837834,0.20143266
801255479,3,1741275729306746364,0.12370012,0.18890993,0.16676609
801255489,3,1741275729316729437,0.10002911,0.2008218,0.120034926
801255499,3,1741275729326712614,0.051923506,0.20387612,0.065667965
801255509,3,1741275729336699333,-1.527162E-4,0.19181155,0.028557928
801255519,3,1741275729346881624,-0.030237807,0.14691298,-0.010231985
801255529,3,1741275729357063968,-0.07925971,0.15195261,-0.037415467
801255539,3,1741275729367235687,-0.1395826,0.15027274,-0.05177079
801255549,3,1741275729377223760,-0.205556,0.12797616,-0.047647454
801255559,3,1741275729387206833,-0.2762636,0.11285727,-0.031306818
801255569,3,1741275729397025270,-0.32757625,0.10766492,-0.035430156
801255579,3,1741275729407172405,-0.32253662,0.11713332,-0.06062833
801255589,3,1741275729417155478,-0.2545779,0.12217296,-0.08261946
801255599,3,1741275729427302614,-0.15256348,0.116980605,-0.10002911
801255610,3,1741275729437449749,-0.069485866,0.108886644,-0.11285727
801255620,3,1741275729447456260,-0.027641632,0.07574723,-0.12324197
801255630,3,1741275729457638551,-0.015424335,0.033444848,-0.14508039
801255640,3,1741275729467785687,-0.028252495,0.0050396346,-0.17333288
801255650,3,1741275729477792197,-0.05986475,-7.6358096E-4,-0.20799945
801255660,3,1741275729487974489,-0.08460477,0.019089524,-0.2403753
801255670,3,1741275729498137718,-0.08048143,0.06444623,-0.27091852
801255680,3,1741275729508195895,-0.04612029,0.11759147,-0.30512697
801255690,3,1741275729518178968,0.018173227,0.18616104,-0.30589053
801255700,3,1741275729528326208,0.11270455,0.25747952,-0.239459
801255711,3,1741275729538508708,0.18906265,0.3158171,-0.14110976
801255721,3,1741275729548662926,0.20861033,0.32177302,-0.07269291
801255731,3,1741275729558705114,0.15500695,0.28038692,-0.040011644
801255741,3,1741275729568689280,0.05253437,0.22571453,-0.010995566
801255751,3,1741275729578673708,-0.08994984,0.16768238,0.022449281
801255761,3,1741275729588633239,-0.23609924,0.1075122,0.062155493
801255771,3,1741275729598463395,-0.34025168,0.045509428,0.09926552
801255781,3,1741275729608446468,-0.36163196,-0.0073303776,0.12873976
801255791,3,1741275729618429541,-0.29749113,-0.049938194,0.14278965
801255801,3,1741275729628611937,-0.17653993,-0.091477,0.1357647
801255811,3,1741275729638794541,-0.05253437,-0.13637556,0.12293654
801255821,3,1741275729648977718,0.03695732,-0.18157956,0.12186752
801255831,3,1741275729659160895,0.075289086,-0.20280711,0.1197295
801255842,3,1741275729669344072,0.06536253,-0.21288638,0.09605849
801255852,3,1741275729679527249,0.030695954,-0.22052218,0.054672398
801255862,3,1741275729689653239,-0.014813471,-0.216857,0.0029016077
801255872,3,1741275729699661260,-0.06017018,-0.18936808,-0.051923506
801255882,3,1741275729709644905,-0.10399973,-0.16004658,-0.11194097
801255892,3,1741275729719627978,-0.1395826,-0.1461494,-0.17119485
801255902,3,1741275729729693187,-0.16065744,-0.13454297,-0.22632541
801255912,3,1741275729739875843,-0.1556178,-0.07467822,-0.25854853
801255922,3,1741275729750056833,-0.13790272,0.053450666,-0.24281874
801255932,3,1741275729760154853,-0.13790272,0.19058982,-0.17745622
801255942,3,1741275729770138447,-0.16508621,0.28420484,-0.09193515
801255952,3,1741275729780074437,-0.18967351,0.3291034,-0.0016798781
801255962,3,1741275729789939905,-0.17837252,0.33337945,0.08567379
801255972,3,1741275729799993291,-0.16096286,0.31826055,0.15042545
801255982,3,1741275729810081833,-0.1499673,0.29642212,0.17455462
801255992,3,1741275729820064645,-0.12675445,0.25595233,0.18264857
801256002,3,1741275729830127145,-0.09468404,0.19960007,0.1886045
801256012,3,1741275729840309437,-0.08964441,0.1470657,0.19578215
801256023,3,1741275729850492145,-0.123852834,0.09773836,0.20708317
801256033,3,1741275729860583655,-0.17012584,0.05421425,0.22036947
801256043,3,1741275729870570374,-0.22098033,0.028710645,0.21700971
801256053,3,1741275729880554801,-0.27015495,0.013133593,0.19685118
801256063,3,1741275729890539176,-0.28909177,-1.527162E-4,0.17684536
801256073,3,1741275729900523603,-0.2678642,-0.009010255,0.15790854
801256083,3,1741275729910507145,-0.23060146,-0.016646065,0.13729186
801256093,3,1741275729920490530,-0.18463388,-0.02565632,0.119271345
801256103,3,1741275729930476833,-0.1395826,-0.025961753,0.10873393
801256113,3,1741275729940460374,-0.109650224,-0.008857539,0.10583232
801256123,3,1741275729950444541,-0.091782436,0.01924224,0.09224058
801256133,3,1741275729960429853,-0.069485866,0.050243627,0.07009673
801256143,3,1741275729970413864,-0.038179047,0.06902772,0.047647454
801256153,3,1741275729980349853,-0.0033597562,0.07651082,0.031459536
801256162,3,1741275729990320947,0.038789913,0.083230324,0.016951498
801256173,3,1741275730000503239,0.08002329,0.09269873,0.0015271619
801256183,3,1741275730010568343,0.10567961,0.101250835,-0.0027488915
801256193,3,1741275730020574853,0.109039366,0.0980438,-0.0
801256203,3,1741275730030757145,0.087506376,0.081397735,0.010079269
801256213,3,1741275730040939958,0.06459895,0.07208204,0.013897174
801256223,3,1741275730051123135,0.07422007,0.083688475,0.0059559317
801256233,3,1741275730061306312,0.12538,0.11911863,-0.0013744457
801256244,3,1741275730071408239,0.20189081,0.15347977,4.581486E-4
801256254,3,1741275730081417353,0.28176138,0.17715079,0.005345067
801256264,3,1741275730091401833,0.35139996,0.19914192,0.003970621
801256274,3,1741275730101386155,0.41050112,0.1989892,0.0016798781
801256284,3,1741275730111370635,0.47067133,0.17699806,0.013744458
801256294,3,1741275730121354958,0.5254964,0.15302163,0.041538805
801256304,3,1741275730131339437,0.56077385,0.12980877,0.07238748
801256313,3,1741275730141323760,0.5742129,0.11331542,0.0980438
801256323,3,1741275730151307718,0.5732966,0.101250835,0.12018765
801256333,3,1741275730161292197,0.5229002,0.094378605,0.13530655
801256343,3,1741275730171275999,0.42485645,0.07651082,0.14080434
801256353,3,1741275730181176676,0.3121519,0.021685699,0.12522727
801256363,3,1741275730191077562,0.16508621,-0.100181825,0.100181825
801256373,3,1741275730201154385,0.014355322,-0.26526803,0.10002911
801256384,3,1741275730211336676,-0.04535671,-0.36926776,0.11514801
801256394,3,1741275730221378343,-0.011453714,-0.41233373,0.11194097
801256404,3,1741275730231455166,0.0594066,-0.3594939,0.09957096
801256414,3,1741275730241637458,0.13775001,-0.23487751,0.08918626
801256424,3,1741275730251820374,0.18707734,-0.08048143,0.09040799
801256434,3,1741275730262003551,0.20479241,0.029932374,0.115911596
801256444,3,1741275730272186728,0.182954,0.06276636,0.16814053
801256454,3,1741275730282264905,0.13423753,0.045967575,0.22296564
801256464,3,1741275730292264333,0.066889696,0.019853106,0.26251915
801256474,3,1741275730302248551,0.007941242,-0.0073303776,0.29382595
801256484,3,1741275730312233135,-0.03649917,-0.014660755,0.3251328
801256494,3,1741275730322217353,-0.08032872,0.00962112,0.3394881
801256504,3,1741275730332201937,-0.12767074,0.037415467,0.33521205
801256514,3,1741275730342186155,-0.17379104,0.046273008,0.33078328
801256524,3,1741275730352170739,-0.21548255,0.028710645,0.3327686
801256534,3,1741275730362154333,-0.24999641,-0.009926553,0.3347539
801256544,3,1741275730372031468,-0.27488914,-0.047189303,0.32971427
801256554,3,1741275730381955895,-0.2593121,-0.04382955,0.3074177
801256564,3,1741275730392055270,-0.19929464,-0.00763581,0.2707658
801256574,3,1741275730402231833,-0.115911596,0.052076224,0.2272417
801256585,3,1741275730412414124,-0.026725333,0.12721258,0.18310672
801256595,3,1741275730422597145,0.049480047,0.20708317,0.14004076
801256605,3,1741275730432780322,0.098654665,0.28084508,0.09957096
801256615,3,1741275730442798708,0.12217296,0.34834564,0.054825112
801256625,3,1741275730452922405,0.12538,0.40790495,0.006261364
801256635,3,1741275730463104697,0.10384701,0.4489856,-0.041080657
801256645,3,1741275730473152093,0.08261946,0.4479166,-0.09773836
801256655,3,1741275730483142145,0.080634154,0.39614582,-0.12721258
801256665,3,1741275730493126833,0.10033454,0.31459537,-0.13744457
801256675,3,1741275730503110947,0.11377356,0.23411393,-0.14477496
801256685,3,1741275730513095635,0.08933897,0.1915061,-0.14095704
801256695,3,1741275730523079020,0.027030766,0.16019928,-0.13179408
801256705,3,1741275730533062093,-0.07315106,0.14080434,-0.11041381
801256715,3,1741275730543186208,-0.21716243,0.16355905,-0.0858265
801256726,3,1741275730553356780,-0.33719736,0.21884231,-0.07696896
801256736,3,1741275730563339853,-0.40240717,0.27275112,-0.07345649
801256746,3,1741275730573498708,-0.3924806,0.28344125,-0.07192933
801256756,3,1741275730583680999,-0.32482734,0.22189663,-0.074830934
801256766,3,1741275730593863343,-0.24068072,0.10766492,-0.07788526
801256776,3,1741275730604046520,-0.15897755,-0.0070249448,-0.08933897
801256786,3,1741275730614229697,-0.112399116,-0.10583232,-0.1122464
801256797,3,1741275730624412874,-0.13637556,-0.17226386,-0.12828161
801256807,3,1741275730634596051,-0.20097451,-0.20295982,-0.13469568
801256817,3,1741275730644779228,-0.2667952,-0.19226968,-0.13362667
801256827,3,1741275730654962405,-0.30054548,-0.15546508,-0.12675445
801256837,3,1741275730665138395,-0.309403,-0.10002911,-0.12812889
801256847,3,1741275730675194905,-0.26648977,-0.062460925,-0.14508039
801256857,3,1741275730685179645,-0.16371176,-0.002290743,-0.1404989
801256867,3,1741275730695162718,-0.051618073,0.027183482,-0.12415826
801256877,3,1741275730705148239,0.01802051,0.008093959,-0.11255184
801256887,3,1741275730715133030,0.011759147,-0.03894263,-0.092087865
801256897,3,1741275730725117041,-0.060322896,-0.07696896,-0.074525505
801256907,3,1741275730735101833,-0.1545488,-0.09193515,-0.054672398
801256917,3,1741275730745085739,-0.22647811,-0.0820086,-0.032070402
801256927,3,1741275730755068812,-0.2538143,-0.0368046,-0.015577052
801256937,3,1741275730764887249,-0.23487751,0.024587307,-0.011911863
801256947,3,1741275730775069541,-0.1800524,0.099723674,-0.021685699
801256957,3,1741275730785251989,-0.14034618,0.1791361,-0.034208428
801256968,3,1741275730795435166,-0.12522727,0.27336198,-0.047952887
801256978,3,1741275730805618343,-0.12614357,0.3506364,-0.06352994
801256988,3,1741275730815801520,-0.13973531,0.40118545,-0.07284562
801256998,3,1741275730825982510,-0.15867212,0.40668324,-0.08078687
801257008,3,1741275730836120322,-0.16920954,0.34666577,-0.08429934
801257018,3,1741275730846104437,-0.18631376,0.26618433,-0.07437278
801257028,3,1741275730856089124,-0.20387612,0.21456626,-0.06887501
801257038,3,1741275730866073239,-0.20616686,0.20647229,-0.058337588
801257048,3,1741275730876057926,-0.18784092,0.24755295,-0.039858926
801257058,3,1741275730886042041,-0.159283,0.33643377,-0.033902995
801257068,3,1741275730896026728,-0.10567961,0.42928523,-0.03619374
801257078,3,1741275730906010530,-0.031154104,0.47662723,-0.037262753
801257088,3,1741275730915994020,0.03497201,0.46715885,-0.037415467
801257098,3,1741275730925980166,0.0697913,0.4150826,-0.030237807
801257108,3,1741275730935963968,0.06352994,0.33902994,-0.015882485
801257118,3,1741275730945947041,0.022296565,0.2784016,-0.0048869182
801257128,3,1741275730955765530,-0.03695732,0.24999641,-0.0018325944
801257138,3,1741275730965772041,-0.08185588,0.26053384,-0.00320704
801257148,3,1741275730975954333,-0.091782436,0.3026835,0.0029016077
801257158,3,1741275730986136624,-0.08704823,0.3666716,0.0061086477
801257168,3,1741275730996319176,-0.06429352,0.42577276,0.007941242
801257179,3,1741275731006502353,-0.024587307,0.45601055,0.014508039
801257189,3,1741275731016685530,0.024587307,0.44501498,0.03252855
801257199,3,1741275731026865583,0.07513637,0.3846921,0.051618073
801257209,3,1741275731036982926,0.109344795,0.30054548,0.06108648
801257219,3,1741275731046967510,0.12660173,0.23029602,0.062155493
801257229,3,1741275731056951728,0.1452331,0.19669846,0.067195125
801257239,3,1741275731066936312,0.1867719,0.18906265,0.08170316
801257249,3,1741275731076920530,0.239459,0.17226386,0.115453444
801257259,3,1741275731086905114,0.24388777,0.13897173,0.17379104
801257269,3,1741275731096889333,0.16707152,0.08124501,0.23823726
801257279,3,1741275731106873916,0.023518294,0.01527162,0.29061893
801257289,3,1741275731116858135,-0.1375973,-0.040317077,0.32391104
801257299,3,1741275731126842718,-0.2669479,-0.07910699,0.32330018
801257309,3,1741275731136826416,-0.3358229,-0.09300416,0.297033
801257319,3,1741275731146809489,-0.32421649,-0.0772744,0.24938555
801257329,3,1741275731156793708,-0.22601996,-0.027794348,0.17592905
801257339,3,1741275731166838499,-0.048411034,0.038789913,0.08689552
801257349,3,1741275731177020791,0.15195261,0.09193515,0.017867794
801257359,3,1741275731187203395,0.3272708,0.13301581,-0.021838415
801257369,3,1741275731197318135,0.4317287,0.17470732,-0.03405571
801257379,3,1741275731207305530,0.45478883,0.22266021,-0.041691523
801257389,3,1741275731217289801,0.41706792,0.2716821,-0.050854493
801257399,3,1741275731227274333,0.34849834,0.32330018,-0.04612029
801257409,3,1741275731237258603,0.27366742,0.37476555,-0.030695954
801257419,3,1741275731247243135,0.20891576,0.42867437,-0.0067195124
801257429,3,1741275731257227405,0.16829325,0.4847212,0.022296565
801257439,3,1741275731267211937,0.16172644,0.54825115,0.05329795
801257449,3,1741275731277196208,0.19914192,0.6067414,0.07467822
801257459,3,1741275731287180739,0.2658789,0.6323978,0.09010255
801257469,3,1741275731297165010,0.34666577,0.59803665,0.0810923
801257479,3,1741275731307149541,0.4196641,0.51694435,0.056963142
801257489,3,1741275731317133812,0.45906487,0.422413,0.033444848
801257499,3,1741275731327118343,0.4366156,0.3480402,0.0108428495
801257509,3,1741275731337101989,0.366977,0.3103193,1.527162E-4
801257519,3,1741275731347085322,0.2932151,0.3028362,0.016951498
801257529,3,1741275731357071260,0.22311836,0.33017242,0.043218683
801257539,3,1741275731367055114,0.15363249,0.411112,0.07024945
801257549,3,1741275731377040218,0.09498947,0.5522218,0.093615025
801257559,3,1741275731387024489,0.066431545,0.72570735,0.103236146
801257569,3,1741275731397009333,0.055588696,0.8946115,0.08170316
801257579,3,1741275731406993864,0.057574004,1.0031927,0.045203995
801257589,3,1741275731416978135,0.042760536,1.062752,0.008704823
801257599,3,1741275731426962666,0.013133593,1.083216,-0.038179047
801257609,3,1741275731436946312,-0.009315688,1.0777181,-0.060781047
801257619,3,1741275731446930166,-0.010995566,1.0500766,-0.047494736
801257629,3,1741275731456914958,0.011453714,1.006247,-0.0013744457
801257639,3,1741275731466899072,0.042607818,0.9572251,0.05986475
801257649,3,1741275731476884749,0.0697913,0.9344704,0.09697478
801257659,3,1741275731486869020,0.123547405,0.90499616,0.11713332
801257669,3,1741275731496853551,0.19501857,0.89079356,0.13377939
801257679,3,1741275731506837822,0.25106543,0.90407985,0.12415826
801257689,3,1741275731516822353,0.25854853,0.8994984,0.09544762
801257699,3,1741275731526806624,0.19700389,0.8846849,0.06856957
801257709,3,1741275731536791155,0.092087865,0.84253526,0.060017463
801257719,3,1741275731546775426,-0.035888307,0.75793046,0.08353576
801257729,3,1741275731556759958,-0.1800524,0.66019213,0.12339468
801257739,3,1741275731566744228,-0.3178024,0.54519683,0.14172062
801257749,3,1741275731576728760,-0.365908,0.49449503,0.13912445
801257759,3,1741275731586713030,-0.23808455,0.5053379,0.124616414
801257769,3,1741275731596697562,-0.011300999,0.5506946,0.114689864
801257779,3,1741275731606681833,0.1763872,0.5923861,0.10949751
801257789,3,1741275731616666364,0.23335035,0.59818935,0.09040799
801257799,3,1741275731626650635,0.15882485,0.5723803,0.06139191
801257809,3,1741275731636635166,0.029168794,0.5549707,0.020922119
801257819,3,1741275731646619437,-0.08613193,0.5688678,-0.02367101
801257829,3,1741275731656603968,-0.1423315,0.60781044,-0.06887501
801257839,3,1741275731666588239,-0.11148282,0.65942854,-0.102014415
801257849,3,1741275731676572770,-0.020311253,0.6966913,-0.11942407
801257859,3,1741275731686557041,0.073303774,0.698982,-0.12095123
801257869,3,1741275731696541572,0.16050471,0.7052434,-0.091629714
801257879,3,1741275731706525843,0.21762058,0.71135205,-0.0772744
801257889,3,1741275731716510374,0.23793183,0.72662365,-0.09071342
801257899,3,1741275731726494020,0.20815217,0.72769266,-0.110108376
801257909,3,1741275731736478135,0.1122464,0.7043271,-0.13286309
