mag_s004_001 Magnetometer-Uncalibrated Non-wakeup,QST,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
801244417,3,4.4625,8.150001,150.6375,-27.0,-59.0,178.0
801244427,3,4.4375,8.1625,150.6375,-27.0,-59.0,178.0
801244436,3,4.4,8.175,150.625,-27.0,-59.0,178.0
801244446,3,4.375,8.212501,150.6625,-27.0,-59.0,178.0
801244455,3,4.3625,8.25,150.75,-27.0,-59.0,178.0
801244465,3,4.375,8.3125,150.825,-27.0,-59.0,178.0
801244474,3,4.3625,8.325,150.8625,-27.0,-59.0,178.0
801244484,3,4.3625,8.3125,150.9125,-27.0,-59.0,178.0
801244493,3,4.3875003,8.25,150.96251,-27.0,-59.0,178.0
801244503,3,4.3875003,8.2,151.0125,-27.0,-59.0,178.0
801244512,3,4.4125,8.175,151.05,-27.0,-59.0,178.0
801244522,3,4.4375,8.1375,151.0625,-27.0,-59.0,178.0
801244531,3,4.4500003,8.1125,151.05,-27.0,-59.0,178.0
801244541,3,4.4500003,8.075,151.0625,-27.0,-59.0,178.0
801244550,3,4.4625,8.05,151.08751,-27.0,-59.0,178.0
801244560,3,4.4625,8.0375,151.1125,-27.0,-59.0,178.0
801244569,3,4.4375,8.05,151.125,-27.0,-59.0,178.0
801244579,3,4.4375,8.075,151.1125,-27.0,-59.0,178.0
801244588,3,4.4125,8.087501,151.0625,-27.0,-59.0,178.0
801244598,3,4.3875003,8.1125,151.02501,-27.0,-59.0,178.0
801244607,3,4.375,8.1375,150.975,-27.0,-59.0,178.0
801244617,3,4.3625,8.1625,150.9375,-27.0,-59.0,178.0
801244626,3,4.3375,8.2,150.875,-27.0,-59.0,178.0
801244636,3,4.3375,8.2375,150.825,-27.0,-59.0,178.0
801244645,3,4.35,8.275001,150.8125,-27.0,-59.0,178.0
801244655,3,4.35,8.3,150.8,-27.0,-59.0,178.0
801244664,3,4.3875003,8.3125,150.83751,-27.0,-59.0,178.0
801244674,3,4.425,8.3,150.875,-27.0,-59.0,178.0
801244683,3,4.475,8.2875,150.9125,-27.0,-59.0,178.0
801244693,3,4.525,8.275001,150.90001,-27.0,-59.0,178.0
801244702,3,4.5625,8.25,150.8875,-27.0,-59.0,178.0
801244712,3,4.5750003,8.2375,150.8125,-27.0,-59.0,178.0
801244721,3,4.5625,8.225,150.7625,-27.0,-59.0,178.0
801244731,3,4.5625,8.2375,150.7375,-27.0,-59.0,178.0
801244740,3,4.5375,8.2375,150.7,-27.0,-59.0,178.0
801244750,3,4.5375,8.2375,150.675,-27.0,-59.0,178.0
801244759,3,4.5,8.2375,150.675,-27.0,-59.0,178.0
801244769,3,4.4500003,8.2375,150.6625,-27.0,-59.0,178.0
801244778,3,4.4375,8.2375,150.725,-27.0,-59.0,178.0
801244788,3,4.425,8.212501,150.7875,-27.0,-59.0,178.0
801244797,3,4.4500003,8.2,150.85,-27.0,-59.0,178.0
801244807,3,4.4625,8.1875,150.90001,-27.0,-59.0,178.0
801244816,3,4.475,8.2,150.96251,-27.0,-59.0,178.0
801244826,3,4.4625,8.2,151.0125,-27.0,-59.0,178.0
801244835,3,4.4625,8.1875,151.02501,-27.0,-59.0,178.0
801244845,3,4.4875,8.175,151.0625,-27.0,-59.0,178.0
801244854,3,4.475,8.125,151.05,-27.0,-59.0,178.0
801244864,3,4.475,8.125,151.05,-27.0,-59.0,178.0
801244873,3,4.4625,8.1125,151.05,-27.0,-59.0,178.0
801244883,3,4.4500003,8.1,151.02501,-27.0,-59.0,178.0
801244892,3,4.4500003,8.087501,150.9875,-27.0,-59.0,178.0
801244902,3,4.4375,8.087501,150.95,-27.0,-59.0,178.0
801244911,3,4.4375,8.087501,150.90001,-27.0,-59.0,178.0
801244921,3,4.4125,8.075,150.85,-27.0,-59.0,178.0
801244930,3,4.4375,8.1125,150.825,-27.0,-59.0,178.0
801244940,3,4.475,8.1125,150.825,-27.0,-59.0,178.0
801244949,3,4.5125003,8.1375,150.8125,-27.0,-59.0,178.0
801244959,3,4.55,8.150001,150.825,-27.0,-59.0,178.0
801244968,3,4.5750003,8.1375,150.825,-27.0,-59.0,178.0
801244978,3,4.5750003,8.125,150.83751,-27.0,-59.0,178.0
801244987,3,4.5375,8.125,150.8875,-27.0,-59.0,178.0
801244997,3,4.5375,8.1375,150.925,-27.0,-59.0,178.0
801245006,3,4.525,8.150001,150.96251,-27.0,-59.0,178.0
801245016,3,4.5125003,8.1875,151.0125,-27.0,-59.0,178.0
801245025,3,4.5,8.1875,151.0625,-27.0,-59.0,178.0
801245035,3,4.475,8.1875,151.075,-27.0,-59.0,178.0
801245044,3,4.4375,8.2,151.125,-27.0,-59.0,178.0
801245054,3,4.425,8.212501,151.125,-27.0,-59.0,178.0
801245063,3,4.4375,8.212501,151.1,-27.0,-59.0,178.0
801245073,3,4.4500003,8.2,151.1,-27.0,-59.0,178.0
801245082,3,4.4375,8.175,151.08751,-27.0,-59.0,178.0
801245092,3,4.4,8.150001,151.1,-27.0,-59.0,178.0
801245101,3,4.3625,8.1375,151.1,-27.0,-59.0,178.0
801245111,3,4.35,8.125,151.1125,-27.0,-59.0,178.0
801245120,3,4.3250003,8.1,151.1125,-27.0,-59.0,178.0
801245130,3,4.3250003,8.075,151.1375,-27.0,-59.0,178.0
801245139,3,4.3250003,8.0625,151.15001,-27.0,-59.0,178.0
801245149,3,4.3125,8.075,151.1625,-27.0,-59.0,178.0
801245158,3,4.2875,8.087501,151.21251,-27.0,-59.0,178.0
801245168,3,4.2875,8.1,151.225,-27.0,-59.0,178.0
801245177,3,4.2875,8.1125,151.21251,-27.0,-59.0,178.0
801245187,3,4.2625003,8.1125,151.2,-27.0,-59.0,178.0
801245196,3,4.2625003,8.1375,151.1625,-27.0,-59.0,178.0
801245206,3,4.275,8.125,151.1125,-27.0,-59.0,178.0
801245215,3,4.2875,8.125,151.1125,-27.0,-59.0,178.0
801245225,3,4.3250003,8.1125,151.1,-27.0,-59.0,178.0
801245234,3,4.3625,8.1125,151.05,-27.0,-59.0,178.0
801245244,3,4.4,8.1125,150.975,-27.0,-59.0,178.0
801245253,3,4.4125,8.1,150.925,-27.0,-59.0,178.0
801245263,3,4.425,8.1,150.9125,-27.0,-59.0,178.0
801245272,3,4.425,8.087501,150.8875,-27.0,-59.0,178.0
801245282,3,4.4375,8.1125,150.9125,-27.0,-59.0,178.0
801245291,3,4.4500003,8.125,150.8875,-27.0,-59.0,178.0
801245301,3,4.4375,8.125,150.875,-27.0,-59.0,178.0
801245310,3,4.425,8.125,150.875,-27.0,-59.0,178.0
801245320,3,4.425,8.1125,150.9125,-27.0,-59.0,178.0
801245329,3,4.4500003,8.1125,150.96251,-27.0,-59.0,178.0
801245339,3,4.475,8.1125,151.0,-27.0,-59.0,178.0
801245348,3,4.4875,8.125,151.0625,-27.0,-59.0,178.0
801245358,3,4.475,8.125,151.08751,-27.0,-59.0,178.0
801245367,3,4.4500003,8.1375,151.1125,-27.0,-59.0,178.0
801245377,3,4.4,8.1625,151.1375,-27.0,-59.0,178.0
801245386,3,4.35,8.175,151.1625,-27.0,-59.0,178.0
801245396,3,4.3125,8.1875,151.175,-27.0,-59.0,178.0
801245405,3,4.275,8.2,151.1625,-27.0,-59.0,178.0
801245415,3,4.2625003,8.212501,151.15001,-27.0,-59.0,178.0
801245424,3,4.2625003,8.2,151.1125,-27.0,-59.0,178.0
801245434,3,4.2625003,8.2,151.1125,-27.0,-59.0,178.0
801245443,3,4.275,8.2,151.1375,-27.0,-59.0,178.0
801245453,3,4.2875,8.1875,151.1375,-27.0,-59.0,178.0
801245462,3,4.3,8.2,151.1125,-27.0,-59.0,178.0
801245472,3,4.2875,8.225,151.08751,-27.0,-59.0,178.0
801245481,3,4.2875,8.2625,151.0625,-27.0,-59.0,178.0
801245491,3,4.2625003,8.275001,151.0625,-27.0,-59.0,178.0
801245500,3,4.25,8.3,151.0375,-27.0,-59.0,178.0
801245510,3,4.275,8.3,150.9875,-27.0,-59.0,178.0
801245519,3,4.3,8.2875,150.9375,-27.0,-59.0,178.0
801245529,3,4.3250003,8.2875,150.90001,-27.0,-59.0,178.0
801245538,3,4.3375,8.25,150.90001,-27.0,-59.0,178.0
801245548,3,4.35,8.225,150.875,-27.0,-59.0,178.0
801245557,3,4.3375,8.175,150.825,-27.0,-59.0,178.0
801245567,3,4.3625,8.1375,150.7375,-27.0,-59.0,178.0
801245576,3,4.3625,8.1,150.7375,-27.0,-59.0,178.0
801245586,3,4.35,8.1,150.75,-27.0,-59.0,178.0
801245595,3,4.35,8.125,150.8,-27.0,-59.0,178.0
801245605,3,4.3375,8.1375,150.85,-27.0,-59.0,178.0
801245614,3,4.3625,8.150001,150.8875,-27.0,-59.0,178.0
801245624,3,4.3875003,8.1375,150.9375,-27.0,-59.0,178.0
801245633,3,4.4500003,8.150001,151.02501,-27.0,-59.0,178.0
801245643,3,4.475,8.175,151.08751,-27.0,-59.0,178.0
801245652,3,4.5125003,8.212501,151.1125,-27.0,-59.0,178.0
801245662,3,4.5125003,8.2375,151.125,-27.0,-59.0,178.0
801245671,3,4.475,8.225,151.1,-27.0,-59.0,178.0
801245681,3,4.475,8.225,151.075,-27.0,-59.0,178.0
801245690,3,4.4375,8.212501,151.05,-27.0,-59.0,178.0
801245700,3,4.4125,8.225,151.075,-27.0,-59.0,178.0
801245709,3,4.3875003,8.225,151.1125,-27.0,-59.0,178.0
801245719,3,4.3625,8.225,151.2,-27.0,-59.0,178.0
801245728,3,4.3250003,8.225,151.2875,-27.0,-59.0,178.0
801245738,3,4.2875,8.2,151.325,-27.0,-59.0,178.0
801245747,3,4.2875,8.1875,151.3625,-27.0,-59.0,178.0
801245757,3,4.2625003,8.175,151.3875,-27.0,-59.0,178.0
801245766,3,4.2875,8.1625,151.425,-27.0,-59.0,178.0
801245776,3,4.2875,8.150001,151.4125,-27.0,-59.0,178.0
801245785,3,4.3,8.1375,151.3625,-27.0,-59.0,178.0
801245795,3,4.3250003,8.125,151.2875,-27.0,-59.0,178.0
801245804,3,4.3375,8.087501,151.21251,-27.0,-59.0,178.0
801245814,3,4.3625,8.075,151.175,-27.0,-59.0,178.0
801245823,3,4.35,8.0625,151.1875,-27.0,-59.0,178.0
801245833,3,4.35,8.0625,151.175,-27.0,-59.0,178.0
801245842,3,4.3,8.05,151.175,-27.0,-59.0,178.0
801245852,3,4.2625003,8.0125,151.1875,-27.0,-59.0,178.0
801245861,3,4.225,7.9875,151.25,-27.0,-59.0,178.0
801245871,3,4.2125,7.9500003,151.3125,-27.0,-59.0,178.0
801245880,3,4.25,7.9500003,151.3625,-27.0,-59.0,178.0
801245890,3,4.275,7.9500003,151.40001,-27.0,-59.0,178.0
801245899,3,4.3250003,7.9625,151.40001,-27.0,-59.0,178.0
801245909,3,4.3625,7.9375,151.3875,-27.0,-59.0,178.0
801245918,3,4.375,7.9375,151.35,-27.0,-59.0,178.0
801245928,3,4.4,7.9625,151.3,-27.0,-59.0,178.0
801245937,3,4.375,7.9875,151.175,-27.0,-59.0,178.0
801245947,3,4.35,8.025001,151.075,-27.0,-59.0,178.0
801245956,3,4.2875,8.05,151.0,-27.0,-59.0,178.0
801245966,3,4.2625003,8.087501,150.9375,-27.0,-59.0,178.0
801245975,3,4.225,8.1125,150.925,-27.0,-59.0,178.0
801245985,3,4.2125,8.175,150.96251,-27.0,-59.0,178.0
801245994,3,4.2375,8.212501,151.0125,-27.0,-59.0,178.0
801246004,3,4.2375,8.25,151.075,-27.0,-59.0,178.0
801246013,3,4.275,8.2625,151.1375,-27.0,-59.0,178.0
801246023,3,4.3,8.2375,151.1625,-27.0,-59.0,178.0
801246032,3,4.3375,8.212501,151.21251,-27.0,-59.0,178.0
801246042,3,4.375,8.1875,151.25,-27.0,-59.0,178.0
801246051,3,4.425,8.1625,151.2375,-27.0,-59.0,178.0
801246061,3,4.4375,8.150001,151.175,-27.0,-59.0,178.0
801246070,3,4.475,8.150001,151.1125,-27.0,-59.0,178.0
801246080,3,4.5,8.1375,151.0375,-27.0,-59.0,178.0
801246089,3,4.475,8.1375,150.975,-27.0,-59.0,178.0
801246099,3,4.4625,8.1375,150.9375,-27.0,-59.0,178.0
801246108,3,4.4500003,8.1625,150.875,-27.0,-59.0,178.0
801246118,3,4.425,8.175,150.7875,-27.0,-59.0,178.0
801246127,3,4.3875003,8.1875,150.6875,-27.0,-59.0,178.0
801246137,3,4.375,8.1625,150.6375,-27.0,-59.0,178.0
801246146,3,4.3375,8.150001,150.6125,-27.0,-59.0,178.0
801246156,3,4.2875,8.150001,150.6125,-27.0,-59.0,178.0
801246165,3,4.2875,8.150001,150.6125,-27.0,-59.0,178.0
801246175,3,4.275,8.1625,150.7,-27.0,-59.0,178.0
801246184,3,4.275,8.1625,150.75,-27.0,-59.0,178.0
801246194,3,4.2875,8.1625,150.85,-27.0,-59.0,178.0
801246203,3,4.3,8.175,150.9875,-27.0,-59.0,178.0
801246213,3,4.3125,8.2,151.075,-27.0,-59.0,178.0
801246222,3,4.35,8.225,151.15001,-27.0,-59.0,178.0
801246232,3,4.3875003,8.2375,151.2,-27.0,-59.0,178.0
801246241,3,4.3875003,8.25,151.25,-27.0,-59.0,178.0
801246251,3,4.3625,8.2625,151.2,-27.0,-59.0,178.0
801246260,3,4.3250003,8.275001,151.1875,-27.0,-59.0,178.0
801246270,3,4.275,8.2875,151.15001,-27.0,-59.0,178.0
801246279,3,4.25,8.2875,151.0625,-27.0,-59.0,178.0
801246289,3,4.2000003,8.275001,151.0,-27.0,-59.0,178.0
801246298,3,4.175,8.275001,150.96251,-27.0,-59.0,178.0
801246308,3,4.1625,8.275001,150.925,-27.0,-59.0,178.0
801246317,3,4.1625,8.275001,150.8625,-27.0,-59.0,178.0
