Rotation Vector  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801268725,3,0.08898058,0.63164985,0.7643534,0.094153106,-1.0
801268735,3,0.087782644,0.6281123,0.7677689,0.09110432,-1.0
801268746,3,0.08631029,0.6243631,0.7713222,0.08822321,-1.0
801268756,3,0.084482126,0.62045515,0.7749482,0.0857525,-1.0
801268766,3,0.08223535,0.61661935,0.7785277,0.08314178,-1.0
801268776,3,0.080029614,0.61332166,0.7816791,0.08006025,-1.0
801268786,3,0.07842333,0.6108631,0.78408796,0.076825485,-1.0
801268796,3,0.07746701,0.60915744,0.7858081,0.0737007,-1.0
801268806,3,0.07699435,0.60795426,0.7870212,0.07114136,-1.0
801268817,3,0.07635272,0.60692817,0.78807646,0.068876274,-1.0
801268827,3,0.075274,0.6058309,0.7892174,0.066622764,-1.0
801268837,3,0.07358926,0.6047075,0.7904437,0.0641267,-1.0
801268847,3,0.07136561,0.6037058,0.79164726,0.061162494,-1.0
801268857,3,0.069255196,0.6028026,0.7927599,0.05800427,-1.0
801268867,3,0.067942515,0.6019293,0.79374486,0.055081736,-1.0
801268877,3,0.06753216,0.60101956,0.7946279,0.052738566,-1.0
801268887,3,0.06736332,0.6001275,0.7954363,0.050894447,-1.0
801268897,3,0.06673967,0.5994259,0.7961303,0.04910118,-1.0
801268907,3,0.06550041,0.59894156,0.79672307,0.047021344,-1.0
801268917,3,0.0638255,0.59869725,0.79717326,0.044751972,-1.0
801268927,3,0.061660714,0.59866416,0.79751086,0.042138025,-1.0
801268937,3,0.059017196,0.59885347,0.79771984,0.03917404,-1.0
801268947,3,0.055500265,0.5994508,0.797663,0.036224436,-1.0
801268957,3,0.050872687,0.60002375,0.79768324,0.03293759,-1.0
801268968,3,0.04556742,0.6000901,0.7981044,0.029065736,-1.0
801268978,3,0.03992313,0.59943604,0.79905915,0.024227906,-1.0
801268988,3,0.034529906,0.597963,0.8005651,0.018532643,-1.0
801268998,3,0.02964678,0.59566694,0.80259013,0.012289392,-1.0
801269008,3,0.025357645,0.59278846,0.80493486,0.0062200986,-1.0
801269018,3,0.021376899,0.5897296,0.80731744,7.5445604E-4,-1.0
801269028,3,-0.01742092,-0.5868315,-0.8095117,0.004002705,-1.0
801269039,3,-0.013260082,-0.5843605,-0.8113445,0.008187131,-1.0
801269049,3,-0.008836474,-0.58248484,-0.8127024,0.012170292,-1.0
801269059,3,-0.004417576,-0.581179,-0.8136033,0.01615819,-1.0
801269069,3,-2.9009784E-4,-0.580117,-0.8142882,0.01997437,-1.0
801269079,3,0.0036336083,-0.5787777,-0.8151376,0.023534356,-1.0
801269089,3,0.00759637,-0.57698274,-0.81626564,0.02726976,-1.0
801269099,3,0.011077486,-0.5749562,-0.81753343,0.03068919,-1.0
801269109,3,0.013955473,-0.57289135,-0.8188221,0.0336326,-1.0
801269119,3,0.01621863,-0.5710696,-0.819941,0.036238857,-1.0
801269129,3,0.018003095,-0.5695498,-0.820835,0.038971983,-1.0
801269139,3,0.019543244,-0.5684987,-0.8213859,0.041862592,-1.0
801269149,3,0.021224942,-0.5679618,-0.8215477,0.04503583,-1.0
801269159,3,0.022961661,-0.5677806,-0.8214354,0.048392504,-1.0
801269170,3,0.024606006,-0.5677215,-0.8212312,0.051635634,-1.0
801269180,3,0.026215948,-0.5675394,-0.82110655,0.054734282,-1.0
801269190,3,0.027973406,-0.5671596,-0.8210886,0.057973795,-1.0
801269200,3,0.030018805,-0.5667064,-0.8210651,0.06160155,-1.0
801269210,3,0.032281402,-0.56620485,-0.821017,0.06558238,-1.0
801269220,3,0.034413777,-0.5654795,-0.8211077,0.06950369,-1.0
801269230,3,0.03637562,-0.5644738,-0.82140046,0.07312581,-1.0
801269240,3,0.038477276,-0.5634072,-0.82171124,0.076696865,-1.0
801269250,3,0.040921997,-0.56243235,-0.8219002,0.08046942,-1.0
801269260,3,0.043700825,-0.5615326,-0.82197523,0.084427714,-1.0
801269270,3,0.046748705,-0.5607471,-0.82193166,0.0883494,-1.0
801269280,3,0.050123673,-0.560058,-0.82175595,0.092411,-1.0
801269290,3,0.053819064,-0.55943185,-0.82138973,0.09725457,-1.0
801269300,3,0.056822784,-0.55870795,-0.8210117,0.102744326,-1.0
801269310,3,0.058170423,-0.5576077,-0.8209563,0.108261704,-1.0
801269320,3,0.05789333,-0.5561073,-0.8212968,0.11342239,-1.0
801269330,3,0.056629363,-0.55437464,-0.8218872,0.11816672,-1.0
801269341,3,0.05513992,-0.5525748,-0.8225676,0.12248761,-1.0
801269351,3,0.05411633,-0.5507527,-0.8232499,0.12650107,-1.0
801269361,3,0.053928673,-0.54893935,-0.82388556,0.1302684,-1.0
801269371,3,0.054605164,-0.54718083,-0.8244471,0.13378508,-1.0
801269381,3,0.056064732,-0.5455166,-0.82488203,0.13725144,-1.0
801269391,3,0.057913076,-0.544015,-0.8251761,0.14063478,-1.0
801269401,3,0.059914473,-0.542898,-0.825211,0.14387098,-1.0
801269411,3,0.062060233,-0.5424637,-0.82476574,0.14711595,-1.0
801269421,3,0.06431684,-0.5427515,-0.8238128,0.15038836,-1.0
801269431,3,0.06663099,-0.5435499,-0.82251394,0.15357304,-1.0
801269441,3,0.06907022,-0.5445281,-0.821051,0.15682377,-1.0
801269451,3,0.07131906,-0.5453373,-0.81971,0.15998828,-1.0
801269461,3,0.07321334,-0.5455207,-0.81884575,0.16290653,-1.0
801269471,3,0.0749818,-0.5447956,-0.8186492,0.16549629,-1.0
801269481,3,0.07704111,-0.54321873,-0.8190063,0.1679484,-1.0
801269491,3,0.079578586,-0.54130685,-0.8195269,0.1703814,-1.0
801269501,3,0.08257465,-0.53944474,-0.81990725,0.17301136,-1.0
801269511,3,0.08571904,-0.5378365,-0.8200228,0.17591669,-1.0
801269522,3,0.0886057,-0.5365124,-0.8199348,0.17891446,-1.0
801269532,3,0.09099282,-0.5354057,-0.81980336,0.18161364,-1.0
801269542,3,0.093050726,-0.53440136,-0.81972396,0.18387336,-1.0
801269552,3,0.09509243,-0.5334736,-0.81968796,0.18567446,-1.0
801269562,3,0.09733008,-0.5325232,-0.819698,0.1871927,-1.0
801269572,3,0.0995678,-0.53139997,-0.8197882,0.18880576,-1.0
801269582,3,0.10146743,-0.5300782,-0.82002306,0.19048263,-1.0
801269592,3,0.10304034,-0.52875346,-0.8203202,0.19203442,-1.0
801269602,3,0.104303695,-0.52766097,-0.82062787,0.1930401,-1.0
801269612,3,0.10593735,-0.52688205,-0.8207164,0.19389986,-1.0
801269622,3,0.10798893,-0.52628917,-0.82065445,0.19463903,-1.0
801269632,3,0.11020623,-0.525837,-0.8204891,0.19531427,-1.0
801269642,3,0.11248144,-0.52552587,-0.8202099,0.19602586,-1.0
801269652,3,0.114677936,-0.5252891,-0.8198768,0.1967801,-1.0
801269662,3,0.11665501,-0.52497196,-0.81960505,0.19759443,-1.0
801269672,3,0.118327506,-0.5244478,-0.8195181,0.19835132,-1.0
801269682,3,0.11997533,-0.52371496,-0.81959814,0.19896579,-1.0
801269692,3,0.122103184,-0.5228605,-0.8196651,0.19964187,-1.0
801269702,3,0.12524287,-0.52174103,-0.81949157,0.20133092,-1.0
801269712,3,0.12855323,-0.5202189,-0.81934005,0.20378464,-1.0
801269722,3,0.13139081,-0.5184396,-0.81932724,0.20654248,-1.0
801269732,3,0.13395277,-0.51670945,-0.8192703,0.2094376,-1.0
801269742,3,0.13605252,-0.5153901,-0.8191118,0.21193996,-1.0
801269752,3,0.1377144,-0.5148303,-0.81864685,0.21401368,-1.0
801269762,3,0.13910684,-0.51524824,-0.8176704,0.2158325,-1.0
801269772,3,0.14005958,-0.51629204,-0.81640446,0.21750772,-1.0
801269782,3,0.1402955,-0.51725185,-0.81540185,0.21883227,-1.0
801269792,3,0.13998233,-0.5177523,-0.8147649,0.22021729,-1.0
801269802,3,0.13914761,-0.5177467,-0.8145605,0.22151202,-1.0
801269812,3,0.1380343,-0.51746887,-0.81460595,0.22268732,-1.0
801269822,3,0.13677113,-0.5173602,-0.81461346,0.22368948,-1.0
801269832,3,0.13541044,-0.5177471,-0.81437695,0.22448203,-1.0
801269842,3,0.13399558,-0.51884663,-0.81371355,0.22519693,-1.0
801269852,3,0.13255471,-0.5205727,-0.8126014,0.22608012,-1.0
801269862,3,0.13095695,-0.5225482,-0.8113154,0.22707032,-1.0
801269872,3,0.12908179,-0.52442956,-0.81016123,0.22792612,-1.0
801269882,3,0.1268986,-0.5260002,-0.8093343,0.22847,-1.0
801269892,3,0.124670975,-0.5271822,-0.8088873,0.22855498,-1.0
801269902,3,0.12265033,-0.5281663,-0.8086247,0.22830544,-1.0
801269912,3,0.12121461,-0.5292816,-0.808224,0.22790767,-1.0
801269922,3,0.12071155,-0.5306551,-0.80744773,0.22773245,-1.0
801269933,3,0.121116854,-0.5321625,-0.8063354,0.22794081,-1.0
801269943,3,0.12231575,-0.5337979,-0.80490327,0.22853738,-1.0
801269953,3,0.12414073,-0.535541,-0.8031863,0.22951397,-1.0
801269963,3,0.12625043,-0.537294,-0.8013105,0.23081939,-1.0
801269973,3,0.12820452,-0.53903264,-0.79942906,0.2322081,-1.0
801269984,3,0.12987675,-0.540723,-0.7976108,0.23359716,-1.0
801269994,3,0.13125382,-0.54229206,-0.7959756,0.23476489,-1.0
801270004,3,0.13249637,-0.5437159,-0.79456097,0.23556438,-1.0
801270014,3,0.13396175,-0.5449948,-0.7932536,0.2361857,-1.0
801270024,3,0.13576952,-0.54620886,-0.7919165,0.23683505,-1.0
801270035,3,0.13767207,-0.5474527,-0.79051787,0.23753616,-1.0
801270044,3,0.13943829,-0.5488049,-0.7890691,0.23820181,-1.0
801270054,3,0.14109452,-0.5503262,-0.78748673,0.23895197,-1.0
801270064,3,0.14266734,-0.5520715,-0.7856689,0.23997374,-1.0
801270075,3,0.14389719,-0.55385673,-0.78379196,0.2412603,-1.0
801270085,3,0.1444355,-0.555481,-0.78214836,0.24253501,-1.0
801270095,3,0.14423914,-0.5569944,-0.78076535,0.24363452,-1.0
801270105,3,0.14354701,-0.55836225,-0.77962565,0.24456026,-1.0
801270115,3,0.14269795,-0.55956656,-0.77872574,0.24517101,-1.0
801270125,3,0.14216615,-0.5606319,-0.7779059,0.24564837,-1.0
801270135,3,0.14206152,-0.56156075,-0.77711195,0.24609976,-1.0
801270145,3,0.14204141,-0.56240386,-0.77640575,0.24641468,-1.0
801270156,3,0.1419183,-0.56324023,-0.7758245,0.2464062,-1.0
801270166,3,0.14176884,-0.5641316,-0.77533954,0.24597904,-1.0
801270176,3,0.14168818,-0.56506574,-0.77496004,0.24507561,-1.0
801270186,3,0.14185551,-0.5661297,-0.7745827,0.24371272,-1.0
801270196,3,0.14252298,-0.56740016,-0.77401125,0.24217938,-1.0
801270206,3,0.14365079,-0.56888705,-0.77318627,0.24065536,-1.0
801270216,3,0.14503433,-0.5705631,-0.7721323,0.23923743,-1.0
801270226,3,0.1464536,-0.5724152,-0.7709175,0.23786229,-1.0
801270236,3,0.1477148,-0.5742758,-0.769733,0.23642917,-1.0
801270246,3,0.14871836,-0.5759604,-0.76874065,0.23492607,-1.0
801270256,3,0.14955224,-0.57729715,-0.7680514,0.233365,-1.0
801270266,3,0.15052457,-0.57817596,-0.7676366,0.2319245,-1.0
801270276,3,0.15177612,-0.5786454,-0.7673203,0.2309829,-1.0
801270286,3,0.15328139,-0.57879704,-0.7669735,0.23076059,-1.0
801270296,3,0.15495417,-0.57871175,-0.7665866,0.2311427,-1.0
801270306,3,0.1566451,-0.57848275,-0.7661551,0.23200504,-1.0
801270316,3,0.15789175,-0.5782709,-0.76574576,0.2330373,-1.0
801270326,3,0.15881738,-0.5783111,-0.76512945,0.23432943,-1.0
801270336,3,0.15941359,-0.5787718,-0.764231,0.23571457,-1.0
801270346,3,0.15974261,-0.57942754,-0.7633072,0.23687144,-1.0
801270356,3,0.16008744,-0.5799748,-0.7625703,0.23767158,-1.0
801270366,3,0.16080573,-0.58018136,-0.7620839,0.23824206,-1.0
801270376,3,0.16207916,-0.57984686,-0.7619184,0.23872219,-1.0
801270386,3,0.16400474,-0.5789236,-0.76198345,0.2394392,-1.0
801270396,3,0.16628581,-0.57773054,-0.76201254,0.24065183,-1.0
801270406,3,0.1684345,-0.5767242,-0.7618381,0.24211934,-1.0
801270416,3,0.17018227,-0.5762879,-0.7613727,0.24339643,-1.0
801270426,3,0.17164451,-0.5764852,-0.7606397,0.24419297,-1.0
801270436,3,0.17327458,-0.5770699,-0.7596584,0.24471495,-1.0
801270446,3,0.17554435,-0.5776618,-0.7584148,0.24555649,-1.0
801270456,3,0.17788437,-0.5777661,-0.7573579,0.24688548,-1.0
801270466,3,0.179737,-0.577253,-0.756746,0.24861428,-1.0
801270476,3,0.18110187,-0.5762767,-0.756517,0.25057784,-1.0
801270486,3,0.1821569,-0.57508737,-0.7565239,0.25251713,-1.0
801270496,3,0.18307988,-0.5739566,-0.7566316,0.2540948,-1.0
801270506,3,0.18400298,-0.5731322,-0.7566801,0.25514245,-1.0
801270516,3,0.18510285,-0.5727444,-0.7565423,0.2556256,-1.0
801270526,3,0.18647742,-0.57278657,-0.7561858,0.25558686,-1.0
801270536,3,0.1881207,-0.5731043,-0.7556494,0.25525686,-1.0
801270546,3,0.18992913,-0.5735882,-0.754977,0.25482005,-1.0
801270556,3,0.1918693,-0.5740958,-0.7542501,0.25437567,-1.0
801270566,3,0.19401148,-0.5743591,-0.7535517,0.2542262,-1.0
801270576,3,0.19615431,-0.57424116,-0.75304806,0.25434068,-1.0
801270586,3,0.19815733,-0.5736507,-0.7527939,0.25487226,-1.0
801270595,3,0.19984126,-0.572732,-0.7527641,0.25571024,-1.0
801270605,3,0.20120913,-0.5717085,-0.75295484,0.2563654,-1.0
801270615,3,0.20262559,-0.5709205,-0.7530836,0.2566277,-1.0
801270625,3,0.20434856,-0.5707141,-0.7527749,0.25662622,-1.0
801270635,3,0.20699748,-0.57162297,-0.75133026,0.2567141,-1.0
801270645,3,0.21211998,-0.57370746,-0.7479613,0.2577184,-1.0
801270655,3,0.21961708,-0.57535475,-0.7439848,0.25927177,-1.0
801270665,3,0.22710024,-0.57545245,-0.7413588,0.2601289,-1.0
801270675,3,0.23295051,-0.57494503,-0.7398187,0.26046225,-1.0
801270685,3,0.2371832,-0.57408357,-0.7388894,0.2611794,-1.0
801270695,3,0.24030863,-0.5730566,-0.73803735,0.26298064,-1.0
801270705,3,0.24201548,-0.572188,-0.73730004,0.265364,-1.0
801270715,3,0.24243708,-0.57131404,-0.7370644,0.26750815,-1.0
801270725,3,0.2420794,-0.5702648,-0.73741263,0.26910633,-1.0
801270735,3,0.2411735,-0.56932116,-0.73811793,0.26998276,-1.0
801270745,3,0.24002078,-0.56887215,-0.73877406,0.27016184,-1.0
801270755,3,0.23930082,-0.56916326,-0.7387572,0.27023336,-1.0
801270765,3,0.2395274,-0.5701191,-0.7377293,0.27082536,-1.0
801270775,3,0.24034184,-0.5714593,-0.73602545,0.27191278,-1.0
801270785,3,0.2412271,-0.5728391,-0.7341941,0.27317375,-1.0
801270795,3,0.2419821,-0.5740101,-0.73250836,0.27456987,-1.0
801270805,3,0.24236435,-0.57483876,-0.7311294,0.27616978,-1.0
801270815,3,0.24175473,-0.57539546,-0.730379,0.27752697,-1.0
801270825,3,0.24039672,-0.5757911,-0.7301349,0.27852654,-1.0
801270835,3,0.23870882,-0.57608867,-0.73013914,0.27935064,-1.0
801270845,3,0.2367429,-0.57650125,-0.7302402,0.27990758,-1.0
801270855,3,0.23472627,-0.57722914,-0.7302613,0.28005093,-1.0
801270865,3,0.23290683,-0.57830447,-0.73020226,0.27950495,-1.0
801270875,3,0.23156944,-0.57969207,-0.73001,0.2782412,-1.0
801270885,3,0.23082049,-0.58138806,-0.729532,0.27657336,-1.0
801270895,3,0.23081046,-0.5833269,-0.72857374,0.27502096,-1.0
801270905,3,0.2314252,-0.5852612,-0.7272543,0.27388486,-1.0
801270915,3,0.23211356,-0.58696693,-0.72595775,0.27309057,-1.0
801270925,3,0.23257998,-0.588265,-0.7249463,0.27258697,-1.0
801270935,3,0.23291068,-0.58892256,-0.72439224,0.27235764,-1.0
801270945,3,0.23337789,-0.5887813,-0.7244098,0.2722164,-1.0
801270955,3,0.23405612,-0.58787,-0.7250601,0.27187207,-1.0
801270965,3,0.2351963,-0.5864493,-0.7260765,0.2712432,-1.0
801270975,3,0.23698331,-0.5849613,-0.726896,0.2707054,-1.0
801270985,3,0.23924582,-0.5837854,-0.7270522,0.27083415,-1.0
801270995,3,0.24180534,-0.58310395,-0.7262532,0.27216947,-1.0
801271005,3,0.24443494,-0.5828147,-0.72448593,0.27513412,-1.0
801271015,3,0.2466175,-0.58273697,-0.72217405,0.27939585,-1.0
801271025,3,0.24803425,-0.5826112,-0.7198422,0.2843772,-1.0
801271035,3,0.24876367,-0.58227,-0.71773887,0.28970543,-1.0
801271045,3,0.24899428,-0.5816154,-0.71605724,0.29493624,-1.0
801271055,3,0.24893299,-0.5806631,-0.7148615,0.29972607,-1.0
801271065,3,0.24880624,-0.5795846,-0.71408474,0.30374348,-1.0
801271075,3,0.24871129,-0.5785797,-0.7136632,0.30671313,-1.0
801271085,3,0.2487198,-0.57793266,-0.7133974,0.30853924,-1.0
801271095,3,0.24898532,-0.57784534,-0.7130424,0.3093083,-1.0
801271105,3,0.2496544,-0.57828015,-0.7124213,0.30938756,-1.0
801271115,3,0.25084436,-0.5789977,-0.71148705,0.30923292,-1.0
801271125,3,0.25243613,-0.57965046,-0.7104147,0.30917996,-1.0
801271135,3,0.25398356,-0.5799856,-0.70952594,0.30932507,-1.0
801271145,3,0.25512475,-0.57994884,-0.7090415,0.30956557,-1.0
801271155,3,0.25583762,-0.5795078,-0.7090673,0.309744,-1.0
801271165,3,0.2562619,-0.5786704,-0.70954144,0.30987313,-1.0
801271175,3,0.2565341,-0.57752055,-0.7103079,0.310037,-1.0
801271185,3,0.25684747,-0.5762015,-0.71113944,0.3103255,-1.0
801271195,3,0.25720394,-0.57492304,-0.7118998,0.3106578,-1.0
801271205,3,0.25762725,-0.5738479,-0.7124857,0.31095162,-1.0
801271215,3,0.25805792,-0.5731392,-0.712842,0.31108502,-1.0
801271225,3,0.25857258,-0.5728671,-0.71284676,0.3111478,-1.0
801271235,3,0.25944954,-0.5731709,-0.7120267,0.31173548,-1.0
801271244,3,0.26045448,-0.5734317,-0.7113274,0.31201437,-1.0
801271254,3,0.26188266,-0.57338506,-0.7108288,0.3120409,-1.0
801271264,3,0.26361257,-0.57318026,-0.7102905,0.31218627,-1.0
801271274,3,0.2653696,-0.57277143,-0.70977527,0.3126194,-1.0
801271284,3,0.26695946,-0.5721175,-0.70934474,0.3134394,-1.0
801271294,3,0.26815653,-0.5713116,-0.709069,0.31450966,-1.0
801271304,3,0.2688225,-0.5705866,-0.7089794,0.3154576,-1.0
801271314,3,0.26910496,-0.57029265,-0.7088862,0.31595746,-1.0
801271324,3,0.2694085,-0.5705501,-0.70855606,0.31597468,-1.0
801271334,3,0.26999283,-0.57115287,-0.70791423,0.31582546,-1.0
801271344,3,0.2707857,-0.5720304,-0.7069717,0.31566966,-1.0
801271354,3,0.27168152,-0.5729779,-0.7058846,0.31561437,-1.0
801271364,3,0.27252877,-0.5737738,-0.70488715,0.31566724,-1.0
801271374,3,0.27318367,-0.57429016,-0.7041298,0.3158523,-1.0
801271384,3,0.27349153,-0.57452565,-0.70364803,0.3162311,-1.0
801271394,3,0.27334893,-0.57450956,-0.7033681,0.3170053,-1.0
801271404,3,0.2724179,-0.5745518,-0.7033936,0.31767303,-1.0
801271414,3,0.27106827,-0.57473075,-0.7036174,0.318008,-1.0
801271424,3,0.2697471,-0.5752574,-0.70356876,0.31828666,-1.0
801271434,3,0.26848114,-0.5761324,-0.70330083,0.3183666,-1.0
801271444,3,0.26741323,-0.57733107,-0.7027502,0.31830987,-1.0
801271454,3,0.26649734,-0.57870924,-0.7020998,0.31801042,-1.0
801271464,3,0.26578918,-0.58007383,-0.70149916,0.3174419,-1.0
801271474,3,0.26537064,-0.5812052,-0.70107156,0.31666642,-1.0
801271484,3,0.265179,-0.5819063,-0.70096266,0.31577915,-1.0
801271494,3,0.26511177,-0.58213574,-0.701184,0.31492028,-1.0
801271504,3,0.26517698,-0.581911,-0.70164555,0.31425196,-1.0
801271514,3,0.265264,-0.5812398,-0.70240206,0.31373012,-1.0
801271524,3,0.26527178,-0.5802301,-0.7035647,0.31298658,-1.0
801271534,3,0.26537374,-0.579117,-0.7049975,0.31173524,-1.0
801271544,3,0.26574793,-0.5780411,-0.7065635,0.3098622,-1.0
801271554,3,0.26671755,-0.5773392,-0.7077312,0.30766505,-1.0
801271564,3,0.26854384,-0.5768977,-0.70819557,0.30583054,-1.0
801271574,3,0.27108544,-0.57666135,-0.7076727,0.3052437,-1.0
801271584,3,0.27396277,-0.57621783,-0.7064532,0.3063352,-1.0
801271594,3,0.27616233,-0.57510835,-0.7060281,0.30742323,-1.0
801271604,3,0.2779191,-0.5734505,-0.7062858,0.3083438,-1.0
801271614,3,0.2790217,-0.5717733,-0.7069274,0.30899155,-1.0
801271624,3,0.27936286,-0.570268,-0.7079145,0.3092053,-1.0
801271634,3,0.27930456,-0.56902474,-0.7090502,0.30894598,-1.0
801271644,3,0.27923417,-0.56819636,-0.7099897,0.30837607,-1.0
801271654,3,0.279329,-0.568038,-0.71032155,0.3078173,-1.0
801271664,3,0.27952474,-0.56858295,-0.709975,0.30743265,-1.0
801271674,3,0.27984196,-0.56961894,-0.70916325,0.30709973,-1.0
801271684,3,0.28015968,-0.57074326,-0.7085054,0.30623975,-1.0
801271694,3,0.28060198,-0.5715062,-0.7081448,0.3052444,-1.0
801271704,3,0.28118396,-0.5717987,-0.7078749,0.30478674,-1.0
801271714,3,0.28135788,-0.5713191,-0.7082417,0.30467343,-1.0
801271724,3,0.28078038,-0.5702101,-0.70944554,0.30448303,-1.0
801271734,3,0.27929214,-0.5689883,-0.7112004,0.304043,-1.0
801271744,3,0.2771686,-0.5679493,-0.71319264,0.30326134,-1.0
801271754,3,0.27481365,-0.5672712,-0.7151733,0.30200657,-1.0
801271764,3,0.27279577,-0.5669293,-0.71696806,0.30021748,-1.0
801271774,3,0.27148268,-0.5667762,-0.71851814,0.29798242,-1.0
801271784,3,0.27101055,-0.5666286,-0.71972114,0.29578167,-1.0
801271794,3,0.2711539,-0.56632864,-0.7206991,0.29383716,-1.0
801271804,3,0.27146664,-0.56579554,-0.7217267,0.29204762,-1.0
801271814,3,0.27164674,-0.5650778,-0.72294855,0.29024217,-1.0
801271824,3,0.27168044,-0.5643098,-0.72435915,0.28818056,-1.0
801271834,3,0.2718428,-0.56367975,-0.7257685,0.28570396,-1.0
801271844,3,0.272408,-0.56333745,-0.7269473,0.28282937,-1.0
801271854,3,0.27355582,-0.56335616,-0.72769135,0.2797541,-1.0
801271864,3,0.27500385,-0.5638037,-0.7279404,0.27676904,-1.0
801271874,3,0.2762812,-0.5647948,-0.7277696,0.2739105,-1.0
801271884,3,0.2770161,-0.56629235,-0.72731316,0.27127585,-1.0
801271894,3,0.27690297,-0.568194,-0.72679776,0.26878506,-1.0
801271903,3,0.27593845,-0.57031137,-0.72641706,0.26631027,-1.0
801271913,3,0.27434203,-0.5725154,-0.72623414,0.2637167,-1.0
801271923,3,0.2724528,-0.5748602,-0.7261136,0.26089117,-1.0
801271933,3,0.27062678,-0.57742304,-0.7258498,0.2578485,-1.0
801271943,3,0.26911274,-0.58016384,-0.72537166,0.25460595,-1.0
801271953,3,0.26799154,-0.5831393,-0.7246218,0.2511023,-1.0
801271963,3,0.26720694,-0.5862989,-0.7236498,0.24735618,-1.0
801271973,3,0.26651523,-0.5896221,-0.7225395,0.24341752,-1.0
801271983,3,0.26576006,-0.59310937,-0.7213086,0.23938835,-1.0
801271993,3,0.2648803,-0.5966525,-0.72001874,0.23540856,-1.0
801272003,3,0.26384047,-0.6000606,-0.7188667,0.2314004,-1.0
801272013,3,0.26275864,-0.6031121,-0.7180096,0.22732332,-1.0
801272023,3,0.2618471,-0.6058193,-0.7174067,0.22303975,-1.0
801272033,3,0.26105335,-0.60813886,-0.71716255,0.21839449,-1.0
801272043,3,0.2607518,-0.6101842,-0.71709657,0.21320471,-1.0
801272053,3,0.2612475,-0.6121614,-0.71680516,0.2078427,-1.0
801272063,3,0.26249683,-0.6143397,-0.715941,0.20275743,-1.0
801272073,3,0.26436335,-0.6167364,-0.7143549,0.19860835,-1.0
801272083,3,0.2658519,-0.6195062,-0.7122339,0.19559586,-1.0
801272093,3,0.2662327,-0.6228954,-0.7099576,0.19256602,-1.0
801272103,3,0.26630855,-0.62647295,-0.7076726,0.1892377,-1.0
801272113,3,0.26657677,-0.62980247,-0.70543396,0.18614122,-1.0
801272123,3,0.26750347,-0.63223577,-0.7036227,0.1833984,-1.0
801272133,3,0.26863,-0.6337998,-0.70241195,0.18097857,-1.0
801272143,3,0.27002677,-0.6345932,-0.70178837,0.17852208,-1.0
801272153,3,0.27195552,-0.63446903,-0.70174795,0.17617893,-1.0
801272163,3,0.2739089,-0.63381845,-0.70215887,0.17384191,-1.0
801272173,3,0.2756139,-0.6332602,-0.70262694,0.17127137,-1.0
801272183,3,0.27699384,-0.63324016,-0.7027792,0.16847178,-1.0
801272193,3,0.2781764,-0.63377833,-0.702534,0.16549586,-1.0
801272203,3,0.27943483,-0.634586,-0.7020119,0.16246898,-1.0
801272213,3,0.280994,-0.6352981,-0.7014273,0.15949446,-1.0
801272223,3,0.28292957,-0.6356273,-0.7009773,0.15671489,-1.0
801272233,3,0.28513905,-0.6354959,-0.70079476,0.15403704,-1.0
801272243,3,0.28741357,-0.6350147,-0.70087814,0.15139231,-1.0
801272253,3,0.28963357,-0.63444436,-0.70104986,0.14873393,-1.0
801272263,3,0.29186454,-0.6339448,-0.70111054,0.14619549,-1.0
801272273,3,0.29399008,-0.63363814,-0.70094854,0.14402658,-1.0
801272283,3,0.29572406,-0.63361776,-0.70062304,0.1421378,-1.0
801272293,3,0.29694808,-0.6339103,-0.7002013,0.14034864,-1.0
801272303,3,0.29751867,-0.6345764,-0.69975036,0.13836524,-1.0
801272313,3,0.29742357,-0.6356564,-0.6992969,0.13588229,-1.0
801272323,3,0.2969645,-0.6370377,-0.6988128,0.13287476,-1.0
801272333,3,0.2963875,-0.6384043,-0.6984315,0.12956798,-1.0
801272343,3,0.29558787,-0.63958186,-0.69833577,0.12605587,-1.0
801272353,3,0.29461932,-0.64067024,-0.69838256,0.12248637,-1.0
801272363,3,0.2936175,-0.6417672,-0.69838274,0.119101584,-1.0
801272373,3,0.29250023,-0.64285296,-0.6983664,0.11605161,-1.0
801272383,3,0.29122245,-0.6439083,-0.69835347,0.113463864,-1.0
801272393,3,0.289679,-0.64505327,-0.698329,0.11103629,-1.0
801272403,3,0.28812227,-0.64643526,-0.6981189,0.1083374,-1.0
801272413,3,0.28684315,-0.6481712,-0.69753534,0.105069436,-1.0
801272423,3,0.28620744,-0.65022206,-0.6964003,0.10160346,-1.0
801272433,3,0.2862263,-0.6524662,-0.69475335,0.09838765,-1.0
801272443,3,0.28659698,-0.6547686,-0.69282895,0.09554234,-1.0
801272453,3,0.28714696,-0.6571172,-0.6907134,0.09305163,-1.0
801272463,3,0.28777412,-0.6595979,-0.68838894,0.09075984,-1.0
801272473,3,0.28856137,-0.66225034,-0.6857777,0.08868906,-1.0
801272483,3,0.289523,-0.66500664,-0.6829281,0.086901315,-1.0
801272493,3,0.29070795,-0.6676667,-0.6800292,0.08526632,-1.0
801272503,3,0.2921715,-0.6701067,-0.6772223,0.08344289,-1.0
