gravity  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
801246546,3,0.103410706,-9.804894,0.15408374
801246556,3,0.10358028,-9.8048935,0.1540168
801246566,3,0.10347199,-9.8048935,0.15407236
801246576,3,0.10344545,-9.804898,0.1538434
801246586,3,0.10348533,-9.804899,0.1537656
801246596,3,0.10341864,-9.804898,0.15378901
801246606,3,0.103361525,-9.804899,0.15380183
801246616,3,0.10343189,-9.804897,0.1538379
801246626,3,0.10341485,-9.804899,0.15378349
801246636,3,0.10365273,-9.804897,0.15369642
801246646,3,0.10360213,-9.804897,0.15377711
801246656,3,0.10368917,-9.804896,0.15376703
801246666,3,0.103855036,-9.8048935,0.15384297
801246676,3,0.104049966,-9.80489,0.15388332
801246686,3,0.103982456,-9.804893,0.15382291
801246696,3,0.10628699,-9.804823,0.15663062
801246706,3,0.1073402,-9.804749,0.1605299
801246716,3,0.10425706,-9.804938,0.1506512
801246726,3,0.103059895,-9.805419,0.11634544
801246736,3,0.1029623,-9.805716,0.08792994
801246746,3,0.10397436,-9.805923,0.05865288
801246756,3,0.10479061,-9.806049,0.028348245
801246766,3,0.10441827,-9.806094,-2.9046988E-4
801246776,3,0.103920296,-9.806058,-0.028424695
801246786,3,0.10398172,-9.805934,-0.05692729
801246796,3,0.10388219,-9.805734,-0.084780656
801246806,3,0.10344021,-9.80545,-0.11329978
801246816,3,0.10318594,-9.80508,-0.14190331
801246827,3,0.10291762,-9.804619,-0.1709734
801246837,3,0.10286383,-9.804059,-0.20055899
801246847,3,0.10269563,-9.80339,-0.23107739
801246857,3,0.10248542,-9.802594,-0.26272464
801246867,3,0.10221519,-9.801646,-0.29607713
801246877,3,0.10215619,-9.800531,-0.3309819
801246887,3,0.10199458,-9.799201,-0.36829653
801246896,3,0.10198752,-9.797624,-0.40813404
801246906,3,0.10184703,-9.795766,-0.45054108
801246916,3,0.10164232,-9.7935505,-0.49641514
801246926,3,0.10146148,-9.790917,-0.5459138
801246936,3,0.10133096,-9.787778,-0.59960073
801246946,3,0.101038255,-9.78404,-0.6578173
801246956,3,0.100974016,-9.77957,-0.7212421
801246966,3,0.10078876,-9.7742195,-0.79048175
801246976,3,0.10052578,-9.767798,-0.8662545
801246986,3,0.10052683,-9.760082,-0.9492564
801246996,3,0.10061096,-9.750763,-1.0406146
801247006,3,0.10083941,-9.739525,-1.1410024
801247016,3,0.116975315,-9.725,-1.2574031
801247026,3,0.14203033,-9.706797,-1.3886311
801247036,3,0.15001737,-9.6854,-1.5300066
801247046,3,0.143926,-9.660892,-1.6783456
801247056,3,0.11824944,-9.633843,-1.8290601
801247066,3,0.09396688,-9.603799,-1.9820725
801247076,3,0.09006322,-9.559676,-2.1851473
801247086,3,0.09747966,-9.50504,-2.411451
801247096,3,0.10444097,-9.439569,-2.6559358
801247106,3,0.11341984,-9.361615,-2.9185047
801247116,3,0.1437727,-9.272662,-3.1886427
801247126,3,0.22271752,-9.189525,-3.4166367
801247136,3,0.28583887,-9.108302,-3.62319
801247146,3,0.31621698,-9.019826,-3.8357701
801247156,3,0.31708252,-8.914186,-4.0751867
801247166,3,0.33467016,-8.799235,-4.316463
801247176,3,0.40751946,-8.699735,-4.507654
801247186,3,0.47523758,-8.661771,-4.57365
801247196,3,0.6893424,-8.675379,-4.5202866
801247206,3,0.82800984,-8.661159,-4.524282
801247216,3,0.87455714,-8.669671,-4.4991493
801247226,3,0.9329735,-8.736997,-4.354863
801247236,3,0.9329695,-8.804559,-4.2165995
801247246,3,0.88994175,-8.870344,-4.0859995
801247256,3,0.8180894,-8.930438,-3.9684248
801247266,3,0.72220916,-8.96632,-3.9056253
801247276,3,0.61773527,-8.9767885,-3.899494
801247286,3,0.51724595,-8.971731,-3.925669
801247296,3,0.4703556,-8.953509,-3.972887
801247306,3,0.48477575,-8.942135,-3.9967005
801247316,3,0.5361316,-8.937309,-4.000932
801247326,3,0.61320114,-8.930006,-4.0061636
801247336,3,0.70579517,-8.923032,-4.00646
801247346,3,0.772102,-8.936592,-3.963782
801247356,3,0.79670674,-8.973307,-3.8749733
801247366,3,0.79909104,-9.017625,-3.7701833
801247376,3,0.7795294,-9.066888,-3.6543481
801247386,3,0.74563247,-9.12234,-3.5209846
801247396,3,0.71439856,-9.182677,-3.3672621
801247406,3,0.6912536,-9.241441,-3.207543
801247416,3,0.6741294,-9.294986,-3.0527337
801247426,3,0.6668139,-9.342665,-2.9052277
801247436,3,0.6656037,-9.382106,-2.7755115
801247446,3,0.656918,-9.414395,-2.666083
801247456,3,0.63416135,-9.443605,-2.5664294
801247466,3,0.5977939,-9.472247,-2.4677029
801247476,3,0.55157995,-9.503071,-2.357496
801247486,3,0.5065851,-9.537082,-2.226618
801247496,3,0.47508156,-9.572929,-2.0745356
801247506,3,0.45776126,-9.6208935,-1.8437089
801247516,3,0.44594297,-9.660792,-1.625
801247526,3,0.42877042,-9.694013,-1.4186811
801247535,3,0.40202913,-9.71935,-1.2421821
801247545,3,0.36152402,-9.737292,-1.1067181
801247555,3,0.3141704,-9.748783,-1.0163292
801247565,3,0.26677492,-9.756119,-0.95778835
801247575,3,0.22366771,-9.761461,-0.91336274
801247585,3,0.18230091,-9.765551,-0.87816507
801247595,3,0.14531694,-9.768611,-0.85059327
801247605,3,0.11665365,-9.770949,-0.8278499
801247615,3,0.10384208,-9.772855,-0.8067938
801247625,3,0.10571754,-9.775191,-0.77772176
801247635,3,0.1203638,-9.778415,-0.733833
801247645,3,0.15105616,-9.782005,-0.6781851
801247655,3,0.2035289,-9.784796,-0.62187654
801247665,3,0.26985395,-9.785895,-0.5777724
801247675,3,0.33435398,-9.785644,-0.5475143
801247685,3,0.387249,-9.784885,-0.525804
801247695,3,0.42355505,-9.784463,-0.5052449
801247705,3,0.44604564,-9.784374,-0.4872783
801247715,3,0.466291,-9.784398,-0.4674719
801247725,3,0.48885715,-9.7844095,-0.4435465
801247735,3,0.51611555,-9.784084,-0.41916677
801247745,3,0.5442818,-9.783398,-0.39910364
801247755,3,0.56348866,-9.782827,-0.38619632
801247765,3,0.56912684,-9.782632,-0.3828802
801247775,3,0.56572556,-9.782444,-0.39258945
801247785,3,0.55254906,-9.7824955,-0.4096925
801247795,3,0.5330455,-9.782964,-0.42412427
801247805,3,0.51326865,-9.783869,-0.42759508
801247815,3,0.4976641,-9.785098,-0.41779825
801247825,3,0.4890601,-9.78621,-0.40162563
801247835,3,0.4832793,-9.787022,-0.38864994
801247845,3,0.4709617,-9.787748,-0.38543484
801247855,3,0.45254928,-9.788283,-0.39380988
801247866,3,0.43053773,-9.788699,-0.4079014
801247876,3,0.40722024,-9.789057,-0.42298034
801247886,3,0.38844973,-9.789376,-0.4331162
801247896,3,0.37897772,-9.789792,-0.432138
801247906,3,0.37473226,-9.790378,-0.42245448
801247915,3,0.3739422,-9.79081,-0.41304043
801247925,3,0.3758402,-9.790751,-0.4126895
801247935,3,0.37542582,-9.790261,-0.4245409
801247945,3,0.36933175,-9.789606,-0.4445059
801247955,3,0.35691553,-9.789204,-0.46313104
801247965,3,0.34342203,-9.789223,-0.47281855
801247975,3,0.334045,-9.78945,-0.47484267
801247985,3,0.32952374,-9.789843,-0.46986237
801247995,3,0.32930794,-9.790237,-0.46172944
801248006,3,0.33243293,-9.790526,-0.45328146
801248016,3,0.3399208,-9.790525,-0.4477163
801248026,3,0.3515641,-9.790198,-0.44587508
801248036,3,0.36489826,-9.789756,-0.44488594
801248046,3,0.3804931,-9.789325,-0.44129238
801248056,3,0.39853778,-9.78899,-0.43268546
801248066,3,0.41669685,-9.788847,-0.41861948
801248076,3,0.43428117,-9.788844,-0.40042627
801248086,3,0.45280525,-9.788698,-0.38307878
801248096,3,0.47248763,-9.788227,-0.37114105
801248106,3,0.49174997,-9.787465,-0.36620018
801248116,3,0.5096425,-9.786644,-0.36364836
801248126,3,0.5283775,-9.785641,-0.36391
801248136,3,0.5485425,-9.784436,-0.3664804
801248146,3,0.56911635,-9.783033,-0.3724867
801248156,3,0.58852863,-9.781744,-0.37617022
801248166,3,0.59180045,-9.781367,-0.38082516
801248176,3,0.59617156,-9.781121,-0.3802975
801248186,3,0.60331196,-9.7808,-0.37728563
801248196,3,0.6136806,-9.780351,-0.37218213
801248206,3,0.62506306,-9.779721,-0.36978537
801248216,3,0.63248545,-9.779173,-0.37166354
801248226,3,0.63809353,-9.778686,-0.3748933
801248236,3,0.64850974,-9.777715,-0.382242
801248246,3,0.6642477,-9.776623,-0.38316092
801248256,3,0.6802699,-9.775883,-0.37383464
801248266,3,0.6954314,-9.775367,-0.35911927
801248276,3,0.7083222,-9.775247,-0.33649352
801248285,3,0.7188954,-9.775094,-0.3179876
801248295,3,0.7251365,-9.775227,-0.29916957
801248305,3,0.724987,-9.775392,-0.29409978
801248316,3,0.71598923,-9.7760515,-0.29424578
801248326,3,0.7027127,-9.776977,-0.29549977
801248336,3,0.69083416,-9.777938,-0.29168457
801248346,3,0.67923284,-9.778982,-0.2838014
801248356,3,0.66789955,-9.780088,-0.27234292
801248366,3,0.6576073,-9.781186,-0.2575548
801248376,3,0.64593005,-9.78236,-0.24205068
801248386,3,0.6335038,-9.783481,-0.22927262
801248396,3,0.619028,-9.7847,-0.21641788
801248406,3,0.6008767,-9.786083,-0.20470376
801248416,3,0.5805505,-9.787614,-0.18966955
801248426,3,0.5666801,-9.788804,-0.16899134
801248436,3,0.56432956,-9.789335,-0.14435352
801248446,3,0.5716557,-9.789219,-0.12152329
801248456,3,0.5849856,-9.788611,-0.10617957
801248466,3,0.5973777,-9.787908,-0.10197258
801248476,3,0.60659796,-9.787298,-0.10598032
801248486,3,0.617312,-9.786535,-0.11424763
801248496,3,0.632763,-9.785439,-0.12327458
801248506,3,0.6467485,-9.784462,-0.12813544
801248516,3,0.65521586,-9.783949,-0.12417447
801248526,3,0.6585537,-9.783902,-0.1092866
801248536,3,0.65850484,-9.7841625,-0.0831802
801248546,3,0.65985864,-9.7842865,-0.052081022
801248556,3,0.66611993,-9.783969,-0.02531704
801248566,3,0.6783654,-9.783155,-0.009144969
801248576,3,0.69249195,-9.782168,-0.0042469813
801248586,3,0.704221,-9.781329,-0.007826754
801248596,3,0.70891285,-9.780981,-0.015305476
801248606,3,0.7031986,-9.781383,-0.021629358
801248616,3,0.68647766,-9.782564,-0.024229188
801248626,3,0.6609066,-9.784334,-0.019732846
801248636,3,0.62873894,-9.786471,-0.008131122
801248646,3,0.5983074,-9.788374,0.011933015
801248655,3,0.57692873,-9.789598,0.03610866
801248665,3,0.56670207,-9.790088,0.0584591
801248675,3,0.56505173,-9.790106,0.070192225
801248685,3,0.56380653,-9.790188,0.06872266
801248696,3,0.55514675,-9.790739,0.06031761
801248706,3,0.53216493,-9.792058,0.052626625
801248715,3,0.49544114,-9.79398,0.0537341
801248725,3,0.4470679,-9.796209,0.06936856
801248735,3,0.3927779,-9.7982855,0.09857436
801248746,3,0.34173182,-9.799753,0.1358195
801248756,3,0.29842559,-9.800634,0.1699804
801248766,3,0.2638731,-9.801192,0.19339444
801248776,3,0.2316475,-9.801817,0.20278049
801248786,3,0.19546476,-9.802628,0.20167138
801248796,3,0.15533113,-9.803448,0.19667092
801248806,3,0.11440922,-9.804031,0.19566552
801248816,3,0.07871638,-9.804228,0.20324971
801248826,3,0.052939482,-9.804018,0.22092815
801248836,3,0.022428786,-9.803845,0.23345765
