acc_s003_002 QTI-Accelerometer-Uncalibrated Non-wakeup,TDK-Invensense,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_uncal_x[m/s^2],acc2_uncal_y[m/s^2],acc2_uncal_z[m/s^2]
801253665,3,1741275727493246572,0.082708836,5.6731257,5.8900843
801253676,3,1741275727503362249,-0.0992505,6.3291373,6.3785014
801253686,3,1741275727513479697,-0.27642143,5.6827025,6.220484
801253696,3,1741275727523598655,-0.7839922,5.256535,7.005782
801253706,3,1741275727533718083,-0.79835737,5.7257986,8.169364
801253716,3,1741275727543761155,-0.8222994,6.089717,8.921144
801253726,3,1741275727553804801,-0.9659515,6.2237926,7.8533297
801253736,3,1741275727563610218,-0.9515863,6.1423893,6.9626865
801253746,3,1741275727573416103,-0.7648386,6.0849285,6.435962
801253755,3,1741275727583223864,-0.52063,6.056198,6.1726
801253765,3,1741275727593033968,-0.31472865,5.9316998,6.139081
801253775,3,1741275727602846780,-0.13276932,5.768894,6.4646926
801253785,3,1741275727612667770,-0.2285374,5.697068,7.135069
801253795,3,1741275727622492822,-0.32909387,5.764106,8.00177
801253804,3,1741275727632321728,-0.2285374,6.29083,8.025712
801253814,3,1741275727642155010,-0.027424447,6.726575,7.384066
801253824,3,1741275727651993030,0.0060943738,6.9276876,6.675382
801253834,3,1741275727661836260,-0.16149974,7.1048584,6.254003
801253844,3,1741275727671685114,-0.12319252,7.2293572,6.4024434
801253854,3,1741275727681539905,0.1832653,6.9516296,6.526942
801253864,3,1741275727691401780,0.1832653,6.491943,8.384842
801253873,3,1741275727701272822,0.20241892,6.8510733,9.668135
801253883,3,1741275727711153187,0.15932328,7.574122,9.1126795
801253893,3,1741275727721042978,0.03003639,7.8422728,8.605109
801253903,3,1741275727730943864,-0.07530849,7.8614264,8.078384
801253913,3,1741275727740855791,-0.07530849,7.7177744,7.5564485
801253923,3,1741275727750776260,0.058766812,7.416105,7.5181413
801253933,3,1741275727760706885,0.3029754,7.3634324,7.8629065
801253943,3,1741275727770647301,0.70520127,7.31076,7.906002
801253953,3,1741275727780597093,1.4186733,7.1958385,7.249991
801253963,3,1741275727790557301,1.9884932,7.1862617,6.316252
801253973,3,1741275727800527510,1.9358208,7.2820296,6.4503274
801253983,3,1741275727810507197,1.4569807,7.296395,6.86213
801253993,3,1741275727820496155,0.9494099,7.406528,6.5700374
801254003,3,1741275727830495947,0.4418391,7.5070844,6.043313
801254013,3,1741275727840505791,-0.3769779,7.751293,5.578838
801254023,3,1741275727850525114,-0.89412546,7.564545,5.0521135
801254033,3,1741275727860553864,-0.4104967,7.4975076,4.3721604
801254043,3,1741275727870591833,0.14495808,7.344279,4.4200444
801254053,3,1741275727880639385,0.61422163,7.334702,4.9659224
801254063,3,1741275727890698135,0.61901003,7.645948,5.4639163
801254073,3,1741275727900767926,0.49929994,8.153519,7.417585
801254083,3,1741275727910847822,0.7435085,8.345055,8.533283
801254093,3,1741275727920938343,0.9685635,8.527015,7.5229297
801254103,3,1741275727931038499,0.5615492,8.39294,5.5357423
801254113,3,1741275727941146103,0.04919,7.5453916,4.520601
801254123,3,1741275727951261728,-0.065731674,7.133589,4.0321836
801254134,3,1741275727961384905,0.15932328,7.262876,4.0513372
801254144,3,1741275727971514280,0.6956245,7.6267943,4.8222704
801254154,3,1741275727981650218,0.81533456,7.856638,5.2101307
801254164,3,1741275727991792301,0.6764709,7.650737,5.617145
801254174,3,1741275728001939124,0.28382176,7.918887,5.899661
801254184,3,1741275728012090166,-0.19980697,8.316324,5.3585715
801254194,3,1741275728022246208,-0.42486194,8.54138,5.0281715
801254205,3,1741275728032406364,-0.47753435,8.488708,4.9898643
801254215,3,1741275728042569124,-0.42965034,8.349843,5.2101307
801254225,3,1741275728052734228,-0.14234613,8.335478,5.5644727
801254235,3,1741275728062900843,0.20720732,8.560534,5.8182583
801254245,3,1741275728073068812,0.37480143,8.732916,5.861354
801254255,3,1741275728083239541,0.35085943,8.732916,5.48307
801254266,3,1741275728093412614,0.24072614,8.708974,4.937192
801254276,3,1741275728103587770,0.13059287,8.708974,4.204566
801254286,3,1741275728113763916,-0.008270837,8.752069,3.4240563
801254296,3,1741275728123941416,-0.30994025,8.886145,3.2133667
801254306,3,1741275728134120687,-0.70737773,9.029797,3.4336333
801254316,3,1741275728143926103,-0.8606066,8.972336,3.8550127
801254326,3,1741275728153731520,-0.79356897,8.756858,3.8981082
801254336,3,1741275728163537249,-0.68822414,8.6084175,3.677842
801254346,3,1741275728173343968,-0.5349952,8.574899,3.7113607
801254355,3,1741275728183152093,-0.17586496,8.589264,4.3242764
801254365,3,1741275728192961885,0.4849347,9.001066,5.545319
801254375,3,1741275728202774385,1.2845981,10.044938,6.5700374
801254385,3,1741275728212589385,1.7011893,10.70095,5.8900843
801254395,3,1741275728222408343,1.1792531,9.460753,4.108798
801254404,3,1741275728232231208,0.4514159,7.8757915,2.8829668
801254414,3,1741275728242058447,-0.19501856,7.564545,2.1072454
801254424,3,1741275728251890530,-0.5158416,8.129577,2.1072454
801254434,3,1741275728261728447,-0.3817663,8.7808,2.7153728
801254444,3,1741275728271574593,-0.26684463,9.355408,3.4863057
801254454,3,1741275728281428968,-0.15671134,9.70975,3.8406475
801254463,3,1741275728291293603,0.01088278,9.633136,3.764033
801254473,3,1741275728301168343,0.37958983,9.427235,3.4479985
801254483,3,1741275728311055426,0.868007,9.503849,2.4951062
801254493,3,1741275728320951051,0.6285868,9.56131,1.5326371
801254503,3,1741275728330856103,-0.21896058,9.173449,1.0873156
801254513,3,1741275728340770999,-0.9611631,8.637148,1.2596979
801254523,3,1741275728350695947,-1.3490238,8.440824,1.7433267
801254533,3,1741275728360631103,-1.3681774,8.905298,2.0497847
801254543,3,1741275728370577197,-0.7313197,9.417658,2.054573
801254553,3,1741275728380533395,-1.0282007,9.092046,2.7105844
801254563,3,1741275728390500478,-0.67864734,9.307524,2.9116971
801254573,3,1741275728400477405,0.22157252,9.537368,2.4089148
801254583,3,1741275728410463864,0.35085943,9.580463,2.5573554
801254593,3,1741275728420460895,0.12580445,9.47033,2.7393148
801254603,3,1741275728430469437,-0.11361571,9.436811,2.8207176
801254613,3,1741275728440487978,-0.39613152,9.475119,3.1654825
801254623,3,1741275728450517718,-0.68343574,9.446388,3.3665955
801254633,3,1741275728460559385,-1.0712965,9.250063,3.4575753
801254643,3,1741275728470612562,-0.68822414,9.393716,3.184636
801254653,3,1741275728480677666,-0.04178966,9.666655,3.2660391
801254663,3,1741275728490755010,0.40832025,9.771999,3.538978
801254673,3,1741275728500841885,0.82012296,9.642713,3.6443229
801254683,3,1741275728510939020,1.0116591,9.451177,3.4623637
801254693,3,1741275728521043812,1.0068707,9.388927,3.1990016
801254703,3,1741275728531156780,0.80096936,9.28837,2.978735
801254713,3,1741275728541278083,0.31255218,9.183025,2.7871988
801254724,3,1741275728551407249,0.03003639,9.149507,2.2413208
801254734,3,1741275728561543343,-0.30515185,9.183025,2.0354195
801254744,3,1741275728571685739,-0.49668798,9.087257,2.4998946
801254754,3,1741275728581834124,-0.32909387,9.072892,3.0361958
801254764,3,1741275728591988135,0.053978413,9.221333,3.4432101
801254774,3,1741275728602146937,0.39874345,9.451177,3.6060157
801254784,3,1741275728612314020,0.80096936,9.661866,3.5437665
801254795,3,1741275728622484124,0.9446214,10.0018425,3.2373087
801254805,3,1741275728632660218,0.80575776,9.982689,3.002677
801254815,3,1741275728642839228,0.48972315,9.752846,2.8925436
801254825,3,1741275728653022197,0.20720732,9.714539,2.8590248
801254835,3,1741275728663208291,0.082708836,9.594829,2.5956626
801254846,3,1741275728673396520,0.0060943738,9.307524,2.1886482
801254856,3,1741275728683586989,-0.017847642,9.192602,2.0928802
801254866,3,1741275728693778083,-0.30994025,9.235698,2.6818538
801254876,3,1741275728703641780,-0.065731674,9.360196,2.8829668
801254886,3,1741275728713505530,0.21199572,9.465542,3.1559057
801254896,3,1741275728723369905,0.49451154,9.537368,3.3665955
801254905,3,1741275728733235895,0.72435486,9.523003,3.500671
801254915,3,1741275728743103968,0.9733519,9.408081,3.4001143
801254925,3,1741275728752973291,1.2606561,9.326677,3.2947695
801254935,3,1741275728762847510,1.2127721,9.455965,3.3905375
801254945,3,1741275728772726885,0.7578737,9.446388,3.2851927
801254955,3,1741275728782611051,0.51845354,9.422446,3.0840797
801254965,3,1741275728792500374,0.4849347,9.527791,3.227732
801254975,3,1741275728802393239,0.39874345,9.70975,3.5341897
801254984,3,1741275728812301312,0.39395505,9.752846,3.586862
801254994,3,1741275728822212926,0.4705695,9.604405,3.4144795
801255004,3,1741275728832133135,0.61901003,9.379351,2.8638132
801255014,3,1741275728842061885,0.61901003,9.326677,2.30357
801255024,3,1741275728851997510,0.4418391,9.475119,2.2030134
801255034,3,1741275728861942249,0.298187,9.762423,2.1216106
801255044,3,1741275728871896728,0.1736885,10.030573,2.0354195
801255054,3,1741275728881857666,0.11622766,9.992266,1.97317
801255064,3,1741275728891824697,0.15453488,9.781576,1.8295181
801255074,3,1741275728901798499,0.11143924,9.652289,1.6475587
801255084,3,1741275728911779228,-0.032212853,9.518214,1.4320805
801255094,3,1741275728921768760,-0.28599823,9.374562,1.3267357
801255104,3,1741275728931766989,-0.45359236,9.446388,1.2788515
801255114,3,1741275728941771312,-0.5254184,9.719327,1.1543531
801255124,3,1741275728951781937,-0.6307633,9.872556,0.9963358
801255134,3,1741275728961800739,-0.769627,9.872556,0.72339684
801255144,3,1741275728971826728,-0.79356897,9.858191,0.60847515
801255154,3,1741275728981860010,-0.7600502,9.834249,0.5270723
801255164,3,1741275728991898499,-0.71216613,9.714539,0.31159413
801255174,3,1741275729001942145,-0.70737773,9.556521,0.14400002
801255184,3,1741275729011991937,-0.68822414,9.360196,0.120058
801255194,3,1741275729022046780,-0.568514,9.331466,0.17751884
801255204,3,1741275729032109749,-0.5541488,9.432023,0.34032455
801255214,3,1741275729042181208,-0.5254184,9.537368,0.3882086
801255224,3,1741275729052261051,-0.47753435,9.585252,0.5366491
801255235,3,1741275729062348760,-0.27642143,9.661866,0.7808577
801255245,3,1741275729072441208,-0.19980697,9.843825,1.116046
801255255,3,1741275729082537926,-0.19980697,9.843825,1.2884285
801255265,3,1741275729092638708,-0.34345907,9.70975,1.5517907
801255275,3,1741275729102742822,-0.5254184,9.59004,1.9923236
801255285,3,1741275729112853447,-0.59724444,9.609194,2.4184916
801255295,3,1741275729122965947,-0.5014764,9.738481,2.4951062
801255305,3,1741275729133081624,-0.34345907,9.839037,2.4615874
801255315,3,1741275729143198968,-0.26205623,9.858191,2.480741
801255325,3,1741275729153319541,-0.42965034,9.915651,2.4759526
801255336,3,1741275729163440426,-0.52063,9.968324,2.4424336
801255346,3,1741275729173562874,-0.3721895,9.9300165,2.207802
801255356,3,1741275729183686520,-0.28120983,10.102399,2.0162656
801255366,3,1741275729193491937,-0.11840411,10.0018425,1.8438833
801255375,3,1741275729203298135,0.07792042,9.685808,1.9109209
801255385,3,1741275729213109905,-0.04178966,9.652289,2.1407642
801255395,3,1741275729222924958,-0.13755773,9.843825,2.2508976
801255405,3,1741275729232746572,-0.16149974,9.9539585,2.1216106
801255415,3,1741275729242576155,-0.15671134,9.877344,1.9300745
801255425,3,1741275729252413655,-0.21896058,9.690597,1.8630369
801255434,3,1741275729262256051,-0.39613152,9.422446,2.3945496
801255444,3,1741275729272104437,-0.34824747,9.369774,2.3323004
801255454,3,1741275729281958135,-0.0944621,9.412869,2.0402079
801255464,3,1741275729291818343,-0.10882731,9.647501,1.7768457
801255474,3,1741275729301687770,-0.27642143,9.872556,1.6810775
801255484,3,1741275729311576780,-0.3626127,9.896498,1.6475587
801255494,3,1741275729321478968,-0.44880396,9.805518,1.4991181
801255504,3,1741275729331388395,-0.5541488,9.475119,1.3506777
801255513,3,1741275729341304853,-0.31951708,9.436811,0.91493297
801255523,3,1741275729351229072,-0.17586496,9.537368,0.9915474
801255533,3,1741275729361162978,-0.0944621,9.518214,1.0729504
801255543,3,1741275729371106676,-0.18544176,9.436811,1.0442199
801255553,3,1741275729381057926,-0.26684463,9.25964,1.2884285
801255563,3,1741275729391018135,-0.18065336,9.384139,1.5422139
801255573,3,1741275729400988864,-0.13276932,9.604405,1.8774021
801255583,3,1741275729410970739,-0.11840411,9.609194,2.1120338
801255593,3,1741275729420963760,-0.18544176,9.585252,2.1072454
801255603,3,1741275729430968135,-0.32909387,9.56131,2.0737267
801255613,3,1741275729440986155,-0.39134312,9.503849,1.9204977
801255623,3,1741275729451013395,-0.33388227,9.499061,1.6571355
801255633,3,1741275729461050791,-0.26205623,9.652289,1.6236167
801255643,3,1741275729471096468,-0.22374898,9.752846,1.8103645
801255653,3,1741275729481150635,-0.13276932,9.795941,2.030631
801255663,3,1741275729491215791,-0.0944621,9.853402,2.2604744
801255673,3,1741275729501289905,-0.008270837,9.810307,2.4280684
801255684,3,1741275729511384020,-0.17586496,9.791153,2.6052394
801255694,3,1741275729521484437,-0.60203284,9.748057,2.5477786
801255704,3,1741275729531591937,-1.1048152,9.637924,2.2652628
801255714,3,1741275729541705114,-1.2867746,9.56131,1.7289615
801255724,3,1741275729551824385,-1.1526992,9.518214,1.1495647
801255734,3,1741275729561949333,-0.9611631,9.427235,0.74733883
801255744,3,1741275729572079437,-0.8079342,9.360196,0.5414375
801255754,3,1741275729582214645,-0.58287925,9.283582,0.5462259
801255765,3,1741275729592355062,-0.5589372,9.3410425,0.73776203
801255775,3,1741275729602500166,-0.8462414,9.417658,1.2022371
801255785,3,1741275729612652770,-1.1479108,9.446388,1.6667123
801255795,3,1741275729622809333,-1.2436788,9.408081,1.9588048
801255805,3,1741275729632971155,-1.21016,9.374562,1.997112
801255815,3,1741275729643137822,-1.1670644,9.374562,1.8774021
801255825,3,1741275729653306312,-1.018624,9.451177,1.8055761
801255836,3,1741275729663475687,-0.7744154,9.633136,1.7481151
801255846,3,1741275729673530687,-0.49668798,9.776788,1.6140399
801255856,3,1741275729683588551,-0.29078662,9.862979,1.5422139
801255866,3,1741275729693648447,-0.2429026,9.896498,1.6427703
801255876,3,1741275729703710583,-0.30036342,9.906075,1.7816341
801255886,3,1741275729713783812,-0.4009199,9.815095,1.8055761
801255896,3,1741275729723589228,-0.39134312,9.728904,1.7529035
801255906,3,1741275729733396885,-0.32430547,9.671443,1.8295181
801255915,3,1741275729743205530,-0.42965034,9.594829,2.0210543
801255925,3,1741275729753017614,-0.69301254,9.374562,1.9923236
801255935,3,1741275729762833708,-0.90370226,9.13993,1.8007877
801255945,3,1741275729772655218,-0.9755283,8.986701,1.5661559
801255955,3,1741275729782481833,-0.90370226,8.833472,1.4703877
801255964,3,1741275729792316051,-0.70258933,8.847837,1.4320805
801255974,3,1741275729802158447,-0.58766764,8.938817,1.4799645
801255984,3,1741275729812011103,-0.6307633,9.005855,1.3171589
801255994,3,1741275729821870635,-0.6355517,9.02022,1.0011241
801256004,3,1741275729831739020,-0.7839922,9.053739,0.8047997
801256014,3,1741275729841615010,-1.0521429,9.13993,0.74255043
801256024,3,1741275729851498291,-1.2149484,9.235698,0.6946664
801256034,3,1741275729861389437,-1.2053716,9.345831,0.8287417
801256043,3,1741275729871291051,-1.1000268,9.580463,1.0968924
801256053,3,1741275729881200010,-0.88933706,9.738481,1.2549095
801256063,3,1741275729891119749,-0.60682124,9.877344,1.3458893
801256073,3,1741275729901050791,-0.47274595,10.006631,1.5230601
801256083,3,1741275729910991728,-0.46795756,10.09761,1.6427703
801256093,3,1741275729920940791,-0.5349952,10.207744,1.7241731
801256103,3,1741275729930900218,-0.6451285,10.202955,1.8055761
801256113,3,1741275729940867978,-0.6690705,10.231686,1.9013441
801256123,3,1741275729950846208,-0.6403401,10.389704,1.997112
801256133,3,1741275729960836416,-0.60203284,10.49026,1.9923236
801256143,3,1741275729970838030,-0.544572,10.466318,1.8821905
801256153,3,1741275729980851468,-0.5014764,10.341819,1.8438833
801256163,3,1741275729990877301,-0.45359236,10.226897,1.8295181
801256173,3,1741275730000916103,-0.3721895,10.193378,1.7672687
801256183,3,1741275730010968551,-0.30515185,10.255628,1.6523471
801256193,3,1741275730021029280,-0.31472865,10.269993,1.5134833
801256203,3,1741275730031098812,-0.3674011,10.289146,1.4655993
801256213,3,1741275730041175895,-0.39613152,10.423223,1.5757327
801256223,3,1741275730051261833,-0.34824747,10.437588,1.8247297
801256234,3,1741275730061355374,-0.28120983,10.356185,2.0497847
801256244,3,1741275730071459020,-0.29557502,10.255628,2.1168222
801256254,3,1741275730081571364,-0.45359236,10.135918,2.126399
801256264,3,1741275730091692562,-0.6307633,10.06888,2.0162656
801256274,3,1741275730101819645,-0.6594937,9.973112,1.7098079
801256284,3,1741275730111953916,-0.6211865,9.815095,1.4560225
801256294,3,1741275730122092249,-0.49668798,9.661866,1.2884285
801256304,3,1741275730132236624,-0.39613152,9.59004,1.1351995
801256315,3,1741275730142384541,-0.35303587,9.609194,0.9484518
801256325,3,1741275730152538760,-0.30515185,9.657078,0.72339684
801256335,3,1741275730162698187,-0.28120983,9.724115,0.60368675
801256345,3,1741275730172863187,-0.20459537,9.867767,0.45045784
801256355,3,1741275730183031728,-0.065731674,10.078457,0.36426657
801256365,3,1741275730193205426,-0.05615487,10.145494,0.23976809
801256376,3,1741275730203382562,-0.30515185,10.107187,0.59889835
801256386,3,1741275730213563083,-0.31472865,10.078457,0.9676054
801256396,3,1741275730223363916,0.0013059676,9.992266,1.2644863
801256405,3,1741275730233166468,0.1928421,10.044938,1.6379819
801256415,3,1741275730242972458,0.38437825,9.992266,1.7529035
801256425,3,1741275730252780583,0.3317058,9.867767,1.7098079
801256435,3,1741275730262594697,0.1689001,9.776788,1.3794081
801256445,3,1741275730272412197,-0.07530849,9.738481,1.092104
801256454,3,1741275730282234124,-0.35303587,9.719327,0.9484518
801256464,3,1741275730292062666,-0.49668798,9.685808,1.0011241
801256474,3,1741275730301897666,-0.544572,9.628347,0.9819706
801256484,3,1741275730311742093,-0.5014764,9.633136,1.0633734
801256494,3,1741275730321592301,-0.42486194,9.791153,1.2309675
801256504,3,1741275730331450947,-0.28120983,9.9779005,1.3554661
801256513,3,1741275730341316468,-0.19023016,10.0257845,1.4225037
801256523,3,1741275730351190687,-0.14234613,10.035361,1.5948863
801256533,3,1741275730361076572,-0.060943272,10.126341,1.7912109
801256543,3,1741275730370974697,-0.060943272,10.183802,2.2173789
801256553,3,1741275730380884124,-0.037001256,10.18859,2.5860858
801256563,3,1741275730390806989,0.087497234,10.107187,2.7871988
801256573,3,1741275730400741885,0.16411167,10.054515,2.9260623
801256583,3,1741275730410689228,0.07792042,9.987477,2.9404278
801256593,3,1741275730420646103,-0.060943272,9.82946,2.87339
801256603,3,1741275730430613447,-0.14713454,9.68102,2.6866422
801256613,3,1741275730440590999,-0.19980697,9.604405,2.5094714
801256623,3,1741275730450581416,-0.2381142,9.499061,2.4328568
801256633,3,1741275730460583760,-0.17107655,9.566098,2.3131468
801256643,3,1741275730470597458,-0.16149974,9.503849,2.198225
801256653,3,1741275730480621676,-0.21417218,9.269217,2.0114772
801256663,3,1741275730490657197,-0.247691,9.135141,1.8630369
801256673,3,1741275730500703864,-0.2285374,9.034585,1.7672687
801256683,3,1741275730510768499,-0.14234613,8.924452,1.7193847
801256693,3,1741275730520838187,0.0060943738,8.790377,1.6188283
801256703,3,1741275730530907874,0.087497234,8.819107,1.6236167
801256713,3,1741275730540983187,0.058766812,9.039373,1.7193847
801256723,3,1741275730551058499,-0.1040389,9.226121,1.9540164
801256733,3,1741275730561144645,-0.30994025,9.250063,2.174283
801256743,3,1741275730571240895,-0.7792038,9.278793,2.2221673
801256754,3,1741275730581347770,-1.2819862,9.216544,2.1790714
801256764,3,1741275730591463603,-1.3681774,9.187814,2.0689383
801256774,3,1741275730601619958,-1.1718528,9.326677,2.0162656
801256784,3,1741275730611816103,-0.88933706,9.465542,1.9109209
801256794,3,1741275730622016103,-0.59245604,9.499061,2.0976686
801256804,3,1741275730632216103,-0.48232278,9.599617,2.231744
801256815,3,1741275730642416103,-0.45359236,9.623559,2.351454
801256825,3,1741275730652616103,-0.46795756,9.551733,2.3323004
801256835,3,1741275730662816103,-0.57809085,9.503849,2.6148162
801256845,3,1741275730673016103,-0.79835737,9.489484,2.3466656
801256855,3,1741275730683216103,-0.7169545,9.16866,2.0019004
801256866,3,1741275730693416103,-0.6403401,9.034585,1.6762891
801256876,3,1741275730703616103,-0.6499169,9.068104,1.4272921
801256886,3,1741275730713816103,-0.59724444,9.149507,1.4272921
801256896,3,1741275730724016103,-0.43922713,9.25964,1.5900979
801256906,3,1741275730734216103,-0.20459537,9.321889,1.6906543
801256917,3,1741275730744416103,-0.065731674,9.412869,1.772057
801256927,3,1741275730754407666,0.053978413,9.527791,1.8917673
801256937,3,1741275730764399228,0.121016055,9.609194,1.8917673
801256947,3,1741275730774391051,0.13538127,9.695385,1.9109209
801256957,3,1741275730784414905,0.106650844,9.781576,1.9875352
801256967,3,1741275730794469437,-0.07052008,9.872556,1.949228
801256977,3,1741275730804553239,-0.19501856,9.877344,1.6954427
801256987,3,1741275730814667770,-0.25726783,9.776788,1.6092515
801256997,3,1741275730824812926,-0.33388227,9.757634,1.6523471
801257007,3,1741275730834987562,-0.39613152,9.690597,1.7959993
801257017,3,1741275730845187562,-0.32909387,9.671443,2.0402079
801257028,3,1741275730855387562,-0.16149974,9.781576,2.1359758
801257038,3,1741275730865587562,-0.027424447,9.805518,2.1551294
801257048,3,1741275730875787562,-0.017847642,9.791153,2.2125905
801257058,3,1741275730885987562,-0.013059236,9.853402,2.279628
801257068,3,1741275730896187562,-0.11361571,9.743269,2.2269557
801257079,3,1741275730906387562,-0.22374898,9.542156,2.0976686
801257089,3,1741275730916587562,-0.28599823,9.523003,2.1886482
801257099,3,1741275730926787562,-0.33867067,9.556521,2.327512
801257109,3,1741275730936987562,-0.28120983,9.628347,2.3849728
801257119,3,1741275730947187562,-0.19501856,9.719327,2.3801844
801257130,3,1741275730957387562,-0.0944621,9.80073,2.3418772
801257140,3,1741275730967587562,-0.05615487,9.810307,2.3227236
801257150,3,1741275730977787562,-0.11840411,9.757634,2.4137032
801257160,3,1741275730987987562,-0.18065336,9.771999,2.5190482
801257170,3,1741275730998187562,-0.2381142,9.80073,2.6148162
801257181,3,1741275731008387562,-0.2381142,9.891709,2.8063524
801257191,3,1741275731018587562,-0.35303587,9.982689,2.9452162
801257201,3,1741275731028787562,-0.5302068,9.987477,2.978735
801257211,3,1741275731038987562,-0.6211865,10.0018425,2.9069088
801257221,3,1741275731049187562,-0.67864734,10.054515,2.8302944
801257232,3,1741275731059387562,-0.7169545,10.116764,2.7441032
801257242,3,1741275731069587562,-0.68822414,10.06888,2.4711642
801257252,3,1741275731079787562,-0.6451285,9.867767,2.0976686
801257262,3,1741275731089987562,-0.58287925,9.843825,1.8438833
801257272,3,1741275731100187562,-0.49668798,10.140706,1.8247297
801257283,3,1741275731110387562,-0.43922713,10.547721,2.1216106
801257293,3,1741275731120587562,-0.38655472,10.921216,2.5573554
801257303,3,1741275731130787562,-0.34345907,11.227674,2.9500046
801257313,3,1741275731140987562,-0.32430547,11.294711,3.2612507
801257323,3,1741275731151187562,-0.3674011,11.160636,3.5198245
801257334,3,1741275731161387562,-0.47274595,10.906851,3.811917
801257344,3,1741275731171587562,-0.59724444,10.605182,3.9028966
801257354,3,1741275731181787562,-0.6642821,10.183802,3.7783983
801257364,3,1741275731191987562,-0.86539507,9.628347,3.6682649
801257374,3,1741275731202187562,-0.7839922,9.077681,3.4863057
801257385,3,1741275731212387562,-0.60682124,8.857414,3.1990016
801257395,3,1741275731222587562,-0.544572,8.833472,2.978735
801257405,3,1741275731232787562,-0.44401553,8.785588,2.8111408
801257415,3,1741275731242987562,-0.26205623,8.713762,2.7488916
801257425,3,1741275731253187562,-0.16628814,8.713762,2.87339
801257436,3,1741275731263387562,-0.18544176,8.895721,3.074503
801257446,3,1741275731273587562,-0.26205623,9.111199,3.2181551
801257456,3,1741275731283635218,-0.3769779,9.240486,3.2804043
801257466,3,1741275731293683135,-0.39134312,9.274005,3.170271
801257476,3,1741275731303732301,-0.2333258,9.235698,2.9069088
801257486,3,1741275731313782405,-0.25726783,9.264428,2.6291814
801257496,3,1741275731323833916,-0.45838076,9.350619,2.5477786
801257506,3,1741275731333886260,-0.44880396,9.499061,2.4663758
801257516,3,1741275731343939645,-0.2285374,9.671443,2.2748396
801257526,3,1741275731353809176,-0.26684463,9.762423,1.9396513
801257536,3,1741275731363679124,-0.3721895,9.738481,1.7959993
801257546,3,1741275731373505114,-0.47753435,9.642713,1.8917673
801257556,3,1741275731383331885,-0.6259749,9.546945,1.9779584
801257565,3,1741275731393160530,-0.7504734,9.427235,1.8869789
801257575,3,1741275731402993187,-0.7552618,9.197391,1.8534601
801257585,3,1741275731412836155,-0.8318762,9.005855,1.8965557
801257595,3,1741275731422682041,-0.79835737,9.015431,1.9157093
801257605,3,1741275731432531520,-0.46316916,9.087257,1.8199413
801257615,3,1741275731442386208,-0.17107655,9.072892,1.8151529
801257624,3,1741275731452245062,-0.0992505,9.187814,1.8295181
801257634,3,1741275731462110062,-0.16628814,9.216544,1.8774021
801257644,3,1741275731471980843,-0.26684463,9.254851,2.0402079
801257654,3,1741275731481856728,-0.46316916,9.345831,2.0449963
801257664,3,1741275731491740687,-0.6307633,9.360196,1.9540164
801257674,3,1741275731501632978,-0.769627,9.408081,2.054573
801257684,3,1741275731511534124,-0.87497187,9.412869,1.8678253
801257694,3,1741275731521443655,-0.89412546,9.408081,1.5134833
801257704,3,1741275731531361989,-0.86539507,9.451177,1.3602545
801257713,3,1741275731541289801,-0.8318762,9.460753,1.2022371
801257723,3,1741275731551225583,-0.98989356,9.403293,1.2884285
801257733,3,1741275731561169228,-1.1048152,9.460753,1.2980053
801257743,3,1741275731571121624,-1.4687338,9.455965,1.3315241
801257753,3,1741275731581082249,-1.7129424,9.321889,1.6236167
801257763,3,1741275731591051780,-1.588444,9.13993,1.7816341
801257773,3,1741275731601030218,-1.5214064,8.986701,1.9588048
801257783,3,1741275731611019280,-1.6554816,9.178237,1.9204977
801257793,3,1741275731621016572,-1.732096,9.460753,1.5278485
801257803,3,1741275731631021885,-1.6746352,9.499061,1.2213907
801257813,3,1741275731641036833,-1.5836556,9.369774,1.0777388
801257823,3,1741275731651061260,-1.4735222,9.321889,1.2070255
801257833,3,1741275731661095270,-1.3681774,9.302735,1.5805211
801257843,3,1741275731671139176,-1.2819862,9.235698,1.9875352
801257853,3,1741275731681190999,-1.1239688,9.235698,2.0641499
801257863,3,1741275731691252562,-1.066508,9.317101,1.9683816
801257873,3,1741275731701324489,-1.1718528,9.532579,1.7481151
801257884,3,1741275731711408030,-1.2628326,9.59004,1.6140399
801257894,3,1741275731721498708,-1.3298702,9.489484,1.4560225
801257904,3,1741275731731599541,-1.291563,9.388927,1.1447763
801257914,3,1741275731741706155,-1.2245252,9.321889,1.0059125
801257924,3,1741275731751817718,-1.1287572,9.388927,1.0825272
801257934,3,1741275731761934437,-0.9659515,9.446388,1.1256227
801257944,3,1741275731772056885,-0.90370226,9.432023,1.1591415
801257954,3,1741275731782183447,-0.9563747,9.465542,1.2980053
801257964,3,1741275731792316260,-1.0712965,9.613982,1.3315241
801257975,3,1741275731802454801,-1.2628326,9.652289,1.4416573
801257985,3,1741275731812598603,-1.5932324,9.671443,1.2980053
801257995,3,1741275731822744541,-1.8996902,9.628347,1.0681618
801258005,3,1741275731832892458,-2.1055915,9.642713,0.9580286
801258015,3,1741275731843043239,-2.2013597,9.623559,0.91014457
801258025,3,1741275731853194697,-2.1295335,9.566098,0.8383185
801258036,3,1741275731863347197,-2.0289772,9.642713,0.8335301
