gyro_s003_002 QTI-Gyroscope-Uncalibrated Non-wakeup,TDK-Invensense,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel2_uncal_x[rad/s],ang_vel2_uncal_y[rad/s],ang_vel2_uncal_z[rad/s],ang_vel2_drift_x[rad/s],ang_vel2_drift_y[rad/s],ang_vel2_drift_z[rad/s]
801243932,3,1741275717759951260,-0.0037923334,-0.0022370564,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801243942,3,1741275717769882926,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801243952,3,1741275717779841520,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801243962,3,1741275717789826416,-0.0037923334,-0.0022370564,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801243972,3,1741275717799836208,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801243982,3,1741275717809847197,-0.0037923334,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801243992,3,1741275717819858187,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244002,3,1741275717829892041,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244012,3,1741275717839948916,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244022,3,1741275717850029801,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244032,3,1741275717860134801,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244042,3,1741275717870263655,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244053,3,1741275717880415635,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244063,3,1741275717890590114,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244073,3,1741275717900786572,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244083,3,1741275717910591989,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244093,3,1741275717920397405,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244102,3,1741275717930228447,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244112,3,1741275717940081260,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244122,3,1741275717949960583,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244132,3,1741275717959866572,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244142,3,1741275717969799645,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244152,3,1741275717979759489,-0.004857597,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244162,3,1741275717989744541,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244172,3,1741275717999754228,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244182,3,1741275718009764489,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244192,3,1741275718019774749,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244202,3,1741275718029808083,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244212,3,1741275718039864124,-0.0059228605,-0.0022370564,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244222,3,1741275718049944958,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244232,3,1741275718060050583,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244242,3,1741275718070180062,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244253,3,1741275718080333239,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244263,3,1741275718090509124,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244273,3,1741275718100707353,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244283,3,1741275718110512770,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244292,3,1741275718120318187,-0.004857597,-0.0011717929,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801244302,3,1741275718130149645,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244312,3,1741275718140007249,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244322,3,1741275718149888812,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244332,3,1741275718159795530,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244342,3,1741275718169729124,-0.004857597,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244352,3,1741275718179688083,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244362,3,1741275718189670895,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244372,3,1741275718199677093,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244382,3,1741275718209683291,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244392,3,1741275718219689489,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244402,3,1741275718229719124,-0.0037923334,-0.0011717929,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801244412,3,1741275718239774749,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244422,3,1741275718249855478,-0.004857597,-0.0011717929,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801244432,3,1741275718259960791,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244442,3,1741275718270090895,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244452,3,1741275718280244385,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244463,3,1741275718290421155,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244473,3,1741275718300620166,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244483,3,1741275718310820166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244493,3,1741275718321020166,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244503,3,1741275718331220166,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244514,3,1741275718341420166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244524,3,1741275718351620166,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244534,3,1741275718361820166,-0.0037923334,-0.0022370564,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244544,3,1741275718372020166,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244554,3,1741275718382220166,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244565,3,1741275718392420166,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244575,3,1741275718402620166,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244585,3,1741275718412820166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244595,3,1741275718423020166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244605,3,1741275718433220166,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244616,3,1741275718443420166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244626,3,1741275718453620166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244636,3,1741275718463820166,-0.0037923334,-1.0652933E-4,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801244646,3,1741275718474020166,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244656,3,1741275718484220166,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244667,3,1741275718494420166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244677,3,1741275718504620166,-0.0059228605,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244687,3,1741275718514820166,-0.0037923334,-0.0011717929,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801244697,3,1741275718525020166,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244707,3,1741275718535220166,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244718,3,1741275718545420166,-0.004857597,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244728,3,1741275718555620166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244738,3,1741275718565820166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244748,3,1741275718576020166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244758,3,1741275718586220166,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244769,3,1741275718596420166,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244779,3,1741275718606620166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244789,3,1741275718616820166,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244799,3,1741275718627020166,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244809,3,1741275718637220166,-0.004857597,-0.0011717929,0.0048149936,-0.003949999,-9.715243E-4,0.002087918
801244819,3,1741275718647231780,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244829,3,1741275718657243499,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244839,3,1741275718667048916,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244849,3,1741275718676854853,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244859,3,1741275718686662770,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244869,3,1741275718696470999,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244878,3,1741275718706282718,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244888,3,1741275718716102978,-0.004857597,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244898,3,1741275718725928812,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244908,3,1741275718735759645,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244918,3,1741275718745595791,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244928,3,1741275718755438187,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244937,3,1741275718765286312,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244947,3,1741275718775139385,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244957,3,1741275718784997874,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244967,3,1741275718794862249,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801244977,3,1741275718804733030,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244987,3,1741275718814619124,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801244997,3,1741275718824511989,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245007,3,1741275718834412093,-0.004857597,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245016,3,1741275718844320114,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245026,3,1741275718854235947,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245036,3,1741275718864160062,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245046,3,1741275718874092562,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245056,3,1741275718884035478,-0.004857597,-0.0022370564,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801245066,3,1741275718893988135,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245076,3,1741275718903951416,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245086,3,1741275718913935530,-0.004857597,-0.0011717929,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801245096,3,1741275718923931885,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245106,3,1741275718933939020,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245116,3,1741275718943955374,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245126,3,1741275718953981572,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245136,3,1741275718964016780,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245146,3,1741275718974060166,-0.00272707,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245156,3,1741275718984112301,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245166,3,1741275718994173499,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245176,3,1741275719004243812,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245187,3,1741275719014331155,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245197,3,1741275719024427926,-0.0059228605,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245207,3,1741275719034531676,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245217,3,1741275719044642666,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245227,3,1741275719054759853,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245237,3,1741275719064882718,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245247,3,1741275719075011208,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245257,3,1741275719085147041,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245267,3,1741275719095288812,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245278,3,1741275719105436416,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245288,3,1741275719115594280,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245298,3,1741275719125758239,-0.0037923334,-1.0652933E-4,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801245308,3,1741275719135924333,-0.00272707,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245318,3,1741275719146093968,-0.0037923334,-0.0011717929,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801245328,3,1741275719156265166,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245339,3,1741275719166437145,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245349,3,1741275719176535114,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245359,3,1741275719186633083,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245369,3,1741275719196534228,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245379,3,1741275719206436208,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245389,3,1741275719216349176,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245398,3,1741275719226265374,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245408,3,1741275719236183187,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245418,3,1741275719246103447,-0.0037923334,-1.0652933E-4,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801245428,3,1741275719256025843,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245438,3,1741275719265951364,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245448,3,1741275719275879072,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245458,3,1741275719285809437,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245468,3,1741275719295744801,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245478,3,1741275719305685895,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245488,3,1741275719315641833,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245498,3,1741275719325600791,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245508,3,1741275719335562926,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245518,3,1741275719345528187,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245528,3,1741275719355497718,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245538,3,1741275719365471728,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245548,3,1741275719375449385,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245558,3,1741275719385431676,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245568,3,1741275719395418083,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245578,3,1741275719405408551,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245588,3,1741275719415415791,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245598,3,1741275719425427353,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245608,3,1741275719435442978,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245618,3,1741275719445462353,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245628,3,1741275719455486364,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245638,3,1741275719465515062,-0.0037923334,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245648,3,1741275719475549020,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245658,3,1741275719485589385,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245668,3,1741275719495636103,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245678,3,1741275719505688447,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245688,3,1741275719515755999,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245698,3,1741275719525827249,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245708,3,1741275719535900635,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245718,3,1741275719545976937,-0.0037923334,-0.0011717929,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801245728,3,1741275719556055843,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245738,3,1741275719566135999,-0.0037923334,-0.0022370564,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245748,3,1741275719576217614,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245758,3,1741275719586301103,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245769,3,1741275719596385426,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245779,3,1741275719606470322,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245789,3,1741275719616566103,-0.0037923334,-1.0652933E-4,5.539395E-4,-0.003949999,-9.715243E-4,0.002087918
801245799,3,1741275719626564853,-0.004857597,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245809,3,1741275719636563916,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245819,3,1741275719646563760,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245829,3,1741275719656565530,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245839,3,1741275719666570270,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245849,3,1741275719676576885,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245859,3,1741275719686586155,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245869,3,1741275719696597093,-0.004857597,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245879,3,1741275719706608916,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245889,3,1741275719716628083,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245899,3,1741275719726651937,-0.0037923334,-0.0011717929,0.00374973,-0.003949999,-9.715243E-4,0.002087918
801245909,3,1741275719736676728,-0.0037923334,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245919,3,1741275719746701780,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245929,3,1741275719756727041,-0.004857597,-1.0652933E-4,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245939,3,1741275719766752353,-0.0037923334,-0.0011717929,0.001619203,-0.003949999,-9.715243E-4,0.002087918
801245949,3,1741275719776631937,-0.004857597,-1.0652933E-4,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
801245959,3,1741275719786511989,-0.0037923334,-0.0011717929,0.0026844665,-0.003949999,-9.715243E-4,0.002087918
