sns_geomag_rv  Non-wakeup,QTI,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),unknown
801243391,3,-0.30089375,-0.6336577,0.6405025,0.31256577,-1.0
801243401,3,-0.2999157,-0.63418114,0.6409728,0.31147823,-1.0
801243410,3,-0.29977724,-0.6342218,0.64105433,0.311361,-1.0
801243420,3,-0.2994189,-0.6343997,0.64122635,0.31098884,-1.0
801243429,3,-0.29932767,-0.6344408,0.64128506,0.31087187,-1.0
801243439,3,-0.29925042,-0.63448316,0.6413216,0.31078437,-1.0
801243448,3,-0.2991699,-0.63451153,0.6413764,0.31069097,-1.0
801243458,3,-0.2991499,-0.6345183,0.64138395,0.3106806,-1.0
801243467,3,-0.29910442,-0.63455296,0.64139616,0.3106284,-1.0
801243477,3,-0.29905847,-0.6345579,0.641431,0.31059068,-1.0
801243486,3,-0.29896104,-0.6346136,0.6414833,0.3104626,-1.0
801243496,3,-0.29887062,-0.6346443,0.6415225,0.31040576,-1.0
801243505,3,-0.29879704,-0.63467056,0.64156616,0.31033286,-1.0
801243515,3,-0.2987813,-0.6346798,0.64156526,0.31033105,-1.0
801243524,3,-0.29876715,-0.6346864,0.6415722,0.31031674,-1.0
801243534,3,-0.29880002,-0.6346632,0.64154905,0.31038037,-1.0
801243543,3,-0.29887235,-0.63462317,0.6415148,0.31046334,-1.0
801243553,3,-0.2989031,-0.63460714,0.6415073,0.3104819,-1.0
801243562,3,-0.29891038,-0.6346045,0.6415113,0.31047204,-1.0
801243572,3,-0.29891333,-0.63460284,0.6415174,0.31046006,-1.0
801243581,3,-0.2989184,-0.6345967,0.64151657,0.3104695,-1.0
801243591,3,-0.2989339,-0.63457775,0.6415056,0.31051606,-1.0
801243600,3,-0.29895064,-0.6345556,0.64150995,0.31053618,-1.0
801243610,3,-0.2989643,-0.6345461,0.64150095,0.31056103,-1.0
801243619,3,-0.29892737,-0.634557,0.6415204,0.31053415,-1.0
801243629,3,-0.29887912,-0.6345856,0.6415415,0.31047854,-1.0
801243638,3,-0.29887816,-0.6345839,0.6415445,0.31047663,-1.0
801243648,3,-0.29887077,-0.63458836,0.64154726,0.31046894,-1.0
801243657,3,-0.29887775,-0.6345818,0.6415468,0.31047666,-1.0
801243667,3,-0.2988628,-0.6345942,0.6415578,0.31044295,-1.0
801243676,3,-0.29884312,-0.63459283,0.64158195,0.31041482,-1.0
801243686,3,-0.29873067,-0.6346274,0.64164776,0.31031632,-1.0
801243695,3,-0.29859456,-0.6346915,0.6417143,0.3101787,-1.0
801243705,3,-0.2984497,-0.63474786,0.64179486,0.31003588,-1.0
801243714,3,-0.29832813,-0.63479745,0.64184076,0.30995643,-1.0
801243724,3,-0.29827595,-0.63480157,0.641878,0.30992103,-1.0
801243733,3,-0.29823306,-0.6348228,0.64188975,0.3098945,-1.0
801243743,3,-0.29823706,-0.634809,0.64188087,0.30993724,-1.0
801243752,3,-0.29830736,-0.6347749,0.6418439,0.31001598,-1.0
801243762,3,-0.29838854,-0.63474053,0.6417934,0.3101129,-1.0
801243771,3,-0.2984954,-0.6346886,0.64174163,0.31022334,-1.0
801243781,3,-0.29856727,-0.63463765,0.6417161,0.31031123,-1.0
801243790,3,-0.29858583,-0.6346092,0.6417296,0.31032354,-1.0
801243800,3,-0.29854932,-0.6346031,0.641764,0.3103002,-1.0
801243809,3,-0.298522,-0.6346141,0.64177,0.3102915,-1.0
801243819,3,-0.29846713,-0.6346428,0.6417876,0.31024918,-1.0
801243828,3,-0.29845634,-0.6346341,0.6418036,0.31024426,-1.0
801243838,3,-0.2984783,-0.63462347,0.6417984,0.3102557,-1.0
801243847,3,-0.29852867,-0.6345792,0.6417874,0.3103206,-1.0
801243857,3,-0.2985816,-0.6345348,0.6417688,0.3103988,-1.0
801243866,3,-0.2985656,-0.63453954,0.6417875,0.31036577,-1.0
801243876,3,-0.29849643,-0.63455665,0.641838,0.31029284,-1.0
801243885,3,-0.29844156,-0.63458896,0.64186263,0.31022868,-1.0
801243895,3,-0.29835087,-0.63463163,0.641907,0.3101369,-1.0
801243904,3,-0.29828337,-0.63466364,0.6419367,0.31007478,-1.0
801243914,3,-0.29828212,-0.6346543,0.64194655,0.31007475,-1.0
801243923,3,-0.298269,-0.6346625,0.6419574,0.31004798,-1.0
801243933,3,-0.2982944,-0.63465726,0.64195,0.3100497,-1.0
801243942,3,-0.2983824,-0.6346129,0.6419123,0.31013387,-1.0
801243952,3,-0.29839528,-0.6346353,0.64188445,0.31013325,-1.0
801243961,3,-0.29839984,-0.63464,0.6418782,0.3101323,-1.0
801243971,3,-0.29842064,-0.63462603,0.641865,0.31016812,-1.0
801243980,3,-0.29842135,-0.63462067,0.64185786,0.31019315,-1.0
801243990,3,-0.29835537,-0.6346361,0.64189553,0.31014708,-1.0
801243999,3,-0.2983667,-0.6346207,0.6418899,0.31017926,-1.0
801244009,3,-0.29839972,-0.6346107,0.6418684,0.3102125,-1.0
801244018,3,-0.29842603,-0.6345939,0.6418585,0.310242,-1.0
801244028,3,-0.29849452,-0.63454795,0.6418294,0.31033042,-1.0
801244037,3,-0.29849237,-0.6345525,0.6418323,0.31031725,-1.0
801244047,3,-0.2985551,-0.634507,0.64181495,0.3103857,-1.0
801244056,3,-0.29857045,-0.6344912,0.6418048,0.31042415,-1.0
801244066,3,-0.29853258,-0.634504,0.64181125,0.31042108,-1.0
801244075,3,-0.29848975,-0.6345213,0.64183706,0.31037363,-1.0
801244085,3,-0.29835278,-0.63458574,0.64190406,0.31023508,-1.0
801244094,3,-0.29822135,-0.63464594,0.64197683,0.3100876,-1.0
801244104,3,-0.29811785,-0.63468885,0.6420291,0.30999103,-1.0
801244113,3,-0.29810324,-0.63467884,0.6420452,0.3099922,-1.0
801244123,3,-0.29812944,-0.6346594,0.6420275,0.31004357,-1.0
801244132,3,-0.29817083,-0.63463163,0.6420105,0.31009564,-1.0
801244142,3,-0.29817757,-0.6346328,0.6420035,0.31010133,-1.0
801244151,3,-0.29817814,-0.6346193,0.6420247,0.31008455,-1.0
801244161,3,-0.29815534,-0.6346221,0.64204776,0.31005296,-1.0
801244170,3,-0.2981678,-0.63462037,0.64204484,0.31005067,-1.0
801244180,3,-0.29815674,-0.63463336,0.64204824,0.3100275,-1.0
