als_s001_003 Ambient Light Sensor Non-wakeup,ams AG,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
801243293,3,226.0,4000.0,1.0
801243393,3,226.0,4000.0,1.0
801243493,3,226.0,4000.0,1.0
801243693,3,226.0,4000.0,1.0
801243793,3,226.0,4000.0,1.0
801243893,3,226.0,4000.0,1.0
801243993,3,226.0,4000.0,1.0
801244093,3,225.0,4000.0,1.0
801244193,3,222.0,4000.0,1.0
801244293,3,221.0,4000.0,1.0
801244393,3,221.0,4000.0,1.0
801244493,3,222.0,4000.0,1.0
801244593,3,222.0,4000.0,1.0
801244693,3,222.0,4000.0,1.0
801244893,3,222.0,4000.0,1.0
801244993,3,222.0,4000.0,1.0
801245093,3,222.0,4000.0,1.0
801245193,3,222.0,4000.0,1.0
801245293,3,222.0,4000.0,1.0
801245393,3,221.0,4000.0,1.0
801245493,3,222.0,4000.0,1.0
801245593,3,223.0,4000.0,1.0
801245693,3,223.0,4000.0,1.0
801245793,3,223.0,4000.0,1.0
801245893,3,224.0,4000.0,1.0
801246093,3,222.0,4000.0,1.0
801246193,3,219.0,4000.0,1.0
801246293,3,217.0,4000.0,1.0
801246393,3,214.0,4000.0,1.0
801246493,3,213.0,4000.0,1.0
801246593,3,204.0,4000.0,1.0
801246693,3,176.0,4000.0,1.0
801246793,3,158.0,4000.0,1.0
801246893,3,167.0,4000.0,1.0
801246993,3,175.0,4000.0,1.0
801247093,3,194.0,4000.0,1.0
801247293,3,193.0,4000.0,1.0
801247393,3,206.0,4000.0,1.0
801247493,3,196.0,4000.0,1.0
801247593,3,134.0,4000.0,1.0
801247693,3,86.0,4000.0,1.0
801247793,3,71.0,4000.0,1.0
801247893,3,66.0,4000.0,1.0
801247993,3,67.0,4000.0,1.0
801248093,3,66.0,4000.0,1.0
801248193,3,72.0,4000.0,1.0
801248293,3,73.0,4000.0,1.0
801248493,3,79.0,4000.0,1.0
801248593,3,85.0,4000.0,1.0
801248693,3,102.0,4000.0,1.0
801248793,3,114.0,4000.0,1.0
801248893,3,121.0,4000.0,1.0
801248993,3,124.0,4000.0,1.0
801249093,3,126.0,4000.0,1.0
801249193,3,119.0,4000.0,1.0
801249293,3,114.0,4000.0,1.0
801249393,3,105.0,4000.0,1.0
801249493,3,95.0,4000.0,1.0
801249693,3,97.0,4000.0,1.0
801249793,3,103.0,4000.0,1.0
801249893,3,110.0,4000.0,1.0
801249993,3,113.0,4000.0,1.0
801250093,3,109.0,4000.0,1.0
801250193,3,102.0,4000.0,1.0
801250293,3,96.0,4000.0,1.0
