acc_s001_004 Accelerometer Non-wakeup,STMicro,2025-03-06_18-41-53.764_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
801260058,3,1741275733886179280,-0.12861422,8.295917,3.2557342
801260068,3,1741275733896164124,-0.06699903,8.435597,3.5288153
801260078,3,1741275733906148395,-0.23090738,8.483752,4.0615172
801260088,3,1741275733916131780,-0.26021945,8.42782,4.604389
801260098,3,1741275733926116312,0.14925231,8.250154,5.0605206
801260108,3,1741275733936101780,0.8282157,8.052147,5.718248
801260118,3,1741275733946086051,0.42083767,8.002795,5.291428
801260128,3,1741275733956070583,0.3182454,7.949854,4.9956155
801260138,3,1741275733966055426,0.24137598,7.8634133,5.0009995
801260148,3,1741275733976039697,0.035593238,8.030911,4.9085765
801260158,3,1741275733986024228,-0.15104693,8.100004,4.8972106
801260168,3,1741275733996008499,-0.3281158,8.077571,4.9136615
801260178,3,1741275734005993030,-0.24436702,7.9076805,4.9088755
801260188,3,1741275734015976728,-0.111266255,7.7503524,4.894818
801260198,3,1741275734025961260,-0.09930214,7.835896,4.7572303
801260208,3,1741275734035946155,0.041575294,8.003095,4.5508494
801260218,3,1741275734045930687,0.29790643,8.094022,4.380361
801260228,3,1741275734055915530,0.46660042,8.007581,4.5095735
801260238,3,1741275734065899801,0.4103691,7.9313097,5.0386863
801260248,3,1741275734075884333,0.2536392,7.925328,5.659923
801260258,3,1741275734085868603,0.13310076,7.9797645,6.24108
801260268,3,1741275734095853135,0.15463616,8.062616,6.643373
801260278,3,1741275734105837405,0.21744776,8.114361,6.6963143
801260288,3,1741275734115820791,0.33738798,8.146664,6.4271216
801260298,3,1741275734125805947,0.32662028,8.112865,5.982954
801260308,3,1741275734135790270,0.20608185,8.044969,5.52084
801260318,3,1741275734145774905,0.18364914,7.719844,5.122136
801260328,3,1741275734155760062,0.025722843,7.42433,4.8448677
801260338,3,1741275734165744333,-0.232702,7.3372917,4.7189455
801260348,3,1741275734175728864,-0.33290145,7.416853,4.7988057
801260358,3,1741275734185713135,-0.33110684,7.5116687,4.8511486
801260368,3,1741275734195697666,-0.24496523,7.4913297,4.87418
801260378,3,1741275734205682510,-0.14057833,7.4291162,4.981857
801260388,3,1741275734215666780,-0.1585245,7.4916286,5.165506
801260398,3,1741275734225651312,-0.062512495,7.6052876,5.3123655
801260408,3,1741275734235635583,0.0951147,7.5933237,5.2944193
801260418,3,1741275734245620114,0.32632118,7.5571322,5.0602217
801260428,3,1741275734255604385,0.5174479,7.5311103,4.7913284
801260438,3,1741275734265588916,0.51146585,7.5903325,4.653143
801260448,3,1741275734275573760,0.42681974,7.7330046,4.5670013
801260458,3,1741275734285558030,0.47258246,7.8840513,4.5218368
801260468,3,1741275734295542562,0.47976094,8.072187,4.7162533
801260478,3,1741275734305526833,0.3574279,8.302496,5.255835
801260488,3,1741275734315510218,0.32961133,8.518449,6.026324
801260498,3,1741275734325495374,0.49441698,8.648559,6.6442704
801260508,3,1741275734335480270,0.6756733,8.721839,6.955337
801260518,3,1741275734345464801,0.7405786,8.743972,6.960721
801260528,3,1741275734355449072,0.76630145,8.721839,6.6678996
801260538,3,1741275734365433603,0.83030945,8.753544,6.3179493
801260548,3,1741275734375418447,0.86111706,8.723932,6.0547385
801260558,3,1741275734385402718,1.0654043,8.710174,6.109175
801260568,3,1741275734395387249,1.0007981,8.737093,6.3687963
801260578,3,1741275734405371520,0.7785647,8.696713,6.3714886
801260588,3,1741275734415356051,0.72771716,8.68804,6.2464633
801260598,3,1741275734425340322,0.5183452,8.797811,5.9602222
801260607,3,1741275734435324853,0.20608185,8.903095,5.8749776
801260617,3,1741275734445309697,0.0529412,8.905488,5.9784675
801260627,3,1741275734455293968,0.026620151,8.783454,5.997909
801260637,3,1741275734465278499,0.03589234,8.65783,5.8797636
801260647,3,1741275734475262770,0.012263216,8.665308,5.743971
801260657,3,1741275734485247301,0.12323037,8.749655,5.5094743
801260667,3,1741275734495231572,0.25573292,8.672786,5.406583
801260677,3,1741275734505216103,0.16510476,8.744869,5.4128637
801260687,3,1741275734515199801,-0.15284155,8.915059,5.459524
801260697,3,1741275734525184437,-0.42562333,8.9928255,5.408377
801260707,3,1741275734535169645,-0.40408793,8.969196,5.31416
801260717,3,1741275734545154176,-0.12592229,8.912367,5.1990056
801260727,3,1741275734555138447,0.3272185,8.823235,4.9956155
801260737,3,1741275734565122978,0.6472585,8.683554,4.933103
801260747,3,1741275734575107822,0.7848458,8.539984,5.067101
801260757,3,1741275734585092093,0.79800636,8.359924,5.165207
801260767,3,1741275734595076624,0.78035927,8.222037,5.1673007
801260777,3,1741275734605060895,0.73070824,8.19123,5.260022
801260787,3,1741275734615044280,0.57876396,8.205288,5.2127643
801260797,3,1741275734625029437,0.40677986,8.337193,5.083851
801260807,3,1741275734635014333,0.3499503,8.496614,4.9725847
801260817,3,1741275734644998864,0.4325027,8.551051,5.032405
801260827,3,1741275734654983708,0.62512493,8.493025,5.2399826
801260837,3,1741275734664967978,0.7728817,8.324032,5.4580283
801260847,3,1741275734674952510,0.71665037,8.158927,5.6350975
801260857,3,1741275734684936780,0.5841478,8.068,5.666503
801260867,3,1741275734694921312,0.4001996,8.155039,5.5205407
801260877,3,1741275734704905583,0.21954148,8.285747,5.096413
801260887,3,1741275734714888968,0.12532409,8.380861,4.6752763
801260897,3,1741275734724873708,0.11964113,8.387442,4.5332026
801260907,3,1741275734734859176,0.3074777,8.422137,4.6899323
801260917,3,1741275734744843447,0.3275176,8.498408,5.0859447
801260927,3,1741275734754827978,0.35682967,8.525328,5.9545393
801260937,3,1741275734764812822,0.38524446,8.482257,6.986145
801260947,3,1741275734774796520,0.36520454,8.411968,7.6399837
801260957,3,1741275734784781155,0.27696922,8.474779,7.731509
801260967,3,1741275734794765166,0.06969096,8.64138,7.503892
801260977,3,1741275734804630530,-0.10438689,8.807981,7.2583284
801260987,3,1741275734814543083,-0.1698904,8.860622,6.923632
801260997,3,1741275734824608187,-0.26949164,8.829216,6.4010997
801261007,3,1741275734834790478,-0.38344982,8.838788,5.966503
801261017,3,1741275734844973395,-0.40917268,8.8701935,5.750551
801261027,3,1741275734855156572,-0.2635096,8.843872,5.667999
801261037,3,1741275734865231624,-0.09990034,8.560622,5.6264234
801261047,3,1741275734875229124,0.12771691,8.249256,5.8680983
801261057,3,1741275734885213708,0.12771691,8.118548,5.81755
801261067,3,1741275734895198551,0.47138608,8.33121,5.8094745
801261077,3,1741275734905182770,0.86171526,8.553444,6.1238313
801261087,3,1741275734915167353,0.9921241,8.292925,6.4462643
801261097,3,1741275734925151572,0.8542377,8.09462,6.426523
801261107,3,1741275734935136155,0.5605187,8.464012,6.0140605
801261117,3,1741275734945119749,0.52911294,8.846864,5.785247
801261127,3,1741275734955104541,0.631107,8.941679,5.812465
801261137,3,1741275734965089645,0.8276175,8.779266,6.116952
801261147,3,1741275734975073864,1.000499,8.582157,6.495317
801261157,3,1741275734985058447,0.831805,8.477771,6.7935224
801261167,3,1741275734995043291,0.51206404,8.447861,6.7061844
801261177,3,1741275735005027510,0.28893334,8.382955,6.172286
801261187,3,1741275735015010843,0.2883351,8.373683,5.5205407
801261197,3,1741275735024995791,0.37627137,8.437391,4.966902
801261207,3,1741275735034981155,0.4408776,8.459227,4.6564326
801261217,3,1741275735044965374,0.50428736,8.419446,4.8858447
801261227,3,1741275735054949958,0.48125646,8.309376,5.4463634
801261237,3,1741275735064933551,0.21296121,8.20469,6.0571313
801261247,3,1741275735074918343,-0.026021946,8.149954,6.4184475
801261257,3,1741275735084903447,-0.29850462,8.125129,6.4642105
801261267,3,1741275735094887666,-0.56829536,8.105687,6.2662044
801261277,3,1741275735104872249,-0.721436,8.083254,5.8854465
801261287,3,1741275735114855843,-0.5626124,8.045866,5.5013986
801261297,3,1741275735124840478,-0.33529428,7.899306,5.267201
801261307,3,1741275735134825739,-0.19920248,7.687541,5.215456
801261317,3,1741275735144810322,-0.2416751,7.4853473,5.2752767
801261327,3,1741275735154795166,-0.26979074,7.391429,5.471787
801261337,3,1741275735164779385,-0.41455653,7.451549,5.779863
801261347,3,1741275735174763968,-0.69571316,7.513463,6.0661044
801261357,3,1741275735184748187,-1.038485,7.463812,6.2309103
801261367,3,1741275735194732770,-1.2690933,7.382456,6.5494547
801261377,3,1741275735204717614,-1.2092727,7.3052874,7.0489564
801261387,3,1741275735214701208,-1.0429716,7.1413794,7.4715886
801261397,3,1741275735224766416,-0.8003992,6.9523463,7.4249287
801261407,3,1741275735234948708,-0.65922266,6.8721867,6.768099
801261417,3,1741275735245131676,-0.7073782,6.957431,5.835197
801261427,3,1741275735255161833,-0.72083783,7.129415,5.191229
801261437,3,1741275735265194905,-0.65682983,7.1712894,5.0590253
801261447,3,1741275735275195999,-0.3400799,7.280462,5.3270216
801261457,3,1741275735285180843,-0.25124636,7.354041,6.3104715
801261467,3,1741275735295165010,-0.39391842,7.3085775,7.198209
801261477,3,1741275735305149645,-0.5739783,7.2083783,7.570592
801261487,3,1741275735315133135,-0.70378894,7.213164,7.6253276
801261497,3,1741275735325033916,-0.8673982,7.256833,7.6052876
801261507,3,1741275735335071676,-0.9529416,7.376773,7.450053
801261517,3,1741275735345238343,-1.0465608,7.553842,6.9173512
801261528,3,1741275735355420635,-0.9209376,7.6836524,6.1253266
801261538,3,1741275735365603760,-0.93649095,7.6369925,5.899504
801261548,3,1741275735375786937,-1.1279168,7.515258,6.2569323
801261558,3,1741275735385970114,-1.3214363,7.4452677,6.7618175
801261568,3,1741275735396153291,-1.4434702,7.3986077,6.9652076
801261579,3,1741275735406336468,-1.4994025,7.3546395,6.949654
801261589,3,1741275735416331312,-1.3677973,7.333104,6.9466634
801261599,3,1741275735426478447,-1.3208381,7.327122,6.812067
801261609,3,1741275735436660739,-1.4003994,7.3603225,6.485746
801261619,3,1741275735446692197,-1.3094722,7.4007015,6.2940207
801261629,3,1741275735456677562,-1.0755738,7.4647093,6.18096
801261639,3,1741275735466484072,-0.942473,7.500303,6.084948
801261649,3,1741275735476636312,-0.8324032,7.5514493,6.047859
801261659,3,1741275735486818187,-0.78634137,7.6088767,6.0565333
801261669,3,1741275735497000478,-0.83688974,7.670193,5.9491553
801261679,3,1741275735506983551,-0.84047896,7.726424,5.866005
801261689,3,1741275735516966624,-0.85244304,7.8164544,5.905187
801261699,3,1741275735527067093,-0.89461654,7.9034934,6.1603217
801261709,3,1741275735537249489,-0.83958167,7.912466,6.3792653
801261720,3,1741275735547432666,-0.6693921,7.8687973,6.4151573
801261730,3,1741275735557615843,-0.389731,7.876873,6.4085774
801261740,3,1741275735567799020,-0.08315059,7.967501,6.495018
801261750,3,1741275735577982197,0.047856454,8.048558,6.6281185
801261760,3,1741275735588153499,0.04516453,8.115856,6.6678996
801261770,3,1741275735598224176,-0.11515459,8.179565,6.576673
801261780,3,1741275735608208030,-0.42023948,8.210373,6.4010997
801261790,3,1741275735618191103,-0.74865437,8.263015,6.317052
801261800,3,1741275735628177405,-0.97537434,8.355437,6.2087765
801261810,3,1741275735638161468,-0.95413804,8.470293,5.939584
801261820,3,1741275735648146103,-0.76271224,8.531011,5.6246285
801261830,3,1741275735658129176,-0.47377887,8.433803,5.4900327
801261840,3,1741275735667959228,-0.2856432,8.273483,5.505885
801261850,3,1741275735678141520,-0.31256247,8.115557,5.660521
801261860,3,1741275735688288655,-0.31974092,8.059625,5.793921
801261870,3,1741275735698283447,-0.1911267,8.212168,5.742475
801261881,3,1741275735708430583,-0.2551347,8.386544,5.6617174
801261891,3,1741275735718413655,-0.35234314,8.459825,5.6988063
801261901,3,1741275735728431885,-0.44177487,8.492127,5.829215
801261911,3,1741275735738581833,-0.39780676,8.555239,5.9440703
801261921,3,1741275735748578030,-0.17527425,8.648259,6.0400825
801261931,3,1741275735758561312,0.04546363,8.705388,6.0640106
801261941,3,1741275735768547614,0.15014961,8.658429,5.937191
801261951,3,1741275735778532301,0.12203395,8.640483,5.7376895
801261961,3,1741275735788516416,0.086141616,8.635996,5.552545
801261971,3,1741275735798501260,0.1378864,8.633903,5.4200425
801261981,3,1741275735808485791,0.14267205,8.572586,5.436493
801261991,3,1741275735818468864,0.119042926,8.504091,5.5166526
801262001,3,1741275735828616103,0.1052842,8.52802,5.6946187
801262011,3,1741275735838751520,-0.04127619,8.579466,5.6853466
801262021,3,1741275735848711051,-0.3912265,8.519047,5.4673004
801262031,3,1741275735858588083,-0.6774679,8.481659,5.2567325
801262041,3,1741275735868770374,-0.82642114,8.5346,5.174778
801262051,3,1741275735878952926,-0.72771716,8.629715,5.2109694
801262061,3,1741275735889136103,-0.558425,8.676076,5.393123
801262071,3,1741275735899319280,-0.3909274,8.642277,5.541777
801262082,3,1741275735909443603,-0.23988047,8.5576315,5.497211
801262092,3,1741275735919426676,-0.22761725,8.366803,5.181957
801262102,3,1741275735929409749,-0.35264224,8.196614,4.6600223
801262112,3,1741275735939412614,-0.39690945,8.145468,4.0974097
801262122,3,1741275735949443447,-0.33349967,8.092825,3.7211382
801262132,3,1741275735959427666,-0.21326032,8.048259,3.5105698
801262142,3,1741275735969411989,-0.2742773,7.934301,3.650251
801262152,3,1741275735979395687,-0.41994038,7.900801,4.223631
801262162,3,1741275735989381520,-0.56769717,7.932805,5.343472
801262172,3,1741275735999365739,-0.7079764,7.885846,6.597311
801262182,3,1741275736009350062,-0.907478,7.797013,7.347461
801262192,3,1741275736019333135,-0.6756733,7.8433733,7.4192457
801262202,3,1741275736029480374,-0.2527419,7.940582,7.010671
801262212,3,1741275736039592353,0.018245272,7.9570327,6.1651077
801262222,3,1741275736049622301,0.17856438,7.9743805,5.2848477
801262232,3,1741275736059778968,0.15523437,7.9977107,4.8391848
801262242,3,1741275736069844593,-0.054137614,7.947461,4.8475595
801262252,3,1741275736079829437,-0.48275197,7.731808,5.0051866
801262262,3,1741275736089813968,-0.9131609,7.4805617,5.2809596
801262272,3,1741275736099798239,-1.1533405,7.3286176,5.563612
801262282,3,1741275736109782458,-1.1805589,7.246065,5.7900324
801262292,3,1741275736119765791,-0.9828519,7.242476,5.9356956
801262302,3,1741275736129752041,-0.7253244,7.253543,5.9877396
801262312,3,1741275736139736312,-0.57577294,7.2346992,6.0044894
801262322,3,1741275736149721155,-0.36909288,7.2472615,6.025726
801262332,3,1741275736159705687,-0.20967108,7.301997,6.192924
801262342,3,1741275736169689958,-0.15254244,7.350751,6.5928245
801262352,3,1741275736179674489,-0.27068806,7.3956165,7.0761747
801262362,3,1741275736189658760,-0.51146585,7.3713894,7.2750783
801262372,3,1741275736199643603,-0.2222334,7.4733834,6.920342
801262382,3,1741275736209627822,-0.33320054,7.4736824,6.282655
801262392,3,1741275736219610895,-1.119841,7.218249,6.1381884
801262402,3,1741275736229594072,-1.4246268,7.1024957,6.262914
801262412,3,1741275736239578603,-1.4482559,7.123433,6.372685
801262422,3,1741275736249566312,-1.3680964,7.3052874,6.480661
801262432,3,1741275736259550843,-1.3674982,7.679166,6.586244
801262442,3,1741275736269604801,-1.4554343,8.093124,6.735796
801262452,3,1741275736279787093,-1.570589,8.482556,6.9705915
801262462,3,1741275736289969749,-1.538585,8.756535,7.166803
801262472,3,1741275736300073083,-1.4362918,8.901599,7.359425
801262482,3,1741275736310059801,-1.474577,9.001799,7.5532436
801262492,3,1741275736320042874,-1.3636098,8.938688,7.72792
801262502,3,1741275736330225270,-1.4476577,8.941679,7.795517
801262513,3,1741275736340407978,-1.6402799,8.810373,7.7500534
801262523,3,1741275736350539072,-1.878964,8.621639,7.7566338
801262533,3,1741275736360570322,-2.1242282,8.53789,7.763214
801262543,3,1741275736370555166,-2.143072,8.542975,7.670492
801262553,3,1741275736380539593,-1.9818554,8.690433,7.434201
801262563,3,1741275736390523968,-1.7341982,8.903992,7.003792
801262573,3,1741275736400508395,-1.3573287,9.010772,6.6559353
801262583,3,1741275736410491937,-1.2340983,8.966804,6.352944
801262593,3,1741275736420475010,-1.311865,8.79153,6.1492553
801262603,3,1741275736430460270,-1.4724833,8.681759,6.148358
801262613,3,1741275736440445687,-1.4515461,8.59113,6.128617
801262623,3,1741275736450499072,-0.9550353,8.876474,6.0436716
801262633,3,1741275736460681364,-0.61046886,8.812167,5.9751773
801262643,3,1741275736470758187,-1.090529,8.669795,6.236294
801262653,3,1741275736480811572,-1.4611173,8.533403,6.617351
801262663,3,1741275736490924958,-1.687239,8.481061,6.6158557
801262673,3,1741275736500940999,-1.7784654,8.605488,6.383752
801262683,3,1741275736510924489,-2.0093727,8.81785,6.064908
801262693,3,1741275736520860478,-2.187638,8.991031,5.8363934
801262703,3,1741275736530855374,-2.1837497,9.014959,5.883054
801262713,3,1741275736541037666,-2.303391,8.848957,6.1268225
801262723,3,1741275736551219958,-2.446063,8.637193,6.2994046
801262734,3,1741275736561402978,-2.483451,8.335697,6.194719
801262744,3,1741275736571586155,-2.5088747,8.197212,5.9467626
801262754,3,1741275736581769333,-2.4421747,8.2346,5.776872
801262764,3,1741275736591952510,-2.3285155,8.39462,5.7173505
801262774,3,1741275736602135687,-2.5752754,8.437691,5.773582
801262784,3,1741275736612318864,-2.9198418,8.286644,5.7990055
801262795,3,1741275736622502041,-3.039483,8.202596,5.7074804
801262805,3,1741275736632520426,-3.2982068,8.280363,5.676972
801262815,3,1741275736642620687,-3.4232318,8.462517,5.6611195
801262825,3,1741275736652650635,-3.269792,8.408977,5.610571
801262835,3,1741275736662633708,-3.0690942,8.049754,5.514559
801262845,3,1741275736672745791,-3.2910285,7.6133633,5.2510495
801262855,3,1741275736682928083,-3.8327036,7.288837,4.8472605
801262865,3,1741275736692934593,-4.228417,7.068697,4.556832
801262875,3,1741275736703081728,-4.2631125,6.971788,4.375276
801262885,3,1741275736713264020,-4.040281,6.919744,4.435695
801262896,3,1741275736723447093,-4.211368,7.2670026,4.8762736
801262906,3,1741275736733630270,-5.0599227,8.19781,5.9727845
801262916,3,1741275736743813447,-5.0222354,8.61805,6.774679
801262926,3,1741275736753996624,-4.784748,8.365308,7.3495545
801262936,3,1741275736764055583,-4.24397,7.7219377,7.522137
801262946,3,1741275736774047197,-4.1180477,7.1685977,7.4913297
801262956,3,1741275736784032041,-4.028317,6.7169523,6.977172
801262966,3,1741275736794016103,-3.8793638,6.385546,6.3335023
801262976,3,1741275736804000843,-3.9508493,6.3194447,5.7720866
801262986,3,1741275736813984905,-3.8273199,6.3598237,5.402694
801262996,3,1741275736823968083,-3.9984066,6.372984,5.4777694
801263006,3,1741275736833798135,-4.5478587,6.497112,5.229813
801263016,3,1741275736843933655,-4.2714877,6.6571317,4.8900323
801263026,3,1741275736854115947,-3.979264,6.749255,5.1460643
801263036,3,1741275736864298239,-3.6526437,6.762117,5.5160546
801263047,3,1741275736874481416,-3.1986058,6.826424,5.8477592
801263057,3,1741275736884664593,-3.0400813,6.9155564,6.0631137
801263067,3,1741275736894847770,-3.2359936,6.734599,5.8875403
801263077,3,1741275736905020322,-3.7606199,6.335297,5.2546387
801263087,3,1741275736915005166,-4.901996,7.1581287,4.8035913
801263097,3,1741275736924990010,-5.939584,7.785946,4.3986063
801263107,3,1741275736934973968,-5.9709897,7.5960155,3.8213377
801263117,3,1741275736944957041,-5.81755,7.075577,3.5434713
801263127,3,1741275736954943760,-6.219245,7.155138,3.6346977
801263137,3,1741275736964927718,-6.137291,7.0965137,3.9780676
801263147,3,1741275736974912562,-4.9489555,6.617351,4.3002014
801263157,3,1741275736984896520,-4.5299125,6.545267,4.6091747
801263167,3,1741275736994881364,-4.788636,6.7441707,4.9543395
801263177,3,1741275737004866208,-4.6953163,6.652645,5.1050873
801263187,3,1741275737014850166,-4.7096734,6.699006,4.963013
801263197,3,1741275737024833239,-4.962714,6.849455,4.6525445
801263207,3,1741275737034651520,-5.179863,6.7504516,4.1422753
801263217,3,1741275737044834020,-5.189733,6.517451,3.6723845
801263227,3,1741275737055016312,-5.254339,6.3251276,3.420839
801263237,3,1741275737065198708,-5.311767,6.1956162,3.429513
801263248,3,1741275737075381885,-5.6039906,6.2084775,3.5099716
801263258,3,1741275737085565062,-5.5704913,6.3143597,3.4166517
801263268,3,1741275737095745635,-5.226523,6.411269,3.0562327
801263278,3,1741275737105885947,-4.9061837,6.5521464,2.5710878
801263288,3,1741275737115870687,-4.7712884,6.640083,2.207977
801263298,3,1741275737125854749,-4.845765,6.7932234,1.9743778
801263308,3,1741275737135839385,-5.1332026,7.0002027,1.794916
801263318,3,1741275737145822666,-5.589933,7.045666,1.7018951
801263328,3,1741275737155808968,-6.000601,6.9409804,1.9325033
801263338,3,1741275737165793030,-6.2315083,6.68764,2.3946173
801263348,3,1741275737175777874,-6.218348,6.428019,2.9545379
801263358,3,1741275737185762510,-6.000302,6.385546,3.4046874
801263368,3,1741275737195745583,-5.695516,6.4552374,3.4474592
801263378,3,1741275737205731208,-5.5776696,6.6364937,3.0870404
801263388,3,1741275737215715843,-5.679065,6.788737,2.6102705
801263398,3,1741275737225698916,-5.951548,6.9613194,2.2304099
801263408,3,1741275737235540843,-6.31765,7.1509504,1.9588244
801263418,3,1741275737245723135,-6.6681986,7.346265,1.7682959
801263428,3,1741275737255905635,-6.8503523,7.426125,1.6226329
801263438,3,1741275737266088812,-7.1542406,7.409076,1.5296118
801263448,3,1741275737276271989,-7.294221,7.3785677,1.5622141
801263459,3,1741275737286455166,-7.2858458,7.3782687,1.6241283
801263469,3,1741275737296632926,-7.1398835,7.4527454,1.8550358
801263479,3,1741275737306751624,-6.9182487,7.528119,2.1649063
801263489,3,1741275737316735791,-6.750751,7.4344997,2.3422742
801263499,3,1741275737326720635,-6.4669023,7.334899,2.326721
801263509,3,1741275737336705062,-6.157331,7.220043,2.204388
801263519,3,1741275737346688603,-5.9841504,7.0926256,1.9695921
801263529,3,1741275737356674124,-6.001797,7.0692954,1.6534405
801263539,3,1741275737366658760,-6.233901,7.1413794,1.4587245
801263549,3,1741275737376642926,-6.617052,7.3369923,1.3016955
801263559,3,1741275737386627770,-6.8727846,7.54786,1.2559328
801263569,3,1741275737396612405,-6.9373913,7.7614193,1.3387842
801263579,3,1741275737406596155,-6.771389,7.8631144,1.6100706
801263589,3,1741275737416579228,-6.396314,7.718947,1.9929222
801263599,3,1741275737426566051,-6.216254,7.4153576,2.1556342
801263609,3,1741275737436537353,-6.1624155,7.198209,1.9651057
801263619,3,1741275737446414593,-6.1713886,7.1007013,1.7826529
801263629,3,1741275737456596885,-6.236294,6.9173512,2.1397817
801263639,3,1741275737466779541,-6.27428,6.70768,1.6902301
801263649,3,1741275737476962718,-6.0978093,6.806085,1.0980065
801263659,3,1741275737487145895,-6.178567,6.9131637,0.66729844
801263669,3,1741275737497329072,-6.24437,6.9915285,0.38165522
801263680,3,1741275737507512249,-6.3978095,7.085447,0.38763726
801263690,3,1741275737517695426,-6.6242304,7.0465636,0.7148558
801263700,3,1741275737527878603,-6.6391854,7.0462646,0.8569296
801263710,3,1741275737537979385,-6.579664,7.056434,0.8745767
801263720,3,1741275737548030270,-6.5907307,6.966105,0.6831509
801263730,3,1741275737558127093,-6.5569324,6.8778696,0.6364908
801263740,3,1741275737568111572,-6.329315,6.9332037,0.37986058
801263750,3,1741275737578095895,-6.2733827,6.9275208,-0.22552353
801263760,3,1741275737588080739,-6.4594245,6.771688,-0.8341978
801263770,3,1741275737598065218,-6.5781684,6.538986,-1.3627125
801263780,3,1741275737608049541,-6.7678,6.283851,-1.6570296
801263790,3,1741275737618034385,-6.8374906,6.155536,-1.5221343
801263800,3,1741275737628018864,-6.859026,6.347261,-0.99631155
801263810,3,1741275737638003187,-6.803094,6.6825557,-0.31914273
801263820,3,1741275737647988030,-6.6768723,6.975078,0.18664017
801263830,3,1741275737657972510,-6.550352,7.257431,0.27098715
801263840,3,1741275737667956833,-6.599405,7.3229346,0.21026929
801263850,3,1741275737677941676,-6.620641,7.152147,-0.063110694
801263860,3,1741275737687926155,-6.7905316,6.987042,-0.6768697
801263870,3,1741275737697910478,-6.838089,6.856035,-1.2263216
801263880,3,1741275737707895322,-6.940382,6.8057857,-1.4087744
801263890,3,1741275737717879437,-7.036394,6.9302125,-1.338186
801263900,3,1741275737727862614,-7.024131,7.056733,-1.1470593
801263910,3,1741275737737847510,-6.8919272,7.198508,-1.3058829
801263920,3,1741275737747915218,-6.9508505,7.04447,-1.5487545
801263930,3,1741275737758097510,-7.0190463,6.699305,-1.7003996
801263940,3,1741275737768280218,-7.059425,6.3418775,-1.6773686
801263951,3,1741275737778372145,-7.2508507,6.0837517,-1.7237296
801263961,3,1741275737788358916,-7.4512496,5.9321065,-1.9498514
801263971,3,1741275737798343291,-7.7461653,5.8567324,-2.2884357
801263980,3,1741275737808328135,-7.975278,5.8061843,-2.6021945
801263990,3,1741275737818312978,-8.145766,5.691927,-2.8241289
801264000,3,1741275737828297405,-8.274081,5.593223,-3.0993035
801264010,3,1741275737838281780,-8.412866,5.4463634,-3.2389846
801264020,3,1741275737848266624,-8.350951,5.4029937,-3.2063823
801264030,3,1741275737858251051,-8.164909,5.589933,-3.266502
801264040,3,1741275737868235426,-8.163414,5.710172,-3.1998022
801264050,3,1741275737878220270,-8.375776,5.6850476,-3.0855448
801264060,3,1741275737888204280,-8.749356,5.5740805,-3.0338001
801264070,3,1741275737898104958,-8.894122,5.446962,-2.9823544
801264080,3,1741275737908075947,-8.602198,5.3685966,-2.8049862
801264090,3,1741275737918258239,-8.067102,5.2983074,-2.4675984
801264101,3,1741275737928440999,-7.5140615,5.2660046,-2.1963122
801264111,3,1741275737938622770,-7.19791,5.263612,-2.1035903
801264121,3,1741275737948699228,-7.0280194,5.232206,-1.9746768
801264131,3,1741275737958683655,-6.88116,5.278268,-2.0572293
801264141,3,1741275737968668499,-7.084849,5.4050875,-2.117947
801264151,3,1741275737978652874,-7.4677005,5.4723854,-2.2121646
801264161,3,1741275737988637301,-7.920243,5.4726844,-2.295315
801264171,3,1741275737998622145,-8.378169,5.433502,-2.2408783
801264181,3,1741275738008606520,-8.47119,5.459823,-2.0036898
801264191,3,1741275738018590947,-8.025527,5.6389856,-1.6489539
801264201,3,1741275738028575791,-7.2508507,5.8710895,-1.2000005
801264211,3,1741275738038560166,-6.7429743,5.9880385,-0.71007013
801264221,3,1741275738048544593,-6.495317,5.965905,-0.45074797
801264231,3,1741275738058529437,-6.666105,5.79093,-0.42203408
801264241,3,1741275738068513812,-6.73101,5.759225,-0.41814575
801264251,3,1741275738078498239,-6.5072813,5.8411794,-0.33050862
801264261,3,1741275738088483083,-6.4606214,6.031708,-0.5509474
801264271,3,1741275738098467926,-6.5374904,6.0867424,-0.7785647
801264281,3,1741275738108452301,-6.7932234,6.0077796,-0.88384885
801264291,3,1741275738118436728,-7.0725856,5.920142,-1.0256236
801264301,3,1741275738128421572,-7.3716884,5.852246,-1.1811571
801264311,3,1741275738138405947,-7.7482586,5.7900324,-1.4045869
801264321,3,1741275738148390374,-8.049456,5.74427,-1.6322042
801264331,3,1741275738158375218,-8.153842,5.554639,-1.7542381
801264341,3,1741275738168359593,-8.299805,5.1589255,-1.8433708
801264351,3,1741275738178344020,-8.456834,4.8137608,-2.0407786
801264360,3,1741275738188328864,-8.481061,4.7246284,-2.4248266
801264370,3,1741275738198313239,-8.539086,4.907081,-2.9509485
801264380,3,1741275738208297666,-8.66112,5.2070813,-3.3439696
801264390,3,1741275738218281572,-8.612367,5.40419,-3.2991042
801264400,3,1741275738228266312,-8.494222,5.449055,-3.0496526
801264410,3,1741275738238251520,-8.40808,5.4224353,-2.8899314
801264420,3,1741275738248235947,-8.45773,5.3539405,-2.812464
801264430,3,1741275738258220791,-8.649456,5.2920265,-2.7505496
801264440,3,1741275738268205166,-8.908479,5.2827544,-2.669792
801264450,3,1741275738278189593,-9.063713,5.1619167,-2.4439692
