Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.43.21.088 PM,Capture Start Frame,49894,Total Frames in Take,11684,Total Exported Frames,11684,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1591,15.910000,0.261606,-0.111362,-0.947667,0.145219,-0.492703,1.371666,0.025172
1592,15.920000,0.262905,-0.106630,-0.948275,0.142432,-0.492622,1.372712,0.026519
1593,15.930000,0.263105,-0.103194,-0.949128,0.138861,-0.492576,1.373670,0.027644
1594,15.940000,0.263450,-0.100693,-0.949475,0.137665,-0.492265,1.374790,0.029210
1595,15.950000,0.263326,-0.098606,-0.949865,0.136721,-0.492267,1.375737,0.030724
1596,15.960000,0.263867,-0.096390,-0.950506,0.132744,-0.492465,1.376462,0.032106
1597,15.970000,0.264864,-0.095524,-0.950499,0.131429,-0.492357,1.377235,0.033754
1598,15.980000,0.268522,-0.092367,-0.949751,0.131670,-0.492733,1.377681,0.035125
1599,15.990000,0.264275,-0.093500,-0.951610,0.125919,-0.492284,1.378888,0.037173
1600,16.000000,0.268539,-0.089483,-0.950841,0.125621,-0.492655,1.379082,0.038317
1601,16.010000,0.267443,-0.088450,-0.951339,0.124923,-0.492208,1.379955,0.040091
1602,16.020000,0.267168,-0.086102,-0.952076,0.121488,-0.492094,1.380498,0.041530
1603,16.030000,0.267280,-0.084041,-0.952798,0.116934,-0.492151,1.380838,0.043150
1604,16.040000,0.267854,-0.081693,-0.953179,0.114150,-0.492084,1.381240,0.044564
1605,16.050000,0.269124,-0.079176,-0.953117,0.113456,-0.491911,1.381621,0.045875
1606,16.060000,0.268592,-0.078426,-0.953527,0.111776,-0.491806,1.382116,0.047295
1607,16.070000,0.268412,-0.077815,-0.953753,0.110705,-0.491649,1.382528,0.048686
1608,16.080000,0.268684,-0.076712,-0.953840,0.110060,-0.491530,1.382845,0.050085
1609,16.090000,0.267628,-0.075708,-0.954241,0.109852,-0.491280,1.383176,0.051519
1610,16.100000,0.268152,-0.073228,-0.954417,0.108718,-0.491083,1.383512,0.052838
1611,16.110000,0.268513,-0.071159,-0.954495,0.108523,-0.490774,1.383760,0.054324
1612,16.120000,0.269071,-0.068964,-0.954498,0.108528,-0.490398,1.384086,0.055524
1613,16.130000,0.271251,-0.065887,-0.954190,0.107717,-0.490132,1.384455,0.056810
1614,16.140000,0.271620,-0.061597,-0.954342,0.107979,-0.489798,1.384715,0.058012
1615,16.150000,0.271641,-0.053912,-0.954858,0.107476,-0.489451,1.384770,0.059081
1616,16.160000,0.271845,-0.047125,-0.955293,0.106277,-0.489313,1.384895,0.059943
1617,16.170000,0.271882,-0.038869,-0.955880,0.104227,-0.489109,1.384974,0.060876
1618,16.180000,0.271510,-0.031297,-0.956404,0.102927,-0.488957,1.385056,0.061819
1619,16.190000,0.271555,-0.027876,-0.956714,0.100889,-0.488998,1.385171,0.062872
1620,16.200000,0.270905,-0.027252,-0.957039,0.099721,-0.488910,1.385535,0.064070
1621,16.210000,0.269583,-0.028851,-0.957397,0.099420,-0.488705,1.386074,0.065495
1622,16.220000,0.268246,-0.029973,-0.957785,0.098958,-0.488609,1.386660,0.066759
1623,16.230000,0.266110,-0.029637,-0.958585,0.097062,-0.488276,1.387352,0.068138
1624,16.240000,0.265377,-0.027651,-0.958844,0.097104,-0.488108,1.387838,0.069193
1625,16.250000,0.264871,-0.024317,-0.959217,0.095683,-0.487986,1.388407,0.070137
1626,16.260000,0.261831,-0.020714,-0.960290,0.094117,-0.487470,1.389210,0.071090
1627,16.270000,0.262071,-0.017845,-0.960381,0.093101,-0.487300,1.389782,0.072232
1628,16.280000,0.262726,-0.013325,-0.960186,0.094023,-0.486940,1.390306,0.073152
1629,16.290000,0.263219,-0.006507,-0.960110,0.094135,-0.486582,1.390712,0.073975
1630,16.300000,0.261870,-0.001765,-0.960512,0.094009,-0.485906,1.391352,0.074850
1631,16.310000,0.261873,0.004246,-0.960776,0.091182,-0.485783,1.391804,0.075307
1632,16.320000,0.262828,0.009710,-0.960461,0.091338,-0.485501,1.392481,0.076137
1633,16.330000,0.262190,0.014672,-0.960833,0.088554,-0.485300,1.393197,0.076845
1634,16.340000,0.245772,0.013299,-0.964223,0.098453,-0.481533,1.395097,0.079604
1635,16.350000,0.242860,0.015725,-0.965688,0.090660,-0.481649,1.395858,0.080891
1636,16.360000,0.263698,0.029390,-0.959725,0.092339,-0.484536,1.395112,0.079688
1637,16.370000,0.263269,0.033171,-0.959565,0.093936,-0.483827,1.395750,0.080644
1638,16.380000,0.261190,0.036489,-0.960063,0.093418,-0.483416,1.396230,0.081418
1639,16.390000,0.262729,0.040356,-0.959393,0.094388,-0.483139,1.396646,0.082296
1640,16.400000,0.263479,0.044083,-0.959043,0.094190,-0.482883,1.396931,0.083144
1641,16.410000,0.267939,0.048734,-0.957066,0.099293,-0.482642,1.397098,0.083962
1642,16.420000,0.263293,0.052081,-0.958239,0.098708,-0.481924,1.397579,0.084933
1643,16.430000,0.261409,0.055130,-0.958894,0.095649,-0.481138,1.397596,0.086035
1644,16.440000,0.263857,0.060708,-0.958027,0.094225,-0.480976,1.397856,0.087030
1645,16.450000,0.262946,0.064295,-0.958417,0.090343,-0.480897,1.398270,0.087898
1646,16.460000,0.262454,0.068238,-0.958416,0.088889,-0.480524,1.398442,0.088780
1647,16.470000,0.260994,0.072606,-0.958524,0.088553,-0.480038,1.398674,0.089692
1648,16.480000,0.260653,0.077719,-0.958343,0.087172,-0.479807,1.398854,0.090515
1649,16.490000,0.261073,0.083208,-0.957829,0.086486,-0.479609,1.398943,0.091230
1650,16.500000,0.261144,0.086917,-0.957456,0.086765,-0.479092,1.399104,0.092013
1651,16.510000,0.261519,0.090339,-0.956975,0.087440,-0.478678,1.399126,0.092776
1652,16.520000,0.261667,0.093547,-0.956701,0.086621,-0.478288,1.399217,0.093605
1653,16.530000,0.261940,0.096362,-0.956457,0.085389,-0.477933,1.399379,0.094397
1654,16.540000,0.260948,0.097683,-0.956995,0.080782,-0.477902,1.399693,0.095354
1655,16.550000,0.261634,0.099593,-0.956643,0.080392,-0.477627,1.399749,0.096321
1656,16.560000,0.259930,0.100195,-0.957498,0.074806,-0.477425,1.399998,0.097461
1657,16.570000,0.260291,0.102694,-0.957217,0.073746,-0.477150,1.400170,0.098444
1658,16.580000,0.259417,0.107171,-0.957217,0.070380,-0.477047,1.400180,0.098867
1659,16.590000,0.257767,0.110393,-0.957484,0.067780,-0.476639,1.400405,0.099545
1660,16.600000,0.259209,0.111717,-0.956638,0.071922,-0.475607,1.400829,0.100791
1661,16.610000,0.258576,0.115225,-0.956612,0.068953,-0.475326,1.401092,0.101407
1662,16.620000,0.256585,0.117527,-0.957237,0.063624,-0.475113,1.401376,0.102032
1663,16.630000,0.255062,0.120386,-0.957628,0.058303,-0.475030,1.401504,0.102594
1664,16.640000,0.252375,0.121849,-0.958487,0.052556,-0.474915,1.401362,0.103317
1665,16.650000,0.250611,0.121904,-0.959162,0.048394,-0.474867,1.401279,0.103990
1666,16.660000,0.249091,0.122306,-0.959756,0.043160,-0.475192,1.401242,0.104429
1667,16.670000,0.249080,0.120373,-0.960024,0.042713,-0.475020,1.401037,0.105025
1668,16.680000,0.248017,0.117171,-0.960778,0.040789,-0.475009,1.400842,0.105472
1669,16.690000,0.248104,0.116152,-0.960966,0.038697,-0.475012,1.400801,0.106189
1670,16.700000,0.247814,0.115027,-0.961248,0.036861,-0.474849,1.400681,0.106775
1671,16.710000,0.252273,0.119436,-0.959563,0.036505,-0.475425,1.400389,0.106838
1672,16.720000,0.249636,0.119096,-0.960266,0.037235,-0.474530,1.400465,0.107398
1673,16.730000,0.248936,0.120522,-0.960415,0.033294,-0.474213,1.400627,0.107730
1674,16.740000,0.248508,0.121613,-0.960410,0.032672,-0.473800,1.400623,0.108099
1675,16.750000,0.246990,0.121880,-0.960847,0.030236,-0.473601,1.400691,0.108411
1676,16.760000,0.245871,0.122254,-0.961143,0.028395,-0.473468,1.400793,0.108770
1677,16.770000,0.244363,0.122099,-0.961594,0.026736,-0.473414,1.400860,0.109026
1678,16.780000,0.243430,0.122431,-0.961753,0.027994,-0.473338,1.400804,0.109305
1679,16.790000,0.240722,0.120813,-0.962682,0.026458,-0.473307,1.400938,0.109576
1680,16.800000,0.239783,0.118114,-0.963226,0.027357,-0.473104,1.400923,0.109717
1681,16.810000,0.237877,0.117488,-0.963757,0.028008,-0.472858,1.400853,0.110120
1682,16.820000,0.237430,0.116469,-0.963969,0.028749,-0.472675,1.401011,0.110392
1683,16.830000,0.236414,0.116254,-0.964255,0.028377,-0.472442,1.401259,0.110704
1684,16.840000,0.234862,0.116413,-0.964655,0.026988,-0.472114,1.401519,0.111211
1685,16.850000,0.234232,0.114736,-0.965079,0.024365,-0.471724,1.401945,0.111564
1686,16.860000,0.233635,0.114974,-0.965256,0.021826,-0.471349,1.402141,0.112068
1687,16.870000,0.233273,0.114172,-0.965533,0.017165,-0.470953,1.402451,0.112420
1688,16.880000,0.233844,0.113968,-0.965449,0.015387,-0.470536,1.402578,0.112877
1689,16.890000,0.233686,0.112392,-0.965689,0.014292,-0.470211,1.402769,0.113278
1690,16.900000,0.234493,0.111308,-0.965622,0.014083,-0.469981,1.402897,0.113597
1691,16.910000,0.234351,0.109355,-0.965893,0.013127,-0.469746,1.403028,0.114026
1692,16.920000,0.233952,0.107882,-0.966170,0.011946,-0.469529,1.403113,0.114424
1693,16.930000,0.231556,0.105944,-0.966985,0.009881,-0.469137,1.403283,0.114911
1694,16.940000,0.231320,0.105781,-0.967059,0.009936,-0.468933,1.403372,0.115229
1695,16.950000,0.229766,0.105583,-0.967445,0.010463,-0.468656,1.403465,0.115425
1696,16.960000,0.226746,0.106663,-0.968048,0.009604,-0.468533,1.403759,0.115730
1697,16.970000,0.224660,0.106999,-0.968483,0.010928,-0.468235,1.403901,0.115926
1698,16.980000,0.223236,0.110723,-0.968379,0.012173,-0.468139,1.403755,0.115887
1699,16.990000,0.220996,0.107442,-0.969283,0.010369,-0.467883,1.404265,0.116375
1700,17.000000,0.219447,0.108335,-0.969542,0.009743,-0.467811,1.404367,0.116736
1701,17.010000,0.221701,0.111709,-0.968627,0.011452,-0.467976,1.404001,0.116688
1702,17.020000,0.220210,0.111450,-0.969014,0.009904,-0.467927,1.403888,0.117024
1703,17.030000,0.216479,0.108200,-0.970265,0.003856,-0.468315,1.404012,0.117367
1704,17.040000,0.212780,0.105803,-0.971354,0.001248,-0.468474,1.403666,0.117722
1705,17.050000,0.209614,0.103629,-0.972277,-0.000003,-0.468741,1.403429,0.117998
1706,17.060000,0.206186,0.102934,-0.973084,0.000314,-0.469093,1.403148,0.118405
1707,17.070000,0.203048,0.101282,-0.973917,0.000003,-0.469243,1.403011,0.118768
1708,17.080000,0.199784,0.100339,-0.974689,-0.000546,-0.469223,1.402945,0.119234
1709,17.090000,0.197419,0.100867,-0.975115,-0.001308,-0.469204,1.402900,0.119629
1710,17.100000,0.195720,0.101369,-0.975402,-0.002943,-0.469095,1.402914,0.120004
1711,17.110000,0.193127,0.104945,-0.975537,-0.004120,-0.469108,1.402643,0.120412
1712,17.120000,0.192055,0.105266,-0.975700,-0.006664,-0.469100,1.402534,0.120780
1713,17.130000,0.189108,0.106477,-0.976124,-0.009045,-0.469342,1.402345,0.121287
1714,17.140000,0.185729,0.106443,-0.976743,-0.012134,-0.469424,1.402174,0.121797
1715,17.150000,0.182878,0.106462,-0.977212,-0.016648,-0.469558,1.401959,0.122285
1716,17.160000,0.180246,0.106384,-0.977620,-0.021301,-0.469784,1.401639,0.122653
1717,17.170000,0.177100,0.105981,-0.978127,-0.025920,-0.469987,1.401323,0.122990
1718,17.180000,0.173626,0.105512,-0.978665,-0.030605,-0.470191,1.401014,0.123333
1719,17.190000,0.170135,0.105917,-0.979064,-0.035621,-0.470258,1.400734,0.123564
1720,17.200000,0.167391,0.105709,-0.979397,-0.039839,-0.470108,1.400453,0.123692
1721,17.210000,0.164792,0.106464,-0.979508,-0.045535,-0.470015,1.400068,0.123804
1722,17.220000,0.161426,0.107294,-0.979791,-0.049385,-0.469712,1.399887,0.123869
1723,17.230000,0.158624,0.108643,-0.979872,-0.053724,-0.469478,1.399859,0.123938
1724,17.240000,0.154849,0.110009,-0.980005,-0.059247,-0.469364,1.399887,0.123921
1725,17.250000,0.156973,0.116292,-0.978692,-0.063232,-0.470113,1.399665,0.123349
1726,17.260000,0.153055,0.119704,-0.978489,-0.069320,-0.470176,1.399608,0.123179
1727,17.270000,0.146836,0.118054,-0.979172,-0.075670,-0.469920,1.399995,0.123422
1728,17.280000,0.145344,0.126873,-0.977673,-0.083265,-0.470275,1.399583,0.122559
1729,17.290000,0.142543,0.130510,-0.977071,-0.089341,-0.470192,1.399471,0.122254
1730,17.300000,0.138997,0.131800,-0.976878,-0.094966,-0.469962,1.399446,0.121958
1731,17.310000,0.136204,0.132968,-0.976784,-0.098287,-0.469659,1.399460,0.121636
1732,17.320000,0.134388,0.133620,-0.976858,-0.099165,-0.469227,1.399510,0.121228
1733,17.330000,0.133008,0.135000,-0.976999,-0.097761,-0.468732,1.399607,0.120819
1734,17.340000,0.130617,0.136408,-0.977300,-0.096000,-0.468270,1.399868,0.120355
1735,17.350000,0.126247,0.137783,-0.977698,-0.095831,-0.467828,1.400282,0.119956
1736,17.360000,0.124524,0.139958,-0.977914,-0.092686,-0.467152,1.400722,0.119615
1737,17.370000,0.122469,0.143191,-0.977835,-0.091305,-0.466640,1.401210,0.119325
1738,17.380000,0.119991,0.147523,-0.977457,-0.091746,-0.466229,1.401567,0.118783
1739,17.390000,0.111843,0.153859,-0.976404,-0.102241,-0.465934,1.401308,0.117646
1740,17.400000,0.116066,0.157746,-0.975632,-0.098934,-0.465284,1.401598,0.117775
1741,17.410000,0.112960,0.162983,-0.974318,-0.106687,-0.464943,1.401487,0.116977
1742,17.420000,0.113097,0.168169,-0.973052,-0.109989,-0.464387,1.401522,0.116468
1743,17.430000,0.113703,0.173421,-0.971906,-0.111331,-0.463775,1.401628,0.115977
1744,17.440000,0.113836,0.179174,-0.970729,-0.112350,-0.463297,1.401776,0.115495
1745,17.450000,0.112822,0.182301,-0.970227,-0.112684,-0.462724,1.402038,0.115311
1746,17.460000,0.110679,0.183711,-0.970265,-0.112187,-0.462036,1.402376,0.115106
1747,17.470000,0.109495,0.184996,-0.970328,-0.110682,-0.461389,1.402583,0.114892
1748,17.480000,0.108661,0.185888,-0.970445,-0.108974,-0.460724,1.402694,0.114694
1749,17.490000,0.107678,0.186569,-0.970441,-0.108823,-0.460130,1.402608,0.114447
1750,17.500000,0.103313,0.185243,-0.971023,-0.110117,-0.458990,1.402349,0.114486
1751,17.510000,0.104043,0.188080,-0.969574,-0.117163,-0.459098,1.402091,0.113713
1752,17.520000,0.102853,0.189953,-0.968492,-0.123942,-0.458721,1.401767,0.113384
1753,17.530000,0.111847,0.197268,-0.966590,-0.119493,-0.457709,1.400852,0.112201
1754,17.540000,0.113517,0.201628,-0.964438,-0.127747,-0.457490,1.400681,0.112000
1755,17.550000,0.115403,0.208679,-0.961886,-0.133827,-0.457595,1.400272,0.111842
1756,17.560000,0.121470,0.215071,-0.959405,-0.136133,-0.458120,1.400148,0.111357
1757,17.570000,0.119240,0.216011,-0.958993,-0.139477,-0.457683,1.400347,0.111428
1758,17.580000,0.117776,0.216416,-0.959001,-0.140033,-0.457226,1.400554,0.111421
1759,17.590000,0.117490,0.216577,-0.959241,-0.138373,-0.456777,1.400708,0.111303
1760,17.600000,0.116260,0.216053,-0.959584,-0.137849,-0.456396,1.400895,0.111253
1761,17.610000,0.108759,0.208512,-0.961841,-0.139840,-0.455377,1.401525,0.111819
1762,17.620000,0.109275,0.208171,-0.962055,-0.138468,-0.454898,1.401514,0.111793
1763,17.630000,0.109959,0.207922,-0.962040,-0.138410,-0.454406,1.401518,0.111692
1764,17.640000,0.110966,0.208051,-0.961883,-0.138504,-0.453966,1.401525,0.111497
1765,17.650000,0.111536,0.209628,-0.961285,-0.139811,-0.453493,1.401557,0.111212
1766,17.660000,0.110991,0.211665,-0.960641,-0.141592,-0.452953,1.401690,0.111064
1767,17.670000,0.110060,0.213612,-0.959897,-0.144412,-0.452444,1.401870,0.110724
1768,17.680000,0.112127,0.219602,-0.958081,-0.145890,-0.451957,1.401685,0.110137
1769,17.690000,0.112283,0.220798,-0.957501,-0.147757,-0.451453,1.401907,0.109901
1770,17.700000,0.109119,0.217701,-0.958106,-0.150771,-0.450757,1.402529,0.109861
1771,17.710000,0.111490,0.224293,-0.956224,-0.151322,-0.450359,1.402267,0.109071
1772,17.720000,0.104917,0.220896,-0.956459,-0.159321,-0.449730,1.402864,0.108921
1773,17.730000,0.105753,0.223389,-0.955457,-0.161294,-0.449123,1.402779,0.108367
1774,17.740000,0.105280,0.225449,-0.954404,-0.164932,-0.448683,1.402722,0.107911
1775,17.750000,0.103341,0.225371,-0.953373,-0.172070,-0.448564,1.402768,0.107935
1776,17.760000,0.109787,0.225380,-0.953299,-0.168440,-0.448146,1.402458,0.107701
1777,17.770000,0.112549,0.222750,-0.953545,-0.168723,-0.447847,1.402221,0.107830
1778,17.780000,0.107264,0.216877,-0.953521,-0.179603,-0.447831,1.402192,0.108428
1779,17.790000,0.104796,0.210940,-0.954198,-0.184468,-0.447837,1.402267,0.109037
1780,17.800000,0.105670,0.206485,-0.955107,-0.184303,-0.447395,1.402176,0.109227
1781,17.810000,0.106130,0.202567,-0.955841,-0.184581,-0.446945,1.402192,0.109258
1782,17.820000,0.105956,0.199498,-0.956364,-0.185314,-0.446513,1.402338,0.109271
1783,17.830000,0.106074,0.196846,-0.956603,-0.186845,-0.446081,1.402567,0.109233
1784,17.840000,0.107215,0.194750,-0.956568,-0.188560,-0.445640,1.402795,0.109227
1785,17.850000,0.108389,0.193354,-0.956317,-0.190590,-0.445225,1.403101,0.109193
1786,17.860000,0.109744,0.191790,-0.956024,-0.192851,-0.444768,1.403473,0.109156
1787,17.870000,0.111309,0.191635,-0.955473,-0.194828,-0.444502,1.403910,0.109116
1788,17.880000,0.110783,0.192143,-0.955007,-0.196902,-0.443954,1.404318,0.109043
1789,17.890000,0.110758,0.193175,-0.954221,-0.199698,-0.443326,1.404923,0.108854
1790,17.900000,0.110681,0.195470,-0.953406,-0.201389,-0.442459,1.405533,0.108375
1791,17.910000,0.109192,0.198157,-0.952549,-0.203620,-0.441519,1.406276,0.107855
1792,17.920000,0.109243,0.200110,-0.952043,-0.204048,-0.440312,1.406971,0.107304
1793,17.930000,0.109287,0.202081,-0.951443,-0.204883,-0.439148,1.407585,0.106816
1794,17.940000,0.108378,0.204202,-0.950896,-0.205797,-0.437827,1.408247,0.106339
1795,17.950000,0.107396,0.205863,-0.950218,-0.207778,-0.436702,1.408884,0.105904
1796,17.960000,0.108173,0.207719,-0.949907,-0.206951,-0.435787,1.409595,0.105651
1797,17.970000,0.107737,0.210636,-0.949271,-0.207149,-0.434909,1.410299,0.105325
1798,17.980000,0.107469,0.213580,-0.948958,-0.205700,-0.433780,1.410841,0.104986
1799,17.990000,0.106885,0.216827,-0.948135,-0.206402,-0.433115,1.411648,0.104855
1800,18.000000,0.107942,0.221072,-0.947168,-0.205789,-0.432254,1.412440,0.104817
1801,18.010000,0.109278,0.221363,-0.946501,-0.207828,-0.431629,1.413841,0.104732
1802,18.020000,0.108824,0.222895,-0.945807,-0.209582,-0.431087,1.414648,0.105006
1803,18.030000,0.108777,0.227186,-0.945065,-0.208340,-0.430440,1.414781,0.105304
1804,18.040000,0.096818,0.223836,-0.945423,-0.216099,-0.429172,1.415937,0.106134
1805,18.050000,0.109008,0.231922,-0.943800,-0.208738,-0.429460,1.416107,0.105420
1806,18.060000,0.094079,0.227073,-0.944119,-0.219605,-0.428132,1.417350,0.106463
1807,18.070000,0.092593,0.227969,-0.943747,-0.220902,-0.427510,1.417951,0.106509
1808,18.080000,0.091317,0.229097,-0.943275,-0.222281,-0.426943,1.418515,0.106399
1809,18.090000,0.089701,0.230260,-0.942817,-0.223673,-0.426382,1.419023,0.106333
1810,18.100000,0.088498,0.231314,-0.942438,-0.224661,-0.425848,1.419548,0.106278
1811,18.110000,0.087302,0.232413,-0.942199,-0.224999,-0.425276,1.420109,0.106065
1812,18.120000,0.085714,0.232089,-0.942150,-0.226142,-0.424814,1.420712,0.106058
1813,18.130000,0.118447,0.249993,-0.939261,-0.203131,-0.425334,1.419789,0.102995
1814,18.140000,0.083393,0.231246,-0.941996,-0.228505,-0.423873,1.421651,0.105855
1815,18.150000,0.081964,0.231167,-0.942206,-0.228235,-0.423329,1.422082,0.105783
1816,18.160000,0.082374,0.231806,-0.941971,-0.228409,-0.423037,1.422526,0.105601
1817,18.170000,0.082982,0.233653,-0.941463,-0.228403,-0.422707,1.422961,0.105368
1818,18.180000,0.114209,0.252863,-0.938102,-0.207318,-0.423413,1.422025,0.102432
1819,18.190000,0.113404,0.255848,-0.936740,-0.210237,-0.423059,1.422398,0.102075
1820,18.200000,0.115444,0.257859,-0.935621,-0.211648,-0.422680,1.422884,0.101989
1821,18.210000,0.118824,0.258695,-0.934908,-0.211908,-0.422354,1.423503,0.102112
1822,18.220000,0.112528,0.254120,-0.934360,-0.223008,-0.423033,1.424873,0.103039
1823,18.230000,0.113553,0.254588,-0.933670,-0.224836,-0.422775,1.425271,0.103078
1824,18.240000,0.114037,0.254666,-0.933190,-0.226491,-0.422530,1.425577,0.103140
1825,18.250000,0.117447,0.252763,-0.933357,-0.226191,-0.422576,1.426339,0.103432
1826,18.260000,0.118713,0.253616,-0.933096,-0.225653,-0.422373,1.426429,0.103404
1827,18.270000,0.112488,0.253821,-0.933744,-0.225927,-0.421043,1.426147,0.103789
1828,18.280000,0.111438,0.253970,-0.933116,-0.228858,-0.420821,1.426647,0.103945
1829,18.290000,0.119126,0.253800,-0.930975,-0.233837,-0.422078,1.428205,0.103677
1830,18.300000,0.119096,0.255516,-0.929914,-0.236194,-0.421873,1.428638,0.103733
1831,18.310000,0.118351,0.259046,-0.928936,-0.236573,-0.421361,1.428853,0.103748
1832,18.320000,0.113913,0.265082,-0.925749,-0.244426,-0.421149,1.429373,0.102941
1833,18.330000,0.113936,0.269052,-0.924102,-0.246304,-0.420949,1.429772,0.102660
1834,18.340000,0.114388,0.273969,-0.922265,-0.247554,-0.420803,1.430116,0.102206
1835,18.350000,0.115086,0.279402,-0.920313,-0.248421,-0.420545,1.430214,0.102062
1836,18.360000,0.114694,0.283286,-0.919188,-0.248372,-0.420073,1.430311,0.101795
1837,18.370000,0.115055,0.286592,-0.917847,-0.249368,-0.419729,1.430573,0.101693
1838,18.380000,0.112686,0.290023,-0.915957,-0.253398,-0.419748,1.431398,0.101517
1839,18.390000,0.114400,0.293278,-0.915015,-0.252287,-0.419157,1.431233,0.101489
1840,18.400000,0.114738,0.297072,-0.913471,-0.253286,-0.418962,1.431427,0.101518
1841,18.410000,0.115216,0.300940,-0.912063,-0.253576,-0.418686,1.431526,0.101394
1842,18.420000,0.115697,0.304085,-0.911095,-0.253087,-0.418508,1.431483,0.101400
1843,18.430000,0.116518,0.307556,-0.910173,-0.251829,-0.418299,1.431378,0.101318
1844,18.440000,0.117497,0.310604,-0.909436,-0.250292,-0.418041,1.431229,0.101314
1845,18.450000,0.119510,0.315609,-0.907905,-0.248631,-0.417839,1.431073,0.101183
1846,18.460000,0.119346,0.317845,-0.907671,-0.246707,-0.417279,1.431083,0.101615
1847,18.470000,0.120006,0.322615,-0.906116,-0.245909,-0.416966,1.431140,0.101654
1848,18.480000,0.120000,0.329883,-0.903385,-0.246318,-0.416649,1.431313,0.101315
1849,18.490000,0.121454,0.340362,-0.898748,-0.248304,-0.416742,1.431536,0.100847
1850,18.500000,0.120942,0.349812,-0.894073,-0.252266,-0.417082,1.431999,0.100476
1851,18.510000,0.121462,0.358047,-0.890016,-0.254794,-0.416993,1.432076,0.100502
1852,18.520000,0.122340,0.366136,-0.886087,-0.256570,-0.416992,1.432362,0.100504
1853,18.530000,0.123069,0.372717,-0.882780,-0.258140,-0.417067,1.432693,0.100330
1854,18.540000,0.121031,0.377146,-0.880361,-0.260915,-0.417115,1.433007,0.100323
1855,18.550000,0.120943,0.379909,-0.878770,-0.262308,-0.417097,1.433184,0.100558
1856,18.560000,0.119753,0.380949,-0.877349,-0.266076,-0.417338,1.433423,0.100980
1857,18.570000,0.116489,0.380977,-0.876172,-0.271312,-0.417650,1.433778,0.101596
1858,18.580000,0.115274,0.382104,-0.874599,-0.275291,-0.418025,1.434081,0.101958
1859,18.590000,0.113382,0.382071,-0.873427,-0.279805,-0.418359,1.434398,0.102338
1860,18.600000,0.112186,0.381215,-0.872462,-0.284429,-0.418770,1.434867,0.102742
1861,18.610000,0.111787,0.378962,-0.872550,-0.287312,-0.418985,1.435183,0.103455
1862,18.620000,0.107946,0.377244,-0.871997,-0.292670,-0.419091,1.435540,0.103882
1863,18.630000,0.105977,0.376799,-0.870903,-0.297187,-0.419102,1.435971,0.104278
1864,18.640000,0.106148,0.375535,-0.870549,-0.299753,-0.418830,1.436251,0.104767
1865,18.650000,0.103869,0.375298,-0.868552,-0.306562,-0.418879,1.436915,0.105113
1866,18.660000,0.100469,0.375887,-0.866209,-0.313523,-0.418760,1.437433,0.105194
1867,18.670000,0.098178,0.375896,-0.864339,-0.319347,-0.418621,1.437895,0.105572
1868,18.680000,0.096798,0.375896,-0.863036,-0.323268,-0.418577,1.438431,0.105900
1869,18.690000,0.093658,0.376159,-0.861633,-0.327600,-0.418677,1.438823,0.106206
1870,18.700000,0.090635,0.376809,-0.859975,-0.332030,-0.418950,1.439329,0.106382
1871,18.710000,0.088757,0.376763,-0.859332,-0.334248,-0.418906,1.439397,0.106640
1872,18.720000,0.086980,0.376405,-0.858354,-0.337613,-0.418958,1.439633,0.106921
1873,18.730000,0.085036,0.376038,-0.857347,-0.341056,-0.418900,1.439846,0.107198
1874,18.740000,0.081372,0.374566,-0.856518,-0.345624,-0.418787,1.440170,0.107591
1875,18.750000,0.078563,0.372432,-0.856008,-0.349819,-0.418560,1.440648,0.107857
1876,18.760000,0.076361,0.371260,-0.854862,-0.354325,-0.418261,1.441144,0.108090
1877,18.770000,0.074648,0.368512,-0.854811,-0.357667,-0.417732,1.441269,0.108547
1878,18.780000,0.072732,0.369369,-0.852914,-0.361682,-0.417549,1.441759,0.108576
1879,18.790000,0.069749,0.369064,-0.851645,-0.365552,-0.417224,1.442018,0.108811
1880,18.800000,0.067376,0.368987,-0.850705,-0.368252,-0.416942,1.442346,0.108892
1881,18.810000,0.065887,0.368858,-0.849939,-0.370414,-0.416561,1.442447,0.108953
1882,18.820000,0.063813,0.368088,-0.849507,-0.372529,-0.416078,1.442522,0.108975
1883,18.830000,0.061916,0.367202,-0.849075,-0.374702,-0.415557,1.442563,0.109055
1884,18.840000,0.059798,0.366998,-0.848205,-0.377208,-0.415046,1.442721,0.109061
