Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
801749958,3,-0.30930012,-0.6276795,0.63726556,0.32286912,-1.0
801749968,3,-0.3092984,-0.62768227,0.63726586,0.32286486,-1.0
801749978,3,-0.30929035,-0.62769544,0.63726443,0.32284975,-1.0
801749988,3,-0.30928493,-0.6277052,0.63725865,0.32284728,-1.0
801749998,3,-0.30929315,-0.62769365,0.63725,0.322879,-1.0
801750008,3,-0.3092928,-0.6276938,0.6372525,0.32287416,-1.0
801750018,3,-0.3092902,-0.62769747,0.6372549,0.32286474,-1.0
801750028,3,-0.30929554,-0.62768745,0.63726276,0.32286367,-1.0
801750038,3,-0.3093002,-0.62768066,0.637259,0.32287973,-1.0
801750048,3,-0.30930182,-0.627677,0.6372646,0.3228743,-1.0
801750058,3,-0.3092986,-0.62768257,0.63726246,0.3228707,-1.0
801750068,3,-0.3093,-0.627681,0.6372588,0.32287964,-1.0
801750078,3,-0.30929664,-0.6276864,0.63725895,0.32287216,-1.0
801750088,3,-0.30929315,-0.627691,0.63726413,0.32285628,-1.0
801750098,3,-0.30929667,-0.6276858,0.637262,0.32286736,-1.0
801750108,3,-0.30929387,-0.62769055,0.63726056,0.32286355,-1.0
801750118,3,-0.30929905,-0.62768275,0.63725775,0.32287923,-1.0
801750128,3,-0.30930123,-0.62767947,0.6372567,0.32288572,-1.0
801750138,3,-0.3093001,-0.62768114,0.6372572,0.32288235,-1.0
801750148,3,-0.30930212,-0.6276773,0.63726014,0.3228821,-1.0
801750158,3,-0.30930573,-0.6276727,0.63725436,0.32289916,-1.0
801750167,3,-0.30929932,-0.6276822,0.6372581,0.32287928,-1.0
801750177,3,-0.30929834,-0.6276836,0.63725936,0.32287514,-1.0
801750187,3,-0.30929893,-0.62768245,0.6372601,0.32287526,-1.0
801750197,3,-0.3093018,-0.62767744,0.6372623,0.3228779,-1.0
801750207,3,-0.30930522,-0.6276716,0.63726413,0.32288238,-1.0
801750217,3,-0.30930153,-0.62767774,0.6372631,0.322876,-1.0
801750227,3,-0.30930054,-0.6276791,0.6372645,0.3228717,-1.0
801750237,3,-0.3093006,-0.62767905,0.6372639,0.32287285,-1.0
801750247,3,-0.3093147,-0.62765676,0.6372621,0.3229062,-1.0
801750257,3,-0.30930653,-0.6276699,0.6372621,0.3228885,-1.0
801750267,3,-0.30931264,-0.62765986,0.63726336,0.32289973,-1.0
801750277,3,-0.30931503,-0.627657,0.6372582,0.3229131,-1.0
801750287,3,-0.30931723,-0.6276534,0.6372585,0.3229174,-1.0
801750297,3,-0.30931634,-0.6276547,0.63725954,0.32291383,-1.0
801750307,3,-0.30931515,-0.6276566,0.6372594,0.32291147,-1.0
