linear_acceleration,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801751286,3,0.0015378594,0.0021419525,-0.0084812045
801751296,3,-0.00685855,0.002243042,-0.0035459846
801751306,3,0.0034886748,0.001373291,0.0013243407
801751316,3,-0.009360619,-0.003493309,0.008364394
801751326,3,-0.0011240095,0.0032052994,-0.003702134
801751336,3,-0.014940269,0.003569603,-0.0038747787
801751346,3,-0.0113793835,-0.01061058,-1.6210973E-4
801751356,3,-2.2155046E-4,-0.0028219223,-0.005963415
801751366,3,-4.4083595E-4,0.0046987534,-0.004462853
801751376,3,0.0011572763,0.0014352798,-0.005951956
801751386,3,-6.2263757E-4,-0.008972168,-0.009751201
801751396,3,8.936897E-4,0.0019731522,-0.0026864707
801751406,3,-0.006562762,0.002907753,-0.005600691
801751416,3,-0.0030307695,0.0010576248,-0.0017946512
801751426,3,-0.003702119,-6.2179565E-4,0.0073372573
801751436,3,-0.0013302788,0.0024328232,0.0012931824
801751446,3,9.989366E-4,0.003499031,-0.0073599815
801751456,3,-0.009630039,0.002746582,-0.007972971
801751466,3,-0.002841562,-0.01570797,-0.00799115
801751476,3,-0.003648959,0.009744644,1.0333955E-4
801751486,3,-0.0073136017,-0.0106287,0.0040567815
801751496,3,3.0776113E-4,-0.006160736,-1.2630224E-4
801751505,3,-0.006377928,0.0052900314,-0.0013668537
801751515,3,-0.0073605925,-0.0093278885,-0.005860135
801751525,3,-0.017192587,0.008264542,-0.009020895
801751535,3,-7.6271594E-4,0.0018968582,-0.008314103
801751545,3,0.004437119,-0.0025644302,0.0020151734
801751555,3,0.007198535,-3.0899048E-4,-0.009137422
801751565,3,-0.005836688,0.0041246414,-0.010083124
801751575,3,-0.010635518,-3.7384033E-4,-0.010928556
801751585,3,0.004322402,-0.007980347,-0.007831544
801751595,3,-0.0028529093,-0.019613266,0.005402237
801751605,3,-0.0072721913,0.0053482056,-0.009432837
801751615,3,-0.0022135824,-0.0012493134,-0.010739312
801751625,3,-0.0093063265,0.008181572,-0.014731213
801751635,3,-0.011275977,-0.0028886795,-0.009190902
801751645,3,-5.361587E-4,0.015566826,-0.0020105839
801751655,3,0.0031041652,-5.722046E-5,0.002587229
801751665,3,-0.0014547929,0.0031232834,-0.0073574334
801751675,3,0.0011261851,0.00237751,-0.003956333
801751685,3,-0.0029502064,-0.011642456,-8.8499486E-4
801751695,3,-0.004003383,-0.00425148,0.0026943088
801751705,3,-0.016347222,-0.004322052,-0.010026678
801751715,3,-0.00638102,0.0030841827,-0.005326584
801751725,3,1.9389391E-4,0.0037231445,0.0018625557
801751735,3,-0.0050915033,-0.0027065277,-0.007737994
801751745,3,0.003856361,0.0077180862,-4.2812526E-4
801751755,3,-0.014889054,-0.007637024,0.0018568337
801751765,3,-4.3474138E-4,-0.0029449463,-0.0066931844
801751775,3,-6.7894906E-4,-0.01009655,-0.0011113435
801751785,3,-0.007132858,0.0037765503,-0.0071759373
801751795,3,-0.0055850893,0.011322975,-0.0117094815
801751805,3,-0.0036034957,0.0013084412,-0.008716047
801751815,3,-0.0016073361,0.0019779205,-0.0040385574
801751825,3,0.0067804307,-0.0034561157,-0.0022080839
801751835,3,-0.013571195,-0.004091263,-0.011346176
801751846,3,-0.014614411,-0.0022258759,-0.019122988
801751856,3,-0.0051571727,0.0032081604,-0.011849001
801751866,3,-0.004043013,0.00771904,0.003926024
801751876,3,-0.008178651,-0.004590988,-7.121861E-4
801751886,3,-7.702708E-4,-0.002576828,-0.008207828
801751896,3,6.033331E-4,-0.0066862106,0.00819318
801751906,3,0.0034844577,-0.008792877,-0.0073339045
801751916,3,0.0045808256,0.0021514893,-0.0028970987
801751926,3,-0.013684981,-0.010620117,-0.006507322
801751936,3,-0.0032726973,-0.0018625259,-0.0022497028
801751946,3,-0.007248953,-0.005844116,-5.262494E-4
801751956,3,-0.0010865182,4.8160553E-4,0.009496927
