Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801750777,3,-0.49198395,-0.49759504,0.5023859,0.507897
801750787,3,-0.49198827,-0.49759963,0.50238144,0.5078928
801750797,3,-0.49199352,-0.49759898,0.5023821,0.50788766
801750807,3,-0.49198467,-0.49759725,0.5023837,0.5078963
801750817,3,-0.49198338,-0.497601,0.5023799,0.50789756
801750827,3,-0.49197498,-0.49760222,0.50237876,0.5079058
801750836,3,-0.49197367,-0.49760476,0.5023763,0.507907
801750846,3,-0.49196485,-0.49761185,0.5023693,0.50791556
801750856,3,-0.491965,-0.4976161,0.50236505,0.5079154
801750866,3,-0.4919682,-0.4976154,0.5023658,0.5079123
801750876,3,-0.49196818,-0.49761376,0.5023673,0.5079123
801750886,3,-0.49196914,-0.4976229,0.5023584,0.50791126
801750896,3,-0.49197242,-0.4976263,0.50235504,0.50790805
801750906,3,-0.49196887,-0.4976252,0.50235623,0.5079115
801750916,3,-0.49196818,-0.49762443,0.5023569,0.5079122
801750926,3,-0.491977,-0.49762198,0.5023594,0.5079036
801750936,3,-0.49197724,-0.49761876,0.50236255,0.50790334
801750946,3,-0.49197626,-0.49762034,0.50236094,0.5079043
801750956,3,-0.49198505,-0.49761692,0.5023645,0.50789577
801750966,3,-0.49198863,-0.49762136,0.5023601,0.5078922
801750976,3,-0.4919887,-0.49763086,0.50235075,0.5078921
801750986,3,-0.49198243,-0.49763352,0.5023482,0.5078982
801750996,3,-0.4919874,-0.4976371,0.5023448,0.50789326
801751006,3,-0.49198836,-0.49763173,0.50235,0.5078924
801751016,3,-0.49198788,-0.49763304,0.5023487,0.50789285
801751026,3,-0.49199072,-0.49763846,0.5023434,0.50789005
801751036,3,-0.49198753,-0.49764085,0.502341,0.5078931
801751046,3,-0.49199364,-0.49764362,0.5023384,0.5078871
801751056,3,-0.491992,-0.49764293,0.502339,0.50788873
801751066,3,-0.49199802,-0.4976409,0.50234103,0.50788283
801751076,3,-0.49199334,-0.4976381,0.5023436,0.5078874
801751086,3,-0.49199113,-0.49764165,0.50234014,0.50788957
801751096,3,-0.4919957,-0.49763957,0.5023422,0.50788516
801751106,3,-0.49199712,-0.4976428,0.5023392,0.5078837
801751116,3,-0.49199605,-0.49765,0.5023321,0.5078847
801751126,3,-0.49200365,-0.49764347,0.50233847,0.5078773
801751136,3,-0.49200323,-0.497637,0.50234497,0.5078778
