als_s001_003 Ambient Light Sensor Non-wakeup,ams AG,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
801748993,3,219.0,4000.0,1.0
801749093,3,214.0,4000.0,1.0
801749193,3,211.0,4000.0,1.0
801749293,3,206.0,4000.0,1.0
801749393,3,204.0,4000.0,1.0
801749593,3,200.0,4000.0,1.0
801749693,3,199.0,4000.0,1.0
801749793,3,197.0,4000.0,1.0
801749893,3,194.0,4000.0,1.0
801749993,3,192.0,4000.0,1.0
801750093,3,187.0,4000.0,1.0
801750193,3,184.0,4000.0,1.0
801750293,3,189.0,4000.0,1.0
801750393,3,191.0,4000.0,1.0
801750493,3,201.0,4000.0,1.0
801750593,3,206.0,4000.0,1.0
801750793,3,214.0,4000.0,1.0
801750893,3,216.0,4000.0,1.0
801750993,3,218.0,4000.0,1.0
801751093,3,221.0,4000.0,1.0
801751193,3,220.0,4000.0,1.0
801751293,3,221.0,4000.0,1.0
801751393,3,221.0,4000.0,1.0
801751493,3,221.0,4000.0,1.0
801751593,3,221.0,4000.0,1.0
801751693,3,221.0,4000.0,1.0
801751793,3,221.0,4000.0,1.0
801751993,3,222.0,4000.0,1.0
801752093,3,222.0,4000.0,1.0
801752193,3,222.0,4000.0,1.0
801752293,3,222.0,4000.0,1.0
801752393,3,223.0,4000.0,1.0
801752493,3,223.0,4000.0,1.0
801752593,3,224.0,4000.0,1.0
801752693,3,224.0,4000.0,1.0
801752793,3,224.0,4000.0,1.0
801752893,3,225.0,4000.0,1.0
801752993,3,225.0,4000.0,1.0
801753193,3,226.0,4000.0,1.0
801753293,3,225.0,4000.0,1.0
801753393,3,224.0,4000.0,1.0
801753493,3,225.0,4000.0,1.0
801753593,3,226.0,4000.0,1.0
801753693,3,225.0,4000.0,1.0
801753793,3,226.0,4000.0,1.0
801753893,3,225.0,4000.0,1.0
801753993,3,226.0,4000.0,1.0
801754093,3,226.0,4000.0,1.0
801754193,3,226.0,4000.0,1.0
801754393,3,225.0,4000.0,1.0
801754493,3,224.0,4000.0,1.0
801754593,3,224.0,4000.0,1.0
801754693,3,225.0,4000.0,1.0
801754793,3,226.0,4000.0,1.0
801754893,3,225.0,4000.0,1.0
801754993,3,225.0,4000.0,1.0
801755093,3,225.0,4000.0,1.0
801755193,3,225.0,4000.0,1.0
801755293,3,225.0,4000.0,1.0
801755393,3,226.0,4000.0,1.0
801755593,3,225.0,4000.0,1.0
801755693,3,225.0,4000.0,1.0
801755793,3,224.0,4000.0,1.0
801755893,3,224.0,4000.0,1.0
801755993,3,224.0,4000.0,1.0
801756093,3,224.0,4000.0,1.0
801756193,3,224.0,4000.0,1.0
801756293,3,224.0,4000.0,1.0
801756393,3,224.0,4000.0,1.0
801756493,3,224.0,4000.0,1.0
801756593,3,224.0,4000.0,1.0
801756793,3,224.0,4000.0,1.0
801756893,3,225.0,4000.0,1.0
801756993,3,224.0,4000.0,1.0
801757093,3,226.0,4000.0,1.0
801757193,3,224.0,4000.0,1.0
801757293,3,225.0,4000.0,1.0
801757393,3,226.0,4000.0,1.0
801757493,3,226.0,4000.0,1.0
801757593,3,226.0,4000.0,1.0
801757693,3,225.0,4000.0,1.0
801757793,3,226.0,4000.0,1.0
801757993,3,226.0,4000.0,1.0
801758093,3,225.0,4000.0,1.0
801758193,3,226.0,4000.0,1.0
801758294,3,225.0,4000.0,1.0
801758393,3,226.0,4000.0,1.0
801758493,3,225.0,4000.0,1.0
801758594,3,226.0,4000.0,1.0
801758693,3,225.0,4000.0,1.0
801758793,3,225.0,4000.0,1.0
801758893,3,225.0,4000.0,1.0
801758993,3,226.0,4000.0,1.0
801759193,3,224.0,4000.0,1.0
801759293,3,225.0,4000.0,1.0
801759393,3,226.0,4000.0,1.0
801759493,3,226.0,4000.0,1.0
801759593,3,225.0,4000.0,1.0
801759693,3,225.0,4000.0,1.0
801759793,3,226.0,4000.0,1.0
801759893,3,225.0,4000.0,1.0
801759993,3,225.0,4000.0,1.0
801760093,3,225.0,4000.0,1.0
801760193,3,226.0,4000.0,1.0
801760393,3,226.0,4000.0,1.0
801760493,3,226.0,4000.0,1.0
801760593,3,226.0,4000.0,1.0
801760693,3,225.0,4000.0,1.0
801760793,3,225.0,4000.0,1.0
801760893,3,225.0,4000.0,1.0
801760993,3,225.0,4000.0,1.0
801761093,3,225.0,4000.0,1.0
801761193,3,226.0,4000.0,1.0
801761293,3,225.0,4000.0,1.0
801761393,3,226.0,4000.0,1.0
801761593,3,225.0,4000.0,1.0
801761693,3,225.0,4000.0,1.0
801761793,3,226.0,4000.0,1.0
801761893,3,224.0,4000.0,1.0
801761993,3,224.0,4000.0,1.0
801762094,3,224.0,4000.0,1.0
801762193,3,224.0,4000.0,1.0
801762293,3,224.0,4000.0,1.0
