acc_s003_002 QTI-Accelerometer Non-wakeup,TDK-Invensense,2025-03-06_18-50-19.416_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_x[m/s^2],acc2_y[m/s^2],acc2_z[m/s^2]
801842654,3,1741276316482229140,-0.0944621,-9.788629,0.03865514
801842665,3,1741276316492429140,-0.0992505,-9.798205,0.043443546
801842675,3,1741276316502629140,-0.0944621,-9.774263,0.048231952
801842685,3,1741276316512829140,-0.0944621,-9.78384,0.03386674
801842695,3,1741276316523029140,-0.1040389,-9.793417,0.043443546
801842705,3,1741276316533229140,-0.0992505,-9.793417,0.043443546
801842716,3,1741276316543429140,-0.10882731,-9.78384,0.048231952
801842726,3,1741276316553629140,-0.0944621,-9.78384,0.062597156
801842736,3,1741276316563829140,-0.0992505,-9.779052,0.048231952
801842746,3,1741276316574029140,-0.0992505,-9.78384,0.05302035
801842756,3,1741276316584229140,-0.0992505,-9.793417,0.057808757
801842767,3,1741276316594429140,-0.1040389,-9.793417,0.048231952
801842777,3,1741276316604629140,-0.0992505,-9.788629,0.043443546
801842787,3,1741276316614829140,-0.0992505,-9.798205,0.05302035
801842797,3,1741276316625029140,-0.1040389,-9.788629,0.043443546
801842807,3,1741276316635229140,-0.0992505,-9.78384,0.05302035
801842818,3,1741276316645429140,-0.0992505,-9.798205,0.03865514
801842828,3,1741276316655629140,-0.0944621,-9.788629,0.05302035
801842838,3,1741276316665829140,-0.0944621,-9.788629,0.048231952
801842848,3,1741276316676029140,-0.0944621,-9.788629,0.048231952
801842858,3,1741276316686229140,-0.1040389,-9.788629,0.043443546
801842869,3,1741276316696429140,-0.1040389,-9.798205,0.057808757
801842879,3,1741276316706629140,-0.0992505,-9.788629,0.043443546
801842889,3,1741276316716829140,-0.0992505,-9.793417,0.01950153
801842899,3,1741276316727029140,-0.0992505,-9.788629,0.03865514
801842909,3,1741276316737229140,-0.0992505,-9.788629,0.07217397
801842920,3,1741276316747429140,-0.1040389,-9.78384,0.043443546
801842930,3,1741276316757629140,-0.08967369,-9.793417,0.03386674
801842940,3,1741276316767829140,-0.0992505,-9.788629,0.03386674
801842950,3,1741276316778029140,-0.10882731,-9.788629,0.029078335
801842960,3,1741276316788229140,-0.10882731,-9.78384,0.03865514
801842971,3,1741276316798429140,-0.1040389,-9.793417,0.05302035
801842981,3,1741276316808629140,-0.0944621,-9.798205,0.043443546
801842991,3,1741276316818829140,-0.0992505,-9.78384,0.057808757
801843001,3,1741276316828634557,-0.0944621,-9.788629,0.03386674
801843011,3,1741276316838443254,-0.10882731,-9.793417,0.048231952
801843020,3,1741276316848252317,-0.10882731,-9.788629,0.062597156
801843030,3,1741276316858062369,-0.0992505,-9.788629,0.062597156
801843040,3,1741276316867876223,-0.0992505,-9.788629,0.057808757
801843050,3,1741276316877693827,-0.0944621,-9.78384,0.03865514
801843060,3,1741276316887514713,-0.0992505,-9.78384,0.029078335
801843069,3,1741276316897340754,-0.1040389,-9.78384,0.03386674
801843079,3,1741276316907172421,-0.10882731,-9.78384,0.043443546
801843089,3,1741276316917012109,-0.0992505,-9.788629,0.03865514
801843099,3,1741276316926858515,-0.0944621,-9.798205,0.05302035
801843109,3,1741276316936712213,-0.10882731,-9.793417,0.05302035
801843119,3,1741276316946571327,-0.0992505,-9.793417,0.057808757
801843129,3,1741276316956441223,-0.11361571,-9.788629,0.03386674
801843138,3,1741276316966321067,-0.10882731,-9.78384,0.03386674
801843148,3,1741276316976210494,-0.10882731,-9.78384,0.03865514
801843158,3,1741276316986111796,-0.1040389,-9.793417,0.029078335
801843168,3,1741276316996023359,-0.0992505,-9.788629,0.03386674
801843178,3,1741276317005944088,-0.0944621,-9.793417,0.03865514
801843188,3,1741276317015880286,-0.1040389,-9.788629,0.03865514
801843198,3,1741276317025825390,-0.0992505,-9.78384,0.043443546
801843208,3,1741276317035778827,-0.1040389,-9.788629,0.043443546
801843218,3,1741276317045740807,-0.0992505,-9.78384,0.062597156
801843228,3,1741276317055713307,-0.0992505,-9.788629,0.048231952
801843238,3,1741276317065696796,-0.1040389,-9.798205,0.057808757
801843248,3,1741276317075691327,-0.0944621,-9.798205,0.048231952
801843258,3,1741276317085696171,-0.08967369,-9.78384,0.048231952
801843268,3,1741276317095711327,-0.0992505,-9.793417,0.03865514
801843278,3,1741276317105736848,-0.08488529,-9.788629,0.03865514
801843288,3,1741276317115775807,-0.08967369,-9.793417,0.029078335
801843298,3,1741276317125824973,-0.0992505,-9.788629,0.03386674
801843308,3,1741276317135883098,-0.1040389,-9.788629,0.048231952
801843318,3,1741276317145952525,-0.08967369,-9.78384,0.057808757
801843328,3,1741276317156031900,-0.0944621,-9.788629,0.03386674
801843338,3,1741276317166123307,-0.0992505,-9.788629,0.05302035
801843348,3,1741276317176226952,-0.0944621,-9.793417,0.05302035
801843358,3,1741276317186339661,-0.0944621,-9.788629,0.03865514
801843369,3,1741276317196458307,-0.0992505,-9.788629,0.03386674
801843379,3,1741276317206582161,-0.1040389,-9.788629,0.029078335
801843389,3,1741276317216717786,-0.10882731,-9.788629,0.05302035
801843399,3,1741276317226858463,-0.0992505,-9.793417,0.057808757
801843409,3,1741276317237003723,-0.0944621,-9.788629,0.05302035
801843419,3,1741276317247155077,-0.0944621,-9.788629,0.057808757
801843429,3,1741276317257311900,-0.0992505,-9.788629,0.03386674
801843440,3,1741276317267473202,-0.1040389,-9.793417,0.03386674
801843450,3,1741276317277638984,-0.10882731,-9.793417,0.03865514
801843460,3,1741276317287808359,-0.0944621,-9.788629,0.03865514
801843470,3,1741276317297981015,-0.10882731,-9.793417,0.048231952
801843480,3,1741276317308156327,-0.1040389,-9.788629,0.03865514
801843490,3,1741276317318336536,-0.10882731,-9.788629,0.043443546
801843501,3,1741276317328519036,-0.10882731,-9.788629,0.057808757
801843511,3,1741276317338703984,-0.10882731,-9.788629,0.043443546
801843521,3,1741276317348891588,-0.1040389,-9.78384,0.043443546
801843531,3,1741276317359080807,-0.0944621,-9.788629,0.03386674
801843541,3,1741276317369270963,-0.0992505,-9.788629,0.048231952
801843551,3,1741276317379076379,-0.0992505,-9.798205,0.057808757
801843561,3,1741276317388881796,-0.0944621,-9.78384,0.062597156
801843571,3,1741276317398687213,-0.0992505,-9.788629,0.057808757
801843581,3,1741276317408492629,-0.10882731,-9.793417,0.048231952
801843590,3,1741276317418304817,-0.10882731,-9.78384,0.03386674
801843600,3,1741276317428117942,-0.1040389,-9.78384,0.057808757
801843610,3,1741276317437934348,-0.0992505,-9.78384,0.057808757
801843620,3,1741276317447754713,-0.1040389,-9.78384,0.03386674
801843630,3,1741276317457579400,-0.0992505,-9.788629,0.03386674
801843640,3,1741276317467409140,-0.1040389,-9.788629,0.043443546
801843649,3,1741276317477242577,-0.0944621,-9.788629,0.048231952
801843659,3,1741276317487081692,-0.1040389,-9.78384,0.048231952
801843669,3,1741276317496926900,-0.0992505,-9.793417,0.048231952
801843679,3,1741276317506781275,-0.10882731,-9.788629,0.057808757
801843689,3,1741276317516648098,-0.1040389,-9.779052,0.03865514
801843699,3,1741276317526523307,-0.1040389,-9.788629,0.029078335
801843709,3,1741276317536407577,-0.0992505,-9.78384,0.057808757
801843718,3,1741276317546303879,-0.0992505,-9.788629,0.029078335
801843728,3,1741276317556211952,-0.0992505,-9.78384,0.03865514
801843738,3,1741276317566130286,-0.1040389,-9.793417,0.048231952
801843748,3,1741276317576057682,-0.1040389,-9.788629,0.048231952
801843758,3,1741276317585992265,-0.1040389,-9.788629,0.057808757
801843768,3,1741276317595935025,-0.1040389,-9.788629,0.048231952
801843778,3,1741276317605886692,-0.0944621,-9.78384,0.048231952
801843788,3,1741276317615853723,-0.10882731,-9.788629,0.048231952
801843798,3,1741276317625830286,-0.0992505,-9.793417,0.048231952
801843808,3,1741276317635816015,-0.08967369,-9.793417,0.057808757
801843818,3,1741276317645812629,-0.08967369,-9.793417,0.043443546
801843828,3,1741276317655819504,-0.1040389,-9.78384,0.03865514
801843838,3,1741276317665836640,-0.0992505,-9.78384,0.048231952
801843848,3,1741276317675862942,-0.1040389,-9.779052,0.048231952
801843858,3,1741276317685897942,-0.0992505,-9.793417,0.05302035
801843868,3,1741276317695940754,-0.1040389,-9.793417,0.05302035
801843878,3,1741276317705993202,-0.0992505,-9.793417,0.05302035
801843888,3,1741276317716060807,-0.0992505,-9.788629,0.05302035
801843898,3,1741276317726137369,-0.0992505,-9.78384,0.03386674
801843908,3,1741276317736222109,-0.08967369,-9.788629,0.03865514
801843918,3,1741276317746316796,-0.0992505,-9.788629,0.048231952
801843929,3,1741276317756420182,-0.0944621,-9.798205,0.05302035
801843939,3,1741276317766529817,-0.0944621,-9.793417,0.03865514
801843949,3,1741276317776644817,-0.0992505,-9.78384,0.043443546
801843959,3,1741276317786765390,-0.0992505,-9.788629,0.05302035
801843969,3,1741276317796891327,-0.0992505,-9.788629,0.043443546
801843979,3,1741276317807021327,-0.1040389,-9.78384,0.048231952
801843989,3,1741276317817161432,-0.0944621,-9.774263,0.05302035
801843999,3,1741276317827305442,-0.0992505,-9.774263,0.03865514
801844010,3,1741276317837452161,-0.0992505,-9.788629,0.03386674
801844020,3,1741276317847601640,-0.0992505,-9.788629,0.05302035
801844030,3,1741276317857752629,-0.0992505,-9.788629,0.05302035
801844040,3,1741276317867904348,-0.0944621,-9.788629,0.05302035
801844050,3,1741276317878056275,-0.08967369,-9.788629,0.043443546
801844060,3,1741276317888208202,-0.0944621,-9.78384,0.048231952
801844070,3,1741276317898360286,-0.0944621,-9.788629,0.029078335
801844081,3,1741276317908512838,-0.0992505,-9.788629,0.03386674
801844091,3,1741276317918670182,-0.0944621,-9.793417,0.05302035
801844101,3,1741276317928827838,-0.1040389,-9.788629,0.043443546
801844111,3,1741276317938641692,-0.0992505,-9.788629,0.043443546
801844121,3,1741276317948457525,-0.0992505,-9.793417,0.048231952
801844130,3,1741276317958273827,-0.0944621,-9.798205,0.05302035
801844140,3,1741276317968091327,-0.0944621,-9.802994,0.043443546
801844150,3,1741276317977909921,-0.0944621,-9.793417,0.03865514
801844160,3,1741276317987731119,-0.0992505,-9.788629,0.057808757
801844170,3,1741276317997555338,-0.1040389,-9.788629,0.057808757
801844179,3,1741276318007382577,-0.0944621,-9.78384,0.062597156
801844189,3,1741276318017216067,-0.0944621,-9.798205,0.043443546
801844199,3,1741276318027052942,-0.1040389,-9.798205,0.024289936
801844209,3,1741276318036901796,-0.0992505,-9.788629,0.043443546
801844219,3,1741276318046755754,-0.1040389,-9.78384,0.03386674
801844229,3,1741276318056615129,-0.0992505,-9.779052,0.03865514
801844239,3,1741276318066480494,-0.0992505,-9.793417,0.03865514
801844248,3,1741276318076352161,-0.0944621,-9.779052,0.029078335
801844258,3,1741276318086231379,-0.08967369,-9.788629,0.03865514
801844268,3,1741276318096118984,-0.10882731,-9.798205,0.043443546
801844278,3,1741276318106016848,-0.1040389,-9.788629,0.043443546
801844288,3,1741276318115926379,-0.0992505,-9.788629,0.048231952
801844298,3,1741276318125845546,-0.1040389,-9.788629,0.03386674
801844308,3,1741276318135774348,-0.10882731,-9.779052,0.048231952
801844318,3,1741276318145713254,-0.0992505,-9.793417,0.05302035
801844328,3,1741276318155660598,-0.0992505,-9.793417,0.03386674
801844338,3,1741276318165617890,-0.0944621,-9.788629,0.043443546
801844348,3,1741276318175584609,-0.08967369,-9.793417,0.048231952
801844358,3,1741276318185561223,-0.0944621,-9.779052,0.03865514
801844368,3,1741276318195546588,-0.0992505,-9.788629,0.029078335
801844378,3,1741276318205541536,-0.1040389,-9.779052,0.029078335
801844388,3,1741276318215550286,-0.0992505,-9.788629,0.03386674
801844398,3,1741276318225568046,-0.1040389,-9.779052,0.043443546
801844408,3,1741276318235594504,-0.0992505,-9.78384,0.03386674
801844418,3,1741276318245629452,-0.0944621,-9.78384,0.03865514
801844428,3,1741276318255672682,-0.1040389,-9.78384,0.03865514
801844438,3,1741276318265724192,-0.0944621,-9.779052,0.05302035
801844448,3,1741276318275784348,-0.0944621,-9.78384,0.043443546
801844458,3,1741276318285852734,-0.0992505,-9.793417,0.048231952
801844468,3,1741276318295931067,-0.10882731,-9.793417,0.05302035
801844478,3,1741276318306019140,-0.1040389,-9.798205,0.062597156
801844488,3,1741276318316121223,-0.1040389,-9.788629,0.07217397
801844498,3,1741276318326231119,-0.1040389,-9.78384,0.048231952
801844508,3,1741276318336347057,-0.1040389,-9.793417,0.043443546
801844519,3,1741276318346468723,-0.1040389,-9.788629,0.048231952
801844529,3,1741276318356596692,-0.0944621,-9.793417,0.048231952
801844539,3,1741276318366730390,-0.08967369,-9.78384,0.048231952
801844549,3,1741276318376868463,-0.0944621,-9.788629,0.05302035
801844559,3,1741276318387012004,-0.1040389,-9.788629,0.057808757
801844569,3,1741276318397159609,-0.0992505,-9.793417,0.06738556
801844579,3,1741276318407310754,-0.0944621,-9.793417,0.048231952
801844590,3,1741276318417470286,-0.0992505,-9.793417,0.05302035
801844600,3,1741276318427631796,-0.0992505,-9.779052,0.03386674
801844610,3,1741276318437794661,-0.0992505,-9.788629,0.03865514
801844620,3,1741276318447958827,-0.0992505,-9.788629,0.057808757
801844630,3,1741276318458123515,-0.1040389,-9.788629,0.048231952
801844640,3,1741276318468289609,-0.0944621,-9.78384,0.03386674
801844650,3,1741276318478360494,-0.1040389,-9.793417,0.03865514
801844661,3,1741276318488431900,-0.10882731,-9.793417,0.05302035
801844671,3,1741276318498504765,-0.1040389,-9.793417,0.048231952
801844681,3,1741276318508578515,-0.1040389,-9.78384,0.057808757
801844691,3,1741276318518659400,-0.0992505,-9.788629,0.048231952
801844701,3,1741276318528464817,-0.0992505,-9.793417,0.03386674
801844710,3,1741276318538270234,-0.1040389,-9.78384,0.043443546
801844720,3,1741276318548077213,-0.10882731,-9.78384,0.029078335
801844730,3,1741276318557887525,-0.1040389,-9.779052,0.03865514
801844740,3,1741276318567699661,-0.0992505,-9.779052,0.057808757
801844750,3,1741276318577515025,-0.0992505,-9.78384,0.029078335
801844759,3,1741276318587333984,-0.10882731,-9.793417,0.057808757
801844769,3,1741276318597156432,-0.0944621,-9.798205,0.03386674
801844779,3,1741276318606983671,-0.0992505,-9.788629,0.043443546
801844789,3,1741276318616820859,-0.1040389,-9.78384,0.03865514
801844799,3,1741276318626663307,-0.0992505,-9.798205,0.043443546
801844809,3,1741276318636511484,-0.0992505,-9.793417,0.029078335
801844818,3,1741276318646366432,-0.1040389,-9.798205,0.03865514
801844828,3,1741276318656228046,-0.1040389,-9.788629,0.057808757
801844838,3,1741276318666099296,-0.0992505,-9.78384,0.05302035
801844848,3,1741276318675980025,-0.1040389,-9.78384,0.03865514
801844858,3,1741276318685871119,-0.1040389,-9.78384,0.05302035
801844868,3,1741276318695775234,-0.0992505,-9.788629,0.048231952
801844878,3,1741276318705689557,-0.1040389,-9.788629,0.048231952
801844888,3,1741276318715619921,-0.1040389,-9.788629,0.057808757
801844898,3,1741276318725559088,-0.1040389,-9.779052,0.048231952
801844908,3,1741276318735507421,-0.1040389,-9.788629,0.043443546
801844918,3,1741276318745466796,-0.10882731,-9.798205,0.029078335
801844928,3,1741276318755436692,-0.0992505,-9.793417,0.029078335
801844938,3,1741276318765419036,-0.1040389,-9.798205,0.03386674
801844948,3,1741276318775410963,-0.10882731,-9.798205,0.043443546
801844958,3,1741276318785413202,-0.1040389,-9.798205,0.03386674
801844968,3,1741276318795425494,-0.1040389,-9.793417,0.048231952
801844978,3,1741276318805447682,-0.1040389,-9.788629,0.043443546
801844988,3,1741276318815484869,-0.0992505,-9.793417,0.03865514
801844998,3,1741276318825531067,-0.1040389,-9.798205,0.043443546
801845008,3,1741276318835586067,-0.1040389,-9.788629,0.043443546
801845018,3,1741276318845651015,-0.0992505,-9.788629,0.029078335
801845028,3,1741276318855725911,-0.10882731,-9.788629,0.03386674
801845038,3,1741276318865810807,-0.0992505,-9.793417,0.029078335
801845048,3,1741276318875905859,-0.0944621,-9.788629,0.024289936
801845058,3,1741276318886012109,-0.0992505,-9.788629,0.05302035
801845068,3,1741276318896127161,-0.10882731,-9.788629,0.043443546
801845078,3,1741276318906249088,-0.10882731,-9.78384,0.05302035
801845088,3,1741276318916384504,-0.0992505,-9.793417,0.048231952
801845099,3,1741276318926527161,-0.0944621,-9.788629,0.03386674
801845109,3,1741276318936674921,-0.0992505,-9.78384,0.03865514
801845119,3,1741276318946828827,-0.1040389,-9.788629,0.043443546
801845129,3,1741276318956987317,-0.0992505,-9.798205,0.03865514
801845139,3,1741276318967149921,-0.0992505,-9.793417,0.057808757
801845149,3,1741276318977315442,-0.0992505,-9.788629,0.062597156
801845160,3,1741276318987483411,-0.0992505,-9.793417,0.043443546
801845170,3,1741276318997653254,-0.10882731,-9.798205,0.05302035
801845180,3,1741276319007824296,-0.1040389,-9.788629,0.03386674
801845190,3,1741276319018001744,-0.0992505,-9.788629,0.029078335
801845200,3,1741276319028180650,-0.0992505,-9.78384,0.043443546
801845210,3,1741276319038360234,-0.0992505,-9.798205,0.05302035
801845221,3,1741276319048540286,-0.10882731,-9.793417,0.03865514
801845231,3,1741276319058705963,-0.0992505,-9.793417,0.03865514
801845241,3,1741276319068871848,-0.10882731,-9.793417,0.048231952
801845251,3,1741276319079038098,-0.0944621,-9.779052,0.043443546
801845261,3,1741276319088843515,-0.0992505,-9.798205,0.043443546
801845271,3,1741276319098648932,-0.0992505,-9.793417,0.048231952
801845281,3,1741276319108454921,-0.1040389,-9.788629,0.048231952
801845290,3,1741276319118269140,-0.0992505,-9.788629,0.043443546
801845300,3,1741276319128116848,-0.0992505,-9.788629,0.043443546
801845310,3,1741276319137966379,-0.0944621,-9.788629,0.03865514
801845320,3,1741276319147815911,-0.0944621,-9.788629,0.024289936
801845330,3,1741276319157668515,-0.0944621,-9.793417,0.024289936
801845340,3,1741276319167524713,-0.1040389,-9.788629,0.029078335
801845350,3,1741276319177417786,-0.0944621,-9.793417,0.043443546
801845359,3,1741276319187347942,-0.0992505,-9.788629,0.048231952
801845369,3,1741276319197314504,-0.10882731,-9.788629,0.03865514
801845379,3,1741276319207285025,-0.0992505,-9.78384,0.043443546
801845389,3,1741276319217255546,-0.0992505,-9.779052,0.03865514
801845399,3,1741276319227229557,-0.0992505,-9.788629,0.029078335
801845409,3,1741276319237203567,-0.0992505,-9.78384,0.03865514
801845419,3,1741276319247184244,-0.1040389,-9.78384,0.05302035
801845429,3,1741276319257173619,-0.0992505,-9.793417,0.043443546
801845439,3,1741276319267169765,-0.1040389,-9.78384,0.03386674
801845449,3,1741276319277203046,-0.1040389,-9.78384,0.05302035
801845459,3,1741276319287273775,-0.1040389,-9.78384,0.043443546
801845469,3,1741276319297382265,-0.1040389,-9.78384,0.048231952
801845480,3,1741276319307528984,-0.10882731,-9.779052,0.043443546
801845490,3,1741276319317712109,-0.11361571,-9.78384,0.03865514
801845500,3,1741276319327912109,-0.1040389,-9.78384,0.03386674
801845510,3,1741276319338112109,-0.0944621,-9.788629,0.05302035
801845520,3,1741276319348312109,-0.0992505,-9.788629,0.057808757
801845531,3,1741276319358512109,-0.1040389,-9.798205,0.043443546
801845541,3,1741276319368712109,-0.10882731,-9.798205,0.024289936
801845551,3,1741276319378912109,-0.1040389,-9.788629,0.043443546
801845561,3,1741276319389112109,-0.0992505,-9.793417,0.03865514
801845571,3,1741276319399312109,-0.08488529,-9.798205,0.048231952
801845582,3,1741276319409512109,-0.1040389,-9.788629,0.03865514
801845592,3,1741276319419712109,-0.0992505,-9.798205,0.029078335
801845602,3,1741276319429912109,-0.0992505,-9.793417,0.048231952
801845612,3,1741276319440112109,-0.10882731,-9.798205,0.043443546
801845622,3,1741276319450312109,-0.0992505,-9.779052,0.043443546
801845633,3,1741276319460512109,-0.0992505,-9.78384,0.057808757
801845643,3,1741276319470712109,-0.0992505,-9.788629,0.048231952
801845653,3,1741276319480912109,-0.1040389,-9.793417,0.062597156
801845663,3,1741276319491112109,-0.0992505,-9.793417,0.057808757
801845673,3,1741276319501312109,-0.0992505,-9.78384,0.062597156
801845683,3,1741276319511117525,-0.1040389,-9.793417,0.05302035
801845693,3,1741276319520922942,-0.0992505,-9.793417,0.043443546
801845703,3,1741276319530753307,-0.10882731,-9.793417,0.048231952
801845713,3,1741276319540612057,-0.10882731,-9.793417,0.03865514
801845723,3,1741276319550498671,-0.1040389,-9.798205,0.03386674
801845733,3,1741276319560411900,-0.0944621,-9.788629,0.03386674
801845742,3,1741276319570351796,-0.0992505,-9.793417,0.043443546
801845752,3,1741276319580318411,-0.0992505,-9.798205,0.043443546
801845762,3,1741276319590314088,-0.0992505,-9.788629,0.043443546
801845772,3,1741276319600336900,-0.1040389,-9.788629,0.048231952
801845782,3,1741276319610292682,-0.1040389,-9.78384,0.043443546
801845792,3,1741276319620248463,-0.1040389,-9.793417,0.03386674
801845802,3,1741276319630234036,-0.10882731,-9.798205,0.03865514
801845812,3,1741276319640249452,-0.0944621,-9.793417,0.03865514
801845822,3,1741276319650292213,-0.10882731,-9.779052,0.03865514
801845832,3,1741276319660361952,-0.0944621,-9.78384,0.043443546
801845843,3,1741276319670458671,-0.0992505,-9.798205,0.043443546
801845853,3,1741276319680581640,-0.1040389,-9.798205,0.043443546
801845863,3,1741276319690730182,-0.1040389,-9.807782,0.03865514
801845873,3,1741276319700904036,-0.08967369,-9.793417,0.03865514
801845883,3,1741276319710709452,-0.0944621,-9.78384,0.048231952
801845893,3,1741276319720514869,-0.0992505,-9.78384,0.057808757
801845902,3,1741276319730347525,-0.0992505,-9.779052,0.048231952
801845912,3,1741276319740207369,-0.0992505,-9.779052,0.05302035
801845922,3,1741276319750096484,-0.1040389,-9.78384,0.048231952
801845932,3,1741276319760013463,-0.1040389,-9.793417,0.048231952
801845942,3,1741276319769959244,-0.0992505,-9.78384,0.03386674
801845952,3,1741276319779935442,-0.1040389,-9.793417,0.01950153
801845962,3,1741276319789939869,-0.1040389,-9.793417,0.03386674
801845972,3,1741276319799975598,-0.10882731,-9.793417,0.05302035
801845982,3,1741276319810043567,-0.10882731,-9.78384,0.03386674
801845992,3,1741276319820140702,-0.1040389,-9.78384,0.03865514
801846002,3,1741276319830269088,-0.08967369,-9.788629,0.05302035
801846013,3,1741276319840427317,-0.1040389,-9.793417,0.043443546
801846023,3,1741276319850612317,-0.0992505,-9.788629,0.03865514
801846033,3,1741276319860812317,-0.0992505,-9.793417,0.03865514
801846043,3,1741276319871012317,-0.0992505,-9.78384,0.029078335
801846053,3,1741276319881212317,-0.0944621,-9.788629,0.043443546
801846064,3,1741276319891412317,-0.08967369,-9.788629,0.043443546
801846074,3,1741276319901612317,-0.1040389,-9.78384,0.03865514
801846084,3,1741276319911812317,-0.11361571,-9.793417,0.043443546
801846094,3,1741276319922012317,-0.0992505,-9.788629,0.03386674
801846104,3,1741276319932212317,-0.08967369,-9.774263,0.048231952
801846115,3,1741276319942412317,-0.0992505,-9.788629,0.043443546
801846125,3,1741276319952612317,-0.0944621,-9.78384,0.043443546
801846135,3,1741276319962812317,-0.0992505,-9.78384,0.048231952
801846145,3,1741276319973012317,-0.1040389,-9.788629,0.03865514
801846155,3,1741276319983212317,-0.0992505,-9.788629,0.05302035
801846166,3,1741276319993412317,-0.0992505,-9.788629,0.048231952
801846176,3,1741276320003612317,-0.08967369,-9.788629,0.03386674
801846186,3,1741276320013812317,-0.1040389,-9.78384,0.03386674
801846196,3,1741276320024012317,-0.10882731,-9.788629,0.029078335
801846206,3,1741276320034212317,-0.0944621,-9.788629,0.03865514
801846217,3,1741276320044412317,-0.0992505,-9.78384,0.043443546
801846227,3,1741276320054612317,-0.0944621,-9.793417,0.03865514
801846237,3,1741276320064812317,-0.1040389,-9.78384,0.03865514
801846247,3,1741276320075012317,-0.11361571,-9.788629,0.03386674
801846257,3,1741276320085212317,-0.10882731,-9.793417,0.029078335
801846268,3,1741276320095412317,-0.1040389,-9.793417,0.03865514
801846278,3,1741276320105612317,-0.0992505,-9.788629,0.03865514
801846288,3,1741276320115812317,-0.0992505,-9.798205,0.05302035
801846298,3,1741276320126012317,-0.08967369,-9.779052,0.057808757
801846308,3,1741276320136212317,-0.0944621,-9.788629,0.048231952
801846319,3,1741276320146412317,-0.0992505,-9.78384,0.057808757
801846329,3,1741276320156612317,-0.1040389,-9.779052,0.048231952
801846339,3,1741276320166812317,-0.1040389,-9.793417,0.03865514
801846349,3,1741276320177012317,-0.1040389,-9.793417,0.03386674
801846359,3,1741276320187212317,-0.0992505,-9.788629,0.03386674
801846370,3,1741276320197412317,-0.10882731,-9.78384,0.03386674
801846380,3,1741276320207612317,-0.1040389,-9.793417,0.03865514
801846390,3,1741276320217812317,-0.0992505,-9.788629,0.048231952
801846400,3,1741276320228012317,-0.10882731,-9.798205,0.043443546
801846410,3,1741276320238212317,-0.1040389,-9.78384,0.043443546
801846421,3,1741276320248412317,-0.1040389,-9.779052,0.043443546
801846431,3,1741276320258518046,-0.0992505,-9.793417,0.03386674
801846441,3,1741276320268624921,-0.1040389,-9.793417,0.03865514
801846451,3,1741276320278733463,-0.10882731,-9.793417,0.03865514
801846461,3,1741276320288538879,-0.1040389,-9.793417,0.03386674
801846470,3,1741276320298344817,-0.0992505,-9.798205,0.043443546
801846480,3,1741276320308152682,-0.0992505,-9.788629,0.03865514
801846490,3,1741276320317972682,-0.1040389,-9.788629,0.048231952
801846500,3,1741276320327796119,-0.10882731,-9.788629,0.05302035
801846510,3,1741276320337623515,-0.10882731,-9.788629,0.05302035
801846520,3,1741276320347453411,-0.1040389,-9.793417,0.043443546
801846529,3,1741276320357290390,-0.1040389,-9.793417,0.043443546
801846539,3,1741276320367132577,-0.1040389,-9.798205,0.043443546
801846549,3,1741276320376981275,-0.0944621,-9.788629,0.043443546
801846559,3,1741276320386836640,-0.0992505,-9.788629,0.03865514
801846569,3,1741276320396699452,-0.10882731,-9.788629,0.03386674
801846579,3,1741276320406569713,-0.0992505,-9.798205,0.05302035
801846589,3,1741276320416452838,-0.0992505,-9.788629,0.03865514
801846598,3,1741276320426343307,-0.1040389,-9.78384,0.03865514
801846608,3,1741276320436244244,-0.1040389,-9.793417,0.043443546
801846618,3,1741276320446153984,-0.0944621,-9.793417,0.043443546
801846628,3,1741276320456072786,-0.0992505,-9.78384,0.03386674
801846638,3,1741276320466000650,-0.0944621,-9.78384,0.057808757
801846648,3,1741276320475937109,-0.0944621,-9.78384,0.043443546
801846658,3,1741276320485882161,-0.0944621,-9.788629,0.043443546
801846668,3,1741276320495837890,-0.0992505,-9.788629,0.043443546
801846678,3,1741276320505803619,-0.0944621,-9.78384,0.057808757
801846688,3,1741276320515779557,-0.0992505,-9.78384,0.057808757
801846698,3,1741276320525765911,-0.0992505,-9.788629,0.043443546
801846708,3,1741276320535762421,-0.1040389,-9.788629,0.05302035
801846718,3,1741276320545767213,-0.11840411,-9.793417,0.03865514
801846728,3,1741276320555784661,-0.0992505,-9.793417,0.03865514
801846738,3,1741276320565812421,-0.0992505,-9.798205,0.029078335
801846748,3,1741276320575851744,-0.1040389,-9.793417,0.043443546
801846758,3,1741276320585901275,-0.0992505,-9.78384,0.01950153
801846768,3,1741276320595962369,-0.1040389,-9.788629,0.03865514
801846778,3,1741276320606032577,-0.10882731,-9.78384,0.057808757
801846788,3,1741276320616122629,-0.1040389,-9.802994,0.062597156
801846798,3,1741276320626219452,-0.0944621,-9.788629,0.057808757
801846808,3,1741276320636323411,-0.1040389,-9.788629,0.057808757
801846819,3,1741276320646436796,-0.1040389,-9.788629,0.06738556
801846829,3,1741276320656557994,-0.0944621,-9.793417,0.043443546
801846839,3,1741276320666687629,-0.08967369,-9.798205,0.03865514
801846849,3,1741276320676823984,-0.0992505,-9.798205,0.048231952
801846859,3,1741276320686965911,-0.0944621,-9.793417,0.048231952
