linear_acceleration,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
801441188,3,0.006973818,-0.0022220612,-0.00686945
801441198,3,-0.0045934916,0.0037679672,-0.012848243
801441208,3,0.0065860003,0.006058693,-0.013053164
801441218,3,-0.0052521303,0.0011129379,-0.0077026486
801441228,3,2.2271276E-4,-0.0041656494,-4.722178E-5
801441238,3,-0.0043455064,8.878708E-4,-5.6122243E-4
801441248,3,0.0020759925,-0.0042476654,5.875826E-4
801441258,3,0.0062658116,0.0060634613,-0.007466048
801441268,3,-0.018396087,0.00374794,-0.0013283938
801441278,3,-0.0024105236,0.007007599,-0.014238417
801441288,3,-8.665994E-4,-0.008749962,-0.003934294
801441298,3,0.0018225536,-0.004172325,-0.0018656403
801441308,3,-0.016081244,-0.0032720566,-0.010271788
801441318,3,-9.748265E-4,0.0049476624,-5.725473E-4
801441328,3,-0.007010855,-0.0010871887,-0.002935186
801441338,3,-0.003286101,-0.0020370483,-0.011601716
801441348,3,-0.0035329014,9.021759E-4,-0.0096120685
801441358,3,-0.0065779164,0.009467125,0.0021643639
801441368,3,-0.0011857823,1.7547607E-4,0.006437376
801441378,3,-0.0062710047,3.528595E-5,-0.002211392
801441388,3,-0.0036104769,0.009997368,-0.005670935
801441398,3,-0.01268965,0.008449554,-0.003971353
801441408,3,0.0048185065,0.0052633286,-0.0016791672
801441418,3,3.4624338E-4,0.007390976,-7.748008E-4
801441428,3,-0.0051662773,0.0043611526,0.0075969994
801441438,3,0.012630537,0.0029039383,-0.0066477954
801441448,3,0.009939954,-0.0065546036,-0.0013016015
801441458,3,0.0036242679,-0.009904861,-5.9238076E-4
801441468,3,-0.0026693568,-0.009046555,-0.009580925
801441478,3,0.005206339,-0.0036354065,2.3822486E-4
801441488,3,-0.00514102,0.0040388107,-0.0076144785
801441498,3,-0.0052543283,-0.004473686,-0.0022704452
801441508,3,0.0012442842,-0.0035676956,-0.0067689866
801441518,3,0.0028445944,0.0071496964,-0.015120611
801441528,3,-0.005240746,-0.007639885,-0.0024695694
801441538,3,-8.3813816E-4,0.005083084,0.0046209395
801441548,3,0.007787578,1.5449524E-4,-0.0045453906
801441558,3,-0.0024982095,-0.004140854,-0.008479133
801441568,3,0.0024800003,-7.49588E-4,-0.0048930496
801441578,3,3.0951202E-4,0.004383087,-0.022908509
801441588,3,-0.0061649457,-0.012991905,-6.098896E-4
801441598,3,0.001026459,-0.0039157867,-0.008265004
801441608,3,-7.1213394E-4,-5.311966E-4,-0.0060364753
801441618,3,-0.0050653815,7.2193146E-4,-0.0026560575
801441628,3,0.0019764602,-0.0015039444,-0.0025371313
801441638,3,0.0012686551,-0.0010633469,-0.013959259
801441648,3,-0.0030969083,-0.008658409,0.0019352585
801441658,3,0.001173541,3.4427643E-4,-0.00908865
801441668,3,0.002721399,-0.0031204224,-0.0011281222
801441678,3,-0.004650578,0.010356903,-0.00402537
801441688,3,-0.0074289665,-0.0014400482,-0.011691526
801441698,3,-0.0030606017,-7.238388E-4,-0.003530398
801441708,3,-0.0016088933,9.4795227E-4,-0.0033227801
801441718,3,9.86509E-4,-0.002111435,-0.0060591996
801441728,3,0.005255893,0.0011081696,-0.012444004
801441738,3,-0.0038186684,-0.0059690475,-6.951988E-4
801441748,3,0.003278032,-5.722046E-5,-9.899288E-4
801441758,3,-3.990829E-4,0.0035438538,-0.012199566
801441768,3,-0.0040996224,0.007499695,0.0017245114
801441778,3,-0.0076622292,-0.0013465881,-0.0045697987
801441788,3,-6.4639E-4,0.00504303,7.9986453E-4
801441798,3,-0.0036574602,-0.003206253,-0.008323222
801441808,3,0.0015270188,-0.0049524307,3.5762787E-5
801441817,3,0.0072879717,-0.010544777,-0.007168278
801441827,3,-0.00860244,-0.004971504,-0.009937525
801441837,3,7.4006617E-4,0.0014762878,-6.7932904E-4
801441847,3,-4.1165948E-4,-0.0011758804,-0.00633052
801441857,3,-1.04896724E-4,-0.006278038,-0.016229138
801441867,3,0.0048337355,4.682541E-4,0.008427814
801441877,3,0.0062838867,0.0082092285,-0.014636233
801441887,3,-0.005367808,0.003920555,0.0060578585
801441897,3,0.0016089976,0.004547119,-0.010694876
801441907,3,-0.006422639,0.004886627,-0.0012246519
801441917,3,-0.0021811575,0.0013437271,-0.013912603
801441927,3,0.00863982,-0.0055980682,-0.015876725
801441937,3,3.324151E-4,0.0012779236,-0.009074643
801441947,3,-0.0065360367,-0.0016498566,-0.0154324025
801441957,3,-5.7125837E-4,-0.0016241074,-0.013959438
801441967,3,1.8894672E-4,-0.006160736,-0.006116405
