gyro_s003_002 QTI-Gyroscope Non-wakeup,TDK-Invensense,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),ang_vel2_x[rad/s],ang_vel2_y[rad/s],ang_vel2_z[rad/s]
801440509,3,1741275914337438038,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440519,3,1741275914347638038,1.5766546E-4,-0.0012655321,0.001661812
801440529,3,1741275914357838038,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801440540,3,1741275914368038038,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440550,3,1741275914378238038,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440560,3,1741275914388438038,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440570,3,1741275914398638038,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440580,3,1741275914408838038,-9.0759806E-4,-2.0026858E-4,-0.0015339786
801440591,3,1741275914419038038,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440601,3,1741275914429238038,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440611,3,1741275914439438038,1.5766546E-4,8.6499495E-4,5.9654843E-4
801440621,3,1741275914449525538,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440631,3,1741275914459501163,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801440641,3,1741275914469306580,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440651,3,1741275914479111996,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440661,3,1741275914488917413,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801440670,3,1741275914498723090,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440680,3,1741275914508529809,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440690,3,1741275914518344392,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440700,3,1741275914528163090,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440710,3,1741275914537986736,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440719,3,1741275914547815642,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440729,3,1741275914557650903,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440739,3,1741275914567492934,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440749,3,1741275914577342153,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440759,3,1741275914587199028,-9.0759806E-4,-0.0012655321,5.9654843E-4
801440769,3,1741275914597064184,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440779,3,1741275914606939548,-9.0759806E-4,-2.0026858E-4,0.001661812
801440788,3,1741275914616826580,-9.0759806E-4,8.6499495E-4,0.001661812
801440798,3,1741275914626721163,1.5766546E-4,8.6499495E-4,5.9654843E-4
801440808,3,1741275914636625225,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440818,3,1741275914646539861,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440828,3,1741275914656464028,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440838,3,1741275914666396163,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801440848,3,1741275914676336580,1.5766546E-4,8.6499495E-4,-4.687151E-4
801440858,3,1741275914686285955,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440868,3,1741275914696244028,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440878,3,1741275914706210903,1.5766546E-4,8.6499495E-4,5.9654843E-4
801440888,3,1741275914716187934,-9.0759806E-4,8.6499495E-4,0.001661812
801440898,3,1741275914726173975,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801440908,3,1741275914736170903,1.5766546E-4,8.6499495E-4,5.9654843E-4
801440918,3,1741275914746178715,1.5766546E-4,8.6499495E-4,5.9654843E-4
801440928,3,1741275914756197621,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440938,3,1741275914766226163,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801440948,3,1741275914776264600,1.5766546E-4,8.6499495E-4,-0.0015339786
801440958,3,1741275914786313038,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440968,3,1741275914796373194,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801440978,3,1741275914806444340,-0.0019728616,-2.0026858E-4,-4.687151E-4
801440988,3,1741275914816529080,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801440998,3,1741275914826625069,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441008,3,1741275914836731528,-9.0759806E-4,8.6499495E-4,0.001661812
801441018,3,1741275914846846007,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441029,3,1741275914856966475,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441039,3,1741275914867092830,1.5766546E-4,8.6499495E-4,0.001661812
801441049,3,1741275914877224548,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441059,3,1741275914887362309,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441069,3,1741275914897505590,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441079,3,1741275914907653871,1.5766546E-4,-0.0012655321,5.9654843E-4
801441089,3,1741275914917810590,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801441100,3,1741275914927971319,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441110,3,1741275914938135330,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441120,3,1741275914948302205,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441130,3,1741275914958471111,-0.0019728616,-2.0026858E-4,5.9654843E-4
801441140,3,1741275914968641580,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441150,3,1741275914978812465,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441161,3,1741275914988986580,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441171,3,1741275914999163142,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441181,3,1741275915009341736,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441191,3,1741275915019524548,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441201,3,1741275915029699236,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441211,3,1741275915039504653,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441221,3,1741275915049310069,-9.0759806E-4,-2.0026858E-4,0.001661812
801441231,3,1741275915059115486,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801441241,3,1741275915068920903,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441250,3,1741275915078727048,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441260,3,1741275915088534132,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441270,3,1741275915098344548,-9.0759806E-4,-0.0012655321,-4.687151E-4
801441280,3,1741275915108158923,-9.0759806E-4,-0.0012655321,5.9654843E-4
801441290,3,1741275915117981267,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441299,3,1741275915127809028,-9.0759806E-4,-2.0026858E-4,-0.0015339786
801441309,3,1741275915137642882,-9.0759806E-4,-0.0012655321,5.9654843E-4
801441319,3,1741275915147483455,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441329,3,1741275915157332934,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801441339,3,1741275915167191996,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441349,3,1741275915177061788,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441359,3,1741275915186941892,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441368,3,1741275915196830798,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441378,3,1741275915206730486,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441388,3,1741275915216644913,1.5766546E-4,-0.0012655321,5.9654843E-4
801441398,3,1741275915226568559,1.5766546E-4,8.6499495E-4,-4.687151E-4
801441408,3,1741275915236499861,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801441418,3,1741275915246438871,-0.0019728616,8.6499495E-4,5.9654843E-4
801441428,3,1741275915256385955,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441438,3,1741275915266343923,-0.0019728616,-2.0026858E-4,5.9654843E-4
801441448,3,1741275915276312309,-0.0019728616,-2.0026858E-4,5.9654843E-4
801441458,3,1741275915286291580,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441468,3,1741275915296281059,-0.0019728616,-0.0012655321,5.9654843E-4
801441478,3,1741275915306280798,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441488,3,1741275915316293871,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441498,3,1741275915326316892,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441508,3,1741275915336347778,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441518,3,1741275915346386736,1.5766546E-4,-0.0012655321,5.9654843E-4
801441528,3,1741275915356433507,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441538,3,1741275915366488507,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801441548,3,1741275915376552673,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441558,3,1741275915386626996,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441568,3,1741275915396710590,1.5766546E-4,8.6499495E-4,0.001661812
801441578,3,1741275915406802673,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441589,3,1741275915416909600,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441599,3,1741275915427023038,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801441609,3,1741275915437141788,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441619,3,1741275915447265382,-0.0019728616,-2.0026858E-4,5.9654843E-4
801441629,3,1741275915457394444,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441639,3,1741275915467529705,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441649,3,1741275915477668611,1.5766546E-4,-0.0012655321,-4.687151E-4
801441659,3,1741275915487811423,1.5766546E-4,8.6499495E-4,-4.687151E-4
801441670,3,1741275915497957569,1.5766546E-4,8.6499495E-4,-4.687151E-4
801441680,3,1741275915508106892,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441690,3,1741275915518262257,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441700,3,1741275915528420017,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441710,3,1741275915538578715,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801441720,3,1741275915548737934,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801441731,3,1741275915558897934,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441741,3,1741275915569050225,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441751,3,1741275915579202934,-9.0759806E-4,-0.0012655321,-4.687151E-4
801441761,3,1741275915589355850,1.5766546E-4,-0.0012655321,5.9654843E-4
801441771,3,1741275915599234809,-9.0759806E-4,8.6499495E-4,0.001661812
801441781,3,1741275915609115330,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441791,3,1741275915619003663,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441800,3,1741275915628809080,-9.0759806E-4,8.6499495E-4,-0.0015339786
801441810,3,1741275915638615173,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441820,3,1741275915648423350,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441830,3,1741275915658233923,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441840,3,1741275915668048298,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441850,3,1741275915677865746,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441859,3,1741275915687686996,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441869,3,1741275915697512465,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441879,3,1741275915707342778,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441889,3,1741275915717185330,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441899,3,1741275915727034080,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441909,3,1741275915736888975,-0.0019728616,8.6499495E-4,-4.687151E-4
801441918,3,1741275915746751163,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801441928,3,1741275915756622100,-0.0019728616,8.6499495E-4,5.9654843E-4
801441938,3,1741275915766502725,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441948,3,1741275915776394600,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801441958,3,1741275915786296632,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801441968,3,1741275915796208507,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801441978,3,1741275915806130121,1.5766546E-4,8.6499495E-4,5.9654843E-4
801441988,3,1741275915816065694,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801441998,3,1741275915826010850,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442008,3,1741275915835967413,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442018,3,1741275915845934028,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442028,3,1741275915855910903,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442038,3,1741275915865897725,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442048,3,1741275915875894028,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442058,3,1741275915885900330,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442068,3,1741275915895916059,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442078,3,1741275915905941267,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442088,3,1741275915915978819,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442098,3,1741275915926025798,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442108,3,1741275915936083559,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442118,3,1741275915946152934,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442128,3,1741275915956233611,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442138,3,1741275915966324913,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442148,3,1741275915976425173,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442158,3,1741275915986533819,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442168,3,1741275915996650746,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442178,3,1741275916006774496,1.5766546E-4,8.6499495E-4,-4.687151E-4
801442189,3,1741275916016913194,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801442199,3,1741275916027058559,-0.0019728616,-0.0012655321,-0.0015339786
801442209,3,1741275916037210069,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442219,3,1741275916047366632,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442229,3,1741275916057527361,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442239,3,1741275916067691632,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442249,3,1741275916077858819,1.5766546E-4,8.6499495E-4,5.9654843E-4
801442260,3,1741275916088028298,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801442270,3,1741275916098199444,-9.0759806E-4,-0.0012655321,5.9654843E-4
801442280,3,1741275916108371788,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442290,3,1741275916118551371,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442300,3,1741275916128732882,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442311,3,1741275916138915486,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442321,3,1741275916149099653,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442331,3,1741275916159284548,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442341,3,1741275916169451423,-9.0759806E-4,8.6499495E-4,0.001661812
801442351,3,1741275916179256840,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442361,3,1741275916189062257,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442371,3,1741275916198867778,-9.0759806E-4,-2.0026858E-4,0.001661812
801442380,3,1741275916208674600,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801442390,3,1741275916218491423,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801442400,3,1741275916228310642,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442410,3,1741275916238132673,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801442420,3,1741275916247958767,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801442429,3,1741275916257788559,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442439,3,1741275916267622673,-0.0019728616,8.6499495E-4,-4.687151E-4
801442449,3,1741275916277461475,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442459,3,1741275916287305278,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442469,3,1741275916297154653,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442479,3,1741275916307011007,1.5766546E-4,8.6499495E-4,-4.687151E-4
801442489,3,1741275916316878975,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442498,3,1741275916326756215,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442508,3,1741275916336643403,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442518,3,1741275916346541319,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442528,3,1741275916356449496,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442538,3,1741275916366366840,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442548,3,1741275916376292621,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442558,3,1741275916386226736,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442568,3,1741275916396171736,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442578,3,1741275916406127257,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442588,3,1741275916416096528,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442598,3,1741275916426075590,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442608,3,1741275916436064496,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801442618,3,1741275916446063403,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442628,3,1741275916456071944,1.5766546E-4,-0.0012655321,5.9654843E-4
801442638,3,1741275916466089757,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801442648,3,1741275916476116475,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442658,3,1741275916486151996,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442668,3,1741275916496197257,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442678,3,1741275916506251475,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801442688,3,1741275916516321475,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442698,3,1741275916526402830,-0.0019728616,-2.0026858E-4,-4.687151E-4
801442708,3,1741275916536493559,-9.0759806E-4,0.0019302585,0.001661812
801442718,3,1741275916546594028,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442728,3,1741275916556702205,-9.0759806E-4,-0.0012655321,5.9654843E-4
801442738,3,1741275916566816892,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442749,3,1741275916576938403,1.5766546E-4,-2.0026858E-4,-4.687151E-4
801442759,3,1741275916587067830,-9.0759806E-4,-0.0012655321,-4.687151E-4
801442769,3,1741275916597203767,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442779,3,1741275916607345486,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442789,3,1741275916617497257,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442799,3,1741275916627654913,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442809,3,1741275916637816632,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442820,3,1741275916647982257,-0.0019728616,-2.0026858E-4,-4.687151E-4
801442830,3,1741275916658150382,-9.0759806E-4,8.6499495E-4,-4.687151E-4
801442840,3,1741275916668321111,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442850,3,1741275916678493090,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442860,3,1741275916688665798,-9.0759806E-4,8.6499495E-4,5.9654843E-4
801442870,3,1741275916698840278,-0.0019728616,-2.0026858E-4,5.9654843E-4
801442881,3,1741275916709016371,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442891,3,1741275916719197153,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801442901,3,1741275916729267048,1.5766546E-4,-2.0026858E-4,0.001661812
801442911,3,1741275916739177778,1.5766546E-4,-2.0026858E-4,5.9654843E-4
801442921,3,1741275916749079548,-9.0759806E-4,-0.0012655321,5.9654843E-4
801442931,3,1741275916758927153,-0.0019728616,-2.0026858E-4,-4.687151E-4
801442940,3,1741275916768775746,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442950,3,1741275916778625590,-0.0019728616,-2.0026858E-4,-4.687151E-4
801442960,3,1741275916788478246,-9.0759806E-4,-2.0026858E-4,5.9654843E-4
801442970,3,1741275916798333142,-9.0759806E-4,-2.0026858E-4,0.001661812
801442980,3,1741275916808190121,1.5766546E-4,-2.0026858E-4,0.001661812
801442990,3,1741275916818053871,-0.0019728616,-2.0026858E-4,0.001661812
801443000,3,1741275916827921632,-9.0759806E-4,-2.0026858E-4,0.001661812
801443009,3,1741275916837794809,-9.0759806E-4,-2.0026858E-4,0.001661812
801443019,3,1741275916847672361,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
801443029,3,1741275916857554340,-9.0759806E-4,-2.0026858E-4,-4.687151E-4
