acc_s003_002 QTI-Accelerometer Non-wakeup,TDK-Invensense,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),acc2_x[m/s^2],acc2_y[m/s^2],acc2_z[m/s^2]
801440878,3,1741275914706210903,-0.11840411,-9.788629,0.01950153
801440888,3,1741275914716187934,-0.10882731,-9.788629,0.009924725
801440898,3,1741275914726173975,-0.1040389,-9.779052,0.029078335
801440908,3,1741275914736170903,-0.1040389,-9.788629,0.014713123
801440918,3,1741275914746178715,-0.1040389,-9.802994,0.009924725
801440928,3,1741275914756197621,-0.1040389,-9.798205,0.009924725
801440938,3,1741275914766226163,-0.1040389,-9.78384,0.024289936
801440948,3,1741275914776264600,-0.1040389,-9.78384,0.03386674
801440958,3,1741275914786313038,-0.10882731,-9.78384,0.01950153
801440968,3,1741275914796373194,-0.10882731,-9.788629,0.03386674
801440978,3,1741275914806444340,-0.1040389,-9.788629,0.01950153
801440988,3,1741275914816529080,-0.1040389,-9.78384,0.01950153
801440998,3,1741275914826625069,-0.1040389,-9.788629,0.024289936
801441008,3,1741275914836731528,-0.10882731,-9.78384,0.024289936
801441018,3,1741275914846846007,-0.1040389,-9.78384,0.014713123
801441029,3,1741275914856966475,-0.10882731,-9.78384,0.009924725
801441039,3,1741275914867092830,-0.10882731,-9.78384,0.014713123
801441049,3,1741275914877224548,-0.1040389,-9.78384,0.014713123
801441059,3,1741275914887362309,-0.10882731,-9.798205,0.029078335
801441069,3,1741275914897505590,-0.1040389,-9.798205,0.01950153
801441079,3,1741275914907653871,-0.10882731,-9.78384,0.01950153
801441089,3,1741275914917810590,-0.10882731,-9.788629,0.03865514
801441100,3,1741275914927971319,-0.1040389,-9.788629,0.009924725
801441110,3,1741275914938135330,-0.0992505,-9.788629,0.009924725
801441120,3,1741275914948302205,-0.10882731,-9.78384,0.024289936
801441130,3,1741275914958471111,-0.11361571,-9.788629,0.009924725
801441140,3,1741275914968641580,-0.10882731,-9.788629,0.024289936
801441150,3,1741275914978812465,-0.11361571,-9.798205,0.03386674
801441161,3,1741275914988986580,-0.1040389,-9.802994,0.024289936
801441171,3,1741275914999163142,-0.0992505,-9.793417,0.014713123
801441181,3,1741275915009341736,-0.1040389,-9.793417,0.01950153
801441191,3,1741275915019524548,-0.1040389,-9.793417,0.043443546
801441201,3,1741275915029699236,-0.11361571,-9.779052,0.009924725
801441211,3,1741275915039504653,-0.12319252,-9.788629,0.014713123
801441221,3,1741275915049310069,-0.10882731,-9.78384,0.024289936
801441231,3,1741275915059115486,-0.1040389,-9.798205,0.01950153
801441241,3,1741275915068920903,-0.11361571,-9.793417,0.03865514
801441250,3,1741275915078727048,-0.1040389,-9.793417,0.0051363185
801441260,3,1741275915088534132,-0.10882731,-9.793417,0.014713123
801441270,3,1741275915098344548,-0.11361571,-9.793417,0.029078335
801441280,3,1741275915108158923,-0.1040389,-9.793417,0.009924725
801441290,3,1741275915117981267,-0.10882731,-9.78384,3.479123E-4
801441299,3,1741275915127809028,-0.10882731,-9.788629,0.014713123
801441309,3,1741275915137642882,-0.11840411,-9.788629,0.0051363185
801441319,3,1741275915147483455,-0.1040389,-9.78384,0.009924725
801441329,3,1741275915157332934,-0.10882731,-9.788629,0.01950153
801441339,3,1741275915167191996,-0.1040389,-9.798205,0.014713123
801441349,3,1741275915177061788,-0.10882731,-9.793417,0.0051363185
801441359,3,1741275915186941892,-0.10882731,-9.793417,3.479123E-4
801441368,3,1741275915196830798,-0.0992505,-9.78384,0.0051363185
801441378,3,1741275915206730486,-0.1040389,-9.774263,0.0051363185
801441388,3,1741275915216644913,-0.1040389,-9.78384,0.014713123
801441398,3,1741275915226568559,-0.11361571,-9.793417,0.014713123
801441408,3,1741275915236499861,-0.1040389,-9.793417,0.024289936
801441418,3,1741275915246438871,-0.1040389,-9.788629,0.029078335
801441428,3,1741275915256385955,-0.1040389,-9.793417,0.029078335
801441438,3,1741275915266343923,-0.1040389,-9.78384,0.024289936
801441448,3,1741275915276312309,-0.10882731,-9.788629,0.009924725
801441458,3,1741275915286291580,-0.10882731,-9.798205,0.0051363185
801441468,3,1741275915296281059,-0.1040389,-9.788629,0.014713123
801441478,3,1741275915306280798,-0.10882731,-9.798205,0.03386674
801441488,3,1741275915316293871,-0.1040389,-9.793417,0.03386674
801441498,3,1741275915326316892,-0.10882731,-9.793417,0.009924725
801441508,3,1741275915336347778,-0.0992505,-9.788629,0.014713123
801441518,3,1741275915346386736,-0.10882731,-9.788629,3.479123E-4
801441528,3,1741275915356433507,-0.10882731,-9.793417,0.014713123
801441538,3,1741275915366488507,-0.11361571,-9.793417,0.029078335
801441548,3,1741275915376552673,-0.11840411,-9.774263,0.029078335
801441558,3,1741275915386626996,-0.10882731,-9.78384,0.029078335
801441568,3,1741275915396710590,-0.10882731,-9.788629,0.01950153
801441578,3,1741275915406802673,-0.1040389,-9.78384,0.01950153
801441589,3,1741275915416909600,-0.1040389,-9.788629,0.009924725
801441599,3,1741275915427023038,-0.11361571,-9.793417,0.0051363185
801441609,3,1741275915437141788,-0.1040389,-9.78384,0.014713123
801441619,3,1741275915447265382,-0.1040389,-9.78384,0.009924725
801441629,3,1741275915457394444,-0.10882731,-9.788629,0.01950153
801441639,3,1741275915467529705,-0.11361571,-9.793417,0.01950153
801441649,3,1741275915477668611,-0.1040389,-9.769475,0.014713123
801441659,3,1741275915487811423,-0.10882731,-9.78384,0.03386674
801441670,3,1741275915497957569,-0.11361571,-9.788629,0.024289936
801441680,3,1741275915508106892,-0.11361571,-9.78384,0.01950153
801441690,3,1741275915518262257,-0.1040389,-9.78384,0.01950153
801441700,3,1741275915528420017,-0.1040389,-9.788629,0.024289936
801441710,3,1741275915538578715,-0.1040389,-9.788629,0.01950153
801441720,3,1741275915548737934,-0.1040389,-9.798205,0.024289936
801441731,3,1741275915558897934,-0.1040389,-9.788629,0.024289936
801441741,3,1741275915569050225,-0.10882731,-9.788629,0.024289936
801441751,3,1741275915579202934,-0.1040389,-9.78384,0.009924725
801441761,3,1741275915589355850,-0.1040389,-9.793417,0.009924725
801441771,3,1741275915599234809,-0.11361571,-9.793417,0.0051363185
801441781,3,1741275915609115330,-0.0992505,-9.78384,0.014713123
801441791,3,1741275915619003663,-0.10882731,-9.78384,0.01950153
801441800,3,1741275915628809080,-0.10882731,-9.793417,0.01950153
801441810,3,1741275915638615173,-0.11361571,-9.798205,0.009924725
801441820,3,1741275915648423350,-0.10882731,-9.788629,0.024289936
801441830,3,1741275915658233923,-0.1040389,-9.793417,0.03386674
801441840,3,1741275915668048298,-0.1040389,-9.798205,0.024289936
801441850,3,1741275915677865746,-0.10882731,-9.78384,0.014713123
801441859,3,1741275915687686996,-0.11361571,-9.793417,0.024289936
801441869,3,1741275915697512465,-0.10882731,-9.78384,0.009924725
801441879,3,1741275915707342778,-0.1040389,-9.798205,0.0051363185
801441889,3,1741275915717185330,-0.1040389,-9.793417,0.014713123
801441899,3,1741275915727034080,-0.10882731,-9.788629,0.01950153
801441909,3,1741275915736888975,-0.11361571,-9.793417,0.009924725
801441918,3,1741275915746751163,-0.1040389,-9.788629,0.01950153
801441928,3,1741275915756622100,-0.1040389,-9.802994,0.01950153
801441938,3,1741275915766502725,-0.11361571,-9.788629,0.009924725
801441948,3,1741275915776394600,-0.10882731,-9.788629,0.014713123
801441958,3,1741275915786296632,-0.11840411,-9.788629,0.024289936
801441968,3,1741275915796208507,-0.11361571,-9.798205,0.03386674
801441978,3,1741275915806130121,-0.0992505,-9.78384,0.009924725
801441988,3,1741275915816065694,-0.1040389,-9.788629,0.014713123
801441998,3,1741275915826010850,-0.1040389,-9.793417,0.024289936
801442008,3,1741275915835967413,-0.11361571,-9.793417,0.029078335
801442018,3,1741275915845934028,-0.10882731,-9.788629,0.03386674
801442028,3,1741275915855910903,-0.0944621,-9.798205,0.0051363185
801442038,3,1741275915865897725,-0.10882731,-9.78384,3.479123E-4
801442048,3,1741275915875894028,-0.10882731,-9.78384,0.0051363185
801442058,3,1741275915885900330,-0.1040389,-9.779052,0.01950153
801442068,3,1741275915895916059,-0.11361571,-9.78384,0.029078335
801442078,3,1741275915905941267,-0.10882731,-9.788629,0.01950153
801442088,3,1741275915915978819,-0.11840411,-9.793417,0.009924725
801442098,3,1741275915926025798,-0.11840411,-9.788629,0.01950153
801442108,3,1741275915936083559,-0.0992505,-9.788629,0.029078335
801442118,3,1741275915946152934,-0.1040389,-9.788629,0.024289936
801442128,3,1741275915956233611,-0.12319252,-9.798205,0.009924725
801442138,3,1741275915966324913,-0.1040389,-9.798205,0.0051363185
801442148,3,1741275915976425173,-0.0992505,-9.793417,3.479123E-4
801442158,3,1741275915986533819,-0.1040389,-9.774263,0.0051363185
801442168,3,1741275915996650746,-0.11840411,-9.78384,3.479123E-4
801442178,3,1741275916006774496,-0.0992505,-9.788629,0.01950153
801442189,3,1741275916016913194,-0.1040389,-9.78384,0.024289936
801442199,3,1741275916027058559,-0.1040389,-9.798205,0.01950153
801442209,3,1741275916037210069,-0.10882731,-9.788629,0.01950153
801442219,3,1741275916047366632,-0.1040389,-9.788629,0.009924725
801442229,3,1741275916057527361,-0.1040389,-9.78384,0.024289936
801442239,3,1741275916067691632,-0.1040389,-9.78384,0.014713123
801442249,3,1741275916077858819,-0.10882731,-9.793417,0.014713123
801442260,3,1741275916088028298,-0.10882731,-9.788629,0.0051363185
801442270,3,1741275916098199444,-0.1040389,-9.793417,0.01950153
801442280,3,1741275916108371788,-0.1040389,-9.78384,0.029078335
801442290,3,1741275916118551371,-0.10882731,-9.788629,0.01950153
801442300,3,1741275916128732882,-0.10882731,-9.788629,0.01950153
801442311,3,1741275916138915486,-0.11361571,-9.788629,0.024289936
801442321,3,1741275916149099653,-0.11361571,-9.798205,0.01950153
801442331,3,1741275916159284548,-0.10882731,-9.788629,0.014713123
801442341,3,1741275916169451423,-0.11361571,-9.793417,0.029078335
801442351,3,1741275916179256840,-0.1040389,-9.788629,0.024289936
801442361,3,1741275916189062257,-0.11840411,-9.793417,0.03865514
801442371,3,1741275916198867778,-0.12319252,-9.788629,0.029078335
801442380,3,1741275916208674600,-0.11361571,-9.78384,0.029078335
801442390,3,1741275916218491423,-0.11840411,-9.793417,0.014713123
801442400,3,1741275916228310642,-0.11361571,-9.78384,0.014713123
801442410,3,1741275916238132673,-0.10882731,-9.793417,0.009924725
801442420,3,1741275916247958767,-0.10882731,-9.793417,0.024289936
801442429,3,1741275916257788559,-0.11361571,-9.793417,0.014713123
801442439,3,1741275916267622673,-0.12798092,-9.798205,0.009924725
801442449,3,1741275916277461475,-0.11361571,-9.793417,0.03386674
801442459,3,1741275916287305278,-0.11840411,-9.779052,0.024289936
801442469,3,1741275916297154653,-0.11840411,-9.788629,0.03386674
801442479,3,1741275916307011007,-0.1040389,-9.793417,0.024289936
801442489,3,1741275916316878975,-0.1040389,-9.793417,0.01950153
801442498,3,1741275916326756215,-0.11840411,-9.788629,3.479123E-4
801442508,3,1741275916336643403,-0.10882731,-9.788629,0.01950153
801442518,3,1741275916346541319,-0.0992505,-9.788629,0.014713123
801442528,3,1741275916356449496,-0.11361571,-9.788629,0.009924725
801442538,3,1741275916366366840,-0.1040389,-9.788629,0.009924725
801442548,3,1741275916376292621,-0.1040389,-9.793417,0.024289936
801442558,3,1741275916386226736,-0.1040389,-9.793417,0.029078335
801442568,3,1741275916396171736,-0.1040389,-9.78384,0.029078335
801442578,3,1741275916406127257,-0.0944621,-9.78384,0.029078335
801442588,3,1741275916416096528,-0.0992505,-9.793417,0.024289936
801442598,3,1741275916426075590,-0.0992505,-9.793417,0.009924725
801442608,3,1741275916436064496,-0.10882731,-9.78384,0.03386674
801442618,3,1741275916446063403,-0.10882731,-9.793417,0.014713123
801442628,3,1741275916456071944,-0.10882731,-9.788629,0.0051363185
801442638,3,1741275916466089757,-0.1040389,-9.793417,0.029078335
801442648,3,1741275916476116475,-0.11361571,-9.78384,0.024289936
801442658,3,1741275916486151996,-0.1040389,-9.788629,0.01950153
801442668,3,1741275916496197257,-0.0992505,-9.779052,0.014713123
801442678,3,1741275916506251475,-0.10882731,-9.788629,0.0051363185
801442688,3,1741275916516321475,-0.11361571,-9.793417,0.0051363185
801442698,3,1741275916526402830,-0.11361571,-9.788629,0.029078335
801442708,3,1741275916536493559,-0.11361571,-9.788629,0.01950153
801442718,3,1741275916546594028,-0.0992505,-9.788629,0.014713123
801442728,3,1741275916556702205,-0.0992505,-9.78384,0.009924725
801442738,3,1741275916566816892,-0.10882731,-9.788629,0.01950153
801442749,3,1741275916576938403,-0.10882731,-9.78384,0.014713123
801442759,3,1741275916587067830,-0.1040389,-9.78384,0.014713123
801442769,3,1741275916597203767,-0.10882731,-9.788629,0.01950153
801442779,3,1741275916607345486,-0.10882731,-9.78384,0.014713123
801442789,3,1741275916617497257,-0.10882731,-9.793417,0.014713123
801442799,3,1741275916627654913,-0.11361571,-9.798205,0.014713123
801442809,3,1741275916637816632,-0.10882731,-9.793417,0.03386674
801442820,3,1741275916647982257,-0.10882731,-9.788629,0.029078335
801442830,3,1741275916658150382,-0.1040389,-9.788629,0.03386674
801442840,3,1741275916668321111,-0.11361571,-9.793417,0.014713123
801442850,3,1741275916678493090,-0.1040389,-9.798205,0.009924725
801442860,3,1741275916688665798,-0.0944621,-9.788629,0.009924725
801442870,3,1741275916698840278,-0.10882731,-9.793417,0.029078335
801442881,3,1741275916709016371,-0.1040389,-9.78384,0.014713123
801442891,3,1741275916719197153,-0.0992505,-9.788629,0.009924725
801442901,3,1741275916729267048,-0.1040389,-9.788629,0.009924725
801442911,3,1741275916739177778,-0.10882731,-9.793417,0.024289936
801442921,3,1741275916749079548,-0.1040389,-9.793417,0.0051363185
801442931,3,1741275916758927153,-0.1040389,-9.798205,3.479123E-4
801442940,3,1741275916768775746,-0.0992505,-9.788629,0.01950153
801442950,3,1741275916778625590,-0.10882731,-9.798205,0.01950153
801442960,3,1741275916788478246,-0.1040389,-9.793417,0.03386674
801442970,3,1741275916798333142,-0.1040389,-9.793417,0.024289936
801442980,3,1741275916808190121,-0.10882731,-9.788629,0.0051363185
801442990,3,1741275916818053871,-0.10882731,-9.788629,0.024289936
801443000,3,1741275916827921632,-0.11361571,-9.788629,0.014713123
801443009,3,1741275916837794809,-0.11361571,-9.788629,0.014713123
801443019,3,1741275916847672361,-0.1040389,-9.788629,0.03865514
801443029,3,1741275916857554340,-0.1040389,-9.788629,0.024289936
801443039,3,1741275916867444600,-0.1040389,-9.788629,0.014713123
801443049,3,1741275916877340069,-0.11361571,-9.798205,0.029078335
801443059,3,1741275916887244705,-0.11361571,-9.788629,0.014713123
801443069,3,1741275916897158975,-0.1040389,-9.788629,0.014713123
801443079,3,1741275916907082725,-0.10882731,-9.788629,0.014713123
801443089,3,1741275916917018663,-0.11361571,-9.798205,0.014713123
801443099,3,1741275916926962309,-0.10882731,-9.78384,3.479123E-4
801443109,3,1741275916936913559,-0.1040389,-9.779052,0.009924725
801443119,3,1741275916946872153,-0.0992505,-9.793417,0.01950153
801443128,3,1741275916956838455,-0.11361571,-9.788629,0.01950153
801443138,3,1741275916966812725,-0.1040389,-9.798205,0.024289936
801443148,3,1741275916976827934,-0.0992505,-9.798205,0.03386674
801443158,3,1741275916986847882,-0.0992505,-9.798205,0.01950153
801443169,3,1741275916996867830,-0.1040389,-9.793417,0.01950153
801443179,3,1741275917006893038,-0.10882731,-9.78384,0.01950153
801443189,3,1741275917016918246,-0.10882731,-9.788629,3.479123E-4
801443199,3,1741275917026983090,-0.10882731,-9.788629,0.029078335
801443209,3,1741275917037051788,-0.10882731,-9.78384,0.014713123
801443219,3,1741275917047120486,-0.0992505,-9.793417,0.029078335
801443229,3,1741275917057228194,-0.11361571,-9.78384,0.029078335
801443239,3,1741275917067339184,-0.11361571,-9.788629,0.01950153
801443249,3,1741275917077450173,-0.10882731,-9.793417,0.009924725
801443259,3,1741275917087569861,-0.11840411,-9.793417,0.014713123
801443269,3,1741275917097697725,-0.10882731,-9.798205,0.03386674
801443279,3,1741275917107831111,-0.11361571,-9.78384,0.01950153
801443290,3,1741275917117970590,-0.10882731,-9.779052,0.03865514
801443300,3,1741275917128145330,-0.11361571,-9.788629,0.03386674
801443310,3,1741275917138345330,-0.10882731,-9.78384,0.024289936
801443320,3,1741275917148545330,-0.11840411,-9.78384,0.029078335
801443330,3,1741275917158745330,-0.11361571,-9.788629,0.029078335
801443341,3,1741275917168945330,-0.11840411,-9.774263,0.024289936
801443351,3,1741275917179145330,-0.10882731,-9.793417,0.024289936
801443361,3,1741275917189345330,-0.1040389,-9.779052,0.029078335
801443371,3,1741275917199545330,-0.10882731,-9.788629,0.024289936
801443381,3,1741275917209745330,-0.1040389,-9.798205,0.01950153
801443392,3,1741275917219945330,-0.1040389,-9.802994,0.0051363185
801443402,3,1741275917230145330,-0.1040389,-9.779052,0.009924725
801443412,3,1741275917240345330,-0.10882731,-9.78384,0.024289936
801443422,3,1741275917250545330,-0.11361571,-9.788629,0.024289936
801443432,3,1741275917260745330,-0.11361571,-9.793417,0.024289936
801443443,3,1741275917270945330,-0.11361571,-9.793417,0.01950153
801443453,3,1741275917281145330,-0.11361571,-9.788629,0.014713123
801443463,3,1741275917291345330,-0.11361571,-9.793417,0.03386674
801443473,3,1741275917301545330,-0.10882731,-9.779052,0.029078335
801443483,3,1741275917311350746,-0.0992505,-9.788629,3.479123E-4
801443493,3,1741275917321156163,-0.11361571,-9.78384,0.0051363185
801443503,3,1741275917330987830,-0.10882731,-9.793417,0.024289936
801443512,3,1741275917340848038,-0.1040389,-9.78384,0.009924725
801443522,3,1741275917350738715,-0.11361571,-9.798205,0.024289936
801443532,3,1741275917360657465,-0.11361571,-9.793417,0.03386674
801443542,3,1741275917370605694,-0.10882731,-9.788629,0.03386674
801443552,3,1741275917380584392,-0.1040389,-9.78384,0.014713123
801443562,3,1741275917390593194,-0.10882731,-9.793417,0.024289936
801443572,3,1741275917400631475,-0.10882731,-9.788629,0.024289936
801443582,3,1741275917410701423,-0.0992505,-9.779052,0.01950153
801443592,3,1741275917420797934,-0.11361571,-9.793417,0.03386674
801443603,3,1741275917430922621,-0.1040389,-9.788629,0.024289936
801443613,3,1741275917441075955,-0.1040389,-9.788629,3.479123E-4
801443623,3,1741275917451258455,-0.1040389,-9.793417,0.009924725
801443633,3,1741275917461458455,-0.10882731,-9.788629,0.0051363185
801443643,3,1741275917471658455,-0.11361571,-9.78384,0.009924725
801443653,3,1741275917481858455,-0.10882731,-9.779052,0.009924725
801443664,3,1741275917492058455,-0.10882731,-9.78384,0.014713123
801443674,3,1741275917502258455,-0.11361571,-9.793417,0.009924725
801443684,3,1741275917512063871,-0.10882731,-9.798205,0.014713123
801443694,3,1741275917521869288,-0.11361571,-9.788629,0.0051363185
801443703,3,1741275917531698350,-0.1040389,-9.78384,0.03386674
801443713,3,1741275917541554288,-0.11361571,-9.788629,0.03386674
801443723,3,1741275917551436580,-0.1040389,-9.788629,0.024289936
801443733,3,1741275917561346371,-0.0992505,-9.78384,0.01950153
801443743,3,1741275917571283090,-0.0992505,-9.798205,0.01950153
801443753,3,1741275917581247153,-0.10882731,-9.807782,3.479123E-4
801443763,3,1741275917591238871,-0.1040389,-9.788629,-0.0044404864
801443773,3,1741275917601257882,-0.10882731,-9.788629,0.014713123
801443783,3,1741275917611063350,-0.10882731,-9.793417,0.0051363185
801443793,3,1741275917620868819,-0.11361571,-9.798205,0.014713123
801443802,3,1741275917630704809,-0.11840411,-9.798205,0.014713123
801443812,3,1741275917640572309,-0.10882731,-9.788629,0.03865514
801443822,3,1741275917650471423,-0.0992505,-9.788629,0.024289936
801443832,3,1741275917660402830,-0.1040389,-9.788629,0.014713123
801443842,3,1741275917670366371,-0.10882731,-9.793417,0.009924725
801443852,3,1741275917680359809,-0.10882731,-9.798205,0.014713123
