mag_s004_001 Magnetometer Non-wakeup,QST,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better),utcTimestamp(nanos),mfield_x[uT],mfield_y[uT],mfield_z[uT]
801439359,3,30.65,77.8625,-24.800001
801439368,3,31.0625,77.950005,-25.225
801439378,3,30.862501,77.7125,-25.362501
801439387,3,30.7875,77.700005,-25.35
801439397,3,30.7625,77.675,-25.325
801439406,3,30.7125,77.6625,-25.325
801439416,3,30.675001,77.637505,-25.325
801439425,3,30.675001,77.637505,-25.325
801439435,3,30.675001,77.6125,-25.375
801439444,3,30.5875,77.5625,-25.3375
801439454,3,30.625,77.6125,-25.300001
801439463,3,30.6375,77.5875,-25.3125
801439473,3,30.65,77.5875,-25.362501
801439482,3,30.7,77.5625,-25.4125
801439492,3,30.75,77.5875,-25.45
801439501,3,30.7625,77.575005,-25.5
801439511,3,30.7625,77.55,-25.550001
801439520,3,30.75,77.5375,-25.5625
801439530,3,30.737501,77.5,-25.5875
801439539,3,30.75,77.5,-25.5875
801439549,3,30.737501,77.4875,-25.550001
801439558,3,30.7125,77.4875,-25.487501
801439568,3,30.7,77.4375,-25.4375
801439577,3,30.6875,77.4125,-25.375
801439587,3,30.7,77.387505,-25.3125
801439596,3,30.7,77.3625,-25.2875
801439606,3,30.7125,77.387505,-25.237501
801439615,3,30.725,77.387505,-25.237501
801439625,3,30.7625,77.4,-25.237501
801439634,3,30.775,77.4,-25.25
801439644,3,30.775,77.450005,-25.275
801439653,3,30.7625,77.4625,-25.2875
801439663,3,30.737501,77.4625,-25.3375
801439672,3,30.737501,77.4875,-25.3875
801439682,3,30.7125,77.5,-25.4375
801439691,3,30.6875,77.525,-25.45
801439701,3,30.6375,77.5375,-25.45
801439710,3,30.612501,77.55,-25.4375
801439720,3,30.6,77.55,-25.4125
801439729,3,30.625,77.5625,-25.4125
801439739,3,30.6625,77.575005,-25.375
801439748,3,30.7,77.5625,-25.3125
801439758,3,30.75,77.5375,-25.300001
801439767,3,30.7875,77.512505,-25.2875
801439777,3,30.825,77.4875,-25.300001
801439786,3,30.8375,77.450005,-25.35
801439796,3,30.825,77.4125,-25.362501
801439805,3,30.7875,77.375,-25.4
801439815,3,30.725,77.3375,-25.4375
801439824,3,30.6875,77.325005,-25.5125
801439834,3,30.65,77.325005,-25.5375
801439843,3,30.625,77.325005,-25.550001
801439853,3,30.6,77.3375,-25.5625
801439862,3,30.5875,77.387505,-25.550001
801439872,3,30.625,77.4375,-25.5625
801439881,3,30.675001,77.4875,-25.5625
801439891,3,30.725,77.5625,-25.525
801439900,3,30.75,77.5875,-25.475
801439910,3,30.7625,77.6125,-25.4125
801439919,3,30.737501,77.625,-25.375
801439929,3,30.75,77.625,-25.362501
801439938,3,30.75,77.625,-25.35
801439948,3,30.737501,77.6125,-25.3375
801439957,3,30.75,77.6125,-25.300001
801439967,3,30.737501,77.5875,-25.300001
801439976,3,30.725,77.5875,-25.300001
801439986,3,30.7,77.5875,-25.275
801439995,3,30.7125,77.5875,-25.237501
801440005,3,30.6875,77.6,-25.1625
801440014,3,30.675001,77.5625,-25.0625
801440024,3,30.6625,77.55,-25.0375
801440033,3,30.65,77.512505,-25.075
801440043,3,30.65,77.475,-25.112501
801440052,3,30.65,77.4625,-25.1875
801440062,3,30.6625,77.4375,-25.2875
801440071,3,30.65,77.4375,-25.362501
801440081,3,30.6625,77.425,-25.475
801440090,3,30.65,77.4625,-25.625
801440100,3,30.625,77.4625,-25.675001
801440109,3,30.5875,77.475,-25.6375
801440119,3,30.550001,77.512505,-25.6
801440128,3,30.525,77.5375,-25.5125
801440138,3,30.5125,77.575005,-25.425001
801440147,3,30.525,77.5875,-25.362501
801440157,3,30.5375,77.6125,-25.25
801440166,3,30.5625,77.6125,-25.175001
801440176,3,30.612501,77.65,-25.1375
801440185,3,30.65,77.6875,-25.1625
801440195,3,30.7,77.7125,-25.2125
801440204,3,30.725,77.725,-25.300001
801440214,3,30.7625,77.725,-25.362501
801440223,3,30.7875,77.7375,-25.425001
801440233,3,30.800001,77.7125,-25.487501
801440242,3,30.8125,77.700005,-25.5
801440252,3,30.7875,77.675,-25.487501
801440261,3,30.7625,77.65,-25.475
801440271,3,30.75,77.637505,-25.45
801440280,3,30.75,77.625,-25.425001
801440290,3,30.737501,77.6125,-25.425001
801440299,3,30.75,77.6,-25.425001
801440309,3,30.7875,77.6125,-25.4125
801440318,3,30.8125,77.6125,-25.425001
801440328,3,30.85,77.6125,-25.5
801440337,3,30.8875,77.6125,-25.525
801440347,3,30.8875,77.6,-25.5375
801440356,3,30.875,77.6,-25.550001
801440366,3,30.862501,77.6,-25.5625
801440375,3,30.8375,77.6125,-25.550001
801440385,3,30.775,77.6125,-25.5375
801440394,3,30.737501,77.6125,-25.487501
801440404,3,30.7,77.6125,-25.4
801440413,3,30.6625,77.6125,-25.3375
801440423,3,30.6625,77.637505,-25.2875
801440432,3,30.6625,77.6625,-25.225
801440442,3,30.6625,77.6875,-25.2
801440451,3,30.65,77.6875,-25.1625
801440461,3,30.675001,77.700005,-25.175001
801440470,3,30.6875,77.6875,-25.175001
801440480,3,30.7,77.675,-25.15
801440489,3,30.737501,77.6625,-25.175001
801440499,3,30.737501,77.6125,-25.175001
801440508,3,30.75,77.55,-25.1375
801440518,3,30.7625,77.475,-25.1375
801440527,3,30.7875,77.4125,-25.1625
801440537,3,30.7875,77.375,-25.15
801440546,3,30.800001,77.387505,-25.2125
801440556,3,30.8125,77.425,-25.237501
801440565,3,30.8125,77.475,-25.237501
