Game Rotation Vector  Non-wakeup,QTI,2025-03-06_18-45-09.848_TGW
imuTimestamp,accuracy(more=better), w, x, y, z
801440450,3,-0.49274343,-0.49828118,0.5017079,0.50715774
801440460,3,-0.4927448,-0.49827895,0.5017102,0.5071564
801440470,3,-0.49275336,-0.49827597,0.50171316,0.507148
801440480,3,-0.49275663,-0.49827626,0.50171286,0.5071448
801440490,3,-0.4927583,-0.49828264,0.5017067,0.5071431
801440500,3,-0.49275813,-0.49828422,0.50170517,0.50714326
801440509,3,-0.4927572,-0.4982896,0.5016998,0.5071441
801440519,3,-0.49275452,-0.49829066,0.50169885,0.5071468
801440529,3,-0.49275416,-0.4982926,0.5016968,0.5071471
801440539,3,-0.4927592,-0.4982943,0.50169516,0.5071421
801440549,3,-0.49276868,-0.4982956,0.5016941,0.50713277
801440559,3,-0.49276888,-0.49829802,0.50169164,0.50713253
801440569,3,-0.49276468,-0.49829784,0.50169164,0.50713664
801440579,3,-0.49276125,-0.498298,0.5016917,0.5071401
801440589,3,-0.49275818,-0.4982971,0.5016925,0.5071431
801440599,3,-0.49275753,-0.49829793,0.5016917,0.5071437
801440609,3,-0.4927605,-0.49830467,0.5016851,0.5071407
801440619,3,-0.49275926,-0.49830568,0.50168395,0.5071419
801440629,3,-0.49276665,-0.49829972,0.50169,0.50713474
801440639,3,-0.49276993,-0.49829888,0.5016908,0.5071315
801440649,3,-0.4927684,-0.49829918,0.50169045,0.507133
801440659,3,-0.49276888,-0.49829802,0.5016917,0.50713253
801440669,3,-0.49276105,-0.49830604,0.5016837,0.50714016
801440679,3,-0.49275604,-0.49830192,0.5016877,0.5071451
801440689,3,-0.4927547,-0.49829546,0.50169396,0.50714654
801440699,3,-0.4927625,-0.49829197,0.5016975,0.50713885
801440709,3,-0.4927594,-0.49829146,0.5016981,0.50714195
801440719,3,-0.49276745,-0.4982881,0.5017014,0.5071341
801440729,3,-0.49276245,-0.49829128,0.5016982,0.5071389
801440739,3,-0.4927669,-0.4982932,0.5016964,0.50713456
801440749,3,-0.49277186,-0.49829218,0.5016975,0.50712967
801440759,3,-0.4927656,-0.4982921,0.5016974,0.5071358
801440769,3,-0.49276707,-0.49830037,0.5016894,0.5071343
801440779,3,-0.49277475,-0.4983001,0.50168973,0.5071268
801440789,3,-0.4927751,-0.49829733,0.5016924,0.50712645
801440799,3,-0.49277702,-0.498288,0.5017015,0.50712466
801440809,3,-0.49278226,-0.49828556,0.5017041,0.50711954
801440819,3,-0.49278,-0.49827895,0.5017105,0.50712186
801440829,3,-0.492785,-0.49827373,0.50171566,0.507117
801440839,3,-0.49279064,-0.49827737,0.50171214,0.50711143
801440849,3,-0.49278602,-0.4982756,0.5017139,0.50711596
801440859,3,-0.49278966,-0.49827343,0.501716,0.50711244
