Format Version,1.23,Take Name,Take 2025-03-06 06.38.58 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-03-06 06.38.58.708 PM,Capture Start Frame,23655,Total Frames in Take,17051,Total Exported Frames,17051,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010,RigidBody 010
,ID,"EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9","EFFCD228FAA011EF3E9BBB18792000B9"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
126,1.260000,0.286027,-0.567686,-0.691680,0.342783,-0.569262,0.065085,0.014750
127,1.270000,0.285261,-0.569036,-0.691517,0.341508,-0.569015,0.065213,0.014595
128,1.280000,0.285028,-0.569014,-0.691432,0.341911,-0.568999,0.065250,0.014601
129,1.290000,0.285107,-0.569116,-0.691475,0.341589,-0.569013,0.065233,0.014588
130,1.300000,0.285046,-0.569104,-0.691488,0.341634,-0.569000,0.065236,0.014612
131,1.310000,0.286194,-0.568879,-0.691080,0.341874,-0.569121,0.065078,0.014520
132,1.320000,0.285054,-0.569032,-0.691564,0.341593,-0.568986,0.065255,0.014589
133,1.330000,0.285019,-0.568994,-0.691525,0.341765,-0.568990,0.065260,0.014620
134,1.340000,0.285958,-0.567691,-0.691612,0.342969,-0.569248,0.065105,0.014761
135,1.350000,0.285087,-0.569034,-0.691638,0.341412,-0.569000,0.065259,0.014609
136,1.360000,0.286109,-0.567597,-0.691744,0.342732,-0.569280,0.065089,0.014747
137,1.370000,0.286020,-0.567707,-0.691569,0.342977,-0.569260,0.065079,0.014741
138,1.380000,0.285091,-0.569008,-0.691502,0.341728,-0.568990,0.065226,0.014595
139,1.390000,0.286136,-0.567719,-0.691723,0.342550,-0.569276,0.065079,0.014740
140,1.400000,0.285139,-0.569088,-0.691476,0.341608,-0.568993,0.065239,0.014606
141,1.410000,0.286052,-0.567648,-0.691755,0.342673,-0.569258,0.065089,0.014762
